brightness,camera_processing_time_ms,signal_norm,state,t_s,virtual_event
157.0,331.648,0.0,0,0.103018,0
162.0,40.827,0.0,0,0.444491,0
166.0,55.429,0.0,0,0.485353,0
161.0,49.389,0.0,0,0.540817,0
161.0,50.673,0.0,0,0.590243,0
161.0,59.734,0.0,0,0.640952,0
161.0,50.304,0.0,0,0.700721,0
161.0,49.91,0.0,0,0.75106,0
136.0,50.724,0.0,0,0.801006,0
133.0,50.285,0.0,0,0.851765,0
138.0,24.591,0.0769,0,0.979251,0
138.0,23.403,0.07,0,1.003877,0
146.0,22.685,0.378,0,1.027315,0
166.0,39.085,1.0,1,1.050034,1
166.0,40.246,1.0,1,1.089157,0
166.0,39.552,1.0,1,1.129439,0
166.0,28.932,1.0,1,1.188057,0
167.0,45.618,1.0,1,1.217032,0
168.0,47.983,1.0,1,1.26269,0
163.0,50.159,0.8905,1,1.310713,0
162.0,49.488,0.8571,1,1.360909,0
161.0,50.734,0.8214,1,1.410436,0
136.0,50.852,0.0,0,1.461207,0
134.0,49.98,0.0,0,1.512097,0
134.0,49.51,0.0,0,1.562117,0
139.0,32.493,0.129,0,1.677917,0
142.0,39.521,0.2208,0,1.710452,0
141.0,38.777,0.183,0,1.750015,0
152.0,29.037,0.5395,0,1.788826,0
172.0,18.768,1.0,1,1.817896,1
169.0,53.15,1.0,1,1.836739,0
169.0,36.087,1.0,1,1.889924,0
167.0,40.92,0.9748,1,1.926047,0
168.0,42.707,1.0,1,1.967003,0
168.0,46.062,1.0,1,2.009745,0
168.0,49.059,1.0,1,2.055842,0
139.0,51.085,0.0938,0,2.104936,0
135.0,50.437,0.0,0,2.156056,0
133.0,37.095,0.0,0,2.218699,0
140.0,26.648,0.1541,0,2.25583,0
167.0,34.571,0.9697,1,2.356808,1
167.0,39.595,0.9696,1,2.391458,0
144.0,41.855,0.2683,0,2.431088,0
141.0,43.927,0.1743,0,2.472978,0
140.0,46.145,0.1411,0,2.51694,0
141.0,43.708,0.1692,0,2.563119,0
142.0,21.451,0.1975,0,2.606862,0
139.0,20.675,0.1022,0,2.628348,0
141.0,19.238,0.1615,0,2.649057,0
142.0,18.803,0.19,0,2.668327,0
145.0,33.583,0.2812,0,2.687166,0
145.0,33.347,0.2812,0,2.720784,0
152.0,32.185,0.5,0,2.754166,0
169.0,30.864,1.0,1,2.786387,1
169.0,29.809,1.0,1,2.817327,0
168.0,30.518,1.0,1,2.847171,0
168.0,35.674,1.0,1,2.877723,0
168.0,40.043,1.0,1,2.913431,0
168.0,51.737,1.0,1,3.039362,0
137.0,50.427,0.0312,0,3.091135,0
134.0,50.251,0.0,0,3.141596,0
132.0,50.186,0.0,0,3.191882,0
139.0,37.689,0.1159,0,3.254604,0
142.0,22.456,0.2049,0,3.292327,0
165.0,22.045,0.908,1,3.314817,1
168.0,38.845,1.0,1,3.336941,0
167.0,39.42,0.9691,1,3.37582,0
168.0,41.293,1.0,1,3.415275,0
164.0,62.227,0.8758,1,3.53921,0
163.0,49.911,0.8442,1,3.601474,0
162.0,49.992,0.8125,1,3.651419,0
147.0,50.4,0.3438,0,3.701446,0
134.0,50.473,0.0,0,3.75188,0
133.0,50.332,0.0,0,3.802387,0
139.0,49.558,0.1369,0,3.852753,0
142.0,24.613,0.2239,0,3.902346,0
168.0,32.133,1.0,1,3.998625,1
168.0,37.66,1.0,1,4.03084,0
167.0,40.828,0.9699,1,4.068536,0
168.0,43.605,1.0,1,4.109399,0
147.0,47.531,0.3636,1,4.153038,0
138.0,49.95,0.0881,0,4.200605,0
134.0,32.12,0.0,0,4.268637,0
142.0,48.995,0.2285,0,4.300791,0
141.0,23.171,0.1964,0,4.34982,0
140.0,22.714,0.1642,0,4.373024,0
163.0,19.621,0.8503,1,4.395771,1
164.0,21.145,0.8799,1,4.415471,0
167.0,36.444,0.9699,1,4.436652,0
167.0,37.484,0.9698,1,4.47313,0
167.0,39.94,0.9697,1,4.510649,0
167.0,65.716,0.9696,1,4.624327,0
142.0,50.949,0.2073,0,4.690077,0
134.0,50.368,0.0,0,4.741066,0
132.0,49.664,0.0,0,4.791468,0
139.0,50.17,0.1471,0,4.841165,0
141.0,24.441,0.2059,0,4.891368,0
140.0,23.01,0.1765,0,4.915843,0
163.0,20.46,0.8529,1,4.938887,1
163.0,21.633,0.8529,1,4.95943,0
167.0,37.616,0.9706,1,4.981098,0
166.0,56.459,0.941,1,5.085334,0
167.0,46.444,0.9704,1,5.141829,0
166.0,49.908,0.9407,1,5.188306,0
140.0,50.73,0.1667,0,5.238247,0
134.0,41.102,0.0,0,5.298425,0
132.0,49.574,0.0,0,5.339559,0
138.0,26.934,0.1176,0,5.389167,0
138.0,24.781,0.1176,0,5.416135,0
138.0,23.006,0.1176,0,5.440962,0
143.0,22.581,0.2647,0,5.464003,0
166.0,38.852,0.9412,1,5.486619,1
167.0,41.862,0.9706,1,5.59995,0
168.0,43.9,1.0,1,5.641846,0
143.0,46.164,0.2647,0,5.68578,0
139.0,50.216,0.1471,0,5.731979,0
135.0,50.481,0.0294,0,5.782229,0
141.0,24.7,0.2059,0,5.832745,0
139.0,23.812,0.1471,0,5.85748,0
139.0,21.757,0.1471,0,5.881326,0
139.0,22.209,0.1471,0,5.903117,0
143.0,38.155,0.2625,0,5.92536,0
143.0,38.25,0.2604,0,5.963549,0
150.0,35.042,0.469,0,6.001834,0
167.0,34.891,0.9705,1,6.036908,1
168.0,23.891,1.0,1,6.153757,0
168.0,41.591,1.0,1,6.177683,0
146.0,44.664,0.3529,1,6.219308,0
143.0,46.908,0.2647,0,6.264007,0
139.0,45.179,0.1471,0,6.315887,0
144.0,47.131,0.2941,0,6.3611,0
143.0,22.789,0.2647,0,6.408266,0
141.0,21.484,0.2035,0,6.431089,0
142.0,20.139,0.233,0,6.452608,0
142.0,20.425,0.2308,0,6.472781,0
146.0,35.054,0.3491,0,6.493241,0
147.0,36.05,0.3636,0,6.528328,0
170.0,33.291,1.0,1,6.564413,1
171.0,32.129,1.0,1,6.597786,0
170.0,26.882,1.0,1,6.709395,0
158.0,42.268,0.6914,1,6.73631,0
143.0,50.293,0.2331,0,6.778612,0
140.0,51.113,0.1411,0,6.828944,0
137.0,49.103,0.0491,0,6.880095,0
143.0,24.992,0.2331,0,6.929237,0
140.0,23.108,0.1411,0,6.954267,0
162.0,37.744,0.816,1,6.977411,1
168.0,36.489,1.0,1,7.01527,0
168.0,38.424,1.0,1,7.051794,0
168.0,40.093,1.0,1,7.090258,0
168.0,21.789,1.0,1,7.198718,0
167.0,50.263,0.9675,1,7.220541,0
152.0,49.354,0.4805,1,7.270838,0
135.0,39.234,0.0,0,7.331918,0
133.0,50.227,0.0,0,7.37122,0
134.0,49.797,0.0,0,7.421481,0
141.0,25.963,0.1818,0,7.471312,0
138.0,24.253,0.0909,0,7.497307,0
143.0,21.713,0.2424,0,7.521594,0
164.0,22.686,0.8788,1,7.543342,1
167.0,38.201,0.9697,1,7.566108,0
168.0,55.377,1.0,1,7.674229,0
144.0,49.832,0.2727,0,7.72964,0
135.0,50.688,0.003,0,7.779505,0
133.0,49.853,0.0,0,7.830228,0
140.0,49.865,0.1765,0,7.880114,0
141.0,24.269,0.2059,0,7.930013,0
138.0,22.947,0.1176,0,7.954316,0
139.0,21.308,0.1471,0,7.977297,0
139.0,20.708,0.1445,0,7.998637,0
143.0,36.842,0.2604,0,8.019379,0
146.0,36.458,0.3491,0,8.056254,0
169.0,34.674,1.0,1,8.092745,1
168.0,33.808,1.0,1,8.1979,0
168.0,41.133,1.0,1,8.231742,0
147.0,44.605,0.3636,1,8.27291,0
142.0,34.512,0.2121,0,8.329321,0
139.0,49.841,0.1212,0,8.363867,0
143.0,47.226,0.2424,0,8.413742,0
142.0,23.499,0.2121,0,8.461002,0
141.0,21.373,0.1818,0,8.484534,0
152.0,21.01,0.5152,0,8.505941,0
165.0,19.211,0.9091,1,8.52699,1
169.0,35.627,1.0,1,8.546283,0
169.0,36.078,1.0,1,8.581945,0
170.0,39.182,1.0,1,8.618058,0
170.0,18.94,1.0,1,8.726654,0
169.0,49.753,1.0,1,8.74563,0
148.0,50.553,0.375,1,8.795417,0
136.0,50.071,0.0,0,8.846004,0
134.0,50.053,0.0,0,8.896109,0
138.0,50.845,0.0769,0,8.946198,0
144.0,25.116,0.2593,0,8.997078,0
141.0,23.466,0.1667,0,9.022227,0
150.0,21.603,0.4427,0,9.045729,0
166.0,22.195,0.9381,1,9.067366,1
170.0,37.838,1.0,1,9.089642,0
171.0,48.338,1.0,1,9.203856,0
147.0,47.301,0.3519,1,9.25223,0
139.0,50.607,0.0794,0,9.299565,0
135.0,37.52,0.0,0,9.362554,0
144.0,49.374,0.2661,0,9.400118,0
144.0,23.476,0.2638,0,9.449525,0
