t_s,detected_state,leader_flash_event,brightness_used,signal_norm,camera_ms
13.611636,1,0,119.0,0.9845,73.74
13.685682,0,0,97.67,0.0,87.91
13.773892,0,0,97.67,0.0,91.56
13.865756,0,0,99.67,0.0789,64.33
13.930386,0,0,98.33,0.0156,60.91
13.9916,1,1,117.67,0.9294,70.28
14.062266,1,0,117.67,0.9294,69.24
14.131818,1,0,120.33,1.0,80.45
14.212574,0,0,98.33,0.0156,90.94
14.303821,0,0,101.0,0.1417,89.01
14.393138,0,0,98.33,0.0156,61.52
14.454974,1,1,117.67,0.9294,89.76
14.545097,1,0,117.67,0.9294,67.61
14.613029,1,0,119.67,1.0,76.41
14.689758,0,0,97.33,0.0,87.96
14.778049,0,0,98.0,0.0,91.9
14.870272,0,0,100.33,0.1092,65.2
14.935779,0,0,96.33,0.0,60.37
14.996482,1,1,118.33,0.9535,70.55
15.067405,1,0,119.0,0.9847,69.21
15.136968,1,0,120.33,1.0,80.46
15.217758,0,0,97.67,0.0,90.72
15.308803,0,0,99.67,0.0923,91.2
15.400325,0,0,98.67,0.0462,62.68
15.463321,1,1,118.33,0.9538,91.39
15.555086,1,0,118.67,0.9695,71.13
15.626543,1,0,120.33,1.0,81.59
15.708461,0,0,98.33,0.0302,91.09
15.799891,0,0,100.0,0.1066,91.01
15.89123,0,0,98.33,0.0302,62.16
15.953719,1,1,118.33,0.9449,91.52
16.045628,1,0,118.0,0.9298,68.74
16.114701,1,0,119.67,1.0,76.56
16.191599,0,0,96.67,0.0,88.5
16.280437,0,0,97.33,0.0,92.38
16.373156,0,0,100.0,0.1066,65.2
16.438689,0,0,97.33,0.0,60.66
16.499698,1,1,118.67,0.9605,70.52
16.570609,1,0,119.33,0.9907,71.56
16.642547,1,0,120.33,1.0,81.1
16.723995,0,0,97.67,0.0,91.15
16.815494,0,0,100.33,0.1209,90.51
16.906351,0,0,98.67,0.0455,62.73
16.969422,1,1,119.0,0.9695,91.03
17.060844,1,0,118.33,0.9391,70.92
17.132119,1,0,120.67,1.0,81.02
17.213501,0,0,98.0,0.015,90.83
17.304694,0,0,100.33,0.1209,90.13
17.395181,0,0,98.67,0.0455,61.82
17.457353,1,1,118.33,0.9391,90.35
17.548107,1,0,117.67,0.9091,69.85
17.618326,1,0,119.67,1.0,77.22
17.695903,0,0,96.33,0.0,88.78
17.785042,0,0,97.33,0.0,93.46
17.878856,0,0,98.33,0.0404,65.67
17.944902,0,0,98.67,0.0557,57.46
18.002728,1,1,119.33,0.9847,71.97
18.075064,1,0,119.0,0.9699,70.93
18.146368,1,0,120.67,1.0,81.18
18.227923,0,0,97.33,0.0,92.15
18.32044,0,0,100.0,0.1195,90.0
18.41081,0,0,98.33,0.0448,62.66
18.473856,1,1,117.67,0.9105,90.82
18.565101,1,0,118.67,0.9552,67.86
18.633333,1,0,120.33,1.0,80.92
18.714655,0,0,98.0,0.0294,91.08
18.806137,0,0,100.67,0.1465,89.66
18.896168,0,0,98.33,0.0439,61.29
18.957837,1,1,118.0,0.9065,89.48
19.047746,1,0,117.0,0.8626,67.13
19.115256,1,0,120.0,0.9899,76.27
19.191924,0,0,97.33,0.0,88.24
19.280543,0,0,98.0,0.0297,92.96
19.373888,0,0,100.67,0.148,65.08
19.439354,0,0,98.0,0.0297,61.63
19.501379,1,1,118.67,0.9455,70.83
19.572641,1,0,119.33,0.9747,70.81
19.643839,1,0,120.0,1.0,82.57
19.7268,0,0,97.33,0.0,91.77
19.818963,0,0,100.0,0.1178,90.71
19.910082,0,0,98.33,0.0441,62.12
19.972599,1,1,117.67,0.8972,91.36
20.064405,1,0,118.33,0.9263,70.66
20.135466,1,0,120.0,1.0,81.25
20.217116,0,0,97.33,0.0,91.77
20.309288,0,0,99.0,0.0737,91.42
20.401114,0,0,98.33,0.0441,62.69
20.464271,1,1,118.33,0.9263,92.21
20.556935,1,0,118.67,0.9413,70.8
20.62814,1,0,120.0,1.0,82.88
20.711426,0,0,98.0,0.0296,90.83
20.802667,0,0,100.33,0.1323,90.56
20.893631,0,0,98.33,0.0441,62.0
20.956038,1,1,118.33,0.9263,90.8
21.047289,1,0,118.0,0.9118,69.59
21.117292,1,0,120.0,1.0,77.07
21.194781,0,0,96.33,0.0,88.19
21.283383,0,0,97.67,0.015,93.31
21.377116,0,0,100.67,0.1473,64.93
21.442474,0,0,99.33,0.0855,60.81
21.503716,1,1,119.0,0.9558,70.63
21.57481,1,0,119.67,0.9854,72.69
21.647923,1,0,120.33,1.0,82.53
21.730878,0,0,97.67,0.012,92.91
21.824218,0,0,100.0,0.1151,89.41
21.914117,0,0,98.33,0.0412,62.52
21.977063,1,1,118.33,0.9261,89.89
22.067446,1,0,118.67,0.9412,70.92
22.138801,1,0,119.67,0.9854,81.29
22.220519,0,0,97.0,0.0,90.79
22.311752,0,0,99.33,0.0882,91.06
22.403284,0,0,98.0,0.0296,62.7
22.466418,1,1,118.0,0.9118,90.95
22.55785,1,0,118.67,0.9413,71.88
22.630192,1,0,118.0,0.9118,86.79
22.717424,0,0,96.33,0.0,100.58
22.818563,0,0,98.67,0.0563,91.8
22.910791,0,0,97.33,0.0,73.43
22.984666,1,1,117.67,0.8972,71.04
23.056191,1,0,119.0,0.9559,71.71
23.128351,1,0,119.67,0.9854,82.36
23.211152,0,0,97.33,0.0,91.2
23.3028,0,0,99.67,0.1035,90.32
23.393583,0,0,98.0,0.0296,62.11
23.456144,1,1,118.0,0.9144,90.53
23.547169,1,0,118.0,0.9144,68.98
23.616599,1,0,119.67,0.9883,76.46
23.693516,0,0,96.33,0.0,88.52
23.782486,0,0,97.0,0.0,92.56
23.8755,0,0,99.67,0.1047,64.9
23.940853,0,0,97.67,0.0152,60.3
24.001617,1,1,118.33,0.94,70.92
24.073039,1,0,118.67,0.9552,71.87
24.145374,1,0,119.67,1.0,82.1
24.227936,0,0,96.33,0.0,90.88
24.31927,0,0,98.67,0.06,90.49
24.410251,0,0,97.67,0.0152,62.24
24.472956,1,1,117.67,0.9105,90.51
24.563979,1,0,118.0,0.9252,70.43
24.634873,1,0,119.0,0.97,81.65
24.716996,0,0,96.33,0.0,90.81
24.808266,0,0,98.33,0.0559,91.81
24.90056,0,0,97.33,0.0117,61.9
24.962929,1,1,118.0,0.9261,90.76
25.054232,1,0,118.0,0.9261,71.25
25.125979,1,0,119.33,0.985,81.46
25.207905,0,0,97.67,0.0267,90.9
25.299291,0,0,99.33,0.1002,91.39
25.39116,0,0,98.33,0.0559,62.29
25.453962,1,1,118.0,0.9261,91.68
25.546192,1,0,118.33,0.9407,68.35
25.615019,1,0,119.67,1.0,75.4
25.690902,0,0,96.67,0.0,87.99
25.779377,0,0,97.0,0.0,92.95
25.87281,0,0,99.0,0.0882,64.42
25.937729,0,0,96.67,0.0,60.06
25.998306,1,1,118.33,0.9416,70.84
26.069686,1,0,118.67,0.9564,69.39
26.13957,1,0,119.67,1.0,81.76
26.221822,0,0,96.67,0.0,90.6
26.31291,0,0,99.0,0.0987,90.76
26.404156,0,0,98.0,0.0551,62.08
26.46673,1,1,117.67,0.9128,91.61
26.558881,1,0,119.33,0.9852,71.25
26.630626,1,0,118.0,0.9299,87.07
26.718215,0,0,96.33,0.0,91.26
26.810001,0,0,98.67,0.0883,90.9
26.901396,0,0,98.0,0.0587,62.29
26.964185,1,1,117.33,0.9117,91.27
27.055997,1,0,118.0,0.9413,71.11
27.127606,1,0,119.0,0.9854,82.07
27.210205,0,0,97.0,0.0146,90.27
27.300983,0,0,99.0,0.1031,90.21
27.391694,0,0,97.67,0.0443,61.88
27.454108,1,1,117.33,0.9144,90.54
27.545206,1,0,117.33,0.9144,68.45
27.614189,1,0,119.0,0.9883,74.67
27.689371,0,0,96.67,0.0,87.51
27.777395,0,0,97.0,0.0146,91.9
27.869802,0,0,99.33,0.1177,77.58
27.948019,1,1,118.0,0.9441,83.36
28.031945,1,0,116.33,0.8701,67.04
28.099505,1,0,119.33,1.0,73.75
28.173776,0,0,101.33,0.2062,86.99
28.261285,0,0,97.0,0.0146,91.74
28.353543,0,0,99.33,0.1177,65.48
28.419547,0,0,97.67,0.0443,61.61
28.48168,1,1,118.0,0.9441,70.51
28.552764,1,0,117.33,0.9144,69.9
28.623191,1,0,119.0,1.0,80.82
28.704533,0,0,97.67,0.042,90.49
28.795561,0,0,97.67,0.042,91.53
28.887617,0,0,97.33,0.0267,63.22
28.951361,1,1,117.67,0.9403,92.23
29.04417,1,0,117.33,0.925,67.88
29.112589,1,0,118.33,0.9699,75.28
29.188404,0,0,96.0,0.0,87.17
29.276111,0,0,96.0,0.0,91.88
29.368528,0,0,98.33,0.0743,63.7
29.432789,0,0,96.67,0.0,60.21
29.493545,1,1,116.67,0.8957,69.92
29.564056,1,0,117.33,0.9252,69.81
29.634437,1,0,118.67,0.9852,80.82
29.715807,0,0,96.67,0.0,89.21
29.80556,0,0,99.33,0.1191,88.67
29.894763,0,0,97.33,0.0296,61.17
29.956479,1,1,117.0,0.9104,88.4
