t_s,event_type
1.063785,follower_flash
1.392292,follower_flash
1.988773,leader_flash
2.059012,follower_flash
2.448819,leader_flash
2.722783,follower_flash
2.964312,leader_flash
3.386081,follower_flash
3.448385,leader_flash
3.984521,leader_flash
3.984521,follower_flash
4.449153,leader_flash
4.54031,follower_flash
4.987461,leader_flash
5.129476,follower_flash
5.45968,leader_flash
5.620884,follower_flash
5.947107,leader_flash
6.182939,follower_flash
6.48814,leader_flash
6.715955,follower_flash
6.960973,leader_flash
7.293838,follower_flash
7.44965,leader_flash
7.86531,follower_flash
7.991633,leader_flash
8.391403,follower_flash
8.453005,leader_flash
8.93214,follower_flash
8.993154,leader_flash
9.394149,follower_flash
9.455592,leader_flash
9.455592,follower_flash
9.930177,follower_flash
9.991035,leader_flash
10.452512,leader_flash
10.452512,follower_flash
10.930913,follower_flash
10.99263,leader_flash
11.45476,leader_flash
11.45476,follower_flash
11.98954,leader_flash
11.98954,follower_flash
12.452486,leader_flash
12.452486,follower_flash
12.992478,leader_flash
12.992478,follower_flash
13.455424,leader_flash
13.455424,follower_flash
13.9916,leader_flash
13.9916,follower_flash
14.454974,leader_flash
14.454974,follower_flash
14.935779,follower_flash
14.996482,leader_flash
15.463321,leader_flash
15.463321,follower_flash
15.953719,leader_flash
15.953719,follower_flash
16.438689,follower_flash
16.499698,leader_flash
16.969422,leader_flash
16.969422,follower_flash
17.457353,leader_flash
17.457353,follower_flash
17.944902,follower_flash
18.002728,leader_flash
18.41081,follower_flash
18.473856,leader_flash
18.957837,leader_flash
18.957837,follower_flash
19.439354,follower_flash
19.501379,leader_flash
19.910082,follower_flash
19.972599,leader_flash
20.401114,follower_flash
20.464271,leader_flash
20.893631,follower_flash
20.956038,leader_flash
21.377116,follower_flash
21.503716,leader_flash
21.914117,follower_flash
21.977063,leader_flash
22.403284,follower_flash
22.466418,leader_flash
22.910791,follower_flash
22.984666,leader_flash
23.393583,follower_flash
23.456144,leader_flash
23.8755,follower_flash
24.001617,leader_flash
24.410251,follower_flash
24.472956,leader_flash
24.90056,follower_flash
24.962929,leader_flash
25.39116,follower_flash
25.453962,leader_flash
25.87281,follower_flash
25.998306,leader_flash
26.404156,follower_flash
26.46673,leader_flash
26.901396,follower_flash
26.964185,leader_flash
27.391694,follower_flash
27.454108,leader_flash
27.869802,follower_flash
27.948019,leader_flash
28.353543,follower_flash
28.48168,leader_flash
28.887617,follower_flash
28.951361,leader_flash
29.368528,follower_flash
29.493545,leader_flash
29.894763,follower_flash
29.956479,leader_flash
