agent_id,event_type,normalized_signal,raw_brightness,roi_id,t_s
V1,pi_detected_virtual_flash,0.9032,17.0,1,0.901306
V1,pi_detected_virtual_flash,0.8125,16.0,1,1.401622
V1,pi_detected_virtual_flash,0.875,17.0,1,1.901942
V1,pi_detected_virtual_flash,0.875,17.0,1,2.402266
V1,pi_detected_virtual_flash,0.875,17.0,1,2.902618
V1,pi_detected_virtual_flash,0.9333,17.0,1,3.402924
V1,pi_detected_virtual_flash,0.9333,17.0,1,3.90324
V1,pi_detected_virtual_flash,0.9333,17.0,1,4.40357
V1,pi_detected_virtual_flash,0.9333,17.0,1,4.903895
V1,pi_detected_virtual_flash,0.9286,17.0,1,5.404192
V1,pi_detected_virtual_flash,0.9286,17.0,1,5.904706
V1,pi_detected_virtual_flash,1.0,18.0,1,6.40485
V1,pi_detected_virtual_flash,1.0,18.0,1,6.905168
V1,pi_detected_virtual_flash,1.0,18.0,1,7.405485
V1,pi_detected_virtual_flash,1.0,18.0,1,7.905807
V1,pi_detected_virtual_flash,1.0,18.0,1,8.40611
V1,pi_detected_virtual_flash,1.0,18.0,1,8.906457
V1,pi_detected_virtual_flash,1.0,18.0,1,9.406761
V1,pi_detected_virtual_flash,1.0,18.0,1,9.907107
V1,pi_detected_virtual_flash,1.0,18.0,1,10.407389
V1,pi_detected_virtual_flash,1.0,18.0,1,10.907736
V1,pi_detected_virtual_flash,0.9929,18.0,1,11.408032
V1,pi_detected_virtual_flash,1.0,19.0,1,11.90837
V1,pi_detected_virtual_flash,0.9333,18.0,1,12.408663
V1,pi_detected_virtual_flash,1.0,19.0,1,12.909009
V1,pi_detected_virtual_flash,0.9375,18.0,1,13.409315
V1,pi_detected_virtual_flash,1.0,19.0,1,13.909638
V1,pi_detected_virtual_flash,0.9375,18.0,1,14.409946
V1,pi_detected_virtual_flash,1.0,19.0,1,14.910277
V1,pi_detected_virtual_flash,0.9375,18.0,1,15.410593
V1,pi_detected_virtual_flash,1.0,19.0,1,15.910889
V1,pi_detected_virtual_flash,1.0,19.0,1,16.411223
V1,pi_detected_virtual_flash,0.9375,18.0,1,16.911553
V1,pi_detected_virtual_flash,0.9375,18.0,1,17.411863
V1,pi_detected_virtual_flash,0.9375,18.0,1,17.912191
V1,pi_detected_virtual_flash,0.9375,18.0,1,18.412493
V1,pi_detected_virtual_flash,1.0,19.0,1,18.91281
V1,pi_detected_virtual_flash,0.9333,18.0,1,19.41313
V1,pi_detected_virtual_flash,0.9333,18.0,1,19.913457
V1,pi_detected_virtual_flash,0.9333,18.0,1,20.413769
V1,pi_detected_virtual_flash,1.0,19.0,1,20.914098
V1,pi_detected_virtual_flash,0.9286,18.0,1,21.414417
V1,pi_detected_virtual_flash,0.9286,18.0,1,21.914752
V1,pi_detected_virtual_flash,1.0,19.0,1,22.415047
V1,pi_detected_virtual_flash,0.9286,18.0,1,22.915367
V1,pi_detected_virtual_flash,0.9286,18.0,1,23.415695
V1,pi_detected_virtual_flash,1.0,19.0,1,23.916671
V1,pi_detected_virtual_flash,0.9286,18.0,1,24.416327
V1,pi_detected_virtual_flash,0.9286,18.0,1,24.916653
V1,pi_detected_virtual_flash,0.9286,18.0,1,25.416962
V1,pi_detected_virtual_flash,1.0,19.0,1,25.917287
V1,pi_detected_virtual_flash,1.0,19.0,1,26.417605
V1,pi_detected_virtual_flash,0.9286,18.0,1,26.917929
V1,pi_detected_virtual_flash,1.0,19.0,1,27.418247
V1,pi_detected_virtual_flash,1.0,19.0,1,27.918591
V1,pi_detected_virtual_flash,0.9291,18.0,1,28.418903
V1,pi_detected_virtual_flash,0.9291,18.0,1,28.919207
V1,pi_detected_virtual_flash,1.0,19.0,1,29.41953
V1,pi_detected_virtual_flash,1.0,19.0,1,29.919852
