coupling_term,follower_flash_event,freq_error_hz,frequency_error_hz,frequency_hz,loop_dt_ms,model,phase_error_rad,phase_rad,t_s,virtual_frequency_hz
-0.978666,0,0.0,0.49413222230157317,1.954841,0.001,kuramoto,-1.777726,1.777741,0.068942,2.448973222301573
-0.978663,0,0.0,0.4941302223015731,1.954843,325.86,kuramoto,-1.777741,3.006006,0.394803,2.448973222301573
-0.135172,0,0.0,0.024270222301573163,2.424703,57.418,kuramoto,-3.006006,3.880765,0.452221,2.448973222301573
0.673677,0,0.0,0.42629277769842666,2.875266,66.205,kuramoto,2.40242,5.076812,0.518426,2.448973222301573
0.93433,0,0.0,0.5714877776984268,3.020461,50.448,kuramoto,1.206373,6.034214,0.568874,2.448973222301573
0.246407,1,0.0,0.18828577769842658,2.637259,33.715,kuramoto,0.248971,0.309705,0.602589,2.448973222301573
-0.304777,0,0.0,0.11874722230157309,2.330226,106.797,kuramoto,-0.309705,1.773829,0.709385,2.448973222301573
-0.97946,0,0.0,0.4945732223015733,1.9544,30.528,kuramoto,-1.773829,2.148705,0.739913,2.448973222301573
-0.837607,0,0.0,0.41555522230157305,2.033418,49.887,kuramoto,-2.148705,2.78608,0.7898,2.448973222301573
-0.348071,0,0.0,0.14286322230157333,2.30611,50.431,kuramoto,-2.78608,3.516818,0.840232,2.448973222301573
0.366482,0,0.0,0.25517277769842694,2.704146,56.782,kuramoto,2.766368,4.481578,0.897014,2.448973222301573
0.973481,0,0.0,0.5932967776984266,3.04227,61.555,kuramoto,1.801608,5.658219,0.958569,2.448973222301573
0.968422,1,0.0,0.5904787776984266,3.039452,55.215,kuramoto,1.318824,0.429507,1.013784,2.448973222301573
-0.51047,0,0.0,0.26725005474780383,2.215647,436.332,kuramoto,-0.535731,1.821638,1.450116,2.482897054747804
-0.862511,0,0.0,0.46335205474780405,2.019545,70.637,kuramoto,-1.04021,2.717966,1.520753,2.482897054747804
-0.411069,0,0.0,0.21188005474780391,2.271017,39.412,kuramoto,-2.717966,3.28034,1.560165,2.482897054747804
-0.35632,0,0.0,0.18138205474780378,2.301515,48.168,kuramoto,-2.777267,3.976886,1.608333,2.482897054747804
-0.136939,0,0.0,0.0591780547478038,2.423719,44.962,kuramoto,-3.004222,4.661596,1.653294,2.482897054747804
0.016266,0,0.0,0.026163945252196008,2.509061,50.849,kuramoto,3.125326,5.463218,1.704143,2.482897054747804
0.22149,1,0.0,0.14048194525219593,2.623379,56.926,kuramoto,2.918251,0.118355,1.761069,2.482897054747804
-0.219936,0,0.0,0.10541105474780377,2.377486,132.458,kuramoto,-2.919843,1.612173,1.893527,2.482897054747804
0.834283,0,0.0,0.481833945252196,2.964731,27.311,kuramoto,2.154761,2.120914,1.920837,2.482897054747804
0.896066,0,0.0,0.5162499452521958,2.999147,36.838,kuramoto,2.030766,2.815102,1.957676,2.482897054747804
-0.320721,0,0.0,0.16155205474780399,2.321345,35.201,kuramoto,-2.815102,3.328518,1.992876,2.482897054747804
-0.393452,0,0.0,0.20206605474780392,2.280831,48.669,kuramoto,-2.737209,4.02599,2.041545,2.482897054747804
-0.30957,0,0.0,0.15534105474780402,2.327556,50.029,kuramoto,-2.826852,4.757636,2.091574,2.482897054747804
-0.195984,0,0.0,0.09206805474780388,2.390829,50.551,kuramoto,-2.944332,5.517007,2.142125,2.482897054747804
-0.050884,1,0.0,0.01124205474780382,2.471655,50.456,kuramoto,-3.090687,0.017395,2.192581,2.482897054747804
-0.685859,0,0.0,0.36495005474780395,2.117947,122.511,kuramoto,-2.385809,1.34814,2.315091,2.482897054747804
-0.975314,0,0.0,0.526188054747804,1.956709,29.218,kuramoto,-1.34814,1.707352,2.344309,2.482897054747804
-0.828876,0,0.0,0.44461605474780397,2.038281,50.291,kuramoto,-0.977096,2.351429,2.3946,2.482897054747804
-0.782914,0,0.0,0.41901305474780415,2.063884,49.712,kuramoto,-0.899335,2.996077,2.444312,2.482897054747804
-0.730943,0,0.0,0.36079455942666927,2.092834,49.88,kuramoto,-0.819703,3.651981,2.494192,2.453628559426669
-0.507997,0,0.0,0.23660455942666925,2.217024,64.925,kuramoto,-0.532857,4.55639,2.559117,2.453628559426669
-0.740445,0,0.0,0.36608755942666926,2.087541,41.564,kuramoto,-0.833732,5.101563,2.600681,2.453628559426669
-0.47789,0,0.0,0.21983355942666893,2.233795,60.649,kuramoto,-0.498251,5.952794,2.66133,2.453628559426669
-0.474338,1,0.0,0.21785455942666898,2.235774,58.901,kuramoto,-0.494212,0.497035,2.720231,2.453628559426669
0.413089,0,0.0,0.27647944057333085,2.730108,120.346,kuramoto,0.425844,2.212412,2.840577,2.453628559426669
-0.80113,0,0.0,0.3998915594266692,2.053737,45.414,kuramoto,-2.212412,2.798436,2.885991,2.453628559426669
-0.831992,0,0.0,0.4170835594266693,2.036545,49.589,kuramoto,-2.158904,3.43298,2.93558,2.453628559426669
-0.842437,0,0.0,0.42290155942666896,2.030727,50.684,kuramoto,-2.139802,4.079673,2.986264,2.453628559426669
-0.844699,0,0.0,0.4241615594266692,2.029467,50.471,kuramoto,-2.13559,4.723254,3.036735,2.453628559426669
-0.845327,0,0.0,0.4245115594266693,2.029117,49.994,kuramoto,-2.134416,5.360647,3.086729,2.453628559426669
-0.846778,0,0.0,0.425319559426669,2.028309,49.634,kuramoto,-2.131695,5.993197,3.136363,2.453628559426669
-0.855298,1,0.0,0.43006555942666935,2.023563,50.306,kuramoto,-2.115466,0.349626,3.18667,2.453628559426669
-0.905774,0,0.0,0.4581835594266692,1.995445,125.76,kuramoto,-1.133204,1.603401,3.31243,2.453628559426669
-0.871488,0,0.0,0.43908455942666924,2.014544,23.542,kuramoto,-2.083363,1.901394,3.335972,2.453628559426669
-0.986848,0,0.0,0.5033445594266692,1.950284,50.261,kuramoto,-1.733157,2.517294,3.386233,2.453628559426669
-0.993676,0,0.0,0.5071485594266691,1.94648,51.621,kuramoto,-1.68332,3.148626,3.437854,2.453628559426669
-0.999978,0,0.0,0.3409894364543693,1.94297,57.165,kuramoto,-1.577421,3.846495,3.495019,2.2839594364543694
-0.972653,0,0.0,0.32576843645436937,1.958191,72.802,kuramoto,-1.336392,4.742227,3.567821,2.2839594364543694
-0.99767,0,0.0,0.3397034364543694,1.944256,45.984,kuramoto,-1.63908,5.303978,3.613805,2.2839594364543694
0.830055,0,0.0,0.6784165635456305,2.962376,40.477,kuramoto,0.979207,6.057392,3.654283,2.2839594364543694
0.616055,1,0.0,0.5592095635456307,2.843169,37.755,kuramoto,0.663725,0.448662,3.692037,2.2839594364543694
