K,agent_id,applied_kuramoto_correction,coupling_input,dt,effective_period_s,fire_count,flash_count_delta,flash_on,frequency_hz_after,frequency_hz_before,neighbour_period_est,neighbour_phase_est,phase_after,phase_before,phase_delta,phase_delta_unwrapped,pi_flash_events_consumed_this_step,time,warning,wrapped_phase_error
3.5,0,0.108151027,0.936372525,0.033,0.396573745,0,0,0,2.521599106,2.0,0.5,5.71351113,4.306908864,3.784067607,0.522841257,0.522841257,0,0.033464,frequency_step_gt_0.5hz;phase_jump_gt_0.5rad,1.929443523
3.5,0,0.111895193,0.968789548,0.033,0.393753997,0,0,0,2.539656759,2.521599106,0.5,6.12820136,4.833494287,4.306908864,0.526585423,0.526585423,0,0.06712,phase_jump_gt_0.5rad,1.821292496
3.5,0,0.114392384,0.990410251,0.033,0.391895537,0,0,0,2.551700405,2.539656759,0.5,0.259706284,5.362576901,4.833494287,0.529082614,0.529082614,0,0.100518,phase_jump_gt_0.5rad,1.709397304
3.5,0,0.115466157,0.999706986,0.033,0.391101796,0,0,0,2.55687908,2.551700405,0.5,0.674396514,5.892733289,5.362576901,0.530156387,0.530156387,0,0.133864,phase_jump_gt_0.5rad,1.59500492
3.5,0,0.115019395,0.995838917,0.033,0.391431655,1,1,1,2.554724402,2.55687908,0.5,1.089086744,0.139257607,5.892733289,0.529709625,0.529709625,0,0.167004,phase_jump_gt_0.5rad,1.479538763
3.5,0,0.113051428,0.978800239,0.033,0.392891317,1,0,0,2.545233137,2.554724402,0.5,1.503776974,0.666999265,0.139257607,0.527741658,0.527741658,0,0.200538,phase_jump_gt_0.5rad,1.364519368
3.5,0,0.109661067,0.949446471,0.033,0.395431681,1,0,0,2.528881847,2.545233137,0.5,1.918467205,1.191350562,0.666999265,0.524351298,0.524351298,0,0.233781,phase_jump_gt_0.5rad,1.25146794
3.5,0,0.105034147,0.909386553,0.033,0.398952068,1,0,0,2.506566778,2.528881847,0.5,2.333157435,1.711074939,1.191350562,0.519724377,0.519724377,0,0.266935,phase_jump_gt_0.5rad,1.141806873
3.5,0,0.099418476,0.860766027,0.033,0.403309869,1,0,0,2.479483088,2.506566778,0.5,2.747847665,2.225183646,1.711074939,0.514108706,0.514108706,0,0.30014,phase_jump_gt_0.5rad,1.036772726
3.5,0,0.093092404,0.805994844,0.033,0.408334395,1,0,0,2.448973222,2.479483088,0.5,3.162537895,2.732966281,2.225183646,0.507782635,0.507782635,0,0.333724,phase_jump_gt_0.5rad,0.93735425
3.5,0,0.086334052,0.747480972,0.033,0.413842447,1,0,0,2.41637852,2.448973222,0.5,3.577228126,3.233990563,2.732966281,0.501024283,0.501024283,0,0.367225,phase_jump_gt_0.5rad,0.844261845
3.5,0,0.079396774,0.687417957,0.033,0.419653044,1,0,0,2.38292088,2.41637852,0.5,3.991918356,3.728077567,3.233990563,0.494087004,0.494087004,0,0.400614,,0.757927793
3.5,0,0.072493587,0.627650106,0.033,0.425599348,1,0,0,2.349627659,2.38292088,0.5,4.406608586,4.215261385,3.728077567,0.487183818,0.487183818,0,0.433775,,0.678531019
3.5,0,0.065790539,0.56961506,0.033,0.431536761,1,0,0,2.317299683,2.349627659,0.5,4.821298817,4.695742155,4.215261385,0.48048077,0.48048077,0,0.467205,,0.606037432
3.5,0,0.059407164,0.514347738,0.033,0.437347089,1,0,0,2.286513447,2.317299683,0.5,5.235989047,5.169839549,4.695742155,0.474097394,0.474097394,0,0.500449,,0.540246892
3.5,0,0.053421504,0.462523848,0.033,0.442939366,1,0,0,2.257645348,2.286513447,0.5,5.650679277,5.637951283,5.169839549,0.468111735,0.468111735,0,0.533951,,0.480839729
3.5,0,0.047877368,0.41452267,0.033,0.448248247,1,0,0,2.230906662,2.257645348,0.5,6.065369507,6.100518882,5.637951283,0.462567599,0.462567599,0,0.567472,,0.427418224
3.5,0,0.042792062,0.370494039,0.033,0.453230909,2,1,1,2.206380852,2.230906662,0.5,0.19687443,0.274815867,6.100518882,0.457482292,0.457482292,0,0.600978,,0.379540856
3.5,0,0.038163538,0.330420246,0.033,0.457863287,2,0,0,2.184058054,2.206380852,0.5,0.611564661,0.727669635,0.274815867,0.452853769,0.452853769,0,0.63408,,0.336748794
3.5,0,0.033976445,0.294168355,0.033,0.462136206,2,0,0,2.163864217,2.184058054,0.5,1.026254891,1.17633631,0.727669635,0.448666675,0.448666675,0,0.667299,,0.298585256
3.5,0,-0.079708127,-0.690113649,0.033,0.618973709,2,0,0,1.615577505,2.163864217,0.5,0.41469023,1.511318414,1.17633631,0.334982104,0.334982104,1,0.700849,frequency_step_gt_0.5hz,-0.76164608
3.5,0,-0.072799505,-0.630298742,0.033,0.606466042,2,0,0,1.648896938,1.615577505,0.5,0.829380461,1.85320914,1.511318414,0.341890726,0.341890726,0,0.7343,,-0.681937954
3.5,0,-0.066084605,-0.572161079,0.033,0.594784191,2,0,0,1.681282076,1.648896938,0.5,1.244070691,2.201814765,1.85320914,0.348605626,0.348605626,0,0.767772,,-0.609138449
3.5,0,-0.05968496,-0.516752899,0.033,0.584062076,2,0,0,1.712146776,1.681282076,0.5,1.658760921,2.556820036,2.201814765,0.35500527,0.35500527,0,0.801102,,-0.543053844
3.5,0,-0.053680327,-0.464764733,0.033,0.574347443,2,0,0,1.741106384,1.712146776,0.5,2.073451151,2.917829939,2.556820036,0.361009904,0.361009904,0,0.834522,,-0.483368884
3.5,0,-0.048115878,-0.416587692,0.033,0.565629085,2,0,0,1.767943034,1.741106384,0.5,2.488141382,3.284404291,2.917829939,0.366574352,0.366574352,0,0.868028,,-0.429688558
