coupling_term,follower_flash_event,freq_error_hz,frequency_error_hz,frequency_hz,loop_dt_ms,model,phase_error_rad,phase_rad,t_s,virtual_frequency_hz
,0,0.0,0.8,1.2,0.001,eapf_consensus,0.0,1.237935,0.113102,2.0
,0,0.0,0.8,1.2,351.703,eapf_consensus,0.0,3.889715,0.464805,2.0
,0,0.0,0.8,1.2,41.7,eapf_consensus,0.0,4.204128,0.506505,2.0
,0,0.0,0.8,1.2,30.389,eapf_consensus,0.0,4.433258,0.536895,2.0
,0,0.0,0.8,1.2,29.715,eapf_consensus,0.0,4.657308,0.56661,2.0
,0,0.0,0.8,1.2,29.735,eapf_consensus,0.0,4.881505,0.596345,2.0
,0,0.0,0.8,1.2,30.749,eapf_consensus,0.0,5.113349,0.627094,2.0
,0,0.0,0.8,1.2,37.644,eapf_consensus,0.0,5.397175,0.664738,2.0
,0,0.0,0.8,1.2,42.308,eapf_consensus,0.0,5.716171,0.707046,2.0
,0,0.0,0.8,1.2,46.233,eapf_consensus,0.0,6.06476,0.753279,2.0
,1,0.0,0.8,1.2,50.051,eapf_consensus,0.0,0.158951,0.80333,2.0
,0,0.0,0.8,1.2,120.228,eapf_consensus,0.0,1.065448,0.923558,2.0
,0,0.0,0.8,1.2,29.62,eapf_consensus,0.0,1.28878,0.953178,2.0
,0,0.0,0.8,1.2,25.584,eapf_consensus,0.0,1.481677,0.978762,2.0
,0,0.0,0.8,1.2,24.444,eapf_consensus,0.0,1.66598,1.003206,2.0
,0,0.0,0.8,1.2,22.141,eapf_consensus,0.0,1.832916,1.025347,2.0
,0,0.0,0.8,1.2,21.731,eapf_consensus,0.0,1.996764,1.047078,2.0
,0,0.0,0.8,1.2,39.852,eapf_consensus,0.0,2.297241,1.08693,2.0
,0,0.0,0.8,1.2,37.464,eapf_consensus,-2.297241,2.570522,1.124394,2.0
,0,0.0,0.8,1.2,51.033,eapf_consensus,-2.288052,2.9388,1.175427,2.0
,0,0.0,0.8,1.2,20.101,eapf_consensus,-2.271549,3.068068,1.195528,2.0
,0,0.0,0.8,1.2,36.778,eapf_consensus,-2.24926,3.318543,1.232306,2.0
,0,0.0,0.8,1.2,41.434,eapf_consensus,-2.222431,3.600594,1.27374,2.0
,0,0.0,0.8,1.2,46.785,eapf_consensus,-2.192079,3.920291,1.320524,2.0
,0,0.0,0.8,1.2,48.731,eapf_consensus,-2.159029,4.252641,1.369256,2.0
,0,0.0,0.8,1.2,49.907,eapf_consensus,-2.123953,4.592377,1.419163,2.0
,0,0.0,0.8,1.2,50.4,eapf_consensus,-2.087396,4.934786,1.469563,2.0
,0,0.0,0.8,1.2,23.636,eapf_consensus,-2.049801,5.074721,1.493199,2.0
,0,0.0,0.8,1.2,23.496,eapf_consensus,-2.011526,5.213207,1.516694,2.0
,0,1.219366,0.795123,1.204877,21.031,eapf_consensus,1.231105,5.345767,1.537725,2.0
,0,1.214489,0.7863629999999999,1.213637,20.791,eapf_consensus,1.415769,5.488023,1.558516,2.0
,0,1.205729,0.774532,1.225468,37.53,eapf_consensus,1.715231,5.768952,1.596046,2.0
,0,1.193898,0.760291,1.239709,37.976,eapf_consensus,2.005363,6.06518,1.634022,2.0
,1,1.179657,0.744181,1.255819,41.791,eapf_consensus,2.311298,0.119816,1.675813,2.0
,0,1.163547,0.7266379999999999,1.273362,116.036,eapf_consensus,-3.135876,1.032697,1.791849,2.0
,0,1.146004,0.708019,1.291981,27.902,eapf_consensus,-2.932265,1.24204,1.81975,2.0
,0,1.127385,0.688615,1.311385,51.256,eapf_consensus,-2.555299,1.636787,1.871006,2.0
,0,1.107981,0.66866,1.33134,50.022,eapf_consensus,-2.185727,2.023142,1.921028,2.0
,0,1.088026,0.648344,1.351656,50.077,eapf_consensus,-1.817575,2.414122,1.971105,2.0
,0,1.06771,0.62782,1.37218,49.478,eapf_consensus,-1.457728,2.806158,2.020583,2.0
,0,1.047186,0.6072120000000001,1.392788,27.819,eapf_consensus,-1.246521,3.018487,2.048403,2.0
,0,1.026578,0.586619,1.413381,25.284,eapf_consensus,-1.055918,3.213508,2.073686,2.0
,0,0.643046,0.5675730000000001,1.432427,23.268,eapf_consensus,-3.119495,3.386675,2.096954,2.0
,0,0.623999,0.5498400000000001,1.45016,23.239,eapf_consensus,-2.994913,3.557075,2.120193,2.0
,0,0.606266,0.5298136184873792,1.466771,40.97,eapf_consensus,-2.80009,3.888178,2.161164,1.9965846184873792
,0,0.589655,0.5141656184873793,1.482419,53.098,eapf_consensus,-2.561163,4.333518,2.214262,1.9965846184873792
,0,0.574007,0.4993516184873792,1.497233,31.558,eapf_consensus,-2.403337,4.582642,2.24582,1.9965846184873792
,0,0.559193,0.48526261848737917,1.511322,48.188,eapf_consensus,-2.189208,4.991353,2.294008,1.9965846184873792
,0,0.545105,0.4718116184873793,1.524773,50.634,eapf_consensus,-1.971173,5.428597,2.344642,1.9965846184873792
,0,0.531654,0.4589246184873792,1.53766,49.219,eapf_consensus,-1.763184,5.858223,2.393861,1.9965846184873792
,1,0.518766,0.44653961848737933,1.550045,50.242,eapf_consensus,-1.557507,0.020687,2.444103,1.9965846184873792
,0,0.708987,0.43379561848737924,1.562789,95.519,eapf_consensus,0.404821,0.920778,2.539622,1.9965846184873792
,0,0.696243,0.42081561848737925,1.575769,41.582,eapf_consensus,0.616916,1.307402,2.581204,1.9965846184873792
