coupling_term,follower_flash_event,freq_error_hz,frequency_error_hz,frequency_hz,loop_dt_ms,model,phase_error_rad,phase_rad,t_s,virtual_frequency_hz
0.983025,0,0.0,0.06789990453723149,1.96936,0.001,kuramoto,1.755314,4.527885,0.126812,2.0372599045372315
0.983027,0,0.0,0.06789890453723157,1.969361,332.068,kuramoto,1.755301,5.765271,0.45888,2.0372599045372315
0.495069,1,0.0,0.3008819045372315,1.736378,58.912,kuramoto,0.517915,0.124811,0.517792,2.0372599045372315
-0.124487,0,0.0,0.5966979045372316,1.440562,346.207,kuramoto,-0.124811,1.029942,0.863999,2.0372599045372315
-0.857269,0,0.0,0.9465759045372315,1.090684,25.365,kuramoto,-1.029942,1.203769,0.889364,2.0372599045372315
-0.933398,0,0.0,0.9829249045372315,1.054335,50.206,kuramoto,-1.203769,1.536362,0.93957,2.0372599045372315
-0.999407,0,0.0,1.0144419045372315,1.022818,54.994,kuramoto,-1.536362,1.889782,0.994563,2.0372599045372315
-0.949554,0,0.0,0.9906389045372315,1.046621,61.293,kuramoto,-1.889782,2.292851,1.055856,2.0372599045372315
-0.750449,0,0.0,0.8955729045372316,1.141687,67.024,kuramoto,-2.292851,2.773645,1.122881,2.0372599045372315
-0.359701,0,0.0,0.2838793719567967,1.328255,67.518,kuramoto,-2.773645,3.337129,1.190399,1.6121343719567967
0.194293,0,0.0,0.01936637195679669,1.592768,75.489,kuramoto,2.946056,4.092602,1.265888,1.6121343719567967
0.814002,0,0.0,0.2765226280432034,1.888657,58.256,kuramoto,2.190583,4.78391,1.324144,1.6121343719567967
0.997443,0,0.0,0.36410962804320324,1.976244,49.391,kuramoto,1.499275,5.397205,1.373535,1.6121343719567967
0.998255,0,0.0,0.3644976280432033,1.976632,49.795,kuramoto,1.511718,6.015631,1.42333,1.6121343719567967
0.994915,1,0.0,0.3629026280432033,1.975037,45.886,kuramoto,1.469907,0.301864,1.469215,1.6121343719567967
0.627561,0,0.0,0.18750362804320342,1.799638,124.355,kuramoto,2.463176,1.43261,1.59357,1.6121343719567967
0.873557,0,0.0,0.3049586280432033,1.917093,59.42,kuramoto,2.079129,2.148356,1.65299,1.6121343719567967
0.807928,0,0.0,0.27362262804320325,1.885757,66.653,kuramoto,2.200965,2.938094,1.719643,1.6121343719567967
0.779293,0,0.0,0.25995062804320335,1.872085,66.593,kuramoto,2.248057,3.721401,1.786236,1.6121343719567967
0.737254,0,0.0,0.23987862804320326,1.852013,67.47,kuramoto,2.312596,4.506513,1.853705,1.6121343719567967
0.697946,0,0.0,0.22111062804320336,1.833245,66.971,kuramoto,2.369067,5.277926,1.920676,1.6121343719567967
0.844301,0,0.0,0.2909896280432034,1.903124,66.877,kuramoto,1.005259,6.077618,1.987553,1.6121343719567967
0.654439,1,0.0,0.2003366280432033,1.812471,49.631,kuramoto,0.71344,0.359639,2.037184,1.6121343719567967
0.995084,0,0.0,0.3629836280432033,1.975118,129.325,kuramoto,1.4716,1.600642,2.166509,1.6121343719567967
0.547337,0,0.0,0.23051899645266993,1.761334,34.065,kuramoto,0.579179,1.977631,2.200574,1.9918529964526699
0.830912,0,0.0,0.09512199645266994,1.896731,76.083,kuramoto,0.980745,2.884357,2.276658,1.9918529964526699
0.616435,0,0.0,0.1975269964526698,1.794326,57.675,kuramoto,0.664207,3.534595,2.334333,1.9918529964526699
0.643592,0,0.0,0.18456099645267,1.807292,66.962,kuramoto,0.699182,4.294984,2.401295,1.9918529964526699
0.58484,0,0.0,0.21261199645266982,1.779241,67.028,kuramoto,0.624683,5.044308,2.468323,1.9918529964526699
0.523441,0,0.0,0.24192799645266994,1.749925,66.015,kuramoto,0.550885,5.770151,2.534338,1.9918529964526699
0.332396,1,0.0,0.3331449964526698,1.658708,50.211,kuramoto,0.338843,0.010261,2.584549,1.9918529964526699
-0.010261,0,0.0,0.4967519964526699,1.495101,119.243,kuramoto,-0.010261,0.949661,2.703792,1.9918529964526699
-0.629554,0,0.0,0.7924429964526698,1.19941,28.442,kuramoto,-0.680979,1.164005,2.732234,1.9918529964526699
-0.410552,0,0.0,0.6878769964526699,1.303976,49.993,kuramoto,-0.423059,1.573605,2.782228,1.9918529964526699
-0.327103,0,0.0,0.6480329964526699,1.34382,52.868,kuramoto,-0.333236,2.019996,2.835096,1.9918529964526699
-0.210186,0,0.0,0.5922089964526698,1.399644,60.113,kuramoto,-0.211765,2.548643,2.895209,1.9918529964526699
-0.118589,0,0.0,0.5484749964526698,1.443378,65.796,kuramoto,-0.118868,3.145345,2.961004,1.9918529964526699
-0.084711,0,0.0,0.5322999964526698,1.459553,66.771,kuramoto,-0.084813,3.757679,3.027776,1.9918529964526699
0.577845,0,0.0,0.21595199645266994,1.775901,61.884,kuramoto,2.525507,4.448201,3.08966,1.9918529964526699
0.751214,0,0.0,0.13317499645266984,1.858678,44.631,kuramoto,2.291693,4.969427,3.134291,1.9918529964526699
0.810084,0,0.0,0.10506699645266981,1.886786,41.712,kuramoto,2.197298,5.463918,3.176003,1.9918529964526699
0.799528,0,0.0,0.03256029941757377,1.881747,50.062,kuramoto,2.215083,6.055816,3.226064,1.9143072994175738
0.731376,1,0.0,0.06510129941757392,1.849206,68.218,kuramoto,2.321255,0.565251,3.294283,1.9143072994175738
-0.535628,0,0.0,0.6700512994175738,1.244256,340.19,kuramoto,-0.565251,1.347041,3.634473,1.9143072994175738
-0.843696,0,0.0,0.8171422994175739,1.097165,31.622,kuramoto,-1.004131,1.565033,3.666095,1.9143072994175738
-0.625875,0,0.0,0.7131402994175737,1.201167,50.338,kuramoto,-0.676253,1.944946,3.716433,1.9143072994175738
-0.492687,0,0.0,0.6495482994175739,1.264759,49.888,kuramoto,-0.515175,2.341395,3.766322,1.9143072994175738
-0.357878,0,0.0,0.5851812994175738,1.329126,50.316,kuramoto,-0.365995,2.761592,3.816638,1.9143072994175738
-0.176225,0,0.0,0.49844829941757385,1.415859,56.164,kuramoto,-0.17715,3.261233,3.872802,1.9143072994175738
0.017111,0,0.0,0.4061372994175738,1.50817,63.989,kuramoto,0.017112,3.867604,3.936791,1.9143072994175738
0.131943,0,0.0,0.3513092994175737,1.562998,66.543,kuramoto,0.132328,4.521093,4.003334,1.9143072994175738
0.193298,0,0.0,0.32201429941757387,1.592293,65.998,kuramoto,0.194523,5.181381,4.069332,1.9143072994175738
0.258138,0,0.0,0.2910552994175739,1.623252,67.029,kuramoto,0.261095,5.86502,4.13636,1.9143072994175738
0.406084,1,0.0,0.2204162994175738,1.693891,49.839,kuramoto,0.418165,0.112269,4.186199,1.9143072994175738
0.957864,0,0.0,0.06628085846115472,1.957346,122.209,kuramoto,1.279471,1.342107,4.308408,1.8910651415388453
0.47241,0,0.0,0.16550614153884524,1.725559,38.846,kuramoto,0.492023,1.763277,4.347254,1.8910651415388453
0.658896,0,0.0,0.07646514153884532,1.8146,56.945,kuramoto,0.71935,2.412529,4.404199,1.8910651415388453
0.732963,0,0.0,0.041101141538845365,1.849964,66.083,kuramoto,0.822668,3.180657,4.470282,1.8910651415388453
0.729802,0,0.0,0.04261014153884535,1.848455,67.042,kuramoto,0.818032,3.959298,4.537324,1.8910651415388453
0.720765,0,0.0,0.046925141538845416,1.84414,67.22,kuramoto,0.804906,4.73818,4.604544,1.8910651415388453
0.55206,0,0.0,0.12747614153884523,1.763589,49.069,kuramoto,0.584833,5.281912,4.653613,1.8910651415388453
0.842158,0,0.0,0.011035858461154735,1.902101,45.379,kuramoto,1.001273,5.824243,4.698992,1.8910651415388453
0.802234,1,0.0,0.0080261415388454,1.883039,41.194,kuramoto,0.931029,0.028446,4.740186,1.8910651415388453
0.949395,0,0.0,0.062237858461154705,1.953303,126.234,kuramoto,1.890288,1.255743,4.86642,1.8910651415388453
0.862562,0,0.0,0.020777858461154652,1.911843,32.925,kuramoto,1.040312,1.651252,4.899345,1.8910651415388453
0.970162,0,0.0,0.0721528584611546,1.963218,59.432,kuramoto,1.325896,2.384363,4.958777,1.8910651415388453
0.967555,0,0.0,0.07090785846115466,1.961973,63.052,kuramoto,1.315366,3.161635,5.021829,1.8910651415388453
0.961593,0,0.0,0.06806185846115476,1.959127,65.851,kuramoto,1.292748,3.972233,5.08768,1.8910651415388453
0.923468,0,0.0,0.04985785846115465,1.940923,60.634,kuramoto,1.177023,4.711681,5.148315,1.8910651415388453
0.806884,0,0.0,0.005806141538845289,1.885259,43.742,kuramoto,0.938858,5.229823,5.192057,1.8910651415388453
0.757933,0,0.0,0.029179141538845377,1.861886,38.344,kuramoto,0.860138,5.678392,5.230401,1.8910651415388453
0.568592,0,0.0,0.11958214153884539,1.771483,33.862,kuramoto,0.604793,6.055291,5.264262,1.8910651415388453
0.722855,1,0.0,0.23441437586432068,1.845138,50.933,kuramoto,0.807925,0.362584,5.315195,1.6107236241356793
0.970494,0,0.0,0.35265337586432066,1.963377,140.222,kuramoto,1.814322,1.59621,5.455417,1.6107236241356793
0.974523,0,0.0,0.3545763758643208,1.9653,67.077,kuramoto,1.344584,2.424501,5.522494,1.6107236241356793
0.944188,0,0.0,0.34009237586432084,1.950816,63.12,kuramoto,1.23512,3.198186,5.585614,1.6107236241356793
0.942395,0,0.0,0.33923637586432065,1.94996,67.463,kuramoto,1.229718,4.02474,5.653077,1.6107236241356793
0.916448,0,0.0,0.3268483758643208,1.937572,66.38,kuramoto,1.159113,4.832857,5.719457,1.6107236241356793
0.992753,0,0.0,0.3632803758643208,1.974004,65.052,kuramoto,1.450329,5.639694,5.784508,1.6107236241356793
0.922252,0,0.0,0.32961937586432066,1.940343,46.28,kuramoto,1.173866,6.203924,5.830789,1.6107236241356793
0.895821,1,0.0,0.3169993758643208,1.927723,43.686,kuramoto,1.110275,0.449871,5.874474,1.6107236241356793
0.931201,0,0.0,0.33389237586432063,1.944616,118.914,kuramoto,1.943899,1.671709,5.993388,1.6107236241356793
0.92357,0,0.0,0.33024837586432065,1.940972,39.723,kuramoto,1.177289,2.156152,6.033111,1.6107236241356793
0.993754,0,0.0,0.3637593758643207,1.974483,66.852,kuramoto,1.458972,2.985521,6.099963,1.6107236241356793
0.985936,0,0.0,0.36002637586432074,1.97075,67.477,kuramoto,1.402886,3.821056,6.16744,1.6107236241356793
0.970914,0,0.0,0.35285337586432064,1.963577,66.463,kuramoto,1.329021,4.641047,6.233903,1.6107236241356793
0.955793,0,0.0,0.34563337586432064,1.956357,66.607,kuramoto,1.272345,5.459787,6.30051,1.6107236241356793
0.73346,0,0.0,0.01622757798148511,1.850201,49.747,kuramoto,0.823398,6.038109,6.350257,1.8339734220185149
0.814378,1,0.0,0.05486357798148522,1.888837,62.045,kuramoto,0.951657,0.491267,6.412302,1.8339734220185149
0.991791,0,0.0,0.13957257798148515,1.973546,107.766,kuramoto,1.442579,1.731282,6.520068,1.8339734220185149
0.656433,0,0.0,0.02055042201851487,1.813423,45.092,kuramoto,0.71608,2.245063,6.56516,1.8339734220185149
0.820833,0,0.0,0.05794557798148503,1.891919,66.786,kuramoto,0.962869,3.038961,6.631946,1.8339734220185149
0.805108,0,0.0,0.05043757798148518,1.884411,67.34,kuramoto,0.935857,3.836278,6.699286,1.8339734220185149
0.782876,0,0.0,0.03982257798148514,1.873796,66.8,kuramoto,0.899275,4.622742,6.766086,1.8339734220185149
0.769482,0,0.0,0.03342757798148521,1.867401,67.194,kuramoto,0.87803,5.411143,6.83328,1.8339734220185149
0.765644,0,0.0,0.03159457798148502,1.865568,50.038,kuramoto,0.872042,5.997678,6.883318,1.8339734220185149
0.749803,1,0.0,0.024030577981485113,1.858004,49.062,kuramoto,0.847764,0.287256,6.932381,1.8339734220185149
0.989498,0,0.0,0.13847657798148516,1.97245,125.728,kuramoto,1.715852,1.526583,7.058109,1.8339734220185149
0.781402,0,0.0,0.0391185779814851,1.873092,36.683,kuramoto,0.896909,1.958301,7.094792,1.8339734220185149
0.936192,0,0.0,0.11302557798148505,1.946999,65.135,kuramoto,1.211635,2.755116,7.159927,1.8339734220185149
0.926063,0,0.0,0.10818957798148521,1.942163,67.105,kuramoto,1.183843,3.573993,7.227031,1.8339734220185149
0.90314,0,0.0,0.09724457798148523,1.931218,66.497,kuramoto,1.127028,4.380887,7.293529,1.8339734220185149
0.883985,0,0.0,0.05524017347304677,1.922072,66.683,kuramoto,1.084318,5.186194,7.360211,1.8668318265269532
0.889839,0,0.0,0.058035173473046875,1.924867,62.9,kuramoto,1.096991,5.946922,7.423111,1.8668318265269532
0.692394,1,0.0,0.036237826526953176,1.830594,36.987,kuramoto,0.764802,0.089162,7.460098,1.8668318265269532
0.983703,0,0.0,0.10285117347304684,1.969683,121.888,kuramoto,1.751583,1.326751,7.581986,1.8668318265269532
0.817208,0,0.0,0.02335617347304675,1.890188,38.197,kuramoto,0.95655,1.780395,7.620183,1.8668318265269532
0.948726,0,0.0,0.08615117347304668,1.952983,64.411,kuramoto,1.249181,2.570781,7.684594,1.8668318265269532
0.945834,0,0.0,0.08477117347304675,1.951603,67.439,kuramoto,1.240155,3.397741,7.752034,1.8668318265269532
0.928463,0,0.0,0.0764761734730468,1.943308,67.068,kuramoto,1.190253,4.216652,7.819102,1.8668318265269532
0.90864,0,0.0,0.06701117347304675,1.933843,66.344,kuramoto,1.140015,5.022781,7.885446,1.8668318265269532
0.952214,0,0.0,0.08781717347304685,1.954649,66.862,kuramoto,1.260404,5.843942,7.952308,1.8668318265269532
0.852651,1,0.0,0.04027917347304677,1.907111,49.671,kuramoto,1.021039,0.155949,8.001979,1.8668318265269532
0.969941,0,0.0,0.09628117347304688,1.963113,118.736,kuramoto,1.816603,1.389409,8.120715,1.8668318265269532
0.822472,0,0.0,0.025870173473046876,1.892702,32.665,kuramoto,0.965744,1.777862,8.153379,1.8668318265269532
0.973192,0,0.0,0.09783317347304687,1.964665,65.008,kuramoto,1.338725,2.580338,8.218387,1.8668318265269532
0.970151,0,0.0,0.09638117347304687,1.963213,67.412,kuramoto,1.325852,3.411884,8.285799,1.8668318265269532
0.957346,0,0.0,0.09026717347304669,1.957099,66.88,kuramoto,1.277674,4.234296,8.352679,1.8668318265269532
0.943382,0,0.0,0.07492811670639776,1.950432,66.372,kuramoto,1.232681,5.047682,8.419051,1.8755038832936022
0.944314,0,0.0,0.07537311670639779,1.950877,77.674,kuramoto,1.235503,5.999792,8.496726,1.8755038832936022
0.668728,1,0.0,0.056209883293602214,1.819294,38.748,kuramoto,0.732496,0.159534,8.535474,1.8755038832936022
0.995512,0,0.0,0.09981811670639784,1.975322,118.72,kuramoto,1.665578,1.400665,8.654194,1.8755038832936022
0.735285,0,0.0,0.024430883293602212,1.851073,34.653,kuramoto,0.826086,1.803701,8.688847,1.8755038832936022
0.928379,0,0.0,0.06776411670639781,1.943268,66.174,kuramoto,1.190026,2.611676,8.75502,1.8755038832936022
0.916586,0,0.0,0.06213311670639787,1.937637,67.073,kuramoto,1.159455,3.428263,8.822094,1.8755038832936022
0.900121,0,0.0,0.054272116706397755,1.929776,67.054,kuramoto,1.120048,4.241303,8.889148,1.8755038832936022
0.77192,0,0.0,0.006938883293602149,1.868565,49.597,kuramoto,0.881856,4.823601,8.938745,1.8755038832936022
0.760181,0,0.0,0.012543883293602232,1.86296,48.664,kuramoto,0.863592,5.393229,8.987409,1.8755038832936022
0.777044,0,0.0,0.004492883293602201,1.871011,44.817,kuramoto,0.889956,5.920095,9.032226,1.8755038832936022
0.807268,1,0.0,0.009938116706397881,1.885442,49.324,kuramoto,0.939508,0.221225,9.08155,1.8755038832936022
0.967571,0,0.0,0.0864771167063978,1.961981,125.87,kuramoto,1.826164,1.453974,9.20742,1.8755038832936022
0.767582,0,0.0,0.009010883293602223,1.866493,24.1,kuramoto,0.87506,1.736609,9.23152,1.8755038832936022
0.954414,0,0.0,0.0801951167063979,1.955699,57.782,kuramoto,1.267692,2.446635,9.289302,1.8755038832936022
0.958057,0,0.0,0.08193511670639775,1.957439,61.822,kuramoto,1.280143,3.206979,9.351123,1.8755038832936022
0.961859,0,0.0,0.08375011670639787,1.959254,66.223,kuramoto,1.293717,4.022212,9.417347,1.8755038832936022
0.857237,0,0.0,0.025973272502119116,1.9093,47.182,kuramoto,1.029879,4.588236,9.464529,1.8833267274978809
0.902152,0,0.0,0.04741927250211919,1.930746,56.551,kuramoto,1.124732,5.274265,9.52108,1.8833267274978809
0.670533,0,0.0,0.06317072749788077,1.820156,25.348,kuramoto,0.734927,5.56415,9.546428,1.8833267274978809
0.658659,0,0.0,0.06883972749788092,1.814487,49.588,kuramoto,0.719035,6.129492,9.596016,1.8833267274978809
0.677195,1,0.0,0.059989727497880896,1.823337,50.507,kuramoto,0.743944,0.424935,9.646523,1.8833267274978809
0.999967,0,0.0,0.09412227250211913,1.977449,119.573,kuramoto,1.562703,1.667403,9.766096,1.8833267274978809
0.624795,0,0.0,0.08500972749788094,1.798317,30.346,kuramoto,0.674869,2.010284,9.796442,1.8833267274978809
0.830751,0,0.0,0.01332727250211918,1.896654,55.489,kuramoto,0.980456,2.671547,9.851931,1.8833267274978809
0.855659,0,0.0,0.025220272502119112,1.908547,60.551,kuramoto,1.026823,3.397663,9.912482,1.8833267274978809
0.824478,0,0.0,0.0103322725021191,1.893659,57.209,kuramoto,0.969279,4.078349,9.969691,1.8833267274978809
0.805641,0,0.0,0.0013382725021191533,1.884665,40.939,kuramoto,2.204837,4.563136,10.01063,1.8833267274978809
0.83017,0,0.0,0.013050272502119098,1.896377,37.833,kuramoto,2.16218,5.013924,10.048463,1.8833267274978809
0.861365,0,0.0,0.02794427250211906,1.911271,33.565,kuramoto,2.103643,5.416997,10.082027,1.8833267274978809
0.754163,0,0.0,0.023240727497880975,1.860086,50.199,kuramoto,2.287214,6.003681,10.132226,1.8833267274978809
0.752207,1,0.0,0.024173727497880826,1.859153,50.456,kuramoto,2.290187,0.309898,10.182682,1.8833267274978809
-0.100446,0,0.0,0.43128572749788097,1.452041,131.898,kuramoto,-3.040977,1.222242,10.314581,1.8833267274978809
0.108599,0,0.0,0.33147472749788087,1.551852,60.148,kuramoto,3.032779,1.808718,10.374729,1.8833267274978809
-0.090792,0,0.0,0.4266767274978809,1.45665,67.275,kuramoto,-3.050676,2.424445,10.442004,1.8833267274978809
-0.252061,0,0.0,0.40987084937742124,1.37965,66.711,kuramoto,-2.886783,3.00274,10.508715,1.7895208493774213
-0.299777,0,0.0,0.43265384937742124,1.356867,53.733,kuramoto,-2.837134,3.460834,10.562448,1.7895208493774213
-0.281006,0,0.0,0.4236908493774212,1.36583,37.52,kuramoto,-2.856751,3.782823,10.599968,1.7895208493774213
0.598182,0,0.0,0.003909849377421226,1.785611,44.554,kuramoto,2.500362,4.282692,10.644522,1.7895208493774213
0.531383,0,0.0,0.035803849377421315,1.753717,49.704,kuramoto,2.58136,4.83038,10.694226,1.7895208493774213
0.497531,0,0.0,0.05196684937742124,1.737554,50.244,kuramoto,2.620842,5.378908,10.74447,1.7895208493774213
0.467849,0,0.0,0.06613984937742123,1.723381,49.837,kuramoto,2.654738,5.918565,10.794307,1.7895208493774213
0.426876,1,0.0,0.08570284937742123,1.703818,50.099,kuramoto,2.700557,0.171706,10.844406,1.7895208493774213
-0.489452,0,0.0,0.5232168493774212,1.266304,127.397,kuramoto,-2.630132,0.967349,10.971803,1.7895208493774213
-0.346499,0,0.0,0.45496184937742123,1.334559,54.595,kuramoto,-2.787756,1.42514,11.026398,1.7895208493774213
-0.630385,0,0.0,0.5905068493774213,1.199014,67.258,kuramoto,-2.459544,1.931834,11.093656,1.7895208493774213
-0.810343,0,0.0,0.6764318493774213,1.113089,65.835,kuramoto,-2.196855,2.39227,11.159491,1.7895208493774213
-0.681143,0,0.0,0.6147428493774212,1.174778,50.628,kuramoto,-2.39227,2.765971,11.210119,1.7895208493774213
-0.802982,0,0.0,0.6729158493774212,1.116605,48.028,kuramoto,-2.209312,3.102926,11.258147,1.7895208493774213
-0.898948,0,0.0,0.7187368493774213,1.070784,45.041,kuramoto,-2.02423,3.405956,11.303187,1.7895208493774213
-0.987518,0,0.0,0.7610258493774213,1.028495,51.621,kuramoto,-1.728959,3.73954,11.354808,1.7895208493774213
-0.983167,0,0.0,0.7589488493774212,1.030572,58.28,kuramoto,-1.387056,4.116921,11.413088,1.7895208493774213
-0.862261,0,0.0,0.7012198493774213,1.088301,62.528,kuramoto,-1.039718,4.544485,11.475616,1.7895208493774213
-0.63959,0,0.0,0.5590332662022195,1.194618,66.721,kuramoto,-0.693965,5.045293,11.542337,1.7536512662022194
-0.301665,0,0.0,0.39768626620221936,1.355965,76.644,kuramoto,-0.306439,5.698285,11.618981,1.7536512662022194
-0.28282,0,0.0,0.3886872662022194,1.364964,58.04,kuramoto,-0.286733,6.19605,11.67702,1.7536512662022194
-0.017478,1,0.0,0.2619962662022195,1.491655,66.177,kuramoto,-0.017478,0.533103,11.743198,1.7536512662022194
