event,model,source,t_s
pi_flash,kuramoto,pi_oscillator,0.517792
virtual_flash,kuramoto,camera,1.373535
pi_flash,kuramoto,pi_oscillator,1.469215
virtual_flash,kuramoto,camera,1.987553
pi_flash,kuramoto,pi_oscillator,2.037184
pi_flash,kuramoto,pi_oscillator,2.584549
virtual_flash,kuramoto,camera,2.703792
virtual_flash,kuramoto,camera,3.08966
pi_flash,kuramoto,pi_oscillator,3.294283
virtual_flash,kuramoto,camera,3.634473
virtual_flash,kuramoto,camera,4.186199
pi_flash,kuramoto,pi_oscillator,4.186199
virtual_flash,kuramoto,camera,4.698992
pi_flash,kuramoto,pi_oscillator,4.740186
virtual_flash,kuramoto,camera,5.264262
pi_flash,kuramoto,pi_oscillator,5.315195
virtual_flash,kuramoto,camera,5.784508
pi_flash,kuramoto,pi_oscillator,5.874474
virtual_flash,kuramoto,camera,6.350257
pi_flash,kuramoto,pi_oscillator,6.412302
virtual_flash,kuramoto,camera,6.883318
pi_flash,kuramoto,pi_oscillator,6.932381
virtual_flash,kuramoto,camera,7.423111
pi_flash,kuramoto,pi_oscillator,7.460098
virtual_flash,kuramoto,camera,7.952308
pi_flash,kuramoto,pi_oscillator,8.001979
virtual_flash,kuramoto,camera,8.496726
pi_flash,kuramoto,pi_oscillator,8.535474
virtual_flash,kuramoto,camera,9.032226
pi_flash,kuramoto,pi_oscillator,9.08155
virtual_flash,kuramoto,camera,9.596016
pi_flash,kuramoto,pi_oscillator,9.646523
virtual_flash,kuramoto,camera,10.01063
pi_flash,kuramoto,pi_oscillator,10.182682
virtual_flash,kuramoto,camera,10.644522
pi_flash,kuramoto,pi_oscillator,10.844406
virtual_flash,kuramoto,camera,11.210119
pi_flash,kuramoto,pi_oscillator,11.743198
virtual_flash,kuramoto,camera,11.865361
virtual_flash,kuramoto,camera,12.28252
pi_flash,kuramoto,pi_oscillator,12.365444
virtual_flash,kuramoto,camera,12.831093
pi_flash,kuramoto,pi_oscillator,12.931167
virtual_flash,kuramoto,camera,13.348104
pi_flash,kuramoto,pi_oscillator,13.436731
virtual_flash,kuramoto,camera,13.910385
pi_flash,kuramoto,pi_oscillator,13.960016
virtual_flash,kuramoto,camera,14.444107
pi_flash,kuramoto,pi_oscillator,14.493573
virtual_flash,kuramoto,camera,14.993925
pi_flash,kuramoto,pi_oscillator,15.044406
pi_flash,kuramoto,pi_oscillator,15.590972
pi_flash,kuramoto,pi_oscillator,16.124939
pi_flash,kuramoto,pi_oscillator,16.670315
virtual_flash,kuramoto,camera,17.262988
pi_flash,kuramoto,pi_oscillator,17.262988
virtual_flash,kuramoto,camera,17.671632
pi_flash,kuramoto,pi_oscillator,17.798363
virtual_flash,kuramoto,camera,18.231398
pi_flash,kuramoto,pi_oscillator,18.506996
virtual_flash,kuramoto,camera,18.757732
pi_flash,kuramoto,pi_oscillator,19.297511
virtual_flash,kuramoto,camera,19.434947
virtual_flash,kuramoto,camera,19.949144
pi_flash,kuramoto,pi_oscillator,19.999083
virtual_flash,kuramoto,camera,20.402201
pi_flash,kuramoto,pi_oscillator,20.537013
virtual_flash,kuramoto,camera,21.064475
pi_flash,kuramoto,pi_oscillator,21.114896
virtual_flash,kuramoto,camera,21.566128
pi_flash,kuramoto,pi_oscillator,21.665339
virtual_flash,kuramoto,camera,22.124225
pi_flash,kuramoto,pi_oscillator,22.172109
virtual_flash,kuramoto,camera,22.643043
pi_flash,kuramoto,pi_oscillator,22.692338
virtual_flash,kuramoto,camera,23.18123
pi_flash,kuramoto,pi_oscillator,23.231361
virtual_flash,kuramoto,camera,23.72863
pi_flash,kuramoto,pi_oscillator,23.778339
virtual_flash,kuramoto,camera,24.255012
pi_flash,kuramoto,pi_oscillator,24.341574
virtual_flash,kuramoto,camera,24.798734
pi_flash,kuramoto,pi_oscillator,24.848401
virtual_flash,kuramoto,camera,25.344778
pi_flash,kuramoto,pi_oscillator,25.394427
virtual_flash,kuramoto,camera,25.891993
pi_flash,kuramoto,pi_oscillator,25.942793
virtual_flash,kuramoto,camera,26.446153
pi_flash,kuramoto,pi_oscillator,26.495786
pi_flash,kuramoto,pi_oscillator,27.042158
virtual_flash,kuramoto,camera,27.166602
pi_flash,kuramoto,pi_oscillator,27.746211
virtual_flash,kuramoto,camera,28.067022
pi_flash,kuramoto,pi_oscillator,28.390087
virtual_flash,kuramoto,camera,28.589513
pi_flash,kuramoto,pi_oscillator,29.180811
virtual_flash,kuramoto,camera,29.307536
pi_flash,kuramoto,pi_oscillator,29.875078
