brightness,camera_processing_time_ms,signal_norm,state,t_s,virtual_event
201.0,323.745,0.0,0,0.126812,0
203.0,58.876,0.0,0,0.45888,0
163.0,66.46,0.0,0,0.517792,0
188.0,25.329,0.0,0,0.863999,0
194.0,50.169,0.0,0,0.889364,0
195.0,54.957,0.0,0,0.93957,0
197.0,61.258,0.0,0,0.994563,0
175.0,66.988,0.0,0,1.055856,0
152.0,67.482,0.0,0,1.122881,0
144.0,67.04,0.0,0,1.190399,0
147.0,58.221,0.0,0,1.265888,0
161.0,49.358,0.2542,0,1.324144,0
195.0,49.757,0.9004,1,1.373535,1
195.0,45.85,0.9064,1,1.42333,0
195.0,55.362,0.9127,1,1.469215,0
198.0,59.384,0.97,1,1.59357,0
200.0,66.615,0.9921,1,1.65299,0
162.0,66.557,0.2309,0,1.719643,0
141.0,67.433,0.0,0,1.786236,0
138.0,66.935,0.0,0,1.853705,0
147.0,66.842,0.0536,0,1.920676,0
199.0,49.553,0.9838,1,1.987553,1
196.0,50.012,0.9312,1,2.037184,0
198.0,34.029,0.969,1,2.166509,0
198.0,66.351,0.9706,1,2.200574,0
156.0,57.64,0.1944,0,2.276658,0
143.0,66.926,0.0,0,2.334333,0
139.0,66.993,0.0,0,2.401295,0
149.0,65.98,0.1131,0,2.468323,0
152.0,50.176,0.1634,0,2.534338,0
158.0,50.396,0.2679,0,2.584549,0
195.0,28.363,0.9301,1,2.703792,1
193.0,49.957,0.8957,1,2.732234,0
196.0,52.832,0.9513,1,2.782228,0
159.0,60.077,0.2826,0,2.835096,0
157.0,65.761,0.2455,0,2.895209,0
151.0,66.735,0.135,0,2.961004,0
158.0,61.848,0.2619,0,3.027776,0
194.0,44.554,0.9228,1,3.08966,1
194.0,41.676,0.9244,1,3.134291,0
194.0,50.024,0.9259,1,3.176003,0
196.0,56.19,0.9628,1,3.226064,0
161.0,50.605,0.3071,0,3.294283,0
193.0,31.542,0.9058,1,3.634473,1
187.0,50.302,0.7917,1,3.666095,0
183.0,49.851,0.7143,1,3.716433,0
195.0,50.28,0.9425,1,3.766322,0
198.0,56.128,1.0,1,3.816638,0
197.0,63.953,0.9806,1,3.872802,0
158.0,66.508,0.2203,0,3.936791,0
155.0,65.962,0.1569,0,4.003334,0
152.0,66.993,0.098,0,4.069332,0
171.0,49.803,0.4706,0,4.13636,0
201.0,49.843,1.0,1,4.186199,1
201.0,30.205,1.0,1,4.308408,0
162.0,56.909,0.2913,0,4.347254,0
159.0,66.048,0.2335,0,4.404199,0
153.0,67.007,0.117,0,4.470282,0
162.0,67.185,0.293,0,4.537324,0
164.0,49.034,0.3327,0,4.604544,0
170.0,45.343,0.451,0,4.653613,0
195.0,41.114,0.9409,1,4.698992,1
192.0,50.501,0.8814,1,4.740186,0
196.0,32.882,0.9603,1,4.86642,0
158.0,59.388,0.2032,0,4.899345,0
158.0,63.011,0.2,0,4.958777,0
152.0,65.811,0.0763,0,5.021829,0
163.0,60.593,0.2944,0,5.08768,0
166.0,43.701,0.3522,0,5.148315,0
171.0,38.308,0.4512,0,5.192057,0
162.0,33.825,0.2653,0,5.230401,0
186.0,50.852,0.7541,1,5.264262,1
180.0,49.737,0.6296,1,5.315195,0
196.0,67.041,0.961,1,5.455417,0
157.0,63.086,0.1602,0,5.522494,0
154.0,67.427,0.095,0,5.585614,0
149.0,66.34,0.0,0,5.653077,0
160.0,65.016,0.2263,0,5.719457,0
194.0,46.198,0.9278,1,5.784508,1
193.0,43.65,0.9091,1,5.830789,0
191.0,39.431,0.8678,1,5.874474,0
197.0,39.687,0.9897,1,5.993388,0
198.0,66.816,1.0,1,6.033111,0
152.0,67.442,0.0612,0,6.099963,0
144.0,66.428,0.0,0,6.16744,0
140.0,66.571,0.0,0,6.233903,0
