t_s,agent_id,model,phase,frequency_hz,is_firing
0.0,0,eapf,1.615354,1.5,0
0.01,0,eapf,1.709602,1.5,0
0.02,0,eapf,1.80385,1.5,0
0.03,0,eapf,1.898097,1.5,0
0.04,0,eapf,1.992345,1.5,0
0.05,0,eapf,2.086593,1.5,0
0.06,0,eapf,2.180841,1.5,0
0.07,0,eapf,2.275089,1.5,0
0.08,0,eapf,2.369336,1.5,0
0.09,0,eapf,2.463584,1.5,0
0.1,0,eapf,2.557832,1.5,0
0.11,0,eapf,2.65208,1.5,0
0.12,0,eapf,2.746327,1.5,0
0.13,0,eapf,2.840575,1.5,0
0.14,0,eapf,2.934823,1.5,0
0.15,0,eapf,3.029071,1.5,0
0.16,0,eapf,3.123319,1.5,0
0.17,0,eapf,3.217566,1.5,0
0.18,0,eapf,3.311814,1.5,0
0.19,0,eapf,3.406062,1.5,0
0.2,0,eapf,3.50031,1.5,0
0.21,0,eapf,3.594557,1.5,0
0.22,0,eapf,3.688805,1.5,0
0.23,0,eapf,3.783053,1.5,0
0.24,0,eapf,3.877301,1.5,0
0.25,0,eapf,3.971549,1.5,0
0.26,0,eapf,4.065796,1.5,0
0.27,0,eapf,4.160044,1.5,0
0.28,0,eapf,4.254292,1.5,0
0.29,0,eapf,4.34854,1.5,0
0.3,0,eapf,4.442788,1.5,0
0.31,0,eapf,4.537035,1.5,0
0.32,0,eapf,4.631283,1.5,0
0.33,0,eapf,4.725531,1.5,0
0.34,0,eapf,4.819779,1.5,0
0.35,0,eapf,4.914026,1.5,0
0.36,0,eapf,5.008274,1.5,0
0.37,0,eapf,5.102522,1.5,0
0.38,0,eapf,5.19677,1.5,0
0.39,0,eapf,5.291018,1.5,0
0.4,0,eapf,5.385265,1.5,0
0.41,0,eapf,5.479513,1.5,0
0.42,0,eapf,5.573761,1.5,0
0.43,0,eapf,5.668009,1.5,0
0.44,0,eapf,5.762256,1.5,0
0.45,0,eapf,5.856504,1.5,0
0.46,0,eapf,5.950752,1.5,0
0.47,0,eapf,6.045,1.5,0
0.48,0,eapf,6.139248,1.5,0
0.49,0,eapf,6.233495,1.5,0
0.5,0,eapf,0.044558,1.5,1
0.51,0,eapf,0.138806,1.5,0
0.52,0,eapf,0.233053,1.5,0
0.53,0,eapf,0.327301,1.5,0
0.54,0,eapf,0.421549,1.5,0
0.55,0,eapf,0.515797,1.5,0
0.56,0,eapf,0.610044,1.5,0
0.57,0,eapf,0.704292,1.5,0
0.58,0,eapf,0.79854,1.5,0
0.59,0,eapf,0.892788,1.5,0
0.6,0,eapf,0.987036,1.5,0
0.61,0,eapf,1.081283,1.5,0
0.62,0,eapf,1.175531,1.5,0
0.63,0,eapf,1.269779,1.5,0
0.64,0,eapf,1.364027,1.5,0
0.65,0,eapf,1.458274,1.5,0
0.66,0,eapf,1.552522,1.5,0
0.67,0,eapf,1.64677,1.5,0
0.68,0,eapf,1.741018,1.5,0
0.69,0,eapf,1.835266,1.5,0
0.7,0,eapf,1.929513,1.5,0
0.71,0,eapf,2.023761,1.5,0
0.72,0,eapf,2.118009,1.5,0
0.73,0,eapf,2.212257,1.5,0
0.74,0,eapf,2.306504,1.5,0
0.75,0,eapf,2.400752,1.5,0
0.76,0,eapf,2.495,1.5,0
0.77,0,eapf,2.589248,1.5,0
0.78,0,eapf,2.683496,1.5,0
0.79,0,eapf,2.777743,1.5,0
0.8,0,eapf,2.871991,1.5,0
0.81,0,eapf,2.966239,1.5,0
0.82,0,eapf,3.060487,1.5,0
0.83,0,eapf,3.154735,1.5,0
0.84,0,eapf,3.248982,1.5,0
0.85,0,eapf,3.34323,1.5,0
0.86,0,eapf,3.437478,1.5,0
0.87,0,eapf,3.531726,1.5,0
0.88,0,eapf,3.625973,1.5,0
0.89,0,eapf,3.720221,1.5,0
0.9,0,eapf,3.814469,1.5,0
0.91,0,eapf,3.908717,1.5,0
0.92,0,eapf,4.002965,1.5,0
0.93,0,eapf,4.097212,1.5,0
0.94,0,eapf,4.19146,1.5,0
0.95,0,eapf,4.285708,1.5,0
0.96,0,eapf,4.379956,1.5,0
0.97,0,eapf,4.474203,1.5,0
0.98,0,eapf,4.568451,1.5,0
0.99,0,eapf,4.662699,1.5,0
1.0,0,eapf,4.756947,1.5,0
1.01,0,eapf,4.851195,1.5,0
1.02,0,eapf,4.945442,1.5,0
1.03,0,eapf,5.03969,1.5,0
1.04,0,eapf,5.133938,1.5,0
1.05,0,eapf,5.228186,1.5,0
