K,agent_id,applied_kuramoto_correction,coupling_input,dt,effective_period_s,fire_count,flash_count_delta,flash_on,frequency_hz_after,frequency_hz_before,neighbour_period_est,neighbour_phase_est,phase_after,phase_before,phase_delta,phase_delta_unwrapped,pi_flash_events_consumed_this_step,time,warning,wrapped_phase_error
3.5,0,-0.106607211,-0.923006153,0.033,0.673017018,0,0,0,1.485846529,2.0,0.5,1.164591465,2.648495729,2.340412709,0.30808302,0.30808302,0,0.033052,frequency_step_gt_0.5hz,-1.175821244
3.5,0,-0.101273042,-0.876822872,0.033,0.66156268,0,0,0,1.51157257,1.485846529,0.5,1.579281695,2.961912918,2.648495729,0.313417189,0.313417189,0,0.066213,,-1.069214034
3.5,0,-0.095139661,-0.823720009,0.033,0.648864797,0,0,0,1.541153111,1.51157257,0.5,1.993971926,3.281463487,2.961912918,0.319550569,0.319550569,0,0.099857,,-0.967940992
3.5,0,-0.088488282,-0.766132308,0.033,0.635634201,0,0,0,1.573231896,1.541153111,0.5,2.408662156,3.607665435,3.281463487,0.326201949,0.326201949,0,0.133374,,-0.872801331
3.5,0,-0.081582163,-0.706339074,0.033,0.622456,0,0,0,1.606539257,1.573231896,0.5,2.823352386,3.940773503,3.607665435,0.333108067,0.333108067,0,0.166877,,-0.784313049
3.5,0,-0.07464811,-0.64630398,0.033,0.609763034,0,0,0,1.639981344,1.606539257,0.5,3.238042616,4.280815623,3.940773503,0.340042121,0.340042121,0,0.200467,,-0.702730886
3.5,0,-0.067867166,-0.587594507,0.033,0.597841194,0,0,0,1.672685004,1.639981344,0.5,3.652732847,4.627638688,4.280815623,0.346823065,0.346823065,0,0.233695,,-0.628082777
3.5,0,-0.061373104,-0.531368863,0.033,0.586852715,0,0,0,1.704005066,1.672685004,0.5,4.067423077,4.980955815,4.627638688,0.353317127,0.353317127,0,0.26726,,-0.560215611
3.5,0,-0.055256288,-0.478409422,0.033,0.576865707,0,0,0,1.733505715,1.704005066,0.5,4.482113307,5.340389757,4.980955815,0.359433942,0.359433942,0,0.300848,,-0.498842507
3.5,0,-0.049570447,-0.429181357,0.033,0.567882444,0,0,0,1.76092783,1.733505715,0.5,4.896803538,5.70550954,5.340389757,0.365119784,0.365119784,0,0.334382,,-0.443586219
3.5,0,-0.0443404,-0.383899564,0.033,0.559862859,0,0,0,1.786151704,1.76092783,0.5,5.311493768,6.075859371,5.70550954,0.370349831,0.370349831,0,0.367854,,-0.394015772
3.5,0,-0.039569473,-0.342592843,0.033,0.552742314,1,1,1,1.809161294,1.786151704,0.5,5.726183998,0.167794821,6.075859371,0.375120757,0.375120757,0,0.401378,,-0.349675373
3.5,0,-0.035245921,-0.305159486,0.033,0.546444129,1,0,0,1.830013258,1.809161294,0.5,6.140874228,0.54723913,0.167794821,0.37944431,0.37944431,0,0.434764,,-0.310105899
3.5,0,-0.031348106,-0.271412174,0.033,0.540887896,1,0,0,1.848811938,1.830013258,0.5,0.272379151,0.930581254,0.54723913,0.383342124,0.383342124,0,0.468314,,-0.274859979
3.5,0,-0.027848479,-0.241112369,0.033,0.535994665,1,0,0,1.865690211,1.848811938,0.5,0.687069382,1.317423006,0.930581254,0.386841752,0.386841752,0,0.501826,,-0.243511873
3.5,0,-0.02471648,-0.213995502,0.033,0.531689928,1,0,0,1.880795453,1.865690211,0.5,1.101759612,1.707396756,1.317423006,0.38997375,0.38997375,0,0.535423,,-0.215663394
3.5,0,-0.021920593,-0.189788683,0.033,0.527905152,1,0,0,1.894279675,1.880795453,0.5,1.516449842,2.100166393,1.707396756,0.392769637,0.392769637,0,0.568539,,-0.190946914
3.5,0,-0.114741335,-0.993431471,0.033,0.69126814,1,0,0,1.446616648,1.894279675,0.5,0.41469023,2.400115289,2.100166393,0.299948895,0.299948895,1,0.602059,,-1.685476163
