t_s,agent_id,event_type,model
0.13,1,agent_flash,eapf
0.44,2,agent_flash,eapf
0.63,1,agent_flash,eapf
0.66,0,agent_flash,eapf
0.95,2,agent_flash,eapf
1.14,1,agent_flash,eapf
1.33,0,agent_flash,eapf
1.46,2,agent_flash,eapf
1.71,1,agent_flash,eapf
1.86,2,agent_flash,eapf
1.99,0,agent_flash,eapf
2.15,1,agent_flash,eapf
2.26,2,agent_flash,eapf
2.65,1,agent_flash,eapf
2.66,0,agent_flash,eapf
2.69,2,agent_flash,eapf
3.13,2,agent_flash,eapf
3.16,1,agent_flash,eapf
3.33,0,agent_flash,eapf
3.59,2,agent_flash,eapf
3.72,1,agent_flash,eapf
3.99,0,agent_flash,eapf
4.08,2,agent_flash,eapf
4.15,1,agent_flash,eapf
4.55,2,agent_flash,eapf
4.65,1,agent_flash,eapf
4.66,0,agent_flash,eapf
5.04,2,agent_flash,eapf
5.16,1,agent_flash,eapf
5.33,0,agent_flash,eapf
5.54,2,agent_flash,eapf
5.71,1,agent_flash,eapf
5.99,0,agent_flash,eapf
6.06,2,agent_flash,eapf
6.15,1,agent_flash,eapf
6.57,2,agent_flash,eapf
6.65,1,agent_flash,eapf
6.66,0,agent_flash,eapf
7.07,2,agent_flash,eapf
7.15,1,agent_flash,eapf
7.33,0,agent_flash,eapf
7.58,2,agent_flash,eapf
7.71,1,agent_flash,eapf
7.99,0,agent_flash,eapf
8.11,2,agent_flash,eapf
8.15,1,agent_flash,eapf
8.62,2,agent_flash,eapf
8.64,1,agent_flash,eapf
8.66,0,agent_flash,eapf
9.12,2,agent_flash,eapf
9.15,1,agent_flash,eapf
9.33,0,agent_flash,eapf
9.63,2,agent_flash,eapf
9.71,1,agent_flash,eapf
9.99,0,agent_flash,eapf
10.15,1,agent_flash,eapf
10.15,2,agent_flash,eapf
10.64,1,agent_flash,eapf
10.65,2,agent_flash,eapf
10.66,0,agent_flash,eapf
11.14,1,agent_flash,eapf
11.15,2,agent_flash,eapf
11.33,0,agent_flash,eapf
11.65,2,agent_flash,eapf
11.71,1,agent_flash,eapf
11.99,0,agent_flash,eapf
12.14,1,agent_flash,eapf
12.16,2,agent_flash,eapf
12.64,1,agent_flash,eapf
12.66,0,agent_flash,eapf
12.66,2,agent_flash,eapf
13.14,1,agent_flash,eapf
13.16,2,agent_flash,eapf
13.33,0,agent_flash,eapf
13.66,2,agent_flash,eapf
13.71,1,agent_flash,eapf
13.99,0,agent_flash,eapf
14.14,1,agent_flash,eapf
14.17,2,agent_flash,eapf
14.64,1,agent_flash,eapf
14.66,0,agent_flash,eapf
14.66,2,agent_flash,eapf
15.14,1,agent_flash,eapf
15.16,2,agent_flash,eapf
15.33,0,agent_flash,eapf
15.66,2,agent_flash,eapf
15.71,1,agent_flash,eapf
15.99,0,agent_flash,eapf
16.14,1,agent_flash,eapf
16.17,2,agent_flash,eapf
16.64,1,agent_flash,eapf
16.66,0,agent_flash,eapf
16.66,2,agent_flash,eapf
17.14,1,agent_flash,eapf
17.16,2,agent_flash,eapf
17.33,0,agent_flash,eapf
17.65,2,agent_flash,eapf
17.71,1,agent_flash,eapf
17.99,0,agent_flash,eapf
18.14,1,agent_flash,eapf
18.17,2,agent_flash,eapf
18.64,1,agent_flash,eapf
18.66,0,agent_flash,eapf
18.66,2,agent_flash,eapf
19.15,1,agent_flash,eapf
19.16,2,agent_flash,eapf
19.33,0,agent_flash,eapf
19.66,2,agent_flash,eapf
19.71,1,agent_flash,eapf
19.99,0,agent_flash,eapf
20.14,1,agent_flash,eapf
20.17,2,agent_flash,eapf
20.64,1,agent_flash,eapf
20.66,0,agent_flash,eapf
20.66,2,agent_flash,eapf
21.15,1,agent_flash,eapf
21.16,2,agent_flash,eapf
21.33,0,agent_flash,eapf
21.66,2,agent_flash,eapf
21.71,1,agent_flash,eapf
21.99,0,agent_flash,eapf
22.14,1,agent_flash,eapf
22.17,2,agent_flash,eapf
22.64,1,agent_flash,eapf
22.66,0,agent_flash,eapf
22.66,2,agent_flash,eapf
