t_s,phase_rad,frequency_hz,phase_error_rad,follower_flash,loop_dt_ms
1.6e-05,0.000151,1.5,0.0,0,0.016
0.997368,3.116787,1.5,0.0,1,997.352
1.058044,3.688641,1.5,0.0,0,60.676
1.118762,4.260894,1.5,0.0,0,60.718
1.205334,5.076821,1.5,0.0,0,86.572
1.289733,5.872261,1.5,0.0,0,84.399
1.349202,0.149558,1.5,0.0,1,59.469
1.435312,0.961123,1.5,0.0,0,86.11
1.499617,1.567185,1.5,0.0,0,64.305
1.569421,2.225077,1.5,0.0,0,69.805
1.650136,2.985797,1.5,0.0,0,80.715
1.735071,3.786289,1.5,0.0,0,84.935
1.796491,4.365161,1.5,0.0,0,61.42
1.886446,5.220632,1.5,1.918025,0,89.954
1.951231,5.844995,1.5,1.910353,0,64.785
2.013547,0.167736,1.5,1.896574,1,62.316
2.084028,0.854403,1.5,1.877964,0,70.481
2.165703,1.649512,1.5,1.855564,0,81.675
2.24981,2.469804,1.5,1.830223,0,84.108
2.310909,3.074932,1.5,1.802628,0,61.099
2.401172,3.937774,1.501771,-2.823814,0,90.263
2.466383,4.552182,1.504952,-2.655253,0,65.211
2.548871,5.321736,1.509248,-2.427419,0,82.488
2.609871,5.882836,1.514419,-2.250817,0,61.0
2.690228,0.342328,1.520269,-2.017182,1,80.357
2.775141,1.128785,1.526639,-1.769809,0,84.913
2.835121,1.678056,1.5334,-1.588338,0,59.98
2.92235,2.491781,1.540398,-1.460316,0,87.229
2.984549,3.067306,1.547557,-1.281094,0,62.2
3.051993,3.69755,1.554817,-1.09226,0,67.444
3.12823,4.41833,1.562129,-0.886666,0,76.236
3.213441,5.232837,1.569452,-0.665355,0,85.211
3.297023,6.037755,1.576755,-0.453799,0,83.582
3.372408,0.487646,1.584062,0.418799,1,75.385
3.441042,1.162096,1.591343,0.587255,0,68.634
3.505134,1.798959,1.598573,0.737442,0,64.093
3.576595,2.517117,1.605734,0.895969,0,71.46
3.658807,3.351163,1.612811,1.069671,0,82.212
3.744611,4.229316,1.619792,1.242965,0,85.804
3.804816,4.8544,1.626669,1.356494,0,60.205
3.894417,5.786456,1.633387,1.599937,0,89.601
3.956605,0.161321,1.63995,1.699824,1,62.188
4.020066,0.838277,1.646364,1.795929,0,63.462
4.092273,1.611255,1.652632,1.90188,0,72.207
4.17526,2.501889,1.658759,2.02082,0,82.987
4.262063,3.438265,1.664748,2.140211,0,86.803
4.32345,4.114571,1.670603,2.21109,0,61.387
4.414169,5.103426,1.6763,2.313047,0,90.718
4.479417,5.829457,1.681849,2.377983,0,65.248
4.549205,0.324572,1.687257,2.445361,1,69.788
4.631479,1.239552,1.69253,2.526918,0,82.274
4.71911,2.216119,1.697674,2.611598,0,87.631
4.804671,3.175255,1.702695,2.688607,0,85.56
4.8812,4.018922,1.707634,-3.064349,0,76.53
4.94975,4.7624,1.712488,-2.992061,0,68.55
5.015841,5.468276,1.717255,-2.908323,0,66.091
5.093006,0.002287,1.721932,-2.798302,1,77.165
5.179602,0.916197,1.72652,-2.667878,0,86.596
5.26685,1.834157,1.731018,-2.531511,0,87.249
5.328889,2.476402,1.735425,-2.424128,0,62.039
5.420906,3.444273,1.739695,-2.368902,0,92.017
5.486367,4.12239,1.743837,-2.2587,0,65.461
5.556197,4.848994,1.747861,-2.143389,0,69.83
5.638383,5.712704,1.751774,-2.015286,0,82.186
5.72703,0.366602,1.755583,-1.88196,1,88.646
5.811616,1.26173,1.759293,-1.755231,0,84.587
5.889072,2.083049,1.763322,-1.132682,0,77.455
5.958494,2.820372,1.76759,-0.983908,0,69.423
6.024256,3.521881,1.772031,-0.845941,0,65.762
6.100826,4.34855,1.776594,-0.69565,0,76.57
6.188079,5.299705,1.781236,-0.533902,0,87.253
