t_s,agent_id,event_type,model
0.05,0,agent_flash,eapf
0.06,1,agent_flash,eapf
0.11,2,agent_flash,eapf
0.54,2,agent_flash,eapf
0.56,1,agent_flash,eapf
0.71,0,agent_flash,eapf
1.03,2,agent_flash,eapf
1.11,1,agent_flash,eapf
1.38,0,agent_flash,eapf
1.46,2,agent_flash,eapf
1.54,1,agent_flash,eapf
1.92,2,agent_flash,eapf
2.04,1,agent_flash,eapf
2.05,0,agent_flash,eapf
2.44,2,agent_flash,eapf
2.54,1,agent_flash,eapf
2.71,0,agent_flash,eapf
2.86,2,agent_flash,eapf
3.1,1,agent_flash,eapf
3.24,2,agent_flash,eapf
3.38,0,agent_flash,eapf
3.53,1,agent_flash,eapf
3.66,2,agent_flash,eapf
4.03,1,agent_flash,eapf
4.05,0,agent_flash,eapf
4.07,2,agent_flash,eapf
4.5,2,agent_flash,eapf
4.53,1,agent_flash,eapf
4.71,0,agent_flash,eapf
5.01,2,agent_flash,eapf
5.09,1,agent_flash,eapf
5.38,0,agent_flash,eapf
5.45,2,agent_flash,eapf
5.53,1,agent_flash,eapf
5.92,2,agent_flash,eapf
6.03,1,agent_flash,eapf
6.05,0,agent_flash,eapf
6.44,2,agent_flash,eapf
6.53,1,agent_flash,eapf
6.71,0,agent_flash,eapf
6.86,2,agent_flash,eapf
7.09,1,agent_flash,eapf
7.24,2,agent_flash,eapf
7.38,0,agent_flash,eapf
7.53,1,agent_flash,eapf
7.67,2,agent_flash,eapf
8.02,1,agent_flash,eapf
8.05,0,agent_flash,eapf
8.07,2,agent_flash,eapf
8.51,2,agent_flash,eapf
8.53,1,agent_flash,eapf
8.71,0,agent_flash,eapf
9.01,2,agent_flash,eapf
9.09,1,agent_flash,eapf
9.38,0,agent_flash,eapf
9.45,2,agent_flash,eapf
9.53,1,agent_flash,eapf
9.92,2,agent_flash,eapf
10.03,1,agent_flash,eapf
10.05,0,agent_flash,eapf
10.44,2,agent_flash,eapf
10.53,1,agent_flash,eapf
10.71,0,agent_flash,eapf
10.86,2,agent_flash,eapf
11.09,1,agent_flash,eapf
11.24,2,agent_flash,eapf
11.38,0,agent_flash,eapf
11.53,1,agent_flash,eapf
