t_s,timestamp_s,frame_index,roi_id,agent_id,raw_brightness,brightness_used,normalized_signal,signal_norm,state,rising_edge,accepted_flash_event,event_type,threshold_on,threshold_off,norm_on_threshold,norm_off_threshold,adaptive_low,adaptive_high,adaptive_amplitude,estimated_frequency_hz,signal_frequency_hz,accepted_flash_event_count,brightness_mean,detection_mode,detector_episode_latch_enabled,detector_reject_reason,duplicate_suppressed_count,elapsed_time_s,full_frame_mean,last_rising_edge_time_s,latch_off_threshold,latch_on_threshold,local_contrast,local_contrast_ratio,periodicity_confidence,rising_edge_count,roi,roi_mean,roi_median_brightness,roi_top_percentile_brightness,signal_quality,source_agent_id,top_percentile_brightness,use_adaptive
0.267594,553.559556502,1,0,V0,27.0,27.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,27.0,local_contrast,False,,0,0.3996720989999858,149.25,,0.35,0.65,27.0,0.1475,0.0,0,"{'x': 9, 'y': 137, 'width': 201, 'height': 209}",183.71,182.0,209.0,0.0,V0,209.0,True
0.267594,553.559556502,1,1,V1,10.0,10.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,10.0,local_contrast,False,,0,0.3996720989999858,149.25,,0.35,0.65,10.0,0.0758,0.0,0,"{'x': 349, 'y': 131, 'width': 260, 'height': 249}",130.38,131.0,141.0,0.0,V1,141.0,True
0.43452,553.59441146,2,0,V0,26.0,26.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,26.0,local_contrast,False,,0,0.4345270569999684,151.91,,0.35,0.65,26.0,0.1461,0.0,0,"{'x': 9, 'y': 137, 'width': 201, 'height': 209}",178.4,177.0,203.0,0.0,V0,203.0,True
0.43452,553.59441146,2,1,V1,55.0,55.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,55.0,local_contrast,False,,0,0.4345270569999684,151.91,,0.35,0.65,55.0,0.3548,0.0,0,"{'x': 349, 'y': 131, 'width': 260, 'height': 249}",162.88,154.0,209.0,0.0,V1,209.0,True
0.467874,553.627765869,3,0,V0,26.0,26.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,26.0,local_contrast,False,,0,0.46788146599999436,152.34,,0.35,0.65,26.0,0.1461,0.0,0,"{'x': 9, 'y': 137, 'width': 201, 'height': 209}",178.42,177.0,203.0,0.0,V0,203.0,True
0.467874,553.627765869,3,1,V1,58.0,58.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,58.0,local_contrast,False,,0,0.46788146599999436,152.34,,0.35,0.65,58.0,0.3742,0.0,0,"{'x': 349, 'y': 131, 'width': 260, 'height': 249}",164.33,154.0,212.0,0.0,V1,212.0,True
0.501238,553.661129573,4,0,V0,26.0,26.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,26.0,local_contrast,False,,0,0.5012451700000611,152.44,,0.35,0.65,26.0,0.1461,0.0,0,"{'x': 9, 'y': 137, 'width': 201, 'height': 209}",178.46,177.0,203.0,0.0,V0,203.0,True
0.501238,553.661129573,4,1,V1,58.0,58.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,58.0,local_contrast,False,,0,0.5012451700000611,152.44,,0.35,0.65,58.0,0.3718,0.0,0,"{'x': 349, 'y': 131, 'width': 260, 'height': 249}",164.47,155.0,213.0,0.0,V1,213.0,True
0.534578,553.694469798,5,0,V0,22.0,22.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,22.0,local_contrast,False,,0,0.5345853950000219,147.07,,0.35,0.65,22.0,0.1287,0.0,0,"{'x': 9, 'y': 137, 'width': 201, 'height': 209}",170.27,170.0,192.0,0.0,V0,192.0,True
0.534578,553.694469798,5,1,V1,57.0,57.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,57.0,local_contrast,False,,0,0.5345853950000219,147.07,,0.35,0.65,57.0,0.3775,0.0,0,"{'x': 349, 'y': 131, 'width': 260, 'height': 249}",159.53,150.0,207.0,0.0,V1,207.0,True
