agent_id,event_type,normalized_signal,raw_brightness,roi_id,t_s
V1,pi_detected_virtual_flash,0.7143,15.0,1,0.901829
V1,pi_detected_virtual_flash,0.7143,15.0,1,1.402162
V1,pi_detected_virtual_flash,0.7143,15.0,1,1.902472
V1,pi_detected_virtual_flash,0.7143,15.0,1,2.402788
V1,pi_detected_virtual_flash,0.7143,15.0,1,2.90308
V1,pi_detected_virtual_flash,0.7143,15.0,1,3.403404
V1,pi_detected_virtual_flash,0.7857,16.0,1,3.90374
V1,pi_detected_virtual_flash,0.7857,16.0,1,4.404039
V1,pi_detected_virtual_flash,0.7857,16.0,1,4.90439
V1,pi_detected_virtual_flash,0.7857,16.0,1,5.404683
V1,pi_detected_virtual_flash,0.8571,17.0,1,5.90503
V1,pi_detected_virtual_flash,0.7857,16.0,1,6.405326
V1,pi_detected_virtual_flash,0.8571,17.0,1,6.905667
V1,pi_detected_virtual_flash,0.8571,17.0,1,7.405973
V1,pi_detected_virtual_flash,0.7857,16.0,1,7.906311
V1,pi_detected_virtual_flash,0.7857,16.0,1,8.406638
V1,pi_detected_virtual_flash,0.8571,17.0,1,8.906936
V1,pi_detected_virtual_flash,0.8571,17.0,1,9.407278
V1,pi_detected_virtual_flash,0.9286,18.0,1,9.907596
V1,pi_detected_virtual_flash,0.8571,17.0,1,10.407935
V1,pi_detected_virtual_flash,0.8571,17.0,1,10.908439
V1,pi_detected_virtual_flash,0.8571,17.0,1,11.408547
V1,pi_detected_virtual_flash,0.916,17.0,1,11.908864
V1,pi_detected_virtual_flash,0.9231,17.0,1,12.409201
V1,pi_detected_virtual_flash,0.9231,17.0,1,12.909542
V1,pi_detected_virtual_flash,1.0,18.0,1,13.409826
V1,pi_detected_virtual_flash,1.0,18.0,1,13.91017
V1,pi_detected_virtual_flash,1.0,18.0,1,14.410488
V1,pi_detected_virtual_flash,1.0,18.0,1,14.910802
V1,pi_detected_virtual_flash,0.9259,17.0,1,15.411112
V1,pi_detected_virtual_flash,1.0,19.0,1,15.911448
V1,pi_detected_virtual_flash,1.0,18.0,1,16.411727
V1,pi_detected_virtual_flash,1.0,19.0,1,16.91208
V1,pi_detected_virtual_flash,0.9333,17.0,1,17.412401
V1,pi_detected_virtual_flash,1.0,19.0,1,17.912734
V1,pi_detected_virtual_flash,0.9375,18.0,1,18.41305
V1,pi_detected_virtual_flash,1.0,19.0,1,18.913367
V1,pi_detected_virtual_flash,1.0,19.0,1,19.413699
V1,pi_detected_virtual_flash,0.9375,18.0,1,19.914007
V1,pi_detected_virtual_flash,0.9375,18.0,1,20.414329
V1,pi_detected_virtual_flash,0.9375,18.0,1,20.914657
V1,pi_detected_virtual_flash,0.9375,18.0,1,21.414968
V1,pi_detected_virtual_flash,0.9375,18.0,1,21.915309
V1,pi_detected_virtual_flash,0.9375,18.0,1,22.41564
V1,pi_detected_virtual_flash,1.0,19.0,1,22.915934
V1,pi_detected_virtual_flash,1.0,19.0,1,23.416264
V1,pi_detected_virtual_flash,1.0,19.0,1,23.916607
V1,pi_detected_virtual_flash,0.9375,18.0,1,24.416893
V1,pi_detected_virtual_flash,0.9375,18.0,1,24.917233
V1,pi_detected_virtual_flash,0.9375,18.0,1,25.417542
V1,pi_detected_virtual_flash,1.0,19.0,1,25.917875
V1,pi_detected_virtual_flash,0.9375,18.0,1,26.41818
V1,pi_detected_virtual_flash,1.0,19.0,1,26.918511
V1,pi_detected_virtual_flash,0.9375,18.0,1,27.418831
V1,pi_detected_virtual_flash,1.0,19.0,1,27.919151
V1,pi_detected_virtual_flash,0.9375,18.0,1,28.419456
V1,pi_detected_virtual_flash,1.0,19.0,1,28.919803
V1,pi_detected_virtual_flash,0.9375,18.0,1,29.420135
V1,pi_detected_virtual_flash,1.0,19.0,1,29.920424
