t_s,timestamp_s,frame_index,roi_id,agent_id,raw_brightness,brightness_used,normalized_signal,signal_norm,state,rising_edge,accepted_flash_event,event_type,threshold_on,threshold_off,norm_on_threshold,norm_off_threshold,adaptive_low,adaptive_high,adaptive_amplitude,estimated_frequency_hz,signal_frequency_hz,accepted_flash_event_count,brightness_mean,detection_mode,detector_episode_latch_enabled,detector_reject_reason,duplicate_suppressed_count,elapsed_time_s,full_frame_mean,last_rising_edge_time_s,latch_off_threshold,latch_on_threshold,local_contrast,local_contrast_ratio,periodicity_confidence,rising_edge_count,roi,roi_mean,roi_median_brightness,roi_top_percentile_brightness,signal_quality,source_agent_id,top_percentile_brightness,use_adaptive
0.267902,722.630210699,1,0,V0,7.0,7.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,7.0,local_contrast,False,,0,0.3876442289999886,188.68,,0.35,0.65,7.0,0.0347,0.0,0,"{'x': 0, 'y': 126, 'width': 216, 'height': 218}",198.81,201.0,208.0,0.0,V0,208.0,True
0.267902,722.630210699,1,1,V1,5.0,5.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,5.0,local_contrast,False,,0,0.3876442289999886,188.68,,0.35,0.65,5.0,0.0276,0.0,0,"{'x': 347, 'y': 129, 'width': 261, 'height': 248}",180.19,180.0,185.0,0.0,V1,185.0,True
0.4347,722.67727355,2,0,V0,8.0,8.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,8.0,local_contrast,False,,0,0.43470707999995284,186.16,,0.35,0.65,8.0,0.0406,0.0,0,"{'x': 0, 'y': 126, 'width': 216, 'height': 218}",194.23,196.0,204.0,0.0,V0,204.0,True
0.4347,722.67727355,2,1,V1,19.0,19.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,19.0,local_contrast,False,,0,0.43470707999995284,186.16,,0.35,0.65,19.0,0.1038,0.0,0,"{'x': 347, 'y': 129, 'width': 261, 'height': 248}",185.52,182.0,201.0,0.0,V1,201.0,True
0.468188,722.710761555,3,0,V0,7.5,7.5,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,7.5,local_contrast,False,,0,0.4681950849999339,186.45,,0.35,0.65,7.5,0.038,0.0,0,"{'x': 0, 'y': 126, 'width': 216, 'height': 218}",194.47,196.5,204.0,0.0,V0,204.0,True
0.468188,722.710761555,3,1,V1,19.0,19.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,19.0,local_contrast,False,,0,0.4681950849999339,186.45,,0.35,0.65,19.0,0.1033,0.0,0,"{'x': 347, 'y': 129, 'width': 261, 'height': 248}",185.88,183.0,202.0,0.0,V1,202.0,True
0.501543,722.744116785,4,0,V0,7.0,7.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,7.0,local_contrast,False,,0,0.5015503149999176,186.47,,0.35,0.65,7.0,0.0354,0.0,0,"{'x': 0, 'y': 126, 'width': 216, 'height': 218}",194.46,197.0,204.0,0.0,V0,204.0,True
0.501543,722.744116785,4,1,V1,19.0,19.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,19.0,local_contrast,False,,0,0.5015503149999176,186.47,,0.35,0.65,19.0,0.1033,0.0,0,"{'x': 347, 'y': 129, 'width': 261, 'height': 248}",185.92,183.0,202.0,0.0,V1,202.0,True
0.534902,722.777476182,5,0,V0,13.0,13.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,13.0,local_contrast,False,,0,0.5349097119999442,185.33,,0.35,0.65,13.0,0.0695,0.0,0,"{'x': 0, 'y': 126, 'width': 216, 'height': 218}",186.94,186.0,199.0,0.0,V0,199.0,True
0.534902,722.777476182,5,1,V1,19.0,19.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,19.0,local_contrast,False,,0,0.5349097119999442,185.33,,0.35,0.65,19.0,0.1033,0.0,0,"{'x': 347, 'y': 129, 'width': 261, 'height': 248}",185.96,183.0,202.0,0.0,V1,202.0,True
