t,frame_id,roi_intensity,normalized_signal,detected_flash_state,leader_flash_event,detected_flash_time,detection_confidence,roi_x,roi_y,roi_w,roi_h,camera_processing_time_ms
13.43737,215,170.0,0.9523,1,0,,0.8965,,,,,59.75
13.497376,216,171.0,0.9809,1,0,,0.8955,,,,,62.73
13.560354,217,136.0,0.0,0,0,,0.8964,,,,,67.95
13.628545,218,137.67,0.0286,0,0,,0.8978,,,,,67.14
13.695926,219,137.33,0.0189,0,0,,0.8991,,,,,60.48
13.75665,220,138.0,0.038,0,0,,0.9006,,,,,60.26
13.817416,221,171.67,1.0,1,1,13.817416,0.9001,,,,,59.34
13.877053,222,170.33,0.9617,1,0,,0.8996,,,,,59.84
13.937131,223,169.67,0.9429,1,0,,0.8988,,,,,59.09
13.996469,224,171.33,0.9903,1,0,,0.8979,,,,,64.09
14.060806,225,136.67,0.0,0,0,,0.8987,,,,,67.93
14.128985,226,138.67,0.0571,0,0,,0.8991,,,,,66.17
14.195404,227,138.67,0.0571,0,0,,0.9011,,,,,60.78
14.256425,228,140.33,0.1046,0,0,,0.9004,,,,,59.37
14.316305,229,172.0,1.0,1,1,14.316305,0.9016,,,,,59.67
14.376236,230,171.0,0.9809,1,0,,0.9009,,,,,60.04
14.43652,231,170.33,0.9617,1,0,,0.9003,,,,,59.62
14.49639,232,171.67,1.0,1,0,,0.9002,,,,,64.69
14.561341,233,136.67,0.0,0,0,,0.899,,,,,67.16
14.628757,234,137.67,0.0286,0,0,,0.8981,,,,,66.78
14.695781,235,137.67,0.0286,0,0,,0.8985,,,,,60.74
14.756759,236,138.67,0.0571,0,0,,0.8971,,,,,60.54
14.817829,237,171.67,1.0,1,1,14.817829,0.8973,,,,,58.91
14.877027,238,171.0,0.9809,1,0,,0.8979,,,,,59.73
14.937,239,170.33,0.9617,1,0,,0.899,,,,,60.87
14.998114,240,171.67,1.0,1,0,,0.9012,,,,,62.85
15.061207,241,136.67,0.0,0,0,,0.8996,,,,,68.99
15.130471,242,138.0,0.038,0,0,,0.8987,,,,,79.94
15.210682,243,138.33,0.0474,0,0,,0.8985,,,,,76.87
15.28808,244,152.0,0.438,0,0,,0.8988,,,,,59.39
15.347715,245,172.33,1.0,1,1,15.347715,0.8979,,,,,59.43
15.407434,246,169.33,0.9331,1,0,,0.8983,,,,,60.22
15.467892,247,170.33,0.9617,1,0,,0.8979,,,,,60.43
15.528577,248,144.33,0.2189,0,0,,0.884,,,,,66.23
15.59506,249,135.0,0.0,0,0,,0.8837,,,,,67.92
15.663233,250,136.67,0.0,0,0,,0.8836,,,,,63.19
15.72667,251,137.67,0.0286,0,0,,0.8832,,,,,59.82
15.786732,252,152.0,0.438,0,0,,0.8815,,,,,60.36
15.84763,253,172.33,1.0,1,1,15.84763,0.8819,,,,,59.08
15.907004,254,170.33,0.9617,1,0,,0.8814,,,,,59.85
15.967104,255,171.0,0.9809,1,0,,0.8811,,,,,60.74
16.028095,256,145.33,0.2474,0,0,,0.8804,,,,,65.62
16.093971,257,135.33,0.0,0,0,,0.8814,,,,,68.59
16.162807,258,136.67,0.0,0,0,,0.8821,,,,,63.82
16.226874,259,137.67,0.0286,0,0,,0.8831,,,,,59.59
16.286725,260,151.33,0.4189,0,0,,0.8828,,,,,60.27
16.347536,261,172.33,1.0,1,1,16.347536,0.8825,,,,,59.14
16.406972,262,170.0,0.9523,1,0,,0.8821,,,,,59.42
16.466629,263,171.0,0.9809,1,0,,0.8816,,,,,61.28
16.528158,264,145.67,0.2571,0,0,,0.8801,,,,,66.56
16.594971,265,136.33,0.0,0,0,,0.8808,,,,,67.58
16.662795,266,138.0,0.038,0,0,,0.8813,,,,,63.06
16.7261,267,139.33,0.076,0,0,,0.8816,,,,,60.8
16.78714,268,153.0,0.4666,0,0,,0.8801,,,,,60.01
16.847706,269,172.33,1.0,1,1,16.847706,0.8805,,,,,59.25
16.907258,270,171.67,1.0,1,0,,0.8792,,,,,59.37
16.966871,271,171.67,1.0,1,0,,0.8791,,,,,60.98
17.028094,272,145.33,0.2474,0,0,,0.8772,,,,,66.93
17.09527,273,135.67,0.0,0,0,,0.8768,,,,,68.3
17.163818,274,137.0,0.0094,0,0,,0.8766,,,,,62.87
17.226929,275,138.0,0.038,0,0,,0.8758,,,,,59.56
17.286737,276,151.67,0.4286,0,0,,0.8742,,,,,60.15
17.347432,277,171.67,1.0,1,1,17.347432,0.875,,,,,59.35
17.407074,278,170.33,0.9617,1,0,,0.8768,,,,,59.46
17.466777,279,171.0,0.9809,1,0,,0.8789,,,,,60.61
17.527638,280,146.0,0.2666,0,0,,0.8796,,,,,65.43
17.593323,281,135.67,0.0,0,0,,0.8787,,,,,67.77
17.661332,282,136.33,0.0,0,0,,0.8776,,,,,62.91
17.724492,283,137.33,0.0198,0,0,,0.8764,,,,,59.55
17.78428,284,148.67,0.3435,0,0,,0.8742,,,,,60.19
17.845029,285,171.33,0.9903,1,1,17.845029,0.8742,,,,,59.58
17.904901,286,168.33,0.9047,1,0,,0.8748,,,,,59.61
17.964753,287,169.67,0.9429,1,0,,0.875,,,,,61.15
18.026155,288,146.67,0.2864,0,0,,0.8729,,,,,64.35
18.090748,289,135.0,0.0,0,0,,0.873,,,,,68.01
18.159009,290,136.33,0.0,0,0,,0.8737,,,,,63.39
18.22264,291,137.33,0.0283,0,0,,0.8739,,,,,60.21
18.283094,292,148.0,0.3302,0,0,,0.8722,,,,,59.46
18.343116,293,171.67,1.0,1,1,18.343116,0.8718,,,,,59.45
18.402854,294,169.67,0.9434,1,0,,0.8708,,,,,59.75
18.462848,295,170.67,0.9717,1,0,,0.8704,,,,,61.23
18.524324,296,148.67,0.3492,0,0,,0.8686,,,,,65.68
18.590277,297,135.33,0.0,0,0,,0.8697,,,,,66.85
18.657365,298,136.33,0.0,0,0,,0.8707,,,,,61.18
18.71879,299,137.33,0.0283,0,0,,0.8718,,,,,60.42
18.779457,300,146.33,0.283,0,0,,0.8719,,,,,59.04
18.839066,301,171.67,1.0,1,1,18.839066,0.8716,,,,,60.43
18.899749,302,169.67,0.9434,1,0,,0.8708,,,,,59.49
18.959482,303,170.33,0.9621,1,0,,0.8707,,,,,60.07
19.019802,304,153.0,0.4717,1,0,,0.868,,,,,64.8
19.084855,305,136.0,0.0,0,0,,0.8688,,,,,67.39
19.152487,306,137.33,0.0283,0,0,,0.8691,,,,,62.25
19.214982,307,138.67,0.0662,0,0,,0.8693,,,,,59.4
19.274628,308,144.67,0.236,0,0,,0.8669,,,,,60.44
19.335652,309,171.67,1.0,1,1,19.335652,0.8672,,,,,60.14
19.39609,310,171.0,0.981,1,0,,0.8659,,,,,59.29
19.455619,311,170.67,0.9717,1,0,,0.8657,,,,,59.76
19.515626,312,157.67,0.6038,1,0,,0.8619,,,,,65.46
19.581335,313,135.67,0.0,0,0,,0.8619,,,,,67.57
19.649147,314,136.67,0.0105,0,0,,0.8618,,,,,63.53
19.712918,315,137.67,0.0388,0,0,,0.8615,,,,,60.59
19.773749,316,142.33,0.1706,0,0,,0.8697,,,,,59.91
19.83426,317,172.0,1.0,1,1,19.83426,0.8688,,,,,59.22
19.893772,318,170.67,0.9717,1,0,,0.8707,,,,,59.49
19.953502,319,171.0,0.9811,1,0,,0.8705,,,,,59.62
20.013368,320,166.67,0.8586,1,0,,0.8906,,,,,66.06
20.079685,321,136.33,0.0009,0,0,,0.8898,,,,,66.83
20.146762,322,137.67,0.0388,0,0,,0.8896,,,,,64.73
20.211731,323,137.67,0.0388,0,0,,0.8892,,,,,59.93
20.271903,324,140.67,0.1228,0,0,,0.8889,,,,,60.05
20.332552,325,172.0,1.0,1,1,20.332552,0.8912,,,,,59.22
20.392066,326,170.0,0.9527,1,0,,0.8913,,,,,59.6
20.451907,327,168.33,0.9055,1,0,,0.8924,,,,,59.72
20.511868,328,169.33,0.9338,1,0,,0.8893,,,,,63.28
20.575389,329,135.33,0.0,0,0,,0.8901,,,,,66.65
20.64231,330,136.33,0.0,0,0,,0.889,,,,,64.34
20.706894,331,136.67,0.0096,0,0,,0.8882,,,,,60.12
20.767258,332,139.33,0.0849,0,0,,0.8869,,,,,60.06
20.827927,333,172.0,1.0,1,1,20.827927,0.8891,,,,,59.33
20.887546,334,171.33,0.9904,1,0,,0.8876,,,,,60.05
20.947839,335,169.33,0.9338,1,0,,0.8868,,,,,59.15
21.007241,336,170.33,0.9621,1,0,,0.8858,,,,,62.74
21.070247,337,136.0,0.0,0,0,,0.8878,,,,,67.37
21.13787,338,137.0,0.019,0,0,,0.889,,,,,65.44
21.203558,339,137.33,0.0283,0,0,,0.8905,,,,,59.47
21.263271,340,138.33,0.0566,0,0,,0.8909,,,,,60.11
21.323993,341,171.33,0.9904,1,1,21.323993,0.8936,,,,,58.85
21.383138,342,171.33,0.9904,1,0,,0.8934,,,,,60.49
21.443868,343,169.33,0.9338,1,0,,0.8919,,,,,59.69
21.503798,344,170.67,0.9717,1,0,,0.8909,,,,,62.52
21.566564,345,136.33,0.0,0,0,,0.8922,,,,,66.35
21.63316,346,138.0,0.0473,0,0,,0.8921,,,,,65.69
21.699096,347,138.33,0.0566,0,0,,0.8921,,,,,60.09
21.759461,348,140.0,0.1038,0,0,,0.8922,,,,,60.17
21.820255,349,172.33,1.0,1,1,21.820255,0.8933,,,,,59.87
21.880417,350,171.67,1.0,1,0,,0.8935,,,,,59.19
21.939851,351,170.0,0.9527,1,0,,0.8938,,,,,59.33
21.999423,352,170.67,0.9717,1,0,,0.8943,,,,,63.47
22.063139,353,135.67,0.0,0,0,,0.8952,,,,,67.81
22.131214,354,137.33,0.0283,0,0,,0.8944,,,,,65.91
22.197366,355,137.0,0.019,0,0,,0.8928,,,,,60.26
22.257878,356,139.0,0.0756,0,0,,0.8914,,,,,60.56
22.319068,357,172.33,1.0,1,1,22.319068,0.8931,,,,,58.98
22.378363,358,171.0,0.981,1,0,,0.8939,,,,,59.66
22.438297,359,170.0,0.9527,1,0,,0.8955,,,,,59.55
22.498095,360,171.33,0.9904,1,0,,0.8961,,,,,62.86
22.561204,361,136.33,0.0,0,0,,0.8981,,,,,67.51
22.628957,362,137.67,0.0379,0,0,,0.8974,,,,,66.26
22.695462,363,137.67,0.0379,0,0,,0.8977,,,,,60.22
22.755924,364,138.67,0.0662,0,0,,0.8973,,,,,60.73
22.817292,365,171.33,0.9904,1,1,22.817292,0.8993,,,,,59.29
22.876874,366,170.33,0.9621,1,0,,0.8994,,,,,59.04
22.936159,367,169.33,0.9338,1,0,,0.8991,,,,,60.15
22.996559,368,170.33,0.9621,1,0,,0.8993,,,,,63.29
23.060102,369,136.0,0.0,0,0,,0.9009,,,,,66.37
23.126726,370,137.33,0.0283,0,0,,0.9006,,,,,67.0
23.193967,371,137.67,0.0379,0,0,,0.9004,,,,,59.98
23.254209,372,139.33,0.0849,0,0,,0.9005,,,,,61.19
23.316056,373,171.67,1.0,1,1,23.316056,0.901,,,,,58.33
23.374677,374,171.33,0.9904,1,0,,0.9001,,,,,60.14
23.435064,375,170.0,0.9527,1,0,,0.8997,,,,,59.24
23.494549,376,171.0,0.981,1,0,,0.8994,,,,,63.9
23.558701,377,136.33,0.0,0,0,,0.9021,,,,,67.9
23.626847,378,137.33,0.0283,0,0,,0.9023,,,,,66.81
23.693897,379,137.33,0.0283,0,0,,0.9027,,,,,60.73
23.754867,380,138.0,0.0473,0,0,,0.9027,,,,,60.05
23.815577,381,171.67,1.0,1,1,23.815577,0.9032,,,,,59.08
23.874949,382,170.67,0.9717,1,0,,0.9035,,,,,59.81
23.934997,383,169.67,0.9434,1,0,,0.9028,,,,,59.27
23.99452,384,171.67,1.0,1,0,,0.9022,,,,,64.03
24.0588,385,136.67,0.0096,0,0,,0.904,,,,,67.54
24.126588,386,138.0,0.0473,0,0,,0.9039,,,,,66.91
24.193747,387,138.33,0.0566,0,0,,0.904,,,,,60.84
24.254827,388,139.67,0.0945,0,0,,0.9043,,,,,58.81
24.314318,389,171.33,0.9904,1,1,24.314318,0.9044,,,,,59.91
24.374483,390,171.33,0.9904,1,0,,0.9036,,,,,59.66
24.434403,391,170.0,0.9527,1,0,,0.9035,,,,,59.82
24.494465,392,171.0,0.981,1,0,,0.9038,,,,,63.74
24.558458,393,136.33,0.0,0,0,,0.9034,,,,,67.39
24.626093,394,137.33,0.0283,0,0,,0.9031,,,,,66.66
24.693001,395,137.67,0.0379,0,0,,0.9033,,,,,60.06
24.753303,396,138.67,0.0662,0,0,,0.9025,,,,,60.33
24.814318,397,172.0,1.0,1,1,24.814318,0.9019,,,,,59.06
24.873674,398,171.67,1.0,1,0,,0.9015,,,,,60.31
24.934248,399,170.33,0.9621,1,0,,0.9017,,,,,59.83
24.994349,400,171.67,1.0,1,0,,0.9033,,,,,62.49
25.057084,401,136.33,0.0,0,0,,0.9025,,,,,67.77
25.125119,402,137.67,0.0379,0,0,,0.9018,,,,,66.69
25.192054,403,137.67,0.0379,0,0,,0.9008,,,,,61.05
25.253354,404,138.33,0.0566,0,0,,0.8998,,,,,59.87
25.313892,405,171.33,0.9904,1,1,25.313892,0.8999,,,,,59.08
25.373263,406,170.67,0.9717,1,0,,0.9004,,,,,59.88
