t,frame_id,roi_intensity,normalized_signal,detected_flash_state,leader_flash_event,detected_flash_time,detection_confidence,roi_x,roi_y,roi_w,roi_h,camera_processing_time_ms
4.649058,72,170.33,0.9531,1,0,,0.8223,,,,,60.32
4.709745,73,171.67,0.9907,1,0,,0.8242,,,,,64.76
4.774755,74,136.33,0.0,0,0,,0.8222,,,,,70.26
4.845267,75,136.67,0.0095,0,0,,0.8263,,,,,72.56
4.918078,76,137.33,0.028,0,0,,0.8297,,,,,63.61
4.981941,77,138.33,0.0561,0,0,,0.8321,,,,,60.26
5.042448,78,171.0,0.972,1,1,5.042448,0.8389,,,,,59.97
5.102703,79,171.0,0.972,1,0,,0.8427,,,,,59.48
5.162539,80,168.67,0.9066,1,0,,0.8454,,,,,59.97
5.222712,81,169.33,0.9251,1,0,,0.8483,,,,,68.19
5.291149,82,134.67,0.0,0,0,,0.8443,,,,,71.53
5.362925,83,136.0,0.0,0,0,,0.843,,,,,71.48
5.43466,84,136.67,0.0095,0,0,,0.8425,,,,,62.17
5.497073,85,139.67,0.0936,0,0,,0.8436,,,,,59.89
5.557206,86,172.0,1.0,1,1,5.557206,0.8416,,,,,60.4
5.617893,87,171.67,0.9907,1,0,,0.8419,,,,,59.62
5.67789,88,170.0,0.9439,1,0,,0.8403,,,,,60.4
5.738499,89,168.67,0.9066,1,0,,0.8396,,,,,68.25
5.807002,90,135.67,0.0,0,0,,0.8415,,,,,71.45
5.878695,91,137.0,0.0188,0,0,,0.8435,,,,,69.63
5.948564,92,137.0,0.0188,0,0,,0.8443,,,,,60.83
6.009634,93,147.67,0.3179,0,0,,0.8468,,,,,60.66
6.070542,94,172.33,1.0,1,1,6.070542,0.8468,,,,,59.19
6.130022,95,169.67,0.9347,1,0,,0.8483,,,,,60.61
6.191021,96,170.67,0.9627,1,0,,0.848,,,,,62.64
6.253903,97,144.33,0.2243,0,0,,0.845,,,,,70.62
6.324765,98,136.0,0.0,0,0,,0.8455,,,,,71.87
6.396887,99,137.33,0.028,0,0,,0.8465,,,,,67.24
6.464372,100,139.0,0.0749,0,0,,0.8489,,,,,60.55
6.525169,101,172.0,1.0,1,1,6.525169,0.836,,,,,59.99
6.585458,102,172.67,1.0,1,0,,0.8353,,,,,59.04
6.644742,103,171.67,0.9907,1,0,,0.8333,,,,,60.61
6.705751,104,172.0,1.0,1,0,,0.8312,,,,,63.8
6.769792,105,137.67,0.0376,0,0,,0.8311,,,,,70.3
6.840344,106,136.67,0.0029,0,0,,0.8313,,,,,72.44
6.913032,107,137.33,0.0215,0,0,,0.8307,,,,,65.55
6.978827,108,138.33,0.0497,0,0,,0.8294,,,,,59.61
7.038684,109,171.67,0.9907,1,1,7.038684,0.8349,,,,,59.92
7.098905,110,171.67,0.9907,1,0,,0.8351,,,,,59.38
7.158676,111,170.33,0.9529,1,0,,0.8369,,,,,60.55
7.219436,112,171.33,0.9811,1,0,,0.8372,,,,,67.38
7.287068,113,136.67,0.0029,0,0,,0.8346,,,,,71.92
7.359237,114,138.0,0.0376,0,0,,0.8368,,,,,70.85
7.430357,115,138.67,0.0566,0,0,,0.839,,,,,63.73
7.494351,116,140.67,0.1132,0,0,,0.8422,,,,,59.54
7.554164,117,172.33,1.0,1,1,7.554164,0.8415,,,,,59.7
7.614174,118,172.33,1.0,1,0,,0.8408,,,,,59.79
7.674392,119,170.67,0.9624,1,0,,0.8401,,,,,60.68
7.735321,120,171.67,0.9907,1,0,,0.8397,,,,,67.54
7.803107,121,136.33,0.0,0,0,,0.8393,,,,,72.23
7.875581,122,137.0,0.0122,0,0,,0.839,,,,,70.39
7.946237,123,137.67,0.0311,0,0,,0.8378,,,,,63.02
8.009507,124,147.33,0.3037,0,0,,0.8406,,,,,59.64
8.069384,125,171.67,0.9907,1,1,8.069384,0.8407,,,,,60.05
8.129722,126,171.0,0.9718,1,0,,0.8421,,,,,59.66
8.189791,127,172.0,1.0,1,0,,0.8413,,,,,63.08
8.253115,128,146.33,0.2755,0,0,,0.8437,,,,,70.15
8.32351,129,136.67,0.0029,0,0,,0.8443,,,,,73.04
8.396819,130,138.0,0.0404,0,0,,0.8449,,,,,67.31
8.464375,131,139.33,0.078,0,0,,0.8465,,,,,60.5
8.525122,132,171.67,0.9907,1,1,8.525122,0.8325,,,,,59.48
8.58489,133,172.0,1.0,1,0,,0.8324,,,,,60.18
8.645312,134,170.67,0.9625,1,0,,0.8332,,,,,60.16
8.705896,135,171.67,0.9907,1,0,,0.8336,,,,,63.19
8.769332,136,137.0,0.0122,0,0,,0.8292,,,,,70.44
8.840015,137,136.0,0.0,0,0,,0.8276,,,,,72.68
8.912947,138,136.33,0.0,0,0,,0.8254,,,,,64.78
8.977969,139,138.33,0.0561,0,0,,0.8241,,,,,60.03
9.038254,140,171.67,0.9907,1,1,9.038254,0.8282,,,,,59.88
9.098427,141,171.33,0.9812,1,0,,0.828,,,,,59.42
9.158285,142,170.0,0.9439,1,0,,0.8287,,,,,60.22
9.218709,143,171.33,0.9812,1,0,,0.8285,,,,,67.09
9.286054,144,136.33,0.0,0,0,,0.8261,,,,,72.59
9.358883,145,137.0,0.0188,0,0,,0.8276,,,,,70.82
9.429962,146,137.0,0.0188,0,0,,0.8288,,,,,62.38
9.492586,147,138.33,0.0561,0,0,,0.829,,,,,60.65
9.553477,148,172.0,1.0,1,1,9.553477,0.8291,,,,,59.67
9.613435,149,171.0,0.972,1,0,,0.8303,,,,,59.9
9.673782,150,168.67,0.9066,1,0,,0.8321,,,,,59.18
9.733211,151,169.33,0.9251,1,0,,0.8348,,,,,67.94
9.801401,152,134.67,0.0,0,0,,0.8324,,,,,71.84
9.873483,153,136.0,0.0,0,0,,0.8312,,,,,69.81
9.943535,154,136.67,0.0095,0,0,,0.8306,,,,,61.88
10.005665,155,144.33,0.2243,0,0,,0.8331,,,,,59.86
10.065765,156,172.33,1.0,1,1,10.065765,0.8324,,,,,59.61
10.125665,157,170.67,0.9627,1,0,,0.832,,,,,60.23
10.186356,158,171.0,0.972,1,0,,0.8299,,,,,62.06
10.248668,159,148.67,0.3459,0,0,,0.8236,,,,,69.13
10.318045,160,135.33,0.0,0,0,,0.8249,,,,,72.11
10.390401,161,136.33,0.0,0,0,,0.8259,,,,,65.77
10.456416,162,137.33,0.028,0,0,,0.8265,,,,,59.65
10.516314,163,154.0,0.4954,0,0,,0.8303,,,,,59.6
10.576156,164,172.33,1.0,1,1,10.576156,0.8301,,,,,59.54
10.63599,165,170.0,0.9439,1,0,,0.8318,,,,,60.19
10.696628,166,169.67,0.9347,1,0,,0.8322,,,,,61.87
10.758737,167,141.0,0.1309,0,0,,0.8444,,,,,69.69
10.828671,168,135.0,0.0,0,0,,0.8445,,,,,73.21
10.902149,169,136.33,0.0,0,0,,0.845,,,,,65.04
10.967432,170,138.0,0.0468,0,0,,0.8468,,,,,60.27
11.027941,171,171.33,0.9812,1,1,11.027941,0.8417,,,,,60.43
11.088662,172,172.67,1.0,1,0,,0.8412,,,,,59.62
11.14852,173,171.0,0.972,1,0,,0.8393,,,,,59.81
11.208811,174,171.33,0.9812,1,0,,0.8371,,,,,64.47
11.273528,175,136.33,0.0,0,0,,0.8318,,,,,68.95
11.342729,176,135.33,0.0,0,0,,0.8329,,,,,72.81
11.415786,177,136.33,0.0,0,0,,0.8332,,,,,64.72
11.48075,178,138.0,0.0468,0,0,,0.8329,,,,,59.54
11.540533,179,171.0,0.972,1,1,11.540533,0.8332,,,,,59.99
11.600812,180,171.0,0.972,1,0,,0.8349,,,,,59.17
11.660436,181,169.67,0.9347,1,0,,0.8365,,,,,60.38
11.721017,182,170.67,0.969,1,0,,0.8372,,,,,67.74
11.78901,183,136.33,0.0,0,0,,0.8368,,,,,70.53
11.859791,184,138.33,0.0564,0,0,,0.8396,,,,,71.18
11.931219,185,138.33,0.0564,0,0,,0.8419,,,,,63.28
11.994737,186,140.67,0.1225,0,0,,0.8448,,,,,59.34
12.054338,187,171.67,0.9972,1,1,12.054338,0.8437,,,,,59.5
12.114159,188,172.33,1.0,1,0,,0.8422,,,,,60.17
12.174789,189,170.67,0.9627,1,0,,0.8412,,,,,59.78
12.234816,190,171.33,0.9812,1,0,,0.8404,,,,,68.79
12.303849,191,136.33,0.0,0,0,,0.8402,,,,,70.59
12.374686,192,137.33,0.028,0,0,,0.8389,,,,,71.15
12.446082,193,137.33,0.028,0,0,,0.8377,,,,,60.93
12.507256,194,145.67,0.2618,0,0,,0.8431,,,,,59.81
12.567313,195,172.0,1.0,1,1,12.567313,0.8432,,,,,60.13
12.627732,196,171.0,0.9783,1,0,,0.8451,,,,,60.02
12.68823,197,171.67,0.9972,1,0,,0.8435,,,,,62.85
12.751322,198,147.33,0.3104,0,0,,0.8553,,,,,69.73
12.821303,199,136.33,0.0,0,0,,0.8556,,,,,72.46
12.894015,200,137.67,0.0378,0,0,,0.8565,,,,,67.31
12.961574,201,139.0,0.0753,0,0,,0.8587,,,,,60.35
13.022208,202,162.67,0.7432,1,1,13.022208,0.8594,,,,,60.14
13.082639,203,172.0,1.0,1,0,,0.8592,,,,,59.63
13.142506,204,171.0,0.972,1,0,,0.8595,,,,,60.14
13.203133,205,171.67,0.9972,1,0,,0.8597,,,,,62.43
13.265816,206,138.33,0.0564,0,0,,0.8509,,,,,71.25
13.337319,207,135.67,0.0,0,0,,0.85,,,,,71.13
13.408694,208,136.67,0.0096,0,0,,0.8483,,,,,65.9
13.474839,209,138.67,0.066,0,0,,0.8475,,,,,59.76
13.534845,210,171.67,0.9972,1,1,13.534845,0.8399,,,,,59.58
13.594714,211,171.0,0.981,1,0,,0.8411,,,,,60.57
13.655768,212,170.33,0.9621,1,0,,0.842,,,,,59.2
13.71521,213,171.33,0.9904,1,0,,0.8425,,,,,66.85
13.782329,214,136.33,0.0,0,0,,0.8405,,,,,71.7
13.854303,215,137.67,0.0379,0,0,,0.8424,,,,,69.85
13.924394,216,137.67,0.0379,0,0,,0.8434,,,,,61.35
13.985995,217,139.33,0.0849,0,0,,0.8437,,,,,60.28
14.046509,218,171.67,1.0,1,1,14.046509,0.8434,,,,,59.19
14.105985,219,170.67,0.9717,1,0,,0.8437,,,,,60.32
14.1668,220,168.67,0.9151,1,0,,0.8456,,,,,59.18
14.22625,221,169.33,0.9338,1,0,,0.8483,,,,,67.42
14.293923,222,134.67,0.0,0,0,,0.8458,,,,,70.61
14.364773,223,136.0,0.0,0,0,,0.8439,,,,,69.56
14.43459,224,137.0,0.0217,0,0,,0.8431,,,,,62.24
14.497072,225,139.67,0.097,0,0,,0.8474,,,,,59.82
14.557142,226,171.67,1.0,1,1,14.557142,0.8471,,,,,60.02
14.617462,227,171.33,0.9904,1,0,,0.8469,,,,,60.29
14.678272,228,169.67,0.9436,1,0,,0.8447,,,,,59.0
14.737524,229,170.33,0.9622,1,0,,0.8593,,,,,67.64
14.805412,230,136.0,0.0,0,0,,0.8607,,,,,71.87
14.877526,231,137.0,0.019,0,0,,0.8616,,,,,68.27
14.94604,232,137.0,0.019,0,0,,0.862,,,,,61.48
15.007765,233,145.67,0.2643,0,0,,0.8686,,,,,60.09
15.068111,234,172.0,1.0,1,1,15.068111,0.8682,,,,,60.29
15.12869,235,170.0,0.9527,1,0,,0.8697,,,,,59.32
15.188524,236,170.67,0.9717,1,0,,0.8699,,,,,62.41
15.251134,237,146.67,0.2926,0,0,,0.8601,,,,,69.18
15.32056,238,135.33,0.0,0,0,,0.8592,,,,,72.6
15.393401,239,137.0,0.019,0,0,,0.859,,,,,66.68
15.460324,240,138.67,0.0662,0,0,,0.8604,,,,,60.2
15.520766,241,158.33,0.6225,0,0,,0.8577,,,,,60.53
15.581539,242,171.67,1.0,1,1,15.581539,0.8576,,,,,59.67
15.641504,243,171.0,0.981,1,0,,0.8562,,,,,59.46
15.701496,244,171.67,1.0,1,0,,0.8546,,,,,62.74
15.764445,245,139.33,0.0849,0,0,,0.8469,,,,,69.81
15.834501,246,135.33,0.0,0,0,,0.8471,,,,,72.4
15.907143,247,136.33,0.0,0,0,,0.8466,,,,,65.81
15.973202,248,137.67,0.0379,0,0,,0.8459,,,,,60.43
16.033874,249,171.0,0.981,1,1,16.033874,0.8358,,,,,59.65
16.093823,250,171.33,0.9904,1,0,,0.8372,,,,,59.87
16.153936,251,170.0,0.9527,1,0,,0.8388,,,,,58.99
16.21346,252,171.0,0.981,1,0,,0.8398,,,,,67.01
16.280676,253,136.67,0.0096,0,0,,0.8375,,,,,70.95
16.351874,254,138.33,0.0566,0,0,,0.8416,,,,,69.5
16.421627,255,138.67,0.0662,0,0,,0.8444,,,,,62.7
16.484568,256,140.33,0.1132,0,0,,0.8478,,,,,59.19
16.544004,257,171.33,0.9904,1,1,16.544004,0.847,,,,,60.34
16.604639,258,170.67,0.9717,1,0,,0.8464,,,,,59.58
16.664755,259,171.0,0.981,1,0,,0.8451,,,,,59.43
16.724425,260,171.33,0.9904,1,0,,0.8445,,,,,67.09
16.791757,261,136.0,0.0,0,0,,0.844,,,,,71.21
16.863213,262,137.33,0.0283,0,0,,0.8427,,,,,71.29
16.934757,263,137.33,0.0283,0,0,,0.8411,,,,,62.2
16.997195,264,139.67,0.0945,0,0,,0.844,,,,,60.34
17.057784,265,171.67,1.0,1,1,17.057784,0.8435,,,,,59.61
17.117691,266,172.0,1.0,1,0,,0.8434,,,,,60.29
17.178546,267,170.33,0.9621,1,0,,0.843,,,,,58.81
17.237613,268,170.33,0.9621,1,0,,0.8636,,,,,68.13
17.305989,269,136.33,0.0,0,0,,0.8639,,,,,71.58
17.377826,270,137.33,0.0283,0,0,,0.8642,,,,,69.11
17.447178,271,137.67,0.0379,0,0,,0.8657,,,,,60.92
17.508337,272,146.67,0.2926,0,0,,0.8749,,,,,60.16
17.568744,273,171.67,1.0,1,1,17.568744,0.8748,,,,,59.92
17.628959,274,169.33,0.9338,1,0,,0.8764,,,,,59.92
17.689433,275,170.0,0.9527,1,0,,0.8763,,,,,61.89
17.751573,276,145.0,0.2453,0,0,,0.8628,,,,,69.54
17.821361,277,135.0,0.0,0,0,,0.8613,,,,,72.21
17.893819,278,135.67,0.0,0,0,,0.8623,,,,,65.81
17.959872,279,137.0,0.028,0,0,,0.8612,,,,,60.32
18.020433,280,157.0,0.5887,0,0,,0.8577,,,,,59.42
18.080092,281,171.67,1.0,1,1,18.080092,0.8556,,,,,60.19
18.140577,282,170.67,0.972,1,0,,0.855,,,,,59.01
18.200141,283,171.67,1.0,1,0,,0.8543,,,,,63.17
18.263512,284,139.67,0.1029,0,0,,0.8503,,,,,69.48
18.333245,285,135.33,0.0,0,0,,0.8499,,,,,71.45
18.404944,286,136.67,0.0188,0,0,,0.8521,,,,,65.55
18.470735,287,137.67,0.0468,0,0,,0.8532,,,,,60.27
18.531245,288,170.67,0.972,1,1,18.531245,0.8431,,,,,59.57
18.591111,289,171.67,1.0,1,0,,0.8431,,,,,59.77
18.651128,290,168.67,0.9159,1,0,,0.8442,,,,,60.42
18.712112,291,170.0,0.9532,1,0,,0.8467,,,,,62.54
18.774896,292,135.0,0.0,0,0,,0.8445,,,,,70.32
18.845467,293,135.33,0.0,0,0,,0.8434,,,,,70.51
18.916222,294,136.33,0.0111,0,0,,0.8422,,,,,63.42
18.979885,295,138.0,0.0578,0,0,,0.8419,,,,,60.07
19.040203,296,171.33,0.9905,1,1,19.040203,0.8423,,,,,59.58
19.100077,297,171.33,0.9905,1,0,,0.8425,,,,,59.78
19.160414,298,169.67,0.944,1,0,,0.8409,,,,,59.18
19.21985,299,170.33,0.9625,1,0,,0.8404,,,,,67.91
19.288007,300,135.67,0.0,0,0,,0.8408,,,,,69.67
19.357924,301,136.67,0.0206,0,0,,0.8425,,,,,71.16
19.429332,302,136.67,0.0206,0,0,,0.8434,,,,,62.82
19.492395,303,138.0,0.0578,0,0,,0.8432,,,,,59.22
19.551858,304,171.67,1.0,1,1,19.551858,0.8479,,,,,59.22
19.611373,305,171.33,0.9905,1,0,,0.8476,,,,,60.6
19.672548,306,169.33,0.9345,1,0,,0.8484,,,,,59.74
19.732539,307,170.67,0.972,1,0,,0.8477,,,,,66.6
19.799382,308,136.33,0.0111,0,0,,0.867,,,,,71.26
19.870885,309,138.0,0.0578,0,0,,0.867,,,,,69.6
19.94075,310,138.33,0.067,0,0,,0.8679,,,,,61.7
20.002687,311,143.67,0.2165,0,0,,0.8707,,,,,59.39
20.062347,312,171.67,1.0,1,1,20.062347,0.8771,,,,,59.26
20.121901,313,172.33,1.0,1,0,,0.8766,,,,,60.54
20.183019,314,170.33,0.9625,1,0,,0.8752,,,,,60.07
20.243345,315,155.0,0.5335,1,0,,0.8735,,,,,67.36
20.310953,316,135.67,0.0,0,0,,0.8723,,,,,72.61
20.383808,317,137.0,0.0298,0,0,,0.8711,,,,,67.01
20.451067,318,137.67,0.0486,0,0,,0.87,,,,,60.0
20.511312,319,149.0,0.3656,0,0,,0.8691,,,,,60.38
20.571939,320,172.0,1.0,1,1,20.571939,0.868,,,,,59.04
20.631266,321,170.33,0.9625,1,0,,0.8695,,,,,60.08
20.691941,322,171.33,0.9905,1,0,,0.8696,,,,,62.39
20.754578,323,145.0,0.2537,0,0,,0.8645,,,,,70.31
20.825129,324,136.0,0.0018,0,0,,0.8637,,,,,72.31
20.897688,325,137.67,0.0468,0,0,,0.8663,,,,,66.0
20.963936,326,139.0,0.0841,0,0,,0.8686,,,,,59.67
21.023855,327,169.67,0.9439,1,1,21.023855,0.855,,,,,59.93
21.084075,328,172.0,1.0,1,0,,0.855,,,,,59.35
21.14367,329,170.67,0.972,1,0,,0.8551,,,,,59.87
21.204142,330,171.33,0.9905,1,0,,0.8547,,,,,63.78
21.26817,331,138.0,0.0561,0,0,,0.8484,,,,,69.16
21.337573,332,135.67,0.0,0,0,,0.8479,,,,,71.78
21.409608,333,136.67,0.0206,0,0,,0.8467,,,,,64.97
21.474827,334,138.33,0.067,0,0,,0.8454,,,,,60.31
21.535372,335,171.33,0.9905,1,1,21.535372,0.8447,,,,,59.36
21.595028,336,170.33,0.9625,1,0,,0.8454,,,,,60.49
21.65611,337,170.67,0.972,1,0,,0.8444,,,,,59.37
21.715729,338,171.67,1.0,1,0,,0.8448,,,,,65.92
21.781899,339,136.67,0.0206,0,0,,0.8442,,,,,70.86
21.853012,340,137.67,0.0486,0,0,,0.8456,,,,,69.91
21.923163,341,137.67,0.0486,0,0,,0.8463,,,,,60.76
21.984167,342,139.0,0.0858,0,0,,0.8467,,,,,60.03
22.044447,343,171.33,0.9905,1,1,22.044447,0.8524,,,,,59.34
22.104077,344,170.67,0.972,1,0,,0.8519,,,,,60.53
22.165224,345,169.0,0.9253,1,0,,0.8547,,,,,59.44
22.224916,346,169.33,0.9345,1,0,,0.8564,,,,,65.97
22.291129,347,134.67,0.0,0,0,,0.8753,,,,,70.79
22.362182,348,136.0,0.0092,0,0,,0.8729,,,,,70.1
22.432525,349,136.67,0.0278,0,0,,0.871,,,,,61.72
22.49449,350,139.0,0.0925,0,0,,0.8703,,,,,59.84
22.554575,351,171.67,1.0,1,1,22.554575,0.8748,,,,,59.94
22.614808,352,171.67,1.0,1,0,,0.874,,,,,59.75
22.675183,353,169.33,0.935,1,0,,0.8727,,,,,59.56
22.734989,354,170.33,0.9628,1,0,,0.8707,,,,,67.43
22.802664,355,135.67,0.0,0,0,,0.871,,,,,69.98
22.872899,356,136.67,0.0278,0,0,,0.8714,,,,,70.5
22.943641,357,137.0,0.0298,0,0,,0.8722,,,,,60.98
23.004871,358,143.0,0.1977,0,0,,0.8738,,,,,59.56
23.064681,359,171.67,1.0,1,1,23.064681,0.8736,,,,,59.53
23.1245,360,170.33,0.9625,1,0,,0.8743,,,,,59.91
23.185043,361,170.67,0.972,1,0,,0.8748,,,,,62.51
23.247799,362,150.67,0.4124,1,0,,0.8716,,,,,69.09
23.317137,363,135.67,0.0,0,0,,0.8693,,,,,70.72
23.3881,364,137.33,0.0391,0,0,,0.8694,,,,,65.45
23.453789,365,138.67,0.0766,0,0,,0.8699,,,,,60.13
23.514179,366,151.33,0.4308,0,0,,0.8694,,,,,59.59
23.574018,367,171.67,1.0,1,1,23.574018,0.8691,,,,,59.3
23.633611,368,172.0,1.0,1,0,,0.868,,,,,59.91
23.694172,369,170.33,0.9625,1,0,,0.8679,,,,,60.44
23.754861,370,146.0,0.2817,0,0,,0.8647,,,,,68.0
23.82311,371,135.67,0.0,0,0,,0.8652,,,,,70.59
23.893948,372,136.67,0.0188,0,0,,0.8655,,,,,66.86
23.961059,373,137.67,0.0468,0,0,,0.8647,,,,,59.49
24.020796,374,157.33,0.598,0,0,,0.862,,,,,60.39
24.081433,375,171.67,1.0,1,1,24.081433,0.8618,,,,,59.3
24.141026,376,170.67,0.972,1,0,,0.8628,,,,,60.11
24.201784,377,171.33,0.9905,1,0,,0.8625,,,,,61.95
24.263979,378,140.0,0.1121,0,0,,0.8577,,,,,69.69
24.333922,379,136.0,0.0,0,0,,0.8585,,,,,71.86
24.406029,380,137.67,0.0468,0,0,,0.8601,,,,,64.32
24.470592,381,139.33,0.0934,0,0,,0.8621,,,,,60.27
24.5311,382,171.0,0.9812,1,1,24.5311,0.8554,,,,,60.47
24.591868,383,171.0,0.9812,1,0,,0.8558,,,,,60.13
24.652242,384,170.67,0.972,1,0,,0.8548,,,,,58.8
24.711691,385,171.67,1.0,1,0,,0.8543,,,,,62.9
24.774797,386,136.33,0.0093,0,0,,0.8641,,,,,70.66
24.845701,387,136.33,0.0093,0,0,,0.8638,,,,,70.69
24.916638,388,137.0,0.028,0,0,,0.8627,,,,,63.19
24.980074,389,139.0,0.0841,0,0,,0.8619,,,,,60.11
25.040427,390,171.33,0.9905,1,1,25.040427,0.8656,,,,,58.95
25.099673,391,171.33,0.9905,1,0,,0.8649,,,,,60.22
25.160547,392,170.33,0.9624,1,0,,0.8665,,,,,59.0
25.219792,393,171.67,1.0,1,0,,0.866,,,,,67.64
25.287681,394,136.33,0.0093,0,0,,0.8686,,,,,70.8
25.358727,395,137.67,0.0397,0,0,,0.8695,,,,,70.47
25.429442,396,137.33,0.0301,0,0,,0.8702,,,,,62.16
25.491845,397,138.33,0.0584,0,0,,0.8706,,,,,59.71
25.551795,398,171.33,0.9904,1,1,25.551795,0.8771,,,,,59.69
25.611771,399,170.67,0.9718,1,0,,0.8773,,,,,60.02
25.672456,400,168.67,0.9153,1,0,,0.8779,,,,,59.26
25.731966,401,169.33,0.9339,1,0,,0.8793,,,,,67.88
25.800092,402,134.67,0.0,0,0,,0.8765,,,,,69.33
25.869675,403,136.0,0.0,0,0,,0.8748,,,,,69.05
25.938965,404,136.67,0.0188,0,0,,0.8737,,,,,60.91
26.000115,405,141.33,0.1494,0,0,,0.8746,,,,,60.27
26.060674,406,171.67,1.0,1,1,26.060674,0.8735,,,,,59.45
26.12042,407,171.33,0.9905,1,0,,0.8742,,,,,60.37
