agent_id,event_type,normalized_signal,raw_brightness,roi_id,t_s
V1,pi_detected_virtual_flash,0.6795,67.0,1,0.900994
V0,pi_detected_virtual_flash,0.7094,48.0,0,1.034345
V1,pi_detected_virtual_flash,0.8684,80.0,1,1.401107
V1,pi_detected_virtual_flash,0.6928,67.0,1,1.901195
V0,pi_detected_virtual_flash,0.6667,47.0,0,2.034549
V1,pi_detected_virtual_flash,0.8553,79.0,1,2.401335
V1,pi_detected_virtual_flash,0.7105,68.0,1,2.901433
V0,pi_detected_virtual_flash,0.6667,47.0,0,3.034768
V1,pi_detected_virtual_flash,0.8684,80.0,1,3.401572
V1,pi_detected_virtual_flash,0.7105,68.0,1,3.901653
V0,pi_detected_virtual_flash,0.7179,49.0,0,4.0683
V1,pi_detected_virtual_flash,0.8684,80.0,1,4.417048
V1,pi_detected_virtual_flash,0.7105,68.0,1,4.901879
V0,pi_detected_virtual_flash,0.6667,47.0,0,5.035226
V1,pi_detected_virtual_flash,0.8816,81.0,1,5.402009
V1,pi_detected_virtual_flash,0.7105,68.0,1,5.902093
V0,pi_detected_virtual_flash,0.6923,48.0,0,6.068763
V1,pi_detected_virtual_flash,0.8816,81.0,1,6.40223
V1,pi_detected_virtual_flash,0.7105,68.0,1,6.902305
V0,pi_detected_virtual_flash,0.6923,48.0,0,7.068976
V1,pi_detected_virtual_flash,0.8947,82.0,1,7.402435
V1,pi_detected_virtual_flash,0.7105,68.0,1,7.90252
V0,pi_detected_virtual_flash,0.6923,48.0,0,8.069195
V1,pi_detected_virtual_flash,0.8947,82.0,1,8.40266
V1,pi_detected_virtual_flash,0.7237,69.0,1,8.902739
V0,pi_detected_virtual_flash,0.7179,49.0,0,9.069416
V1,pi_detected_virtual_flash,0.9079,83.0,1,9.402858
V1,pi_detected_virtual_flash,0.7237,69.0,1,9.902948
V0,pi_detected_virtual_flash,0.6923,48.0,0,10.069615
V1,pi_detected_virtual_flash,0.9079,83.0,1,10.403266
V1,pi_detected_virtual_flash,0.7237,69.0,1,10.903169
V0,pi_detected_virtual_flash,0.6667,47.0,0,11.036537
V1,pi_detected_virtual_flash,0.9079,83.0,1,11.403288
V1,pi_detected_virtual_flash,0.7227,69.0,1,11.903379
V0,pi_detected_virtual_flash,0.6667,47.0,0,12.036753
V1,pi_detected_virtual_flash,0.9067,83.0,1,12.403522
V1,pi_detected_virtual_flash,0.7227,69.0,1,12.903588
V0,pi_detected_virtual_flash,0.6667,47.0,0,13.036969
V1,pi_detected_virtual_flash,0.9198,84.0,1,13.40371
V1,pi_detected_virtual_flash,0.7273,70.0,1,13.903816
V0,pi_detected_virtual_flash,0.6667,47.0,0,14.037184
V1,pi_detected_virtual_flash,0.9091,84.0,1,14.403952
V1,pi_detected_virtual_flash,0.7143,69.0,1,14.904008
V0,pi_detected_virtual_flash,0.9744,59.0,0,15.170687
V1,pi_detected_virtual_flash,0.9091,84.0,1,15.404137
V1,pi_detected_virtual_flash,0.7143,69.0,1,15.904218
V0,pi_detected_virtual_flash,0.7179,49.0,0,16.070906
V1,pi_detected_virtual_flash,0.9221,85.0,1,16.404355
V1,pi_detected_virtual_flash,0.7273,70.0,1,16.904466
V0,pi_detected_virtual_flash,0.7179,49.0,0,17.071122
V1,pi_detected_virtual_flash,0.9221,85.0,1,17.40459
V1,pi_detected_virtual_flash,0.7273,70.0,1,17.904686
V0,pi_detected_virtual_flash,0.6667,47.0,0,18.038027
V1,pi_detected_virtual_flash,0.9351,86.0,1,18.404789
V1,pi_detected_virtual_flash,0.7273,70.0,1,18.904874
V0,pi_detected_virtual_flash,0.6667,47.0,0,19.038234
V1,pi_detected_virtual_flash,0.9286,85.5,1,19.405013
V1,pi_detected_virtual_flash,0.732,70.0,1,19.905104
V0,pi_detected_virtual_flash,0.6667,47.0,0,20.038441
V1,pi_detected_virtual_flash,0.9461,86.0,1,20.405226
V1,pi_detected_virtual_flash,0.7359,70.0,1,20.905349
V0,pi_detected_virtual_flash,0.6667,47.0,0,21.038699
V1,pi_detected_virtual_flash,0.9593,87.0,1,21.405485
V1,pi_detected_virtual_flash,0.749,71.0,1,21.905609
V0,pi_detected_virtual_flash,0.6667,47.0,0,22.038959
V1,pi_detected_virtual_flash,0.9593,87.0,1,22.405749
V1,pi_detected_virtual_flash,0.7273,70.0,1,22.905857
V0,pi_detected_virtual_flash,0.6667,47.0,0,23.039224
V1,pi_detected_virtual_flash,0.9481,87.0,1,23.406011
V1,pi_detected_virtual_flash,0.7403,71.0,1,23.906085
V0,pi_detected_virtual_flash,0.6667,47.0,0,24.039426
V1,pi_detected_virtual_flash,0.9481,87.0,1,24.406221
V1,pi_detected_virtual_flash,0.7532,72.0,1,24.906314
V0,pi_detected_virtual_flash,0.6667,47.0,0,25.039655
V1,pi_detected_virtual_flash,0.961,88.0,1,25.406432
V1,pi_detected_virtual_flash,0.7308,70.0,1,25.906599
V0,pi_detected_virtual_flash,0.6667,47.0,0,26.039946
V1,pi_detected_virtual_flash,0.9359,86.0,1,26.406714
V1,pi_detected_virtual_flash,0.7436,71.0,1,26.90686
V0,pi_detected_virtual_flash,0.675,47.0,0,27.040204
V1,pi_detected_virtual_flash,0.9488,87.0,1,27.40698
V1,pi_detected_virtual_flash,0.7436,70.0,1,27.907096
V0,pi_detected_virtual_flash,0.6829,47.0,0,28.040458
V1,pi_detected_virtual_flash,0.9615,87.0,1,28.40722
V1,pi_detected_virtual_flash,0.7564,71.0,1,28.907298
V0,pi_detected_virtual_flash,0.6829,47.0,0,29.040666
V1,pi_detected_virtual_flash,0.9744,88.0,1,29.407444
V1,pi_detected_virtual_flash,0.7782,72.0,1,29.907542
