t_s,timestamp_s,frame_index,roi_id,agent_id,raw_brightness,brightness_used,normalized_signal,signal_norm,state,rising_edge,accepted_flash_event,event_type,threshold_on,threshold_off,norm_on_threshold,norm_off_threshold,adaptive_low,adaptive_high,adaptive_amplitude,estimated_frequency_hz,signal_frequency_hz,accepted_flash_event_count,brightness_mean,detection_mode,detector_episode_latch_enabled,detector_reject_reason,duplicate_suppressed_count,elapsed_time_s,full_frame_mean,last_rising_edge_time_s,latch_off_threshold,latch_on_threshold,local_contrast,local_contrast_ratio,periodicity_confidence,rising_edge_count,roi,roi_mean,roi_median_brightness,roi_top_percentile_brightness,signal_quality,source_agent_id,top_percentile_brightness,use_adaptive
0.267389,445.663132816,1,0,V0,60.0,60.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,60.0,local_contrast,False,,0,0.3875227300000006,113.34,,0.35,0.65,60.0,0.3947,0.0,0,"{'x': 0, 'y': 127, 'width': 225, 'height': 221}",160.63,151.0,211.0,0.0,V0,211.0,True
0.267389,445.663132816,1,1,V1,15.0,15.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,15.0,local_contrast,False,,0,0.3875227300000006,113.34,,0.35,0.65,15.0,0.1705,0.0,0,"{'x': 348, 'y': 130, 'width': 262, 'height': 252}",87.75,87.0,102.0,0.0,V1,102.0,True
0.43427,445.709890438,2,0,V0,59.0,59.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,59.0,local_contrast,False,,0,0.43428035200003023,123.31,,0.35,0.65,59.0,0.3986,0.0,0,"{'x': 0, 'y': 127, 'width': 225, 'height': 221}",156.89,147.0,206.0,0.0,V0,206.0,True
0.43427,445.709890438,2,1,V1,87.0,87.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,87.0,local_contrast,False,,0,0.43428035200003023,123.31,,0.35,0.65,87.0,0.685,0.0,0,"{'x': 348, 'y': 130, 'width': 262, 'height': 252}",144.02,126.0,213.0,0.0,V1,213.0,True
0.467619,445.743237301,3,0,V0,59.0,59.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,59.0,local_contrast,False,,0,0.46762721500005,123.55,,0.35,0.65,59.0,0.3986,0.0,0,"{'x': 0, 'y': 127, 'width': 225, 'height': 221}",157.02,147.0,206.0,0.0,V0,206.0,True
0.467619,445.743237301,3,1,V1,88.0,88.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,88.0,local_contrast,False,,0,0.46762721500005,123.55,,0.35,0.65,88.0,0.6929,0.0,0,"{'x': 348, 'y': 130, 'width': 262, 'height': 252}",144.23,126.0,214.0,0.0,V1,214.0,True
0.50099,445.776607904,4,0,V0,60.0,60.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,60.0,local_contrast,False,,0,0.5009978180000303,120.3,,0.35,0.65,60.0,0.4167,0.0,0,"{'x': 0, 'y': 127, 'width': 225, 'height': 221}",153.48,143.0,203.0,0.0,V0,203.0,True
0.50099,445.776607904,4,1,V1,90.0,90.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,90.0,local_contrast,False,,0,0.5009978180000303,120.3,,0.35,0.65,90.0,0.7317,0.0,0,"{'x': 348, 'y': 130, 'width': 262, 'height': 252}",141.07,122.0,212.0,0.0,V1,212.0,True
0.534368,445.809985989,5,0,V0,12.0,12.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,12.0,local_contrast,False,,0,0.5343759030000115,110.42,,0.35,0.65,12.0,0.1026,0.0,0,"{'x': 0, 'y': 127, 'width': 225, 'height': 221}",112.83,116.0,128.0,0.0,V0,128.0,True
0.534368,445.809985989,5,1,V1,92.0,92.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,92.0,local_contrast,False,,0,0.5343759030000115,110.42,,0.35,0.65,92.0,0.7797,0.0,0,"{'x': 348, 'y': 130, 'width': 262, 'height': 252}",137.56,117.0,209.0,0.0,V1,209.0,True
0.567664,445.843282853,6,0,V0,21.0,21.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,21.0,local_contrast,False,,0,0.5676727670000332,106.0,,0.35,0.65,21.0,0.2059,0.0,0,"{'x': 0, 'y': 127, 'width': 225, 'height': 221}",102.4,101.0,122.0,0.0,V0,122.0,True
0.567664,445.843282853,6,1,V1,92.0,92.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,92.0,local_contrast,False,,0,0.5676727670000332,106.0,,0.35,0.65,92.0,0.8,0.0,0,"{'x': 348, 'y': 130, 'width': 262, 'height': 252}",134.35,114.0,206.0,0.0,V1,206.0,True
