t_s,detected_state,leader_flash_event,brightness_used,signal_norm,camera_ms
1.6e-05,0,0,116.0,0.0,978.79
0.978905,0,0,97.33,0.0,90.26
1.069262,0,0,98.0,0.0,63.83
1.13316,0,0,100.33,0.0,78.73
1.211962,0,0,115.33,0.0,60.75
1.27279,0,0,121.33,0.0,67.67
1.340533,0,0,123.0,0.0,79.36
1.419972,0,0,98.33,0.0,92.28
1.512321,0,0,99.33,0.0,94.81
1.607201,0,0,99.0,0.0453,65.47
1.672746,1,1,119.33,0.9143,57.43
1.730307,1,0,120.67,0.9744,72.01
1.80244,1,0,121.67,1.0,78.4
1.880958,0,0,101.33,0.1377,89.53
1.970604,0,0,98.0,0.0,94.91
2.065631,0,0,100.0,0.0851,66.86
2.132601,0,0,98.33,0.0141,62.13
2.194843,1,1,119.67,0.9248,72.05
2.267079,1,0,119.33,0.9116,70.7
2.33789,1,0,121.0,0.9844,82.08
2.420073,0,0,98.0,0.0,106.17
2.526365,0,0,100.0,0.0858,81.36
2.607824,0,0,98.67,0.0288,59.05
2.667059,1,1,118.0,0.8609,91.88
2.759106,1,0,119.33,0.9195,71.13
2.830396,1,0,119.33,0.9208,86.0
2.916566,0,0,99.0,0.0432,91.57
3.008299,0,0,101.67,0.1589,90.9
3.099365,0,0,99.67,0.0724,62.07
3.161605,1,1,118.33,0.8826,91.41
3.253229,1,0,118.67,0.8987,71.67
3.325064,1,0,121.33,1.0,80.92
3.406153,0,0,100.67,0.1123,90.34
3.496661,0,0,101.0,0.1254,91.05
3.58789,0,0,99.33,0.0519,63.9
3.651968,1,1,118.67,0.8915,92.02
3.744198,1,0,118.33,0.8778,69.29
3.813669,1,0,120.33,0.9664,75.92
3.889764,0,0,100.0,0.0761,87.78
3.977712,0,0,99.0,0.0309,92.08
4.069976,0,0,100.67,0.1032,64.66
4.134824,0,0,97.33,0.0,60.52
4.195527,1,1,118.33,0.8861,70.86
4.266624,1,0,118.33,0.8872,68.48
4.335288,1,0,120.67,0.9913,80.5
4.415974,0,0,99.0,0.0368,89.61
4.505765,0,0,101.33,0.1386,89.32
4.595277,0,0,98.67,0.0195,60.76
4.65623,1,1,117.67,0.8636,89.15
4.745625,1,0,116.0,0.7901,66.81
4.812627,1,0,120.33,0.9848,74.3
4.887116,0,0,100.67,0.1047,86.94
4.974258,0,0,99.67,0.06,92.69
5.067158,0,0,101.67,0.1495,65.0
5.132354,0,0,99.33,0.0448,60.42
5.192977,1,1,119.0,0.9252,70.73
5.263949,1,0,119.0,0.9252,69.95
5.3341,1,0,121.33,1.0,81.51
5.415813,0,0,100.0,0.0744,90.22
5.506247,0,0,102.33,0.1785,89.25
5.595696,0,0,99.33,0.0447,61.47
5.657406,1,1,118.33,0.8953,89.37
5.747023,1,0,116.67,0.8207,66.7
5.813932,1,0,120.33,0.9847,75.49
5.889625,0,0,100.0,0.0705,87.92
5.977767,0,0,99.67,0.0542,91.87
6.069862,0,0,101.0,0.1019,64.74
6.134816,0,0,97.67,0.0,60.97
6.196006,1,1,118.67,0.9091,70.04
6.26631,1,0,118.67,0.9091,69.24
6.335775,1,0,121.0,1.0,80.18
6.416176,0,0,99.67,0.0457,90.07
6.50647,0,0,102.0,0.1472,88.82
6.595516,0,0,99.0,0.0091,60.96
6.65669,1,1,118.0,0.8834,89.72
6.74668,1,0,116.33,0.8145,66.16
6.81307,1,0,120.0,0.9847,75.54
6.888839,0,0,100.67,0.0882,87.06
6.976131,0,0,100.0,0.0469,92.0
7.068364,0,0,101.67,0.1252,64.83
7.133448,0,0,99.67,0.0314,60.07
7.193752,1,1,118.33,0.9062,70.87
7.264892,1,0,119.33,0.9531,70.11
7.335242,1,0,121.33,1.0,81.1
7.416578,0,0,100.0,0.0469,90.35
7.507167,0,0,101.67,0.1252,91.07
7.598478,0,0,100.0,0.0469,63.08
7.661799,1,1,119.0,0.9373,91.42
7.753527,1,0,118.67,0.9217,71.03
7.824794,1,0,121.0,1.0,80.83
7.905873,0,0,100.67,0.0726,90.68
7.996793,0,0,101.0,0.0795,91.4
8.088439,0,0,99.67,0.0162,63.66
8.152376,0,0,101.33,0.0952,57.1
8.209726,1,1,118.67,0.921,69.75
8.279765,1,0,119.33,0.9524,71.6
8.351623,1,0,120.33,1.0,81.94
8.433823,0,0,99.0,0.0,90.01
8.524089,0,0,101.67,0.1197,90.17
8.614515,0,0,99.33,0.0093,61.62
8.676387,1,1,118.33,0.9057,90.87
8.767559,1,0,118.67,0.9217,68.84
8.836664,1,0,120.67,1.0,80.71
8.91764,0,0,99.67,0.0254,89.92
9.00782,0,0,101.67,0.1114,91.27
9.099359,0,0,99.67,0.0162,62.77
9.162395,1,1,119.0,0.9367,91.4
9.254108,1,0,119.0,0.9367,70.7
9.325088,1,0,121.33,1.0,81.13
9.406494,0,0,101.33,0.0952,90.55
9.497335,0,0,101.67,0.1056,90.96
9.588565,0,0,100.33,0.0414,63.67
9.652532,0,0,102.33,0.1288,57.57
9.710369,1,1,119.33,0.9516,69.79
9.780481,1,0,120.0,0.984,71.14
9.851899,1,0,122.0,1.0,81.94
9.934116,0,0,100.67,0.0479,91.07
10.025482,0,0,103.0,0.1596,89.61
