t_s,phase_rad,frequency_hz,phase_error_rad,follower_flash,loop_dt_ms
8.727009,5.967995,2.067952,-2.314883,0,85.994
8.822599,0.883457,2.066663,-2.327426,1,95.59
8.895125,1.781221,2.06527,-2.325287,0,72.527
8.960695,2.589794,2.064268,-1.769723,0,65.569
9.036633,3.534043,2.063581,-1.713642,0,75.938
9.110069,4.447018,2.06315,-1.659301,0,73.436
9.191282,5.462028,2.062926,-1.604793,0,81.213
9.28297,0.330869,2.062867,-1.549597,1,91.688
9.379109,1.541848,2.062941,-1.494875,0,96.139
9.44554,2.369046,2.063122,-1.447145,0,66.431
9.504193,3.092662,2.062918,-2.401098,0,58.653
9.577958,4.009797,2.062408,-2.404609,0,73.765
9.65526,4.970691,2.061655,-2.407523,0,77.301
9.745564,6.098157,2.060711,-2.415223,0,90.304
9.842447,1.025852,2.059617,-2.424386,1,96.883
9.910427,1.861068,2.058408,-2.416489,0,67.98
9.973344,2.631801,2.057578,-1.847598,0,62.917
10.046223,3.532446,2.057052,-1.78862,0,72.879
10.119927,4.444895,2.056774,-1.730662,0,73.704
10.205548,5.51257,2.056694,-1.671289,0,85.621
10.301093,0.426569,2.056774,-1.610989,1,95.544
10.396209,1.619559,2.05698,-1.552152,0,95.116
10.461217,2.424296,2.057126,-1.621478,0,65.008
10.518659,3.132046,2.057224,-1.587776,0,57.442
10.592011,4.046195,2.057282,-1.555342,0,73.352
10.671073,5.034891,2.057309,-1.523835,0,79.062
10.763025,6.190891,2.05731,-1.493451,0,91.951
10.859579,1.123874,2.057291,-1.463897,1,96.554
10.928189,1.97946,2.057256,-1.434118,0,68.61
10.991269,2.761759,2.056893,-2.01255,0,63.08
11.064493,3.673566,2.056271,-2.017715,0,73.224
11.139728,4.609881,2.055443,-2.02218,0,75.235
11.22569,5.683356,2.054454,-2.030578,0,85.962
11.320771,0.590006,2.05334,-2.042086,1,95.081
11.415118,1.768988,2.052131,-2.051732,0,94.346
11.479038,2.555514,2.051155,-1.769872,0,63.921
11.536428,3.258077,2.050369,-1.732652,0,57.389
11.613612,4.216002,2.049738,-1.695804,0,77.185
11.704453,5.350145,2.049234,-1.659263,0,90.841
11.8022,0.29041,2.048834,-1.623053,1,97.747
11.897382,1.481268,2.048519,-1.587279,0,95.182
11.962734,2.288951,2.048272,-1.480688,0,65.352
12.020157,2.995392,2.048081,-1.446611,0,57.423
12.093079,3.902085,2.047935,-1.413195,0,72.923
12.172049,4.887343,2.047827,-1.380497,0,78.97
12.263784,6.037587,2.047749,-1.348396,0,91.735
12.360714,0.972191,2.047695,-1.316963,1,96.93
12.428623,1.817281,2.047661,-1.286658,0,67.909
12.491467,2.595647,2.047643,-1.816384,0,62.843
12.563618,3.492653,2.047637,-1.785179,0,72.152
12.639249,4.433667,2.047642,-1.752814,0,75.631
12.724882,5.502893,2.047655,-1.719552,0,85.633
12.819967,0.410305,2.047675,-1.685689,1,95.085
12.914048,1.587948,2.047699,-1.651609,0,94.081
12.978315,2.382212,2.047728,-1.587046,0,64.266
13.035175,3.0815,2.04776,-1.553669,0,56.86
13.111134,4.026918,2.047794,-1.520345,0,75.959
13.201064,5.152537,2.04783,-1.487226,0,89.93
13.297456,0.078621,2.047867,-1.454476,1,96.392
13.390787,1.249028,2.047905,-1.422265,0,93.33
13.454919,2.044861,2.047952,-1.247342,0,64.132
13.547639,3.209588,2.048006,-1.215552,0,92.72
13.621202,4.128752,2.048066,-1.185299,0,73.562
13.706551,5.200496,2.048129,-1.155708,0,85.35
13.801343,0.111394,2.048196,-1.12678,1,94.791
13.895686,1.300505,2.048265,-1.09871,0,94.343
13.961353,2.120425,2.048336,-1.298928,0,65.668
14.018663,2.832753,2.048407,-1.272377,0,57.309
14.091197,3.741129,2.048479,-1.245451,0,72.535
14.169928,4.729447,2.048551,-1.218484,0,78.73
14.261574,5.884287,2.048623,-1.191429,0,91.646
14.357053,0.805613,2.048694,-1.16457,1,95.479
14.425978,1.6687,2.048765,-1.138617,0,68.925
14.488329,2.445281,2.04868,-1.682505,0,62.351
14.561536,3.360099,2.048472,-1.672632,0,73.207
14.634202,4.266715,2.048166,-1.661063,0,72.666
14.71889,5.327022,2.047782,-1.65083,0,84.687
14.813224,0.227399,2.047338,-1.6416,1,94.334
14.906101,1.391478,2.046848,-1.631137,0,92.878
14.970494,2.189457,2.046322,-1.40496,0,64.393
15.02712,2.887832,2.04577,-1.386464,0,56.625
15.099849,3.793461,2.0452,-1.371522,0,72.729
15.178995,4.781704,2.044617,-1.358046,0,79.146
15.269831,5.920211,2.044026,-1.346976,0,90.836
15.365315,0.835228,2.043432,-1.336836,1,95.484
15.432383,1.668567,2.042836,-1.321339,0,67.068
15.49461,2.438352,2.042243,-1.680027,0,62.227
15.566648,3.332928,2.041653,-1.664093,0,72.038
15.643666,4.290483,2.041069,-1.647903,0,77.018
15.733796,5.415473,2.040492,-1.633068,0,90.13
15.829713,0.330844,2.039922,-1.61844,1,95.917
15.899944,1.199672,2.03936,-1.598911,0,70.231
15.965325,2.007551,2.038846,-1.206367,0,65.381
16.038939,2.921919,2.038371,-1.183772,0,73.613
16.11147,3.823296,2.03793,-1.162097,0,72.532
16.193654,4.849008,2.037518,-1.142204,0,82.184
16.286365,6.010115,2.03713,-1.124,0,92.712
16.380828,0.910957,2.036764,-1.106554,1,94.463
16.44624,1.723664,2.036416,-1.087122,0,65.412
16.50378,2.433342,2.035755,-1.758265,0,57.54
16.575476,3.322066,2.034846,-1.774528,0,71.696
16.651219,4.260634,2.033742,-1.790988,0,75.743
16.739868,5.362294,2.032487,-1.81297,0,88.648
16.8353,0.26559,2.031116,-1.83688,1,95.433
16.904031,1.109554,2.029657,-1.843677,0,68.731
16.966572,1.876078,2.028322,-1.126114,0,62.541
17.040704,2.791554,2.02709,-1.11408,0,74.132
17.113158,3.686521,2.025947,-1.102807,0,72.453
17.194813,4.699295,2.024878,-1.094682,0,81.656
17.287911,5.858071,2.023874,-1.089884,0,93.098
17.381338,0.738052,2.022925,-1.085545,1,93.427
17.446267,1.540555,2.022391,-0.715052,0,64.929
17.53991,2.709624,2.022192,-0.658796,0,93.642
17.611763,3.603446,2.022261,-0.612161,0,71.853
17.692787,4.615394,2.022545,-0.563992,0,81.024
17.785267,5.774536,2.022998,-0.513452,0,92.48
17.879624,0.675977,2.023587,-0.463969,1,94.357
17.944037,1.481458,2.02428,-0.426683,0,64.413
18.003461,2.220502,2.024707,-1.493359,0,59.424
18.074087,3.099592,2.02492,-1.490922,0,70.626
18.147805,4.016052,2.02496,-1.486601,0,73.718
18.234993,5.102275,2.024862,-1.482983,0,87.188
18.329786,0.000711,2.024653,-1.479221,1,94.793
18.398665,0.851549,2.024358,-1.468786,0,68.879
18.462888,1.644847,2.024441,-0.819268,0,64.223
18.536324,2.557042,2.024828,-0.758809,0,73.436
18.608004,3.448652,2.025455,-0.701087,0,71.68
18.685078,4.410684,2.026272,-0.64255,0,77.074
18.775576,5.545467,2.027238,-0.579319,0,90.498
18.868143,0.425382,2.02832,-0.517084,1,92.567
18.934008,1.250127,2.029489,-0.469643,0,65.865
18.994726,2.007581,2.030215,-1.270077,0,60.719
19.066013,2.898371,2.030584,-1.277017,0,71.286
19.140628,3.830372,2.030666,-1.283492,0,74.615
19.228375,4.928791,2.030517,-1.292995,0,87.747
19.321763,6.09811,2.030185,-1.303128,0,93.388
19.392026,0.688278,2.029707,-1.304386,1,70.263
19.455732,1.479778,2.029695,-0.651317,0,63.706
19.529481,2.40118,2.030054,-0.587578,0,73.748
19.599167,3.272646,2.030709,-0.528193,0,69.686
19.675151,4.226364,2.031599,-0.467189,0,75.984
19.76392,5.345261,2.032672,-0.400955,0,88.769
19.856947,0.237461,2.033888,-0.334482,1,93.027
19.923026,1.070576,2.035214,-0.285156,0,66.078
19.98428,1.840456,2.036068,-1.090422,0,61.254
20.055518,2.736667,2.036542,-1.100467,0,71.238
20.123952,3.595802,2.036709,-1.108074,0,68.434
20.204639,4.610653,2.036631,-1.118433,0,80.687
20.295896,5.75973,2.036356,-1.131106,0,91.257
20.385003,0.597138,2.035926,-1.141926,1,89.108
20.447816,1.382607,2.035502,-0.605018,0,62.813
20.537016,2.506602,2.035084,-0.597935,0,89.2
20.604056,3.348023,2.034673,-0.589171,0,67.04
20.68005,4.304562,2.03427,-0.582294,0,75.993
20.768257,5.417707,2.033874,-0.577463,0,88.207
20.860803,0.303456,2.033486,-0.573587,1,92.546
20.925409,1.115662,2.033105,-0.566973,0,64.606
20.987293,1.891104,2.032732,-1.122329,0,61.884
21.057265,2.768252,2.032366,-1.114613,0,69.972
21.126591,3.635886,2.032008,-1.105229,0,69.326
21.207516,4.65059,2.031657,-1.095744,0,80.925
21.29851,5.793017,2.031314,-1.08622,0,90.995
21.389558,0.652258,2.030978,-1.07586,1,91.047
21.452348,1.435189,2.030636,-0.659399,0,62.79
21.54395,2.586657,2.030292,-0.651287,0,91.602
21.615201,3.479208,2.029947,-0.641812,0,71.252
21.697121,4.508409,2.029603,-0.634214,0,81.919
21.78727,5.643003,2.029261,-0.628043,0,90.15
21.878622,0.51006,2.028922,-0.622419,1,91.352
21.941419,1.29706,2.028919,-0.48353,0,62.797
22.033457,2.457805,2.029186,-0.431102,0,92.038
22.103091,3.334014,2.029667,-0.389241,0,69.634
22.178692,4.287477,2.030319,-0.346051,0,75.602
22.266605,5.39924,2.031103,-0.299015,0,87.913
22.357607,0.268613,2.03199,-0.252087,1,91.002
22.422413,1.088103,2.032957,-0.217166,0,64.805
22.483077,1.852214,2.03346,-1.113864,0,60.664
22.552921,2.731437,2.03359,-1.132968,0,69.845
22.621063,3.586991,2.033422,-1.149022,0,68.142
22.70051,4.585272,2.033014,-1.167872,0,79.447
22.789843,5.708225,2.032418,-1.189073,0,89.333
22.879658,0.552609,2.031673,-1.20874,1,89.815
22.942067,1.331684,2.031334,-0.527322,0,62.409
23.031613,2.458604,2.031323,-0.473244,0,89.546
23.099222,3.307007,2.031573,-0.429724,0,67.609
23.172009,4.222962,2.032032,-0.385685,0,72.786
23.258746,5.318529,2.032655,-0.337593,0,86.737
23.349481,0.183523,2.033408,-0.289524,1,90.735
23.414955,1.010497,2.034261,-0.253059,0,65.473
23.475444,1.771859,2.034631,-1.040207,0,60.489
23.54524,2.650456,2.034613,-1.062864,0,69.797
23.614367,3.518888,2.034284,-1.083289,0,69.127
23.694936,4.532043,2.033708,-1.107595,0,80.568
23.784827,5.662823,2.032937,-1.134781,0,89.891
23.875328,0.516708,2.032013,-1.160618,1,90.501
23.939306,1.316442,2.03153,-0.490922,0,63.978
24.030088,2.459787,2.031402,-0.436949,0,90.782
24.098364,3.317326,2.031559,-0.393734,0,68.277
24.17304,4.257994,2.031943,-0.349501,0,74.675
24.259529,5.350966,2.032507,-0.302068,0,86.489
24.349883,0.211649,2.033213,-0.254695,1,90.354
24.414709,1.030925,2.034029,-0.219047,0,64.826
24.475031,1.790503,2.034371,-1.060465,0,60.322
24.54498,2.6712,2.034331,-1.083522,0,69.949
24.61301,3.525625,2.033986,-1.103553,0,68.03
24.693102,4.532568,2.033398,-1.127608,0,80.092
24.782322,5.654542,2.032619,-1.15432,0,89.22
24.873199,0.512921,2.031689,-1.1801,1,90.877
24.937035,1.31048,2.030841,-0.523411,0,63.836
25.028799,2.46545,2.030061,-0.520662,0,91.764
25.096829,3.318369,2.029339,-0.515192,0,68.03
25.171433,4.255719,2.028667,-0.511526,0,74.604
25.258059,5.346735,2.028036,-0.51021,0,86.626
25.348178,0.199322,2.027441,-0.509785,1,90.119
25.411911,0.999118,2.026878,-0.505986,0,63.733
25.472307,1.75458,2.026342,-1.007216,0,60.396
25.541897,2.625634,2.02583,-1.00262,0,69.591
25.609914,3.475433,2.025339,-0.996327,0,68.016
25.688731,4.461707,2.024867,-0.990176,0,78.818
25.777427,5.572827,2.024413,-0.984221,0,88.696
25.867889,0.42253,2.023973,-0.977631,1,90.462
25.931629,1.217185,2.023548,-0.429914,0,63.74
26.023485,2.370626,2.023136,-0.424377,0,91.856
26.091122,3.217187,2.022736,-0.417413,0,67.637
26.164223,4.134017,2.022347,-0.412088,0,73.101
26.249611,5.207615,2.021968,-0.408879,0,85.389
26.339137,0.051032,2.0216,-0.406703,1,89.525
26.401863,0.837575,2.021241,-0.402273,0,62.727
26.460713,1.573423,2.020926,-0.840176,0,58.85
26.529672,2.436502,2.020647,-0.831553,0,68.959
26.594837,3.250506,2.020398,-0.821635,0,65.164
26.666444,4.145616,2.020174,-0.811091,0,71.607
26.750874,5.202965,2.01997,-0.800348,0,84.43
26.839999,0.036328,2.019785,-0.789248,1,89.126
26.902553,0.815377,2.019614,-0.776821,0,62.554
26.994511,1.967382,2.019456,-0.765143,0,91.958
27.06009,2.779463,2.018768,-2.025227,0,65.579
27.127025,3.604216,2.017659,-2.063956,0,66.935
27.205096,4.566094,2.016217,-2.107664,0,78.071
27.293293,5.652502,2.014515,-2.155815,0,88.198
27.380231,0.436215,2.012611,-2.198898,1,86.937
27.440482,1.169579,2.01111,-0.434182,0,60.251
27.528601,2.258618,2.009937,-0.401825,0,88.119
27.603432,3.182594,2.00903,-0.373593,0,74.831
27.673628,4.05044,2.008341,-0.348591,0,70.195
27.749606,4.993302,2.007828,-0.325751,0,75.978
27.839298,6.110889,2.007458,-0.304135,0,89.692
27.90184,0.604274,2.007204,-0.286068,1,62.542
27.961048,1.338575,2.006594,-0.642147,0,59.207
28.028886,2.181261,2.005701,-0.672882,0,67.839
28.093152,2.978255,2.004585,-0.700773,0,64.266
28.164706,3.866254,2.003296,-0.732475,0,71.554
28.249989,4.926029,2.001873,-0.77169,0,85.282
28.338248,6.02197,2.000349,-0.811509,0,88.259
28.40076,0.509786,1.99875,-0.834613,1,62.513
28.459613,1.235048,1.997325,-0.523207,0,58.853
28.527855,2.078272,1.996046,-0.524312,0,68.241
28.592302,2.8739,1.994888,-0.52474,0,64.447
28.663482,3.753875,1.993833,-0.526607,0,71.18
28.748643,4.808835,1.992862,-0.531179,0,85.16
28.837595,5.910995,1.991965,-0.536275,0,88.953
28.900945,0.409206,1.991128,-0.536357,1,63.349
28.959461,1.130421,1.990335,-0.420655,0,58.517
29.027504,1.970955,1.989578,-0.422765,0,68.043
29.091836,2.765163,1.988855,-0.424343,0,64.332
29.163282,3.648268,1.988161,-0.427298,0,71.446
29.24795,4.696438,1.987493,-0.432573,0,84.668
29.336704,5.795417,1.986849,-0.43841,0,88.753
29.398558,0.275169,1.986226,-0.439496,1,61.855
29.456848,0.994142,1.985795,-0.26896,0,58.289
29.525225,1.839502,1.98552,-0.253024,0,68.377
29.589727,2.637008,1.985371,-0.238081,0,64.502
29.660689,3.515593,1.985323,-0.222959,0,70.963
29.743491,4.542337,1.985356,-0.207033,0,82.802
29.829831,5.613691,1.985453,-0.191226,0,86.339
29.892367,0.105391,1.985602,-0.178587,1,62.536
29.951088,0.833398,1.985811,-0.09708,0,58.721
