t_s,agent_id,event_type,model
0.0,1,agent_flash,eapf
0.13,0,agent_flash,eapf
0.32,2,agent_flash,eapf
0.54,1,agent_flash,eapf
0.69,2,agent_flash,eapf
0.79,0,agent_flash,eapf
1.13,2,agent_flash,eapf
1.14,1,agent_flash,eapf
1.46,0,agent_flash,eapf
1.57,2,agent_flash,eapf
1.6,1,agent_flash,eapf
2.01,2,agent_flash,eapf
2.11,1,agent_flash,eapf
2.13,0,agent_flash,eapf
2.48,2,agent_flash,eapf
2.63,1,agent_flash,eapf
2.79,0,agent_flash,eapf
2.97,2,agent_flash,eapf
3.2,1,agent_flash,eapf
3.35,2,agent_flash,eapf
3.46,0,agent_flash,eapf
3.64,1,agent_flash,eapf
3.75,2,agent_flash,eapf
4.13,0,agent_flash,eapf
4.14,1,agent_flash,eapf
4.17,2,agent_flash,eapf
4.6,2,agent_flash,eapf
4.65,1,agent_flash,eapf
4.79,0,agent_flash,eapf
5.05,2,agent_flash,eapf
5.21,1,agent_flash,eapf
5.46,0,agent_flash,eapf
5.54,2,agent_flash,eapf
5.64,1,agent_flash,eapf
6.01,2,agent_flash,eapf
6.13,0,agent_flash,eapf
6.14,1,agent_flash,eapf
6.5,2,agent_flash,eapf
6.64,1,agent_flash,eapf
6.79,0,agent_flash,eapf
7.0,2,agent_flash,eapf
7.2,1,agent_flash,eapf
7.46,0,agent_flash,eapf
7.53,2,agent_flash,eapf
7.63,1,agent_flash,eapf
8.03,2,agent_flash,eapf
8.13,0,agent_flash,eapf
8.13,1,agent_flash,eapf
8.54,2,agent_flash,eapf
8.63,1,agent_flash,eapf
8.79,0,agent_flash,eapf
9.05,2,agent_flash,eapf
9.18,1,agent_flash,eapf
9.46,0,agent_flash,eapf
9.58,2,agent_flash,eapf
9.62,1,agent_flash,eapf
10.08,2,agent_flash,eapf
10.11,1,agent_flash,eapf
10.13,0,agent_flash,eapf
10.58,2,agent_flash,eapf
10.62,1,agent_flash,eapf
10.79,0,agent_flash,eapf
11.09,2,agent_flash,eapf
11.17,1,agent_flash,eapf
11.46,0,agent_flash,eapf
11.61,1,agent_flash,eapf
11.61,2,agent_flash,eapf
12.11,1,agent_flash,eapf
12.11,2,agent_flash,eapf
12.13,0,agent_flash,eapf
12.61,1,agent_flash,eapf
12.61,2,agent_flash,eapf
12.79,0,agent_flash,eapf
13.11,2,agent_flash,eapf
13.17,1,agent_flash,eapf
