t_s,agent_id,model,phase,frequency_hz,is_firing
0.0,0,eapf,0.199364,1.5,0
0.01,0,eapf,0.293611,1.5,0
0.02,0,eapf,0.387859,1.5,0
0.03,0,eapf,0.482107,1.5,0
0.04,0,eapf,0.576355,1.5,0
0.05,0,eapf,0.670602,1.5,0
0.06,0,eapf,0.76485,1.5,0
0.07,0,eapf,0.859098,1.5,0
0.08,0,eapf,0.953346,1.5,0
0.09,0,eapf,1.047594,1.5,0
0.1,0,eapf,1.141841,1.5,0
0.11,0,eapf,1.236089,1.5,0
0.12,0,eapf,1.330337,1.5,0
0.13,0,eapf,1.424585,1.5,0
0.14,0,eapf,1.518832,1.5,0
0.15,0,eapf,1.61308,1.5,0
0.16,0,eapf,1.707328,1.5,0
0.17,0,eapf,1.801576,1.5,0
0.18,0,eapf,1.895824,1.5,0
0.19,0,eapf,1.990071,1.5,0
0.2,0,eapf,2.084319,1.5,0
0.21,0,eapf,2.178567,1.5,0
0.22,0,eapf,2.272815,1.5,0
0.23,0,eapf,2.367062,1.5,0
0.24,0,eapf,2.46131,1.5,0
0.25,0,eapf,2.555558,1.5,0
0.26,0,eapf,2.649806,1.5,0
0.27,0,eapf,2.744054,1.5,0
0.28,0,eapf,2.838301,1.5,0
0.29,0,eapf,2.932549,1.5,0
0.3,0,eapf,3.026797,1.5,0
0.31,0,eapf,3.121045,1.5,0
0.32,0,eapf,3.215292,1.5,0
0.33,0,eapf,3.30954,1.5,0
0.34,0,eapf,3.403788,1.5,0
0.35,0,eapf,3.498036,1.5,0
0.36,0,eapf,3.592284,1.5,0
0.37,0,eapf,3.686531,1.5,0
0.38,0,eapf,3.780779,1.5,0
0.39,0,eapf,3.875027,1.5,0
0.4,0,eapf,3.969275,1.5,0
0.41,0,eapf,4.063523,1.5,0
0.42,0,eapf,4.15777,1.5,0
0.43,0,eapf,4.252018,1.5,0
0.44,0,eapf,4.346266,1.5,0
0.45,0,eapf,4.440514,1.5,0
0.46,0,eapf,4.534761,1.5,0
0.47,0,eapf,4.629009,1.5,0
0.48,0,eapf,4.723257,1.5,0
