brightness,camera_processing_time_ms,signal_norm,state,t_s,virtual_event
130.0,339.905,0.0,0,0.169045,0
147.0,34.597,0.0,0,0.520163,0
114.0,19.049,0.0,0,0.554795,0
146.0,30.978,0.0,0,0.573876,0
168.0,42.806,0.0,0,0.604887,0
168.0,30.272,0.0,0,0.647728,0
168.0,30.032,0.0,0,0.678035,0
165.0,49.776,0.0,0,0.708101,0
165.0,50.278,0.0,0,0.757912,0
143.0,50.918,0.3687,0,0.808223,0
138.0,49.802,0.2105,0,0.859174,0
143.0,29.798,0.328,0,0.977961,0
147.0,23.907,0.4231,0,1.007793,0
144.0,22.126,0.3258,0,1.031732,0
144.0,20.713,0.3103,0,1.053891,0
144.0,21.258,0.2941,0,1.074637,0
148.0,35.502,0.3976,0,1.095927,0
152.0,36.001,0.5062,0,1.131462,0
171.0,32.805,1.0,1,1.167494,1
171.0,32.295,1.0,1,1.200381,0
171.0,49.514,1.0,1,1.25466,0
171.0,40.755,1.0,1,1.304242,0
150.0,43.151,0.3438,0,1.345065,0
144.0,48.166,0.1429,0,1.388284,0
140.0,49.348,0.0373,0,1.436517,0
147.0,46.157,0.25,0,1.485934,0
147.0,22.573,0.2453,0,1.532158,0
145.0,21.283,0.1772,0,1.554798,0
145.0,19.09,0.172,0,1.576164,0
145.0,20.193,0.1667,0,1.595321,0
148.0,33.838,0.2581,0,1.61558,0
148.0,35.014,0.2533,0,1.649485,0
158.0,32.756,0.5839,0,1.684567,0
170.0,30.387,0.9765,1,1.717391,1
171.0,30.001,1.0,1,1.747884,0
170.0,40.813,0.9661,1,1.848206,0
149.0,43.569,0.2466,0,1.889086,0
144.0,47.137,0.0657,0,1.932721,0
139.0,49.519,0.0,0,1.979923,0
146.0,46.041,0.1961,0,2.029509,0
144.0,23.712,0.129,0,2.075616,0
144.0,19.496,0.1209,0,2.099396,0
166.0,19.364,0.8411,1,2.118957,1
165.0,19.51,0.8087,1,2.138429,0
169.0,34.98,0.9456,1,2.158007,0
169.0,36.007,0.9483,1,2.193053,0
168.0,38.151,0.9161,1,2.229127,0
168.0,30.342,0.9184,1,2.278553,0
147.0,43.874,0.1655,0,2.308961,0
142.0,47.38,0.0071,0,2.352901,0
