t_s,agent_id,model,phase,frequency_hz,is_firing
0.0,0,eapf,6.143826,1.5,0
0.01,0,eapf,6.238074,1.5,0
0.02,0,eapf,0.049136,1.5,1
0.03,0,eapf,0.143384,1.5,0
0.04,0,eapf,0.237632,1.5,0
0.05,0,eapf,0.331879,1.5,0
0.06,0,eapf,0.426127,1.5,0
0.07,0,eapf,0.520375,1.5,0
0.08,0,eapf,0.614623,1.5,0
0.09,0,eapf,0.708871,1.5,0
0.1,0,eapf,0.803118,1.5,0
0.11,0,eapf,0.897366,1.5,0
0.12,0,eapf,0.991614,1.5,0
0.13,0,eapf,1.085862,1.5,0
0.14,0,eapf,1.18011,1.5,0
0.15,0,eapf,1.274357,1.5,0
0.16,0,eapf,1.368605,1.5,0
0.17,0,eapf,1.462853,1.5,0
0.18,0,eapf,1.557101,1.5,0
0.19,0,eapf,1.651348,1.5,0
0.2,0,eapf,1.745596,1.5,0
0.21,0,eapf,1.839844,1.5,0
0.22,0,eapf,1.934092,1.5,0
0.23,0,eapf,2.02834,1.5,0
0.24,0,eapf,2.122587,1.5,0
0.25,0,eapf,2.216835,1.5,0
0.26,0,eapf,2.311083,1.5,0
0.27,0,eapf,2.405331,1.5,0
0.28,0,eapf,2.499578,1.5,0
0.29,0,eapf,2.593826,1.5,0
0.3,0,eapf,2.688074,1.5,0
0.31,0,eapf,2.782322,1.5,0
0.32,0,eapf,2.87657,1.5,0
0.33,0,eapf,2.970817,1.5,0
0.34,0,eapf,3.065065,1.5,0
0.35,0,eapf,3.159313,1.5,0
0.36,0,eapf,3.253561,1.5,0
0.37,0,eapf,3.347808,1.5,0
0.38,0,eapf,3.442056,1.5,0
0.39,0,eapf,3.536304,1.5,0
0.4,0,eapf,3.630552,1.5,0
0.41,0,eapf,3.7248,1.5,0
0.42,0,eapf,3.819047,1.5,0
0.43,0,eapf,3.913295,1.5,0
0.44,0,eapf,4.007543,1.5,0
0.45,0,eapf,4.101791,1.5,0
0.46,0,eapf,4.196038,1.5,0
0.47,0,eapf,4.290286,1.5,0
0.48,0,eapf,4.384534,1.5,0
0.49,0,eapf,4.478782,1.5,0
0.5,0,eapf,4.57303,1.5,0
0.51,0,eapf,4.667277,1.5,0
0.52,0,eapf,4.761525,1.5,0
0.53,0,eapf,4.855773,1.5,0
0.54,0,eapf,4.950021,1.5,0
0.55,0,eapf,5.044268,1.5,0
0.56,0,eapf,5.138516,1.5,0
0.57,0,eapf,5.232764,1.5,0
0.58,0,eapf,5.327012,1.5,0
0.59,0,eapf,5.42126,1.5,0
0.6,0,eapf,5.515507,1.5,0
0.61,0,eapf,5.609755,1.5,0
0.62,0,eapf,5.704003,1.5,0
0.63,0,eapf,5.798251,1.5,0
0.64,0,eapf,5.892498,1.5,0
0.65,0,eapf,5.986746,1.5,0
0.66,0,eapf,6.080994,1.5,0
0.67,0,eapf,6.175242,1.5,0
0.68,0,eapf,6.26949,1.5,0
0.69,0,eapf,0.080552,1.5,1
0.7,0,eapf,0.1748,1.5,0
0.71,0,eapf,0.269048,1.5,0
0.72,0,eapf,0.363295,1.5,0
0.73,0,eapf,0.457543,1.5,0
0.74,0,eapf,0.551791,1.5,0
0.75,0,eapf,0.646039,1.5,0
0.76,0,eapf,0.740287,1.5,0
0.77,0,eapf,0.834534,1.5,0
0.78,0,eapf,0.928782,1.5,0
0.79,0,eapf,1.02303,1.5,0
0.8,0,eapf,1.117278,1.5,0
0.81,0,eapf,1.211525,1.5,0
0.82,0,eapf,1.305773,1.5,0
