agent_id,f_lock_hz,fire_count,flash_on,frequency_hz,lock_hold_state,phase_rad,pi_flash_events_consumed,received_neighbour_events,role,t_s,topology
V0,,2,1,2.347068,acquisition,0.644034,0,1,virtual,2e-06,all_to_all
V1,,1,0,1.808834,acquisition,4.854197,0,2,virtual,2e-06,all_to_all
P0,,0,0,1.68112,acquisition,3.845354,,0,pi,2e-06,all_to_all
V0,,2,1,2.347068,acquisition,2.038924,0,1,virtual,0.424713,all_to_all
V1,,1,0,1.82272,acquisition,6.052935,0,2,virtual,0.424713,all_to_all
P0,,1,1,1.68112,acquisition,2.048299,,0,pi,0.424713,all_to_all
V0,,2,0,2.339159,acquisition,4.315461,1,3,virtual,0.64868,all_to_all
V1,,2,1,1.848671,acquisition,1.803419,1,3,virtual,0.64868,all_to_all
P0,,1,0,1.68112,acquisition,4.414012,,0,pi,0.64868,all_to_all
V0,,3,1,2.303538,acquisition,2.040754,2,4,virtual,0.955819,all_to_all
V1,,2,0,1.888946,acquisition,5.52862,2,5,virtual,0.955819,all_to_all
P0,,2,0,1.68112,acquisition,1.425581,,1,pi,0.955819,all_to_all
V0,,3,0,2.274407,acquisition,5.291672,2,5,virtual,1.18302,all_to_all
V1,,3,1,1.930049,acquisition,2.260551,2,5,virtual,1.18302,all_to_all
P0,,2,0,1.692029,acquisition,3.86,,0,pi,1.18302,all_to_all
V0,,4,1,2.243612,acquisition,3.281783,2,5,virtual,1.41619,all_to_all
V1,,3,0,1.982534,acquisition,0.009218,2,6,virtual,1.41619,all_to_all
P0,,3,1,1.747062,acquisition,6.280226,,0,pi,1.41619,all_to_all
V0,,4,0,2.227505,acquisition,5.237187,4,7,virtual,1.659065,all_to_all
V1,,3,0,1.997734,acquisition,1.803139,4,8,virtual,1.659065,all_to_all
P0,,4,0,1.765237,acquisition,2.654714,,0,pi,1.659065,all_to_all
V0,,5,1,2.203608,acquisition,2.875097,4,7,virtual,1.882656,all_to_all
V1,,3,0,2.030075,acquisition,5.180469,4,9,virtual,1.882656,all_to_all
P0,,4,0,1.827973,acquisition,5.214129,,1,pi,1.882656,all_to_all
V0,,5,0,2.192302,acquisition,5.295098,5,9,virtual,2.086238,all_to_all
V1,,4,1,2.051511,acquisition,0.877518,5,10,virtual,2.086238,all_to_all
P0,,5,0,1.869876,acquisition,1.389646,,0,pi,2.086238,all_to_all
V0,,6,1,2.176696,acquisition,2.38846,5,9,virtual,2.316643,all_to_all
V1,,4,0,2.080616,acquisition,3.688129,5,11,virtual,2.316643,all_to_all
P0,,5,0,1.898405,acquisition,4.197193,,1,pi,2.316643,all_to_all
V0,,6,0,2.16069,acquisition,6.183838,5,10,virtual,2.516991,all_to_all
V1,,5,1,2.113318,acquisition,0.745744,5,11,virtual,2.516991,all_to_all
P0,,6,1,1.900605,acquisition,0.337708,,0,pi,2.516991,all_to_all
V0,,7,1,2.150214,acquisition,2.660823,6,11,virtual,2.750355,all_to_all
V1,,5,1,2.135172,acquisition,3.296751,6,13,virtual,2.750355,all_to_all
P0,,6,0,1.907031,acquisition,3.025718,,1,pi,2.750355,all_to_all
V0,,7,0,2.142433,acquisition,4.912286,6,11,virtual,2.95089,all_to_all
V1,,5,0,2.151437,acquisition,5.449778,6,13,virtual,2.95089,all_to_all
P0,,6,0,1.922617,acquisition,5.270699,,0,pi,2.95089,all_to_all
V0,,8,1,2.133684,acquisition,1.309973,7,13,virtual,3.151767,all_to_all
V1,,6,1,2.167825,acquisition,1.789236,7,15,virtual,3.151767,all_to_all
P0,,7,0,1.936734,acquisition,1.296298,,1,pi,3.151767,all_to_all
V0,,8,0,2.115034,acquisition,4.370713,7,13,virtual,3.384786,all_to_all
V1,,6,0,2.170957,acquisition,4.816043,7,15,virtual,3.384786,all_to_all
P0,,7,0,1.958626,acquisition,4.030331,,0,pi,3.384786,all_to_all
V0,,9,1,2.08932,acquisition,1.927305,8,15,virtual,3.686208,all_to_all
V1,,7,1,2.165422,acquisition,2.395096,8,17,virtual,3.686208,all_to_all
P0,,8,0,1.982209,acquisition,1.425714,,2,pi,3.686208,all_to_all
V0,,9,0,2.065764,acquisition,4.847985,8,15,virtual,3.918098,all_to_all
V1,,7,0,2.152247,acquisition,5.360368,8,17,virtual,3.918098,all_to_all
P0,,8,0,1.998514,acquisition,4.308561,,0,pi,3.918098,all_to_all
V0,,10,1,2.040219,acquisition,1.83412,9,17,virtual,4.186509,all_to_all
V1,,8,1,2.134595,acquisition,2.41794,9,19,virtual,4.186509,all_to_all
P0,,9,0,2.007348,acquisition,1.404797,,2,pi,4.186509,all_to_all
V0,,10,0,2.025428,acquisition,4.685334,9,17,virtual,4.418317,all_to_all
V1,,8,0,2.12303,acquisition,5.319684,9,19,virtual,4.418317,all_to_all
P0,,9,0,2.019208,acquisition,4.337725,,0,pi,4.418317,all_to_all
V0,,11,1,2.013076,acquisition,1.651095,10,19,virtual,4.687347,all_to_all
V1,,9,1,2.111757,acquisition,2.343714,10,21,virtual,4.687347,all_to_all
P0,,10,0,2.028532,acquisition,1.487268,,0,pi,4.687347,all_to_all
V0,,11,0,2.004323,acquisition,4.497006,10,19,virtual,4.918868,all_to_all
V1,,9,0,2.100256,acquisition,5.220425,10,21,virtual,4.918868,all_to_all
P0,,10,0,2.034278,acquisition,4.406199,,0,pi,4.918868,all_to_all
V0,,12,1,1.995947,acquisition,1.462318,11,21,virtual,5.186186,all_to_all
V1,,10,1,2.087337,acquisition,2.208644,11,23,virtual,5.186186,all_to_all
P0,,11,0,2.036364,acquisition,1.479607,,1,pi,5.186186,all_to_all
V0,,12,0,1.98975,acquisition,4.311976,11,21,virtual,5.41931,all_to_all
V1,,10,0,2.074334,acquisition,5.039138,11,23,virtual,5.41931,all_to_all
P0,,11,0,2.034943,acquisition,4.376547,,0,pi,5.41931,all_to_all
V0,,13,1,1.983871,acquisition,1.277504,12,23,virtual,5.688737,all_to_all
V1,,11,1,2.059916,acquisition,1.972854,12,25,virtual,5.688737,all_to_all
P0,,12,0,2.031585,acquisition,1.442078,,2,pi,5.688737,all_to_all
V0,,13,0,1.982128,acquisition,4.117017,12,23,virtual,5.919596,all_to_all
V1,,11,0,2.048652,acquisition,4.785404,12,25,virtual,5.919596,all_to_all
P0,,12,0,2.029026,acquisition,4.335991,,0,pi,5.919596,all_to_all
V0,,14,1,1.981947,acquisition,0.682008,13,25,virtual,6.189613,all_to_all
V1,,12,1,2.03932,acquisition,1.314282,13,27,virtual,6.189613,all_to_all
P0,,13,0,2.027632,acquisition,1.474968,,0,pi,6.189613,all_to_all
V0,,14,0,1.982221,acquisition,3.975034,13,25,virtual,6.419829,all_to_all
V1,,12,0,2.030357,acquisition,4.536856,13,27,virtual,6.419829,all_to_all
P0,,13,0,2.02154,acquisition,4.28208,,0,pi,6.419829,all_to_all
V0,,15,1,1.98256,acquisition,0.996228,13,26,virtual,6.729395,all_to_all
V1,,13,1,2.022863,acquisition,1.479762,13,28,virtual,6.729395,all_to_all
P0,,14,0,2.013049,acquisition,1.735468,,0,pi,6.729395,all_to_all
V0,,15,0,1.982813,acquisition,4.658837,14,27,virtual,6.953631,all_to_all
V1,,13,0,2.015861,acquisition,5.077688,14,29,virtual,6.953631,all_to_all
P0,,14,0,2.003209,acquisition,4.346769,,0,pi,6.953631,all_to_all
V0,,17,1,1.982945,acquisition,0.804492,15,30,virtual,7.222634,all_to_all
V1,,15,1,2.011908,acquisition,1.185239,15,32,virtual,7.222634,all_to_all
P0,,15,0,1.997483,acquisition,1.317733,,1,pi,7.222634,all_to_all
V0,,17,0,1.983081,acquisition,3.649683,15,30,virtual,7.454,all_to_all
V1,,15,0,2.007915,acquisition,3.987307,15,32,virtual,7.454,all_to_all
P0,,15,0,1.987236,acquisition,4.051095,,0,pi,7.454,all_to_all
V0,,18,1,1.983233,acquisition,1.038543,16,32,virtual,7.755979,all_to_all
V1,,16,1,2.00362,acquisition,1.31981,16,34,virtual,7.755979,all_to_all
P0,,16,0,1.977161,acquisition,1.394084,,1,pi,7.755979,all_to_all
V0,,18,0,1.983282,acquisition,3.891965,16,32,virtual,7.987763,all_to_all
V1,,16,0,2.000832,acquisition,4.131001,16,34,virtual,7.987763,all_to_all
P0,,16,0,1.96589,acquisition,4.125597,,0,pi,7.987763,all_to_all
V0,,19,1,1.983172,acquisition,1.273067,17,34,virtual,8.292753,all_to_all
V1,,17,1,1.997696,acquisition,1.465921,17,36,virtual,8.292753,all_to_all
P0,,17,0,1.954982,acquisition,1.45278,,0,pi,8.292753,all_to_all
V0,,19,0,1.980477,acquisition,4.097138,17,34,virtual,8.521481,all_to_all
V1,,17,0,1.993039,acquisition,4.274796,17,36,virtual,8.521481,all_to_all
P0,,17,0,1.944983,acquisition,4.061311,,0,pi,8.521481,all_to_all
V0,,20,1,1.975084,acquisition,1.82403,18,37,virtual,8.83992,all_to_all
V1,,19,1,1.985261,acquisition,1.987135,18,38,virtual,8.83992,all_to_all
P0,,18,0,1.935979,acquisition,1.427604,,1,pi,8.83992,all_to_all
V0,,20,0,1.970065,acquisition,4.209273,18,37,virtual,9.055271,all_to_all
V1,,19,0,1.97893,acquisition,4.363778,18,38,virtual,9.055271,all_to_all
P0,,18,0,1.928991,acquisition,3.90996,,0,pi,9.055271,all_to_all
V0,,21,1,1.962247,acquisition,1.48923,18,38,virtual,9.287567,all_to_all
V1,,20,1,1.969404,acquisition,1.625415,18,39,virtual,9.287567,all_to_all
P0,,19,1,1.922689,acquisition,0.34376,,0,pi,9.287567,all_to_all
V0,,21,1,1.959028,acquisition,3.066984,19,39,virtual,9.488697,all_to_all
V1,,20,0,1.965533,acquisition,3.18566,19,40,virtual,9.488697,all_to_all
P0,,19,0,1.91989,acquisition,2.736505,,0,pi,9.488697,all_to_all
V0,,21,0,1.953896,acquisition,5.818133,19,39,virtual,9.721392,all_to_all
V1,,20,0,1.959389,acquisition,5.902156,19,40,virtual,9.721392,all_to_all
P0,,19,0,1.914233,acquisition,5.47691,,0,pi,9.721392,all_to_all
V0,,22,1,1.949995,acquisition,1.882764,20,41,virtual,9.928484,all_to_all
V1,,21,1,1.953748,acquisition,1.939224,20,42,virtual,9.928484,all_to_all
P0,,20,0,1.911471,acquisition,1.651993,,2,pi,9.928484,all_to_all
V0,,22,0,1.946024,acquisition,4.616746,20,41,virtual,10.155451,all_to_all
V1,,21,0,1.945678,acquisition,4.635418,20,42,virtual,10.155451,all_to_all
P0,,20,0,1.90816,acquisition,4.32337,,0,pi,10.155451,all_to_all
V0,,23,1,1.939876,acquisition,2.230603,21,43,virtual,10.430756,all_to_all
V1,,22,1,1.933701,acquisition,2.197122,21,44,virtual,10.430756,all_to_all
P0,,22,1,1.906156,acquisition,1.29787,,2,pi,10.430756,all_to_all
V0,,23,0,1.935399,acquisition,4.145212,22,44,virtual,10.655903,all_to_all
V1,,22,0,1.926769,acquisition,4.098834,22,45,virtual,10.655903,all_to_all
P0,,22,0,1.905295,acquisition,3.981039,,0,pi,10.655903,all_to_all
V0,,24,1,1.927956,acquisition,1.274473,23,46,virtual,10.958148,all_to_all
V1,,23,1,1.915551,acquisition,1.204883,23,47,virtual,10.958148,all_to_all
P0,,23,0,1.904369,acquisition,1.308425,,2,pi,10.958148,all_to_all
V0,,24,0,1.925605,acquisition,3.99856,23,46,virtual,11.189644,all_to_all
V1,,23,0,1.910727,acquisition,3.913009,23,47,virtual,11.189644,all_to_all
P0,,23,0,1.904635,acquisition,4.071295,,0,pi,11.189644,all_to_all
V0,,25,1,1.924381,acquisition,0.864232,24,48,virtual,11.491045,all_to_all
V1,,24,1,1.907219,acquisition,0.756797,24,49,virtual,11.491045,all_to_all
P0,,24,0,1.90536,acquisition,1.388378,,0,pi,11.491045,all_to_all
V0,,25,0,1.921209,acquisition,3.601104,24,48,virtual,11.723158,all_to_all
V1,,24,0,1.904822,acquisition,3.497307,24,49,virtual,11.723158,all_to_all
P0,,24,0,1.906102,acquisition,4.064721,,0,pi,11.723158,all_to_all
V0,,26,1,1.9162,acquisition,0.818,24,49,virtual,11.956084,all_to_all
V1,,25,1,1.902293,acquisition,0.736137,24,50,virtual,11.956084,all_to_all
P0,,25,1,1.906767,acquisition,0.32886,,0,pi,11.956084,all_to_all
V0,,26,1,1.913633,acquisition,2.75107,25,50,virtual,12.157025,all_to_all
V1,,25,1,1.90112,acquisition,2.683686,25,51,virtual,12.157025,all_to_all
P0,,25,0,1.907441,acquisition,2.616462,,0,pi,12.157025,all_to_all
V0,,26,0,1.910863,acquisition,5.061382,25,50,virtual,12.357086,all_to_all
V1,,25,0,1.899887,acquisition,5.011316,25,51,virtual,12.357086,all_to_all
P0,,25,0,1.908106,acquisition,4.897487,,0,pi,12.357086,all_to_all
V0,,27,0,1.905938,acquisition,3.761765,26,52,virtual,12.662491,all_to_all
V1,,26,0,1.897718,acquisition,3.727241,26,53,virtual,12.662491,all_to_all
P0,,26,0,1.908472,acquisition,2.20065,,2,pi,12.662491,all_to_all
V0,,27,0,1.904981,acquisition,4.899634,26,52,virtual,12.890583,all_to_all
V1,,26,0,1.897294,acquisition,4.863402,26,53,virtual,12.890583,all_to_all
P0,,26,0,1.908413,acquisition,4.911158,,0,pi,12.890583,all_to_all
V0,,28,1,1.902462,acquisition,2.036268,27,54,virtual,13.149014,all_to_all
V1,,27,1,1.896178,acquisition,1.99484,27,55,virtual,13.149014,all_to_all
P0,,27,0,1.907958,acquisition,1.695873,,0,pi,13.149014,all_to_all
V0,,28,0,1.901498,acquisition,3.569102,27,54,virtual,13.357725,all_to_all
V1,,27,0,1.895753,acquisition,3.526051,27,55,virtual,13.357725,all_to_all
P0,,27,0,1.904858,acquisition,4.125246,,0,pi,13.357725,all_to_all
V0,,29,1,1.899248,acquisition,1.521915,28,56,virtual,13.66536,all_to_all
V1,,28,1,1.894751,acquisition,1.476917,28,57,virtual,13.66536,all_to_all
P0,,28,0,1.895471,acquisition,1.308467,,0,pi,13.66536,all_to_all
V0,,29,0,1.898214,acquisition,3.84044,28,56,virtual,13.891552,all_to_all
V1,,28,0,1.894241,acquisition,3.795571,28,57,virtual,13.891552,all_to_all
P0,,28,0,1.888352,acquisition,3.852005,,0,pi,13.891552,all_to_all
V0,,30,1,1.897024,acquisition,0.654254,28,57,virtual,14.124073,all_to_all
V1,,29,1,1.893633,acquisition,0.610381,28,58,virtual,14.124073,all_to_all
P0,,29,1,1.881657,acquisition,0.189881,,0,pi,14.124073,all_to_all
V0,,30,1,1.894627,acquisition,2.19762,29,58,virtual,14.325381,all_to_all
V1,,29,1,1.891487,acquisition,2.15455,29,59,virtual,14.325381,all_to_all
P0,,29,0,1.876783,acquisition,2.460145,,0,pi,14.325381,all_to_all
V0,,30,0,1.884335,acquisition,6.022563,29,58,virtual,14.557685,all_to_all
V1,,29,0,1.881732,acquisition,5.982043,29,59,virtual,14.557685,all_to_all
P0,,29,0,1.869601,acquisition,4.977667,,0,pi,14.557685,all_to_all
V0,,31,1,1.875733,acquisition,2.772419,30,60,virtual,14.900279,all_to_all
V1,,30,1,1.873515,acquisition,2.734347,30,61,virtual,14.900279,all_to_all
P0,,30,0,1.867787,acquisition,2.659453,,2,pi,14.900279,all_to_all
V0,,31,0,1.868142,acquisition,5.007794,30,60,virtual,15.124701,all_to_all
V1,,30,0,1.866192,acquisition,4.971762,30,61,virtual,15.124701,all_to_all
P0,,30,0,1.862843,acquisition,5.185717,,0,pi,15.124701,all_to_all
V0,,32,1,1.861029,acquisition,0.943781,31,62,virtual,15.32867,all_to_all
V1,,31,1,1.859006,acquisition,0.909761,31,63,virtual,15.32867,all_to_all
P0,,31,0,1.85991,acquisition,1.244964,,0,pi,15.32867,all_to_all
V0,,32,0,1.858266,acquisition,3.190322,31,62,virtual,15.52946,all_to_all
V1,,31,0,1.854224,acquisition,3.155184,31,63,virtual,15.52946,all_to_all
P0,,31,0,1.856671,acquisition,3.485811,,0,pi,15.52946,all_to_all
V0,,32,0,1.857791,acquisition,5.837599,31,62,virtual,15.758286,all_to_all
V1,,31,0,1.850705,acquisition,5.793181,31,63,virtual,15.758286,all_to_all
P0,,31,0,1.854361,acquisition,6.024305,,0,pi,15.758286,all_to_all
V0,,33,1,1.858068,acquisition,1.831185,32,64,virtual,15.958393,all_to_all
V1,,32,1,1.849388,acquisition,1.775736,32,65,virtual,15.958393,all_to_all
P0,,32,0,1.853081,acquisition,1.986402,,0,pi,15.958393,all_to_all
V0,,33,0,1.858589,acquisition,4.109222,32,64,virtual,16.159606,all_to_all
V1,,32,0,1.850213,acquisition,4.047724,32,65,virtual,16.159606,all_to_all
P0,,32,0,1.847767,acquisition,4.143807,,0,pi,16.159606,all_to_all
V0,,34,1,1.859237,acquisition,1.634608,33,66,virtual,16.392018,all_to_all
V1,,33,1,1.85226,acquisition,1.568906,33,67,virtual,16.392018,all_to_all
P0,,33,1,1.83915,acquisition,0.301971,,0,pi,16.392018,all_to_all
V0,,34,1,1.857822,acquisition,2.765772,33,66,virtual,16.593315,all_to_all
V1,,33,1,1.851273,acquisition,2.699742,33,67,virtual,16.593315,all_to_all
P0,,33,0,1.837711,acquisition,2.573084,,0,pi,16.593315,all_to_all
V0,,34,0,1.85294,acquisition,5.002525,33,66,virtual,16.825896,all_to_all
V1,,33,0,1.847191,acquisition,4.936759,33,67,virtual,16.825896,all_to_all
P0,,33,0,1.838439,acquisition,5.168584,,0,pi,16.825896,all_to_all
V0,,35,1,1.84661,acquisition,1.312716,34,68,virtual,17.040764,all_to_all
V1,,34,1,1.841684,acquisition,1.248465,34,69,virtual,17.040764,all_to_all
P0,,34,0,1.840408,acquisition,1.350532,,0,pi,17.040764,all_to_all
V0,,35,0,1.841577,acquisition,3.549684,34,68,virtual,17.260233,all_to_all
V1,,34,0,1.837264,acquisition,3.487484,34,69,virtual,17.260233,all_to_all
P0,,34,0,1.842983,acquisition,3.799799,,0,pi,17.260233,all_to_all
V0,,36,1,1.834102,acquisition,0.99855,35,70,virtual,17.492905,all_to_all
V1,,35,1,1.830648,acquisition,0.940778,35,71,virtual,17.492905,all_to_all
P0,,35,1,1.845252,acquisition,0.058768,,0,pi,17.492905,all_to_all
V0,,36,1,1.831339,acquisition,2.113551,35,70,virtual,17.694119,all_to_all
V1,,35,1,1.828108,acquisition,2.057269,35,71,virtual,17.694119,all_to_all
P0,,35,0,1.84586,acquisition,2.347557,,0,pi,17.694119,all_to_all
V0,,36,0,1.824535,acquisition,4.70405,35,70,virtual,17.927538,all_to_all
V1,,35,0,1.82177,acquisition,4.651411,35,71,virtual,17.927538,all_to_all
P0,,35,0,1.846407,acquisition,5.020592,,0,pi,17.927538,all_to_all
V0,,37,1,1.818221,acquisition,0.999964,36,72,virtual,18.163449,all_to_all
V1,,36,1,1.815854,acquisition,0.951086,36,73,virtual,18.163449,all_to_all
P0,,36,0,1.846585,acquisition,1.466638,,2,pi,18.163449,all_to_all
V0,,37,0,1.812673,acquisition,3.57157,36,72,virtual,18.394565,all_to_all
V1,,36,0,1.810647,acquisition,3.526461,36,73,virtual,18.394565,all_to_all
P0,,36,0,1.846699,acquisition,4.122842,,0,pi,18.394565,all_to_all
V0,,38,1,1.806646,acquisition,0.586828,37,74,virtual,18.699672,all_to_all
V1,,37,1,1.804987,acquisition,0.546452,37,75,virtual,18.699672,all_to_all
P0,,37,0,1.846755,acquisition,1.353009,,0,pi,18.699672,all_to_all
V0,,38,0,1.802697,acquisition,3.164576,37,74,virtual,18.928247,all_to_all
V1,,37,0,1.801277,acquisition,3.127724,37,75,virtual,18.928247,all_to_all
P0,,37,0,1.845509,acquisition,3.8901,,0,pi,18.928247,all_to_all
V0,,39,1,1.79843,acquisition,0.199881,37,74,virtual,19.160593,all_to_all
V1,,38,1,1.797267,acquisition,0.167295,37,75,virtual,19.160593,all_to_all
P0,,38,1,1.842374,acquisition,0.061434,,0,pi,19.160593,all_to_all
V0,,39,1,1.79593,acquisition,1.673206,38,76,virtual,19.361507,all_to_all
V1,,38,1,1.794866,acquisition,1.64241,38,77,virtual,19.361507,all_to_all
P0,,38,0,1.840662,acquisition,2.245818,,1,pi,19.361507,all_to_all
V0,,39,0,1.791303,acquisition,3.877723,38,76,virtual,19.561944,all_to_all
V1,,38,0,1.790372,acquisition,3.849483,38,77,virtual,19.561944,all_to_all
P0,,38,0,1.83916,acquisition,4.362899,,0,pi,19.561944,all_to_all
V0,,40,1,1.78388,acquisition,1.250924,39,78,virtual,19.8987,all_to_all
V1,,39,1,1.783134,acquisition,1.226591,39,79,virtual,19.8987,all_to_all
P0,,39,0,1.838126,acquisition,1.764925,,2,pi,19.8987,all_to_all
V0,,40,0,1.779408,acquisition,3.792476,39,78,virtual,20.128781,all_to_all
V1,,39,0,1.77877,acquisition,3.770618,39,79,virtual,20.128781,all_to_all
P0,,39,0,1.838057,acquisition,4.336653,,0,pi,20.128781,all_to_all
V0,,41,1,1.77455,acquisition,0.765526,40,80,virtual,20.441059,all_to_all
V1,,40,1,1.774027,acquisition,0.746545,40,81,virtual,20.441059,all_to_all
P0,,40,0,1.838325,acquisition,1.635974,,0,pi,20.441059,all_to_all
V0,,41,0,1.77134,acquisition,3.302562,40,80,virtual,20.66602,all_to_all
V1,,40,0,1.770893,acquisition,3.285594,40,81,virtual,20.66602,all_to_all
P0,,40,0,1.836149,acquisition,4.119448,,0,pi,20.66602,all_to_all
V0,,42,1,1.767855,acquisition,0.282334,41,81,virtual,20.894976,all_to_all
V1,,41,1,1.767489,acquisition,0.267681,41,82,virtual,20.894976,all_to_all
P0,,41,1,1.83025,acquisition,0.211388,,0,pi,20.894976,all_to_all
V0,,42,1,1.766508,acquisition,1.736673,41,82,virtual,21.095957,all_to_all
V1,,41,1,1.766173,acquisition,1.722958,41,83,virtual,21.095957,all_to_all
P0,,41,0,1.827531,acquisition,2.403761,,1,pi,21.095957,all_to_all
V0,,42,0,1.764689,acquisition,3.919155,41,82,virtual,21.296395,all_to_all
V1,,41,0,1.764396,acquisition,3.906745,41,83,virtual,21.296395,all_to_all
P0,,41,0,1.821507,acquisition,4.478763,,0,pi,21.296395,all_to_all
V0,,43,1,1.762606,acquisition,0.544166,41,83,virtual,21.607466,all_to_all
V1,,42,1,1.762361,acquisition,0.533325,41,84,virtual,21.607466,all_to_all
P0,,42,0,1.8147,acquisition,1.512611,,1,pi,21.607466,all_to_all
V0,,43,0,1.760834,acquisition,3.426437,42,84,virtual,21.830118,all_to_all
V1,,42,0,1.760629,acquisition,3.416982,42,85,virtual,21.830118,all_to_all
P0,,42,0,1.808993,acquisition,3.886078,,0,pi,21.830118,all_to_all
V0,,44,1,1.759164,acquisition,0.370203,42,85,virtual,22.062669,all_to_all
V1,,43,1,1.758996,acquisition,0.362113,42,86,virtual,22.062669,all_to_all
P0,,43,1,1.804223,acquisition,0.123999,,0,pi,22.062669,all_to_all
V0,,44,1,1.758368,acquisition,2.168731,43,86,virtual,22.296833,all_to_all
V1,,43,1,1.758218,acquisition,2.161318,43,87,virtual,22.296833,all_to_all
P0,,43,0,1.801828,acquisition,2.703085,,0,pi,22.296833,all_to_all
V0,,44,0,1.757656,acquisition,3.971673,43,86,virtual,22.497366,all_to_all
V1,,43,0,1.757521,acquisition,3.964884,43,87,virtual,22.497366,all_to_all
P0,,43,0,1.799124,acquisition,4.818832,,0,pi,22.497366,all_to_all
V0,,45,1,1.756669,acquisition,0.576399,44,88,virtual,22.766291,all_to_all
V1,,44,1,1.756556,acquisition,0.570508,44,89,virtual,22.766291,all_to_all
P0,,44,0,1.796254,acquisition,1.366215,,0,pi,22.766291,all_to_all
V0,,45,0,1.755848,acquisition,3.459067,44,88,virtual,22.997533,all_to_all
V1,,44,0,1.755753,acquisition,3.453961,44,89,virtual,22.997533,all_to_all
P0,,44,0,1.794409,acquisition,3.766214,,0,pi,22.997533,all_to_all
V0,,45,0,1.755323,acquisition,5.620311,44,88,virtual,23.230124,all_to_all
V1,,44,0,1.75524,acquisition,5.615728,44,89,virtual,23.230124,all_to_all
P0,,44,0,1.793649,acquisition,6.240089,,0,pi,23.230124,all_to_all
V0,,46,1,1.754797,acquisition,1.858333,45,90,virtual,23.464566,all_to_all
V1,,45,1,1.754726,acquisition,1.854296,45,91,virtual,23.464566,all_to_all
P0,,45,0,1.792194,acquisition,2.481195,,0,pi,23.464566,all_to_all
V0,,46,0,1.754353,acquisition,4.375409,45,90,virtual,23.697218,all_to_all
V1,,45,0,1.754293,acquisition,4.371855,45,91,virtual,23.697218,all_to_all
P0,,45,0,1.78446,acquisition,4.910424,,0,pi,23.697218,all_to_all
V0,,47,1,1.753367,acquisition,1.328521,46,92,virtual,23.93258,all_to_all
V1,,46,1,1.753318,acquisition,1.325509,46,93,virtual,23.93258,all_to_all
P0,,47,1,1.77653,acquisition,1.092979,,0,pi,23.93258,all_to_all
V0,,47,0,1.75142,acquisition,3.096459,47,93,virtual,24.164946,all_to_all
V1,,46,0,1.751376,acquisition,3.093712,47,94,virtual,24.164946,all_to_all
P0,,47,0,1.770268,acquisition,3.568046,,0,pi,24.164946,all_to_all
V0,,47,0,1.748281,acquisition,5.539586,47,93,virtual,24.398107,all_to_all
V1,,46,0,1.748244,acquisition,5.537173,47,94,virtual,24.398107,all_to_all
P0,,47,0,1.760174,acquisition,5.9866,,0,pi,24.398107,all_to_all
V0,,48,1,1.745353,acquisition,1.705802,48,95,virtual,24.631878,all_to_all
V1,,47,1,1.745321,acquisition,1.703685,48,96,virtual,24.631878,all_to_all
P0,,48,0,1.753922,acquisition,2.172301,,0,pi,24.631878,all_to_all
V0,,48,0,1.743154,acquisition,3.832276,48,95,virtual,24.832044,all_to_all
V1,,47,0,1.743125,acquisition,3.830384,48,96,virtual,24.832044,all_to_all
P0,,48,0,1.748225,acquisition,4.216334,,0,pi,24.832044,all_to_all
V0,,49,1,1.740063,acquisition,1.10826,49,97,virtual,25.064431,all_to_all
V1,,48,1,1.74004,acquisition,1.106693,49,98,virtual,25.064431,all_to_all
P0,,49,1,1.742975,acquisition,0.297587,,0,pi,25.064431,all_to_all
V0,,49,1,1.73925,acquisition,2.172793,49,97,virtual,25.265505,all_to_all
V1,,48,1,1.739229,acquisition,2.171312,49,98,virtual,25.265505,all_to_all
P0,,49,0,1.739115,acquisition,2.440421,,0,pi,25.265505,all_to_all
V0,,49,0,1.73777,acquisition,4.293853,49,97,virtual,25.465591,all_to_all
V1,,48,0,1.737751,acquisition,4.292531,49,98,virtual,25.465591,all_to_all
P0,,49,0,1.727691,acquisition,4.544122,,0,pi,25.465591,all_to_all
V0,,50,1,1.735395,acquisition,1.188326,50,99,virtual,25.763038,all_to_all
V1,,49,1,1.73538,acquisition,1.187212,50,100,virtual,25.763038,all_to_all
P0,,50,0,1.71545,acquisition,1.413782,,0,pi,25.763038,all_to_all
V0,,50,0,1.732305,acquisition,3.30639,50,99,virtual,25.966093,all_to_all
V1,,49,0,1.732291,acquisition,3.305396,50,100,virtual,25.966093,all_to_all
P0,,50,0,1.706145,acquisition,3.479225,,0,pi,25.966093,all_to_all
V0,,50,0,1.728491,acquisition,5.773951,50,99,virtual,26.198736,all_to_all
V1,,49,0,1.72848,acquisition,5.773082,50,100,virtual,26.198736,all_to_all
P0,,50,0,1.698378,acquisition,5.790571,,0,pi,26.198736,all_to_all
V0,,51,1,1.725498,acquisition,1.602201,51,101,virtual,26.4123,all_to_all
V1,,50,1,1.725488,acquisition,1.601427,51,102,virtual,26.4123,all_to_all
P0,,51,0,1.695582,acquisition,1.707838,,0,pi,26.4123,all_to_all
V0,,51,0,1.722429,acquisition,4.025393,51,101,virtual,26.633179,all_to_all
V1,,50,0,1.72242,acquisition,4.024716,51,102,virtual,26.633179,all_to_all
P0,,51,0,1.687263,acquisition,3.846135,,0,pi,26.633179,all_to_all
V0,,52,1,1.719788,acquisition,0.148747,51,101,virtual,26.865807,all_to_all
