common_frequency_hz,f_lock_hz,frequency_disagreement_hz,lock_acquired,lock_hold_enabled,lock_hold_state,lock_time_s,mean_pairwise_phase_error_cycles,order_parameter_R,relock_count,t_s,unlock_count
1.872345,,0.007946,0,1,acquisition,,0.011986,0.998899,0,14.900279,0
1.865726,,0.005299,0,1,acquisition,,0.022701,0.995631,0,15.124701,0
1.859982,,0.002023,0,1,acquisition,,0.035566,0.988686,0,15.32867,0
1.856387,,0.004042,0,1,acquisition,,0.035081,0.989038,0,15.52946,0
1.854286,,0.007086,0,1,acquisition,,0.024523,0.994992,0,15.758286,0
1.853512,,0.00868,0,1,acquisition,,0.022352,0.996029,0,15.958393,0
1.85219,,0.010822,0,1,acquisition,,0.010195,0.999211,0,16.159606,0
1.850216,,0.020087,0,1,acquisition,,0.141397,0.82097,0,16.392018,0
1.848935,,0.020111,0,1,acquisition,,0.020445,0.996806,0,16.593315,0
1.84619,,0.014501,0,1,acquisition,,0.024597,0.995248,0,16.825896,0
1.842901,,0.006202,0,1,acquisition,,0.01083,0.999113,0,17.040764,0
1.840608,,0.005719,0,1,acquisition,,0.033138,0.990911,0,17.260233,0
1.836667,,0.014604,0,1,acquisition,,0.099714,0.909688,0,17.492905,0
1.835102,,0.017752,0,1,acquisition,,0.030801,0.992116,0,17.694119,0
1.830904,,0.024637,0,1,acquisition,,0.039171,0.986752,0,17.927538,0
1.826887,,0.030731,0,1,acquisition,,0.054702,0.973184,0,18.163449,0
1.82334,,0.036052,0,1,acquisition,,0.063278,0.963583,0,18.394565,0
1.819463,,0.041768,0,1,acquisition,,0.085578,0.932349,0,18.699672,0
1.816494,,0.044232,0,1,acquisition,,0.080891,0.939346,0,18.928247,0
1.81269,,0.045107,0,1,acquisition,,0.01469,0.998254,0,19.160593,0
1.810486,,0.045796,0,1,acquisition,,0.064024,0.961876,0,19.361507,0
1.806945,,0.048788,0,1,acquisition,,0.054475,0.972427,0,19.561944,0
1.801713,,0.054992,0,1,acquisition,,0.057119,0.969427,0,19.8987,0
1.798745,,0.059287,0,1,acquisition,,0.060058,0.966017,0,20.128781,0
1.795634,,0.064298,0,1,acquisition,,0.094371,0.915807,0,20.441059,0
1.792794,,0.065256,0,1,acquisition,,0.088475,0.925728,0,20.66602,0
1.788531,,0.062761,0,1,acquisition,,0.007528,0.999532,0,20.894976,0
1.786737,,0.061358,0,1,acquisition,,0.072235,0.950158,0,21.095957,0
1.783531,,0.057111,0,1,acquisition,,0.060693,0.964733,0,21.296395,0
1.779889,,0.052339,0,1,acquisition,,0.103905,0.897421,0,21.607466,0
1.776819,,0.048364,0,1,acquisition,,0.049773,0.976177,0,21.830118,0
1.774128,,0.045227,0,1,acquisition,,0.026123,0.99349,0,22.062669,0
1.772805,,0.04361,0,1,acquisition,,0.057483,0.968087,0,22.296833,0
1.771434,,0.041603,0,1,acquisition,,0.090607,0.921244,0,22.497366,0
1.769826,,0.039698,0,1,acquisition,,0.084427,0.931395,0,22.766291,0
1.76867,,0.038656,0,1,acquisition,,0.033131,0.989369,0,22.997533,0
1.768071,,0.038409,0,1,acquisition,,0.066247,0.957466,0,23.230124,0
1.767239,,0.037468,0,1,acquisition,,0.066516,0.957085,0,23.464566,0
1.764369,,0.030167,0,1,acquisition,,0.057144,0.96824,0,23.697218,0
1.761072,,0.023212,0,1,acquisition,,0.024992,0.993923,0,23.93258,0
1.757688,,0.018892,0,1,acquisition,,0.050328,0.9753,0,24.164946,0
1.752233,,0.01193,0,1,acquisition,,0.047686,0.977802,0,24.398107,0
1.748199,,0.008601,0,1,acquisition,,0.049722,0.975857,0,24.631878,0
1.744835,,0.0051,0,1,acquisition,,0.040951,0.983598,0,24.832044,0
1.741026,,0.002935,0,1,acquisition,,0.086015,0.928458,0,25.064431,0
1.739198,,0.000135,0,1,acquisition,,0.028553,0.992013,0,25.265505,0
1.734404,,0.010079,0,1,acquisition,,0.026695,0.993016,0,25.465591,0
1.728742,,0.019945,0,1,acquisition,,0.02404,0.994332,0,25.763038,0
1.72358,,0.02616,0,1,acquisition,,0.018444,0.996664,0,25.966093,0
1.71845,,0.030113,0,1,acquisition,,0.001856,0.999968,0,26.198736,0
1.715523,,0.029916,0,1,acquisition,,0.011291,0.998751,0,26.4123,0
1.710704,,0.035166,0,1,acquisition,,0.01902,0.996446,0,26.633179,0
1.706402,,0.04015,0,1,acquisition,,0.033285,0.989116,0,26.865807,0
1.704031,,0.041437,0,1,acquisition,,0.000482,0.999998,0,27.066932,0
1.699749,,0.040859,0,1,acquisition,,0.04258,0.982206,0,27.266963,0
1.695692,,0.038913,0,1,acquisition,,0.046911,0.978419,0,27.499577,0
1.692982,,0.036238,0,1,acquisition,,0.007941,0.999381,0,27.700808,0
1.686943,,0.029579,0,1,acquisition,,0.00829,0.999325,0,27.93315,0
1.67915,,0.01993,0,1,acquisition,,0.113179,0.877659,0,28.133459,0
1.676712,,0.017189,0,1,acquisition,,0.00075,0.999995,0,28.334519,0
1.67157,,0.011381,0,1,acquisition,,0.005676,0.999683,0,28.567197,0
1.666721,,0.005518,0,1,acquisition,,0.017479,0.99699,0,28.836729,0
1.663116,,0.003415,0,1,acquisition,,0.128611,0.843563,0,29.067994,0
1.662488,,0.003248,0,1,acquisition,,0.005397,0.999713,0,29.278697,0
1.661004,,0.003509,0,1,acquisition,,0.019317,0.996323,0,29.501932,0
1.657696,,0.003653,0,1,acquisition,,0.020342,0.995923,0,29.735145,0
1.653404,,0.002736,0,1,acquisition,,0.046632,0.978658,0,29.967796,0
1.65152,,0.002301,0,1,acquisition,,0.029323,0.991534,0,30.169217,0
1.649069,,0.000812,0,1,acquisition,,0.02297,0.994801,0,30.402434,0
1.646528,,0.001735,0,1,acquisition,,0.022503,0.99501,0,30.70713,0
1.641077,,0.003073,0,1,acquisition,,0.010513,0.99891,0,30.935844,0
1.634421,,0.003187,0,1,acquisition,,0.003698,0.999865,0,31.168527,0
1.629969,,0.005766,0,1,acquisition,,0.01042,0.998929,0,31.372499,0
1.624612,,0.006195,0,1,acquisition,,0.009257,0.999155,0,31.60323,0
1.620293,,0.007481,0,1,acquisition,,0.014018,0.998062,0,31.835735,0
1.616856,,0.009439,0,1,acquisition,,0.01585,0.997523,0,32.035781,0
1.614131,,0.008981,0,1,acquisition,,0.019546,0.996234,0,32.236914,0
1.610576,,0.006533,0,1,acquisition,,0.045327,0.979826,0,32.469331,0
1.607179,,0.006636,0,1,acquisition,,0.005515,0.9997,0,32.669457,0
1.603972,,0.006788,0,1,acquisition,,0.034062,0.988582,0,32.870532,0
1.599903,,0.0081,0,1,acquisition,,0.023374,0.994615,0,33.103277,0
1.596558,,0.010167,0,1,acquisition,,0.020657,0.995793,0,33.337452,0
1.59362,,0.010466,0,1,acquisition,,0.015453,0.997645,0,33.537739,0
1.590526,,0.010434,0,1,acquisition,,0.009645,0.999082,0,33.770344,0
1.588437,,0.011055,0,1,acquisition,,0.01096,0.998815,0,33.971219,0
1.5861,,0.010258,0,1,acquisition,,0.010191,0.998975,0,34.171263,0
1.583736,,0.00954,0,1,acquisition,,0.010891,0.99883,0,34.403985,0
1.582048,,0.009475,0,1,acquisition,,0.016199,0.997412,0,34.606197,0
1.579087,,0.010643,0,1,acquisition,,0.020285,0.995943,0,34.838652,0
1.576076,,0.012753,0,1,acquisition,,0.026457,0.993104,0,35.071049,0
1.573864,,0.014909,0,1,acquisition,,0.034522,0.988273,0,35.271361,0
1.571225,,0.014863,0,1,acquisition,,0.033628,0.98887,0,35.472345,0
1.567757,,0.012477,0,1,acquisition,,0.018678,0.99656,0,35.704914,0
1.565504,,0.012557,0,1,acquisition,,0.019429,0.996278,0,35.908128,0
1.560926,,0.015288,0,1,acquisition,,0.004826,0.99977,0,36.139624,0
1.556159,,0.02196,0,1,acquisition,,0.034457,0.988317,0,36.371973,0
1.552735,,0.027175,0,1,acquisition,,0.008992,0.999202,0,36.610007,0
1.547273,,0.03139,0,1,acquisition,,0.00235,0.999945,0,36.839916,0
1.538295,,0.03855,0,1,acquisition,,0.194321,0.664096,0,37.072425,0
1.535115,,0.042149,0,1,acquisition,,0.118859,0.865508,0,37.332851,0
1.523134,,0.058746,0,1,acquisition,,0.326491,0.334716,0,37.542433,0
1.521752,,0.05929,0,1,acquisition,,0.106227,0.89177,0,38.759272,0
1.517185,,0.060353,0,1,acquisition,,0.02836,0.992078,0,38.974704,0
1.51369,,0.063412,0,1,acquisition,,0.055987,0.969304,0,39.235144,0
1.511332,,0.064696,0,1,acquisition,,0.226697,0.563296,0,39.515342,0
1.474903,,0.107095,0,1,acquisition,,0.162252,0.757655,0,41.037785,0
1.471152,,0.109199,0,1,acquisition,,0.175268,0.72081,0,41.417886,0
1.432995,,0.144346,0,1,acquisition,,0.073988,0.946705,0,41.642045,0
1.426023,,0.151042,0,1,acquisition,,0.142277,0.810446,0,42.34793,0
1.415342,,0.147973,0,1,acquisition,,0.059244,0.96566,0,42.576674,0
1.403804,,0.140058,0,1,acquisition,,0.006982,0.999519,0,42.809445,0
1.393667,,0.135763,0,1,acquisition,,0.028636,0.991923,0,43.081877,0
1.394865,,0.10837,0,1,acquisition,,0.044527,0.980528,0,43.310978,0
1.402475,,0.07208,0,1,acquisition,,0.024158,0.994249,0,43.543298,0
1.408968,,0.049382,0,1,acquisition,,0.063165,0.961011,0,43.779843,0
1.410998,,0.023818,0,1,acquisition,,0.025462,0.993612,0,44.011329,0
1.410029,,0.006523,0,1,acquisition,,0.044577,0.980484,0,44.243837,0
1.410014,,0.010383,0,1,acquisition,,0.029484,0.991439,0,44.512868,0
1.407754,,0.021201,0,1,acquisition,,0.023615,0.994503,0,44.745115,0
1.404207,,0.035322,0,1,acquisition,,0.015038,0.997769,0,44.977806,0
1.401494,,0.046247,0,1,acquisition,,0.052599,0.972881,0,45.17803,0
1.400234,,0.052997,0,1,acquisition,,0.001899,0.999964,0,45.378895,0
1.399604,,0.062732,0,1,acquisition,,0.015759,0.99755,0,45.611605,0
1.399616,,0.070703,0,1,acquisition,,0.035256,0.98777,0,45.844952,0
1.40005,,0.076122,0,1,acquisition,,0.050131,0.97535,0,46.080045,0
1.39749,,0.080285,0,1,acquisition,,0.066912,0.956302,0,46.312837,0
1.393921,,0.083289,0,1,acquisition,,0.081877,0.934937,0,46.54548,0
1.390987,,0.085398,0,1,acquisition,,0.093885,0.914916,0,46.745659,0
1.388276,,0.085263,0,1,acquisition,,0.099982,0.903799,0,46.94681,0
1.383199,,0.083771,0,1,acquisition,,0.105011,0.894162,0,47.179129,0
1.378894,,0.081865,0,1,acquisition,,0.106505,0.89122,0,47.379169,0
1.374491,,0.079246,0,1,acquisition,,0.073821,0.946943,0,47.649628,0
1.3697,,0.076087,0,1,acquisition,,0.072339,0.949024,0,47.879569,0
1.365263,,0.072418,0,1,acquisition,,0.096754,0.909764,0,48.079677,0
1.361386,,0.06903,0,1,acquisition,,0.120356,0.86223,0,48.280644,0
1.359097,,0.066429,0,1,acquisition,,0.087083,0.926566,0,48.480975,0
1.356685,,0.063574,0,1,acquisition,,0.052496,0.972986,0,48.713938,0
1.354317,,0.060469,0,1,acquisition,,0.047603,0.977761,0,48.946998,0
1.352537,,0.057998,0,1,acquisition,,0.040627,0.983776,0,49.151534,0
1.349829,,0.054228,0,1,acquisition,,0.042795,0.982006,0,49.380636,0
1.347443,,0.050862,0,1,acquisition,,0.042626,0.982148,0,49.580705,0
1.34522,,0.047712,0,1,acquisition,,0.042294,0.982424,0,49.78104,0
1.342302,,0.04386,0,1,acquisition,,0.039989,0.984279,0,49.982044,0
1.337817,,0.039006,0,1,acquisition,,0.03961,0.984575,0,50.214404,0
1.333987,,0.035394,0,1,acquisition,,0.038547,0.985389,0,50.414652,0
1.329283,,0.030324,0,1,acquisition,,0.033243,0.989123,0,50.683559,0
1.324986,,0.025332,0,1,acquisition,,0.029877,0.991209,0,50.915813,0
1.321155,,0.020539,0,1,acquisition,,0.025185,0.993749,0,51.148315,0
1.317447,,0.015624,0,1,acquisition,,0.072627,0.948622,0,51.352247,0
1.315413,,0.013037,0,1,acquisition,,0.015803,0.997537,0,51.583516,0
1.312923,,0.009866,0,1,acquisition,,0.022628,0.994953,0,51.815634,0
1.311077,,0.007514,0,1,acquisition,,0.028196,0.992169,0,52.015653,0
1.309219,,0.005066,0,1,acquisition,,0.025259,0.993713,0,52.254309,0
1.307419,,0.003439,0,1,acquisition,,0.026985,0.992826,0,52.483418,0
1.305971,,0.002526,0,1,acquisition,,0.005663,0.999684,0,52.71608,0
1.304375,,0.001134,0,1,acquisition,,0.045377,0.979782,0,52.916314,0
1.302936,,0.000103,0,1,acquisition,,0.010856,0.998837,0,53.117617,0
1.300832,,0.001272,0,1,acquisition,,0.023536,0.99454,0,53.351123,0
1.298577,,0.00273,0,1,acquisition,,0.028784,0.99184,0,53.583372,0
1.2966,,0.004455,0,1,acquisition,,0.037791,0.985955,0,53.819824,0
1.29406,,0.00673,0,1,acquisition,,0.034755,0.988114,0,54.051263,0
1.29159,,0.009115,0,1,acquisition,,0.028588,0.99195,0,54.283771,0
1.289697,,0.010975,0,1,acquisition,,0.024715,0.99398,0,54.484171,0
1.288069,,0.012834,0,1,acquisition,,0.026851,0.992897,0,54.685046,0
1.286538,,0.014346,0,1,acquisition,,0.029825,0.99124,0,54.88544,0
1.284973,,0.015901,0,1,acquisition,,0.034358,0.988384,0,55.117798,0
1.283493,,0.017533,0,1,acquisition,,0.01518,0.997727,0,55.318145,0
1.282461,,0.01837,0,1,acquisition,,0.045436,0.979729,0,55.519083,0
1.279787,,0.01873,0,1,acquisition,,0.038901,0.985121,0,55.751366,0
1.277424,,0.018627,0,1,acquisition,,0.031918,0.98997,0,55.951657,0
1.274944,,0.019592,0,1,acquisition,,0.033382,0.989032,0,56.221886,0
1.272961,,0.02173,0,1,acquisition,,0.035852,0.987354,0,56.423252,0
1.27089,,0.025385,0,1,acquisition,,0.039119,0.984954,0,56.652063,0
1.269336,,0.028458,0,1,acquisition,,0.047035,0.978285,0,56.852109,0
1.267919,,0.031081,0,1,acquisition,,0.054791,0.970591,0,57.052399,0
1.265783,,0.030717,0,1,acquisition,,0.053513,0.971937,0,57.253244,0
1.262775,,0.02781,0,1,acquisition,,0.043386,0.981509,0,57.485959,0
1.260569,,0.025733,0,1,acquisition,,0.036774,0.986698,0,57.686001,0
1.258923,,0.024153,0,1,acquisition,,0.060628,0.964051,0,57.886385,0
1.255962,,0.018858,0,1,acquisition,,0.050474,0.975015,0,58.087334,0
1.251608,,0.009428,0,1,acquisition,,0.032839,0.989385,0,58.319757,0
1.248049,,0.001449,0,1,acquisition,,0.01766,0.996924,0,58.52001,0
1.245755,,0.003068,0,1,acquisition,,0.019881,0.996103,0,58.733635,0
1.243424,,0.007614,0,1,acquisition,,0.004981,0.999755,0,58.95437,0
1.241923,,0.00999,0,1,acquisition,,0.006093,0.999634,0,59.187025,0
1.240912,,0.011439,0,1,acquisition,,0.008293,0.999321,0,59.387138,0
1.24012,,0.012429,0,1,acquisition,,0.011238,0.998754,0,59.588578,0
1.238304,,0.01647,0,1,acquisition,,0.005852,0.999662,0,59.821553,0
