t_s,timestamp_s,frame_index,roi_id,agent_id,raw_brightness,brightness_used,normalized_signal,signal_norm,state,rising_edge,accepted_flash_event,event_type,threshold_on,threshold_off,norm_on_threshold,norm_off_threshold,adaptive_low,adaptive_high,adaptive_amplitude,estimated_frequency_hz,signal_frequency_hz,accepted_flash_event_count,brightness_mean,detection_mode,detector_episode_latch_enabled,detector_reject_reason,duplicate_suppressed_count,elapsed_time_s,full_frame_mean,last_rising_edge_time_s,latch_off_threshold,latch_on_threshold,local_contrast,local_contrast_ratio,periodicity_confidence,rising_edge_count,roi,roi_mean,roi_median_brightness,roi_top_percentile_brightness,signal_quality,source_agent_id,top_percentile_brightness,use_adaptive
0.267292,15043.729111041,1,0,V0,47.0,47.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,47.0,local_contrast,False,,0,0.38813952100099414,113.19,,0.35,0.65,47.0,0.4476,0.0,0,"{'x': 30, 'y': 308, 'width': 223, 'height': 172}",114.04,104.0,151.0,0.0,V0,151.0,True
0.267292,15043.729111041,1,1,V1,69.0,69.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,69.0,local_contrast,False,,0,0.38813952100099414,113.19,,0.35,0.65,69.0,0.8519,0.0,0,"{'x': 484, 'y': 224, 'width': 156, 'height': 250}",95.66,80.0,149.0,0.0,V1,149.0,True
0.433961,15043.774940244,2,0,V0,48.0,48.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,48.0,local_contrast,False,,0,0.4339687240008061,106.43,,0.35,0.65,48.0,0.4571,0.0,0,"{'x': 30, 'y': 308, 'width': 223, 'height': 172}",114.1,104.0,152.0,0.0,V0,152.0,True
0.433961,15043.774940244,2,1,V1,10.0,10.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,10.0,local_contrast,False,,0,0.4339687240008061,106.43,,0.35,0.65,10.0,0.2128,0.0,0,"{'x': 484, 'y': 224, 'width': 156, 'height': 250}",46.24,46.0,56.0,0.0,V1,56.0,True
0.467373,15043.8083522,3,0,V0,47.0,47.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,47.0,local_contrast,False,,0,0.467380680000133,106.36,,0.35,0.65,47.0,0.4476,0.0,0,"{'x': 30, 'y': 308, 'width': 223, 'height': 172}",114.02,104.0,151.0,0.0,V0,151.0,True
0.467373,15043.8083522,3,1,V1,10.0,10.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,10.0,local_contrast,False,,0,0.467380680000133,106.36,,0.35,0.65,10.0,0.2128,0.0,0,"{'x': 484, 'y': 224, 'width': 156, 'height': 250}",46.21,46.0,56.0,0.0,V1,56.0,True
0.500681,15043.841660026,4,0,V0,47.0,47.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,47.0,local_contrast,False,,0,0.5006885060010973,106.32,,0.35,0.65,47.0,0.4476,0.0,0,"{'x': 30, 'y': 308, 'width': 223, 'height': 172}",113.95,104.0,151.0,0.0,V0,151.0,True
0.500681,15043.841660026,4,1,V1,10.0,10.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,10.0,local_contrast,False,,0,0.5006885060010973,106.32,,0.35,0.65,10.0,0.2128,0.0,0,"{'x': 484, 'y': 224, 'width': 156, 'height': 250}",46.18,46.0,56.0,0.0,V1,56.0,True
0.533987,15043.874966094,5,0,V0,47.0,47.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,47.0,local_contrast,False,,0,0.5339945739997347,112.83,,0.35,0.65,47.0,0.4476,0.0,0,"{'x': 30, 'y': 308, 'width': 223, 'height': 172}",113.8,104.0,151.0,0.0,V0,151.0,True
0.533987,15043.874966094,5,1,V1,71.0,71.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,71.0,local_contrast,False,,0,0.5339945739997347,112.83,,0.35,0.65,71.0,0.8659,0.0,0,"{'x': 484, 'y': 224, 'width': 156, 'height': 250}",97.47,81.0,152.0,0.0,V1,152.0,True
0.567322,15043.908301476,6,0,V0,47.0,47.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,47.0,local_contrast,False,,0,0.5673299560003215,113.26,,0.35,0.65,47.0,0.4476,0.0,0,"{'x': 30, 'y': 308, 'width': 223, 'height': 172}",113.78,104.0,151.0,0.0,V0,151.0,True
0.567322,15043.908301476,6,1,V1,72.0,72.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,72.0,local_contrast,False,,0,0.5673299560003215,113.26,,0.35,0.65,72.0,0.8372,0.0,0,"{'x': 484, 'y': 224, 'width': 156, 'height': 250}",100.48,85.0,157.0,0.0,V1,157.0,True
0.600814,15043.94179358,7,0,V0,47.0,47.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,47.0,local_contrast,False,,0,0.6008220599997003,113.33,,0.35,0.65,47.0,0.4476,0.0,0,"{'x': 30, 'y': 308, 'width': 223, 'height': 172}",113.79,104.0,151.0,0.0,V0,151.0,True
