coupling_term,follower_flash_event,freq_error_hz,frequency_error_hz,frequency_hz,loop_dt_ms,model,phase_error_rad,phase_rad,t_s,virtual_frequency_hz
0.481538,0,0.0,0.43938910028059275,1.391598,0.002,kuramoto,0.502408,5.780793,0.084971,1.8309871002805926
0.481523,1,0.0,0.4393951002805927,1.391592,336.038,kuramoto,0.502392,0.371971,0.421009,1.8309871002805926
-0.363452,0,0.0,0.7756001002805926,1.055387,109.361,kuramoto,-0.371971,1.03509,0.530369,1.8309871002805926
-0.859908,0,0.0,0.9731341002805927,0.857853,65.277,kuramoto,-1.03509,1.386935,0.595646,1.8309871002805926
-0.983145,0,0.0,1.0221681002805927,0.808819,47.453,kuramoto,-1.386935,1.628091,0.643099,1.8309871002805926
-0.998359,0,0.0,1.0282211002805925,0.802766,50.52,kuramoto,-1.628091,1.882909,0.693619,1.8309871002805926
-0.951687,0,0.0,1.0096511002805926,0.821336,49.9,kuramoto,-1.882909,2.140421,0.743519,1.8309871002805926
-0.842103,0,0.0,0.9660491002805927,0.864938,54.801,kuramoto,-2.140421,2.438243,0.79832,1.8309871002805926
-0.646776,0,0.0,0.8883311002805926,0.942656,61.549,kuramoto,-2.438243,2.802791,0.859869,1.8309871002805926
-0.332357,0,0.0,0.7632281002805927,1.067759,66.911,kuramoto,-2.802791,3.251694,0.926781,1.8309871002805926
0.109879,0,0.0,0.5872681002805926,1.243719,59.349,kuramoto,3.031491,3.715475,0.986129,1.8309871002805926
0.542897,0,0.0,0.4149751002805926,1.416012,43.871,kuramoto,2.56771,4.105801,1.030001,1.8309871002805926
0.460527,0,0.0,0.44774910028059267,1.383238,38.644,kuramoto,2.663004,4.441665,1.068645,1.8309871002805926
0.344962,0,0.0,1.0437441374149827,1.337256,36.785,kuramoto,2.789395,4.750742,1.10543,2.3810001374149827
-0.089738,0,0.0,1.2167061374149828,1.164294,59.773,kuramoto,-3.051733,5.188012,1.165203,2.3810001374149827
-0.154976,0,0.0,1.2426631374149828,1.138337,40.029,kuramoto,-2.985989,5.474312,1.205232,2.3810001374149827
-0.490669,0,0.0,1.3762311374149827,1.004769,51.212,kuramoto,-2.628735,5.797623,1.256444,2.3810001374149827
-0.754356,0,0.0,1.4811491374149828,0.899851,52.929,kuramoto,-2.286921,6.096881,1.309373,2.3810001374149827
-0.926997,1,0.0,1.5498401374149826,0.83116,50.206,kuramoto,-1.955267,0.075889,1.35958,2.3810001374149827
-0.659226,0,0.0,1.4432981374149827,0.937702,119.181,kuramoto,-0.71979,0.665065,1.478761,2.3810001374149827
-0.795777,0,0.0,1.4976301374149827,0.88337,30.93,kuramoto,-0.92029,0.836737,1.50969,2.3810001374149827
-0.450588,0,0.0,1.3602831374149826,1.020717,49.699,kuramoto,-0.467424,1.155475,1.55939,2.3810001374149827
-0.155554,0,0.0,1.2428931374149828,1.138107,50.132,kuramoto,-0.156188,1.513964,1.609521,2.3810001374149827
0.11893,0,0.0,1.1336791374149828,1.247321,50.443,kuramoto,0.119212,1.909296,1.659965,2.3810001374149827
0.348357,0,0.0,1.0423931374149826,1.338607,50.288,kuramoto,0.355818,2.332253,1.710253,2.3810001374149827
0.560419,0,0.0,0.9580161374149827,1.422984,52.683,kuramoto,0.594892,2.803284,1.762935,2.3810001374149827
0.686836,0,0.0,0.9077171374149828,1.473283,50.394,kuramoto,0.757126,3.269773,1.813329,2.3810001374149827
0.796173,0,0.0,0.8642131374149826,1.516787,50.158,kuramoto,0.920945,3.747794,1.863487,2.3810001374149827
0.876967,0,0.0,0.8320661374149827,1.548934,49.862,kuramoto,1.069514,4.233067,1.91335,2.3810001374149827
0.887308,0,0.0,0.8279511374149828,1.553049,49.497,kuramoto,2.050118,4.716067,1.962847,2.3810001374149827
0.944605,0,0.0,0.8051541374149827,1.575846,50.195,kuramoto,1.905204,5.21306,2.013042,2.3810001374149827
0.98451,0,0.0,0.7892761374149828,1.591724,50.305,kuramoto,1.747039,5.716163,2.063346,2.3810001374149827
0.999978,0,0.0,0.030225622632432003,1.597879,49.512,kuramoto,1.577426,6.213256,2.112859,1.628104622632432
0.997794,1,0.0,0.031094622632432012,1.59701,62.955,kuramoto,1.504367,0.561781,2.175814,1.628104622632432
0.999132,0,0.0,0.030562622632432035,1.597542,109.836,kuramoto,1.612457,1.565547,2.28565,1.628104622632432
0.846949,0,0.0,0.09111462263243197,1.53699,59.614,kuramoto,1.010221,2.14125,2.345264,1.628104622632432
0.805119,0,0.0,0.10775862263243208,1.520346,74.435,kuramoto,0.935875,2.8523,2.419699,1.628104622632432
-0.285274,0,0.0,0.5416116226324321,1.086493,65.174,kuramoto,-2.8523,3.297219,2.484873,1.628104622632432
-0.254227,0,0.0,0.5292586226324321,1.098846,47.777,kuramoto,-2.884544,3.627087,2.53265,1.628104622632432
-0.308449,0,0.0,0.550832622632432,1.077272,44.733,kuramoto,-2.82803,3.929874,2.577384,1.628104622632432
-0.320342,0,0.0,0.555564622632432,1.07254,36.506,kuramoto,-2.815502,4.175884,2.613889,1.628104622632432
-0.542213,0,0.0,0.643844622632432,0.98426,57.076,kuramoto,-2.568524,4.528857,2.670965,1.628104622632432
-0.696862,0,0.0,0.7053766226324321,0.922728,63.782,kuramoto,-2.37058,4.898646,2.734748,1.628104622632432
-0.830167,0,0.0,0.7584176226324321,0.869687,66.939,kuramoto,-2.162185,5.264429,2.801687,1.628104622632432
-0.92956,0,0.0,0.7979646226324321,0.83014,67.103,kuramoto,-1.948374,5.614431,2.86879,1.628104622632432
-0.989278,0,0.0,0.8217256226324321,0.806379,67.266,kuramoto,-1.717368,5.955244,2.936056,1.628104622632432
-0.996752,1,0.0,0.824699622632432,0.803405,65.761,kuramoto,-1.490178,0.004014,3.001816,1.628104622632432
-0.715756,0,0.0,1.3456239574041997,0.91521,118.603,kuramoto,-0.797706,0.579058,3.12042,2.2608339574042
-0.547235,0,0.0,1.2785719574041998,0.982262,38.361,kuramoto,-0.579058,0.815809,3.15878,2.2608339574042
-0.350266,0,0.0,1.2001999574041997,1.060634,49.118,kuramoto,-0.357855,1.143141,3.207898,2.2608339574042
-0.214135,0,0.0,1.1460349574041997,1.114799,50.344,kuramoto,-0.215806,1.495773,3.258242,2.2608339574042
-0.103584,0,0.0,1.1020489574041998,1.158785,49.838,kuramoto,-0.10377,1.858639,3.30808,2.2608339574042
0.034956,0,0.0,1.0469259574041998,1.213908,53.799,kuramoto,0.034963,2.268977,3.36188,2.2608339574042
0.089934,0,0.0,1.0250499574041998,1.235784,49.92,kuramoto,0.090056,2.656589,3.4118,2.2608339574042
0.169024,0,0.0,0.9935809574041998,1.267253,50.131,kuramoto,0.16984,3.055751,3.461931,2.2608339574042
0.082315,0,0.0,1.0280819574041997,1.232752,33.435,kuramoto,0.082409,3.314725,3.495366,2.2608339574042
0.282057,0,0.0,0.9486069574041998,1.312227,49.606,kuramoto,0.285937,3.723724,3.544972,2.2608339574042
0.329571,0,0.0,0.9297019574041998,1.331132,49.221,kuramoto,0.335849,4.135395,3.594192,2.2608339574042
0.389834,0,0.0,0.9057239574041998,1.35511,51.083,kuramoto,0.400451,4.570336,3.645275,2.2608339574042
0.415576,0,0.0,0.8954819574041999,1.365352,49.666,kuramoto,0.428576,4.996413,3.694942,2.2608339574042
0.959936,0,0.0,0.6788879574041997,1.581946,49.966,kuramoto,1.286773,5.49306,3.744908,2.2608339574042
0.960516,0,0.0,0.6786569574041998,1.582177,50.007,kuramoto,1.288849,5.990188,3.794915,2.2608339574042
0.96771,1,0.0,0.6757939574041998,1.58504,52.568,kuramoto,1.315982,0.230531,3.847483,2.2608339574042
0.871835,0,0.0,0.7139419574041999,1.546892,129.369,kuramoto,2.082657,1.202472,3.976852,2.2608339574042
0.990676,0,0.0,0.6666559574041997,1.594178,59.835,kuramoto,1.707457,1.801815,4.036688,2.2608339574042
-0.973434,0,0.0,1.4481509574041997,0.812683,60.569,kuramoto,-1.801815,2.111093,4.097257,2.2608339574042
-0.997245,0,0.0,1.1643645872939543,0.803209,43.475,kuramoto,-1.645046,2.3305,4.140732,1.9675735872939542
-0.966949,0,0.0,1.1523105872939543,0.815263,51.444,kuramoto,-1.312979,2.594022,4.192176,1.9675735872939542
-0.962674,0,0.0,1.1506095872939541,0.816964,26.1,kuramoto,-1.296712,2.727997,4.218276,1.9675735872939542
-0.753099,0,0.0,1.067222587293954,0.900351,53.912,kuramoto,-0.85276,3.032981,4.272188,1.9675735872939542
-0.493403,0,0.0,0.9638925872939541,1.003681,59.865,kuramoto,-0.515998,3.410511,4.332054,1.9675735872939542
-0.202007,0,0.0,0.8479495872939542,1.119624,64.378,kuramoto,-0.203407,3.863399,4.396432,1.9675735872939542
0.057114,0,0.0,0.7448485872939541,1.222725,66.553,kuramoto,0.057145,4.374701,4.462985,1.9675735872939542
0.263466,0,0.0,0.6627435872939542,1.30483,67.237,kuramoto,0.266613,4.925945,4.530222,1.9675735872939542
0.418242,0,0.0,0.601160587293954,1.366413,66.805,kuramoto,0.431509,5.499495,4.597027,1.9675735872939542
0.705898,0,0.0,0.4867055872939541,1.480868,49.553,kuramoto,0.78369,5.960565,4.646581,1.9675735872939542
0.768054,1,0.0,0.46197458729395424,1.505599,49.983,kuramoto,0.875796,0.150217,4.696564,1.9675735872939542
0.994939,0,0.0,0.37169958729395414,1.595874,114.616,kuramoto,1.671448,1.152934,4.81118,1.9675735872939542
0.918377,0,0.0,0.4021635872939542,1.56541,44.747,kuramoto,1.163958,1.593054,4.855927,1.9675735872939542
0.989235,0,0.0,0.37396958729395413,1.593604,63.258,kuramoto,1.423934,2.226452,4.919185,1.9675735872939542
0.998938,0,0.0,0.37010858729395424,1.597465,66.336,kuramoto,1.524696,2.892278,4.985521,1.9675735872939542
