brightness,camera_processing_time_ms,signal_norm,state,t_s,virtual_event
132.0,325.524,0.0,0,0.084971,0
177.0,38.389,0.0,0,0.421009,0
160.0,65.241,0.0,0,0.530369,0
157.0,47.418,0.0,0,0.595646,0
177.0,50.484,0.0,0,0.643099,0
194.0,49.864,0.0,0,0.693619,0
171.0,54.765,0.0,0,0.743519,0
161.0,61.513,0.0,0,0.79832,0
154.0,66.876,0.0,0,0.859869,0
165.0,59.313,0.4907,0,0.926781,0
168.0,43.836,0.6087,0,0.986129,0
173.0,38.606,0.8238,1,1.030001,1
172.0,36.75,0.7768,1,1.068645,0
189.0,50.144,1.0,1,1.10543,0
150.0,39.992,0.0,0,1.165203,0
176.0,51.176,0.7742,1,1.205232,0
171.0,52.893,0.6327,1,1.256444,0
176.0,50.171,0.8345,1,1.309373,0
177.0,49.998,0.9084,1,1.35958,0
172.0,30.894,0.748,1,1.478761,0
180.0,49.663,1.0,1,1.50969,0
176.0,50.095,0.8543,1,1.55939,0
169.0,50.408,0.5806,1,1.609521,0
176.0,50.253,0.8719,1,1.659965,0
171.0,52.648,0.6695,1,1.710253,0
178.0,50.359,0.9574,1,1.762935,0
176.0,50.123,0.8783,1,1.813329,0
175.0,49.827,0.84,1,1.863487,0
148.0,49.463,0.0,0,1.91335,0
177.0,50.118,0.9512,1,1.962847,1
173.0,50.269,0.7917,1,2.013042,0
176.0,49.476,0.9195,1,2.063346,0
193.0,50.337,1.0,1,2.112859,0
198.0,41.408,1.0,1,2.175814,0
154.0,59.578,0.0,0,2.28565,0
150.0,74.393,0.0,0,2.345264,0
155.0,65.135,0.0833,0,2.419699,0
182.0,47.685,0.9329,1,2.484873,1
198.0,44.693,1.0,1,2.53265,0
198.0,36.47,1.0,1,2.577384,0
199.0,57.039,1.0,1,2.613889,0
202.0,63.747,1.0,1,2.670965,0
203.0,66.905,1.0,1,2.734748,0
155.0,67.065,0.0227,0,2.801687,0
149.0,67.23,0.0,0,2.86879,0
140.0,65.725,0.0,0,2.936056,0
145.0,50.214,0.0,0,3.001816,0
147.0,32.05,0.0,0,3.12042,0
194.0,49.04,0.9187,1,3.15878,1
155.0,50.309,0.1242,0,3.207898,0
173.0,49.803,0.4898,0,3.258242,0
167.0,53.766,0.3691,0,3.30808,0
173.0,49.883,0.4958,0,3.36188,0
173.0,50.096,0.4989,0,3.4118,0
171.0,33.4,0.4596,0,3.461931,0
172.0,49.572,0.4839,0,3.495366,0
153.0,49.186,0.0739,0,3.544972,0
171.0,51.049,0.4681,0,3.594192,0
167.0,49.631,0.3822,0,3.645275,0
175.0,49.932,0.564,0,3.694942,0
190.0,49.928,0.9091,1,3.744908,1
192.0,52.531,0.9545,1,3.794915,0
148.0,58.878,0.0,0,3.847483,0
150.0,59.8,0.0157,0,3.976852,0
162.0,60.532,0.2825,0,4.036688,0
191.0,43.396,0.9326,1,4.097257,1
190.0,40.781,0.9099,1,4.140732,0
189.0,26.065,0.8871,1,4.192176,0
191.0,53.877,0.9321,1,4.218276,0
192.0,59.829,0.9546,1,4.272188,0
193.0,64.342,0.9773,1,4.332054,0
153.0,66.518,0.0683,0,4.396432,0
144.0,67.203,0.0,0,4.462985,0
139.0,66.77,0.0,0,4.530222,0
146.0,49.517,0.0,0,4.597027,0
191.0,49.904,0.9451,1,4.646581,1
189.0,45.927,0.9031,1,4.696564,0
159.0,44.711,0.2428,0,4.81118,0
154.0,63.223,0.1327,0,4.855927,0
150.0,66.301,0.0443,0,4.919185,0
155.0,64.312,0.1556,0,4.985521,0
162.0,45.055,0.3096,0,5.049868,0
189.0,42.341,0.9107,1,5.094958,1
190.0,38.785,0.9329,1,5.13738,0
191.0,52.561,0.9552,1,5.176201,0
192.0,49.233,0.9775,1,5.238449,0
192.0,62.888,0.9775,1,5.287717,0
193.0,66.7,1.0,1,5.350642,0
195.0,66.467,1.0,1,5.417377,0
143.0,67.596,0.0,0,5.483882,0
138.0,61.826,0.0,0,5.622959,0
147.0,49.662,0.0,0,5.684822,0
191.0,49.893,0.9559,1,5.734519,1
190.0,48.195,0.9339,1,5.784499,0
191.0,55.622,0.9559,1,5.832736,0
150.0,61.482,0.0529,0,5.888395,0
152.0,65.395,0.0969,0,5.949912,0
148.0,66.29,0.011,0,6.015342,0
157.0,63.531,0.2088,0,6.081667,0
160.0,45.061,0.2747,0,6.145234,0
166.0,42.038,0.4066,0,6.190329,0
154.0,29.684,0.1429,0,6.241083,0
187.0,49.784,0.8681,1,6.270801,1
180.0,49.53,0.7143,1,6.320665,0
180.0,50.649,0.7143,1,6.370231,0
165.0,36.551,0.3846,1,6.488961,0
158.0,60.581,0.2308,0,6.525548,0
162.0,57.612,0.3187,0,6.586166,0
155.0,41.622,0.1648,0,6.643815,0
189.0,36.74,0.9121,1,6.68549,1
187.0,35.469,0.8678,1,6.722311,0
184.0,50.013,0.8018,1,6.757817,0
192.0,50.038,0.978,1,6.807865,0
191.0,55.845,0.956,1,6.85794,0
192.0,61.219,0.978,1,6.913823,0
192.0,65.387,0.978,1,6.975078,0
193.0,66.442,1.0,1,7.040501,0
143.0,67.49,0.0,0,7.10698,0
139.0,66.573,0.0,0,7.174506,0
138.0,66.868,0.0,0,7.241115,0
190.0,65.709,0.937,1,7.389117,1
191.0,55.975,0.958,1,7.454908,0
147.0,61.818,0.0336,0,7.510917,0
152.0,71.749,0.1435,0,7.572771,0
144.0,67.807,0.0,0,7.64456,0
155.0,65.05,0.2243,0,7.712409,0
158.0,40.354,0.2872,0,7.777501,0
163.5,43.351,0.4013,0,7.817889,0
169.0,39.891,0.5168,0,7.861276,0
189.0,49.85,0.937,1,7.901209,1
182.0,49.757,0.7895,1,7.951142,0
190.0,50.328,0.957,1,8.000935,0
160.0,39.964,0.2982,0,8.122598,0
154.0,63.076,0.1667,0,8.162597,0
162.0,59.128,0.3421,0,8.225707,0
165.0,41.77,0.4079,0,8.284871,0
169.0,26.365,0.4956,0,8.339304,0
168.0,35.786,0.4725,0,8.365704,0
165.0,49.656,0.4066,0,8.401525,0
177.0,49.95,0.6711,1,8.451216,1
172.0,50.127,0.5614,1,8.501246,0
184.0,49.974,0.8246,1,8.551409,0
191.0,50.021,0.9781,1,8.601417,0
191.0,55.013,0.9781,1,8.651474,0
145.0,61.508,0.0,0,8.706522,0
153.0,65.164,0.1631,0,8.768064,0
153.0,57.975,0.1649,0,8.902744,0
190.0,43.94,0.9571,1,8.960756,1
189.0,40.92,0.9356,1,9.004778,0
191.0,49.624,0.9785,1,9.045737,0
191.0,54.497,0.9785,1,9.095396,0
192.0,59.58,1.0,1,9.149928,0
165.0,64.503,0.4218,1,9.209544,0
150.0,67.034,0.1006,0,9.274081,0
143.0,66.783,0.0,0,9.341151,0
147.0,57.585,0.057,0,9.417294,0
163.0,49.194,0.3941,0,9.474914,0
189.0,46.665,0.9437,1,9.524143,1
189.0,42.924,0.9425,1,9.570889,0
147.0,41.268,0.0,0,9.689503,0
152.0,65.603,0.1119,0,9.730806,0
148.0,66.342,0.0224,0,9.796445,0
158.0,61.847,0.2461,0,9.862823,0
161.0,44.547,0.3139,0,9.924706,0
167.0,41.621,0.4484,0,9.969288,0
157.0,37.619,0.2247,0,10.010945,0
187.0,50.264,0.8969,1,10.048599,1
179.0,49.487,0.7175,1,10.098946,0
184.0,50.459,0.8296,1,10.148469,0
192.0,49.612,1.0,1,10.198964,0
191.0,55.918,0.9865,1,10.248612,0
152.0,56.469,0.1136,0,10.37468,0
144.0,56.878,0.0,0,10.441278,0
152.0,66.792,0.1136,0,10.4982,0
183.0,48.02,0.8182,1,10.565029,1
189.0,44.657,0.9545,1,10.61313,0
190.0,41.061,0.9773,1,10.657823,0
190.0,56.121,0.9773,1,10.69892,0
191.0,61.627,1.0,1,10.755076,0
193.0,65.946,1.0,1,10.816738,0
196.0,66.655,1.0,1,10.88272,0
156.0,67.272,0.2045,0,10.949409,0
139.0,66.995,0.0,0,11.016716,0
137.0,66.405,0.0,0,11.083779,0
