t_s,detected_state,leader_flash_event,brightness_used,signal_norm,camera_ms
4.682307,1,0,109.67,0.9362,68.61
4.751104,1,0,103.33,0.5316,79.42
4.830707,0,0,95.67,0.0428,83.39
4.914293,0,0,96.67,0.1066,61.32
4.975799,0,0,96.67,0.1066,90.53
5.066549,1,1,106.67,0.7447,63.99
5.130819,1,0,109.33,0.9145,63.71
5.194719,1,0,111.67,1.0,74.08
5.268998,0,0,95.33,0.0211,83.21
5.352409,0,0,96.33,0.0849,83.26
5.435874,0,0,96.33,0.0849,60.46
5.496537,0,0,94.0,0.0,88.32
5.585061,1,1,106.67,0.7447,63.51
5.648823,1,0,108.0,0.8296,65.0
5.71403,1,0,111.0,1.0,73.87
5.788102,0,0,96.33,0.0849,82.6
5.870926,0,0,96.33,0.0849,83.07
5.954203,0,0,93.67,0.0,58.8
6.013212,0,0,97.67,0.1756,87.24
6.100669,1,1,106.33,0.7248,60.9
6.161823,1,0,109.67,0.9362,69.24
6.231279,1,0,110.67,1.0,78.65
6.310146,0,0,95.0,0.0,84.16
6.394546,0,0,97.33,0.1487,82.0
6.476772,0,0,95.0,0.0,73.38
6.550372,1,1,108.33,0.8507,66.87
6.617502,1,0,106.67,0.7447,62.44
6.680173,1,0,109.33,0.9145,68.59
6.748999,1,0,104.33,0.5954,79.69
6.828917,0,0,95.0,0.0,83.26
6.912402,0,0,96.0,0.0638,62.45
6.975097,0,0,93.67,0.0,57.55
7.032878,0,0,97.67,0.1704,66.83
7.099941,1,1,106.0,0.702,61.1
7.161327,1,0,109.0,0.8934,68.7
7.230265,1,0,109.67,0.9651,78.42
7.308927,0,0,94.33,0.0,84.41
7.393574,0,0,96.33,0.0879,81.06
7.474869,0,0,95.33,0.0218,74.16
7.549274,1,1,108.0,0.859,66.42
7.615989,1,0,106.67,0.7711,62.43
7.678667,1,0,109.67,0.9693,68.32
7.747233,1,0,106.0,0.7333,78.41
7.825888,0,0,95.67,0.0447,83.67
7.909794,0,0,96.0,0.0667,62.76
7.972846,0,0,94.0,0.0,58.03
8.031117,0,0,96.67,0.1113,67.82
8.099186,1,1,106.0,0.7333,60.24
8.159728,1,0,109.67,0.978,68.18
8.22816,1,0,110.0,1.0,78.22
8.306662,0,0,94.67,0.0,83.14
8.390057,0,0,96.67,0.1156,81.8
8.472105,0,0,95.0,0.0022,73.02
8.545375,1,1,106.33,0.7711,65.7
8.611381,1,0,106.0,0.7487,60.9
8.672541,1,0,109.33,0.9747,66.89
8.739693,1,0,110.33,1.0,77.78
8.817733,0,0,95.0,0.0022,84.05
8.902042,0,0,97.0,0.138,81.05
8.983351,0,0,95.33,0.0224,73.4
9.057008,1,1,106.67,0.7919,64.7
9.122057,1,0,106.0,0.7465,61.98
9.184305,1,0,110.0,1.0,68.99
9.253562,1,0,102.0,0.4772,79.37
9.333202,0,0,95.67,0.0457,83.59
9.417047,0,0,96.33,0.0907,59.54
9.476846,0,0,96.0,0.0682,89.45
9.566601,1,1,106.33,0.7723,63.53
9.630464,1,0,106.67,0.7955,61.78
9.692521,1,0,110.33,1.0,69.17
9.761969,0,0,97.33,0.1581,80.17
9.842437,0,0,95.0,0.0,83.72
9.926445,0,0,96.33,0.0903,60.5
9.987204,0,0,94.0,0.0,89.77
10.077252,1,1,108.33,0.905,63.33
10.140906,1,0,109.33,0.9726,64.36
10.205551,1,0,113.0,1.0,72.98
10.278812,0,0,94.0,0.0,82.23
10.361327,0,0,95.67,0.0706,84.26
10.445871,0,0,96.0,0.0924,60.4
10.506572,0,0,97.0,0.1396,87.04
10.593912,1,1,108.0,0.8827,61.65
10.655894,1,0,111.33,1.0,66.58
10.722758,1,0,112.0,1.0,78.5
10.801549,0,0,95.0,0.0044,83.61
10.885451,0,0,96.67,0.1152,82.56
10.968298,0,0,95.0,0.0,74.13
11.042731,1,1,109.67,0.978,66.97
11.110035,1,0,107.67,0.8447,61.52
11.171847,1,0,111.0,1.0,67.82
11.239966,1,0,110.67,1.0,78.67
11.318925,0,0,94.67,0.0,83.79
11.403005,0,0,97.0,0.1365,81.08
11.484376,0,0,95.67,0.0486,73.44
11.55813,1,1,107.67,0.8417,65.19
11.623671,1,0,108.0,0.8635,62.27
11.686243,1,0,112.0,1.0,69.84
11.756386,0,0,99.67,0.3076,81.03
11.837719,0,0,95.33,0.0257,84.44
11.922499,0,0,97.0,0.1342,60.15
11.982947,0,0,96.67,0.1089,89.33
12.072593,1,1,108.33,0.8695,62.95
12.1359,1,0,110.0,0.9785,62.68
12.198889,1,0,113.33,1.0,71.6
12.270806,0,0,95.33,0.0214,81.75
12.352867,0,0,96.0,0.0649,86.33
12.439497,0,0,97.33,0.1513,61.21
12.501009,0,0,95.33,0.0214,89.28
12.590643,1,1,112.0,1.0,65.17
12.656176,1,0,117.0,1.0,67.64
12.724138,1,0,121.0,1.0,79.7
12.804146,0,0,97.0,0.1215,89.41
12.89387,0,0,101.0,0.3644,90.89
12.985071,0,0,105.67,0.6455,81.11
13.066532,1,1,125.67,1.0,72.52
13.139418,1,0,130.67,1.0,71.68
13.211425,1,0,137.67,1.0,87.44
13.299185,1,0,111.33,0.9439,99.13
13.398667,1,0,115.0,1.0,99.41
13.498426,1,0,122.33,1.0,94.63
13.593394,1,0,135.33,1.0,84.32
13.678051,1,0,138.0,1.0,91.7
13.770086,1,0,105.67,0.4407,100.55
13.87098,0,0,94.33,0.0,99.52
13.970834,0,0,97.0,0.077,78.66
14.049828,1,1,118.0,0.9384,75.23
14.125463,1,0,120.0,0.9764,85.08
14.210885,1,0,116.33,0.8323,90.46
14.301691,0,0,102.67,0.296,91.95
14.393982,0,0,103.33,0.3219,88.57
14.48289,0,0,99.67,0.1785,61.26
14.544486,1,1,113.33,0.7145,89.69
14.634604,1,0,113.0,0.6992,69.99
14.704944,1,0,115.33,0.7902,82.34
14.787629,0,0,102.0,0.2696,88.03
14.876005,0,0,102.67,0.2893,86.32
14.962692,0,0,98.67,0.1317,60.96
15.023993,1,1,112.67,0.6835,87.99
15.112378,1,0,110.67,0.6047,63.8
15.176535,1,0,114.0,0.7359,70.27
15.247163,1,0,108.67,0.5258,82.7
15.330223,0,0,99.0,0.1412,87.38
15.417957,0,0,100.33,0.1938,63.79
15.482101,0,0,98.0,0.1016,59.05
15.541502,0,0,111.67,0.6426,69.31
15.61118,0,0,109.33,0.55,65.72
15.677265,1,1,113.33,0.7083,70.3
15.747972,1,0,108.0,0.4974,82.02
15.830359,0,0,99.33,0.1428,86.98
15.917701,0,0,100.67,0.1966,63.74
15.981795,0,0,98.33,0.0869,59.72
16.041895,0,0,111.33,0.619,68.49
16.110785,0,0,109.33,0.5359,65.85
16.177006,1,1,113.33,0.6992,70.65
16.24807,1,0,109.0,0.5224,80.96
16.329399,0,0,99.67,0.1212,87.01
16.416782,0,0,101.33,0.1906,64.21
16.481357,0,0,98.33,0.0642,59.47
16.541199,1,1,112.67,0.664,68.8
16.610449,1,0,111.0,0.5932,64.86
16.675689,1,0,115.33,0.7767,70.77
16.746843,1,0,109.67,0.5369,82.31
16.829527,0,0,99.67,0.1131,88.04
16.917945,0,0,101.33,0.1835,64.31
16.982653,0,0,99.33,0.0937,60.18
17.043212,1,1,114.33,0.7274,69.2
17.112848,1,0,111.67,0.6118,66.53
17.179763,1,0,116.0,0.8,71.03
17.251174,1,0,106.0,0.3653,84.59
17.336143,0,0,99.67,0.0685,89.16
17.425691,0,0,101.67,0.15,62.97
17.489051,0,0,99.33,0.039,60.19
17.549632,1,1,115.67,0.7738,81.65
17.631823,1,0,115.67,0.7738,85.82
17.718036,1,0,118.33,0.8959,78.68
17.797106,0,0,99.67,0.0423,87.58
17.885075,0,0,101.33,0.1088,86.54
17.972017,0,0,97.67,0.0,59.62
18.032022,1,1,115.67,0.8216,87.4
18.119862,1,0,114.0,0.7836,65.18
18.185438,1,0,117.33,0.9788,71.14
18.256979,0,0,103.33,0.2498,84.18
18.341557,0,0,99.0,0.0109,88.48
18.43047,0,0,100.67,0.103,62.19
18.493056,0,0,98.67,0.0,90.49
18.583943,1,1,110.67,0.6859,65.09
18.649488,1,0,113.0,0.8348,66.46
18.71636,1,0,114.67,0.9412,75.93
18.79269,0,0,99.33,0.0388,86.43
18.879525,0,0,101.33,0.1482,85.71
18.965642,0,0,97.33,0.0,59.3
19.02534,1,1,111.33,0.7417,86.91
19.112714,1,0,109.33,0.6227,63.39
19.176517,1,0,113.0,0.8514,69.42
19.246352,1,0,109.0,0.6155,81.31
19.328076,0,0,99.0,0.008,87.7
19.416196,0,0,100.33,0.0888,64.56
19.481163,0,0,98.33,0.0,59.85
19.541431,1,1,112.0,0.8001,69.14
19.61104,1,0,109.33,0.6399,65.53
19.676994,1,0,113.33,0.88,70.5
19.747915,1,0,108.33,0.5964,82.32
19.830681,0,0,99.33,0.0407,87.08
19.918187,0,0,100.33,0.1025,63.89
19.982514,0,0,98.33,0.0,58.79
20.041729,1,1,112.0,0.824,68.83
20.111032,1,0,109.67,0.6832,65.52
20.176989,1,0,113.33,0.9056,69.7
20.247122,1,0,108.0,0.5801,82.61
20.330163,0,0,98.33,0.0,86.9
20.417491,0,0,100.0,0.1014,64.67
20.48261,0,0,98.33,0.0,59.07
20.542115,1,1,112.0,0.8266,68.46
20.61106,1,0,110.0,0.7085,65.34
20.676835,1,0,113.67,0.9313,69.84
20.747114,1,0,108.67,0.6277,82.65
20.830194,0,0,99.33,0.0607,86.49
20.917123,0,0,100.67,0.1421,64.27
20.981827,0,0,98.67,0.0063,59.76
21.042036,1,1,112.67,0.8652,68.41
21.110939,1,0,110.33,0.7216,65.65
21.177037,1,0,114.67,0.9879,70.12
21.247619,1,0,109.33,0.6622,82.28
21.330349,0,0,100.0,0.0879,87.3
21.418099,0,0,101.67,0.1903,64.36
21.482906,0,0,99.0,0.0204,59.25
21.542637,1,1,112.67,0.8643,68.39
21.611521,1,0,110.33,0.7198,65.19
21.677156,1,0,114.0,0.9581,69.73
21.747336,1,0,108.0,0.5831,83.02
21.830834,0,0,99.33,0.0412,87.29
21.918595,0,0,100.67,0.125,63.43
21.982504,0,0,98.67,0.0,59.54
22.042523,1,1,112.33,0.8537,68.34
22.111367,1,0,109.67,0.6875,65.75
22.17758,1,0,113.67,0.9375,69.52
22.247559,1,0,108.33,0.6247,82.52
22.330556,0,0,99.33,0.0427,86.87
22.417887,0,0,100.33,0.1073,64.3
22.48267,0,0,98.0,0.0,59.05
22.542175,1,1,112.0,0.8626,68.15
22.610853,1,0,110.0,0.7402,71.07
22.682532,1,0,113.33,0.9732,81.09
22.764085,1,0,108.67,0.6682,65.69
22.830234,0,0,99.67,0.0709,86.51
22.91721,0,0,101.33,0.181,64.17
22.981843,0,0,99.0,0.022,59.08
23.041379,1,1,112.67,0.9506,68.31
23.110203,1,0,110.0,0.7711,66.15
23.176823,1,0,114.33,1.0,70.26
23.247556,1,0,109.0,0.7046,82.36
23.330392,0,0,99.67,0.0682,87.0
23.417861,0,0,101.33,0.1814,64.34
23.482696,0,0,99.0,0.0225,59.18
23.54234,1,1,112.33,0.9318,68.68
23.611551,1,0,110.0,0.7729,65.44
23.677466,1,0,114.0,1.0,70.19
23.74814,1,0,108.0,0.6364,82.32
23.830941,0,0,99.0,0.0225,87.63
23.919055,0,0,101.0,0.1589,62.89
23.98244,0,0,98.33,0.0,59.38
24.042301,1,1,112.0,0.9093,68.69
24.111519,1,0,110.0,0.7729,62.94
24.174947,1,0,113.67,1.0,69.17
24.244597,1,0,110.33,0.7954,81.73
24.326831,0,0,99.67,0.0682,87.21
24.414554,0,0,100.67,0.1364,64.71
24.47974,0,0,98.67,0.0,60.74
24.540977,1,1,111.33,0.8636,68.73
24.610244,1,0,110.33,0.7954,65.66
24.676396,1,0,114.33,1.0,69.63
24.746539,1,0,109.67,0.7333,82.7
24.829726,0,0,99.67,0.0667,86.7
24.916916,0,0,100.67,0.1333,64.32
24.981723,0,0,99.0,0.022,60.25
25.042486,1,1,112.33,0.9089,69.5
25.112528,1,0,110.33,0.7728,64.78
25.177811,1,0,113.67,1.0,70.22
25.248524,1,0,107.0,0.5464,82.59
25.331611,0,0,99.33,0.0225,87.27
25.419378,0,0,100.33,0.0907,63.29
25.483163,0,0,98.33,0.0,59.53
25.54319,1,1,112.67,0.9318,68.51
25.612251,1,0,110.0,0.7498,62.92
25.67568,1,0,113.67,1.0,69.3
25.74548,1,0,110.0,0.7498,81.08
25.827053,0,0,99.83,0.0566,88.48
25.916035,0,0,101.0,0.1363,64.23
25.980766,0,0,99.0,0.0,60.1
26.041373,1,1,112.67,0.9318,68.98
26.110931,1,0,110.67,0.7955,65.38
26.176822,1,0,114.33,1.0,70.7
26.24803,1,0,109.0,0.6817,82.21
26.330776,0,0,100.33,0.0907,87.16
26.418465,0,0,101.33,0.1588,64.59
26.483562,0,0,99.33,0.0225,58.61
26.542707,1,1,113.0,0.9543,68.99
26.612264,1,0,110.67,0.7955,65.8
26.678612,1,0,114.0,1.0,70.14
26.749271,1,0,107.33,0.5678,82.72
26.832508,0,0,99.67,0.0457,86.88
26.919902,0,0,100.67,0.1138,63.77
26.984187,0,0,98.67,0.0,58.78
27.043499,1,1,113.0,0.9543,68.28
27.112349,1,0,110.33,0.7723,64.13
27.177013,1,0,114.0,1.0,69.71
27.247244,1,0,109.67,0.7273,81.66
27.329428,0,0,99.33,0.0225,87.13
27.41708,0,0,100.33,0.0907,65.11
27.482735,0,0,99.0,0.0,59.75
27.543011,1,1,113.0,0.9543,69.35
27.61294,1,0,110.0,0.7498,65.65
27.67912,1,0,113.67,1.0,70.57
27.750228,1,0,107.67,0.591,96.56
27.84744,0,0,100.0,0.0682,73.63
27.921614,0,0,101.67,0.182,62.97
27.985172,0,0,99.0,0.0,57.94
28.043651,1,1,113.0,0.9543,68.01
28.112255,1,0,110.67,0.7955,63.36
28.176159,1,0,114.33,1.0,69.35
28.246047,1,0,110.33,0.7723,81.74
28.328322,0,0,100.33,0.0907,87.7
28.416561,0,0,101.67,0.182,64.65
28.481748,0,0,99.33,0.0225,59.96
28.542254,1,1,113.0,0.9543,69.77
28.612618,1,0,110.33,0.7723,64.94
28.678111,1,0,113.67,1.0,70.86
28.749517,1,0,107.0,0.5453,82.82
28.832884,0,0,100.0,0.0682,86.76
28.920194,0,0,101.33,0.1588,63.44
28.984184,0,0,98.67,0.0,58.63
29.043373,1,1,113.0,0.9543,68.2
29.112178,1,0,110.33,0.7723,63.48
29.176214,1,0,114.0,1.0,68.76
29.245534,1,0,110.33,0.7723,81.97
29.328067,0,0,100.67,0.1138,87.7
29.416326,0,0,101.67,0.182,64.74
29.481622,0,0,99.67,0.026,60.62
29.542822,1,1,113.33,0.9763,68.59
29.612025,1,0,110.67,0.7913,65.58
29.678163,1,0,114.33,1.0,71.02
29.749745,1,0,107.67,0.5826,82.72
29.833026,0,0,100.0,0.0489,87.09
29.92068,0,0,101.67,0.1651,63.42
29.984658,0,0,98.67,0.0,58.91
