t_s,timestamp_s,frame_index,roi_id,agent_id,raw_brightness,brightness_used,normalized_signal,signal_norm,state,rising_edge,accepted_flash_event,event_type,threshold_on,threshold_off,norm_on_threshold,norm_off_threshold,adaptive_low,adaptive_high,adaptive_amplitude,estimated_frequency_hz,signal_frequency_hz,accepted_flash_event_count,brightness_mean,detection_mode,detector_episode_latch_enabled,detector_reject_reason,duplicate_suppressed_count,elapsed_time_s,full_frame_mean,last_rising_edge_time_s,latch_off_threshold,latch_on_threshold,local_contrast,local_contrast_ratio,periodicity_confidence,rising_edge_count,roi,roi_mean,roi_median_brightness,roi_top_percentile_brightness,signal_quality,source_agent_id,top_percentile_brightness,use_adaptive
0.267279,14936.717069698,1,0,V0,58.0,58.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,58.0,local_contrast,False,,0,0.3882913759989606,115.36,,0.35,0.65,58.0,0.6237,0.0,0,"{'x': 77, 'y': 274, 'width': 222, 'height': 206}",106.16,92.0,150.0,0.0,V0,150.0,True
0.267279,14936.717069698,1,1,V1,50.0,50.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,50.0,local_contrast,False,,0,0.3882913759989606,115.36,,0.35,0.65,50.0,0.4587,0.0,0,"{'x': 437, 'y': 253, 'width': 203, 'height': 227}",110.16,108.0,158.0,0.0,V1,158.0,True
0.433948,14936.762733909,2,0,V0,57.0,57.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,57.0,local_contrast,False,,0,0.4339555869992182,106.24,,0.35,0.65,57.0,0.6,0.0,0,"{'x': 77, 'y': 274, 'width': 222, 'height': 206}",107.18,94.0,151.0,0.0,V0,151.0,True
0.433948,14936.762733909,2,1,V1,9.0,9.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,9.0,local_contrast,False,,0,0.4339555869992182,106.24,,0.35,0.65,9.0,0.1957,0.0,0,"{'x': 437, 'y': 253, 'width': 203, 'height': 227}",45.56,45.0,54.0,0.0,V1,54.0,True
0.467333,14936.796118222,3,0,V0,57.5,57.5,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,57.5,local_contrast,False,,0,0.46733990000029735,106.14,,0.35,0.65,57.5,0.6085,0.0,0,"{'x': 77, 'y': 274, 'width': 222, 'height': 206}",107.06,93.5,151.0,0.0,V0,151.0,True
0.467333,14936.796118222,3,1,V1,9.0,9.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,9.0,local_contrast,False,,0,0.46733990000029735,106.14,,0.35,0.65,9.0,0.1957,0.0,0,"{'x': 437, 'y': 253, 'width': 203, 'height': 227}",45.44,45.0,54.0,0.0,V1,54.0,True
0.500653,14936.829437887,4,0,V0,58.0,58.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,58.0,local_contrast,False,,0,0.500659564999296,106.11,,0.35,0.65,58.0,0.617,0.0,0,"{'x': 77, 'y': 274, 'width': 222, 'height': 206}",107.02,93.0,151.0,0.0,V0,151.0,True
0.500653,14936.829437887,4,1,V1,9.0,9.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,9.0,local_contrast,False,,0,0.500659564999296,106.11,,0.35,0.65,9.0,0.1957,0.0,0,"{'x': 437, 'y': 253, 'width': 203, 'height': 227}",45.43,45.0,54.0,0.0,V1,54.0,True
0.533964,14936.862749478,5,0,V0,58.0,58.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,58.0,local_contrast,False,,0,0.5339711559990974,112.27,,0.35,0.65,58.0,0.617,0.0,0,"{'x': 77, 'y': 274, 'width': 222, 'height': 206}",106.82,93.0,151.0,0.0,V0,151.0,True
0.533964,14936.862749478,5,1,V1,43.0,43.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,43.0,local_contrast,False,,0,0.5339711559990974,112.27,,0.35,0.65,43.0,0.5309,0.0,0,"{'x': 437, 'y': 253, 'width': 203, 'height': 227}",87.43,80.0,123.0,0.0,V1,123.0,True
0.567316,14936.89610081,6,0,V0,58.0,58.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,58.0,local_contrast,False,,0,0.5673224879992631,115.81,,0.35,0.65,58.0,0.617,0.0,0,"{'x': 77, 'y': 274, 'width': 222, 'height': 206}",106.78,93.0,151.0,0.0,V0,151.0,True
0.567316,14936.89610081,6,1,V1,50.0,50.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,50.0,local_contrast,False,,0,0.5673224879992631,115.81,,0.35,0.65,50.0,0.4587,0.0,0,"{'x': 437, 'y': 253, 'width': 203, 'height': 227}",110.15,108.0,158.0,0.0,V1,158.0,True
0.600609,14936.92939453,7,0,V0,58.0,58.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,58.0,local_contrast,False,,0,0.6006162079993373,115.87,,0.35,0.65,58.0,0.617,0.0,0,"{'x': 77, 'y': 274, 'width': 222, 'height': 206}",106.79,93.0,151.0,0.0,V0,151.0,True
