K,agent_id,applied_kuramoto_correction,coupling_input,dt,effective_period_s,fire_count,flash_count_delta,flash_on,frequency_hz_after,frequency_hz_before,neighbour_period_est,neighbour_phase_est,phase_after,phase_before,phase_delta,phase_delta_unwrapped,pi_flash_events_consumed_this_step,time,warning,wrapped_phase_error
2.5,0,-0.070680049,-0.856727869,0.033,0.602729589,0,0,0,1.659118812,2.0,0.5,4.67161938,6.044521222,5.700511041,0.344010181,0.344010181,0,0.033176,,-1.028891661
2.5,0,-0.067498578,-0.818164582,0.033,0.597206511,1,1,1,1.674462656,1.659118812,0.5,5.08630961,0.108527567,6.044521222,0.347191652,0.347191652,0,0.066686,,-0.958211612
2.5,0,-0.064145428,-0.777520342,0.033,0.591493909,1,0,0,1.690634486,1.674462656,0.5,5.500999841,0.459072369,0.108527567,0.350544802,0.350544802,0,0.100205,,-0.890713034
2.5,0,-0.060687874,-0.735610589,0.033,0.585716765,1,0,0,1.707309846,1.690634486,0.5,5.915690071,0.813074726,0.459072369,0.354002357,0.354002357,0,0.133533,,-0.826567606
2.5,0,-0.057186637,-0.693171354,0.033,0.579980506,1,0,0,1.724195882,1.707309846,0.5,0.047194994,1.170578319,0.813074726,0.357503594,0.357503594,0,0.166656,,-0.765879732
2.5,0,-0.053694474,-0.650842108,0.033,0.574369952,1,0,0,1.741038153,1.724195882,0.5,0.461885224,1.531574076,1.170578319,0.360995756,0.360995756,0,0.200223,,-0.708693095
2.5,0,-0.050255547,-0.60915815,0.033,0.568950006,1,0,0,1.757623673,1.741038153,0.5,0.876575454,1.896008759,1.531574076,0.364434683,0.364434683,0,0.233394,,-0.654998621
2.5,0,-0.046905436,-0.568550735,0.033,0.563767503,1,0,0,1.77378085,1.757623673,0.5,1.291265685,2.263793553,1.896008759,0.367784795,0.367784795,0,0.266605,,-0.604743074
2.5,0,-0.043671613,-0.529352886,0.033,0.558853668,1,0,0,1.789377179,1.77378085,0.5,1.705955915,2.634812171,2.263793553,0.371018617,0.371018617,0,0.300169,,-0.557837638
2.5,0,-0.040574232,-0.491808876,0.033,0.554226807,1,0,0,1.804315466,1.789377179,0.5,2.120646145,3.008928169,2.634812171,0.374115998,0.374115998,0,0.333686,,-0.514166025
2.5,0,-0.037627069,-0.456085686,0.033,0.549894915,1,0,0,1.818529272,1.804315466,0.5,2.535336376,3.38599133,3.008928169,0.377063161,0.377063161,0,0.367215,,-0.473591793
2.5,0,-0.034838519,-0.422285084,0.033,0.545858053,1,0,0,1.831978104,1.818529272,0.5,2.950026606,3.765843041,3.38599133,0.379851711,0.379851711,0,0.400543,,-0.435964724
2.5,0,-0.03221257,-0.390455398,0.033,0.542110395,1,0,0,1.844642733,1.831978104,0.5,3.364716836,4.148320701,3.765843041,0.38247766,0.38247766,0,0.434007,,-0.401126205
2.5,0,-0.029749696,-0.36060237,0.033,0.538641937,1,0,0,1.856520876,1.844642733,0.5,3.779407066,4.533261235,4.148320701,0.384940535,0.384940535,0,0.467547,,-0.368913634
2.5,0,-0.027447649,-0.332698775,0.033,0.535439864,1,0,0,1.867623364,1.856520876,0.5,4.194097297,4.920503817,4.533261235,0.387242581,0.387242581,0,0.50093,,-0.339163939
2.5,0,-0.025302145,-0.306692667,0.033,0.532489624,1,0,0,1.877970865,1.867623364,0.5,4.608787527,5.309891902,4.920503817,0.389388085,0.389388085,0,0.534092,,-0.31171629
2.5,0,-0.023307427,-0.28251427,0.033,0.529775743,1,0,0,1.887591144,1.877970865,0.5,5.023477757,5.701274705,5.309891902,0.391382803,0.391382803,0,0.567642,,-0.286414145
2.5,0,-0.021456733,-0.260081607,0.033,0.527282432,1,0,0,1.896516817,1.887591144,0.5,5.438167987,6.094508203,5.701274705,0.393233498,0.393233498,0,0.601181,,-0.263106717
2.5,0,-0.019742662,-0.239304995,0.033,0.524994029,2,1,1,1.904783568,1.896516817,0.5,5.852858218,0.206270464,6.094508203,0.394947568,0.394947568,0,0.634719,,-0.241649985
2.5,0,-0.018157473,-0.220090576,0.033,0.5228953,2,0,0,1.912428742,1.904783568,0.5,6.267548448,0.602803221,0.206270464,0.396532758,0.396532758,0,0.668026,,-0.221907323
2.5,0,-0.0166933,-0.202343028,0.033,0.520971644,2,0,0,1.919490267,1.912428742,0.5,0.399053371,1.000800152,0.602803221,0.39799693,0.39799693,0,0.70147,,-0.20374985
2.5,0,-0.015342327,-0.185967601,0.033,0.519209225,2,0,0,1.926005843,1.919490267,0.5,0.813743601,1.400148055,1.000800152,0.399347903,0.399347903,0,0.735028,,-0.18705655
2.5,0,-0.014096908,-0.170871612,0.033,0.517595036,2,0,0,1.932012346,1.926005843,0.5,1.228433832,1.800741377,1.400148055,0.400593322,0.400593322,0,0.768438,,-0.171714223
2.5,0,-0.081096105,-0.982983092,0.033,0.621549061,2,0,0,1.608883455,1.932012346,0.5,0.41469023,2.134335502,1.800741377,0.333594125,0.333594125,1,0.801963,,-1.386051147
2.5,0,-0.079601925,-0.964871819,0.033,0.618777534,2,0,0,1.616089701,1.608883455,0.5,0.829380461,2.469423808,2.134335502,0.335088305,0.335088305,0,0.83543,,-1.304955042
2.5,0,-0.077626351,-0.940925468,0.033,0.615150801,2,0,0,1.625617652,1.616089701,0.5,1.244070691,2.806487687,2.469423808,0.337063879,0.337063879,0,0.868718,,-1.225353117
2.5,0,-0.075226222,-0.911832995,0.033,0.61080147,2,0,0,1.637193179,1.625617652,0.5,1.658760921,3.145951695,2.806487687,0.339464008,0.339464008,0,0.902296,,-1.147726766
2.5,0,-0.072467862,-0.878398332,0.033,0.605878325,2,0,0,1.650496409,1.637193179,0.5,2.073451151,3.488174063,3.145951695,0.342222368,0.342222368,0,0.935807,,-1.072500544
2.5,0,-0.069422813,-0.841488642,0.033,0.600534846,2,0,0,1.665182308,1.650496409,0.5,2.488141382,3.83344148,3.488174063,0.345267417,0.345267417,0,0.969366,,-1.000032681
2.5,0,-0.066163712,-0.801984392,0.033,0.594919194,2,0,0,1.680900549,1.665182308,0.5,2.902831612,4.181967998,3.83344148,0.348526518,0.348526518,0,1.002911,,-0.930609868
2.5,0,-0.062760712,-0.760735901,0.033,0.589166592,2,0,0,1.697312802,1.680900549,0.5,3.317521842,4.533897516,4.181967998,0.351929518,0.351929518,0,1.036215,,-0.864446156
2.5,0,-0.05927867,-0.718529332,0.033,0.583394403,2,0,0,1.714106263,1.697312802,0.5,3.732212072,4.889309077,4.533897516,0.35541156,0.35541156,0,1.069765,,-0.801685444
2.5,0,-0.055775221,-0.676063284,0.033,0.577699761,2,0,0,1.731002966,1.714106263,0.5,4.146902303,5.248224086,4.889309077,0.358915009,0.358915009,0,1.103288,,-0.742406774
2.5,0,-0.052299693,-0.633935675,0.033,0.572159298,2,0,0,1.747765009,1.731002966,0.5,4.561592533,5.610614623,5.248224086,0.362390537,0.362390537,0,1.136807,,-0.686631553
2.5,0,-0.048892757,-0.592639481,0.033,0.566830365,2,0,0,1.764196243,1.747765009,0.5,4.976282763,5.976412096,5.610614623,0.365797473,0.365797473,0,1.16993,,-0.63433186
2.5,0,-0.045586647,-0.552565414,0.033,0.561753189,3,1,1,1.780141207,1.764196243,0.5,5.390972994,0.062330373,5.976412096,0.369103584,0.369103584,0,1.203027,,-0.585439103
2.5,0,0.034883937,0.422835606,0.033,0.461203356,3,0,0,2.168240942,1.780141207,0.415602468,0.498902512,0.511904541,0.062330373,0.449574168,0.449574168,1,1.236273,,0.436572139
2.5,0,0.038527896,0.467004805,0.033,0.457495195,3,0,0,2.185815308,2.168240942,0.415602468,0.997805023,0.965122667,0.511904541,0.453218127,0.453218127,0,1.269689,,0.485900483
2.5,0,0.041819262,0.506900141,0.033,0.454196723,3,0,0,2.201689158,2.185815308,0.415602468,1.496707535,1.421632159,0.965122667,0.456509492,0.456509492,0,1.303181,,0.531584868
