attempt,elapsed_ms,endpoint,ok,status,t_monotonic
1,9.089,POST /api/mode,1,ok,12599.529379
1,4.979,POST /api/pause,1,ok,12599.538477
1,6.751,POST /api/reset,1,ok,12599.543463
1,7.318,POST /api/agents/0,1,ok,12599.550222
1,14.805,POST /api/feedback,1,ok,12599.557549
1,7.252,POST /api/start,1,ok,12599.57236
1,14.745,GET /api/agents,1,ok,12599.579618
1,8.515,GET /api/agents,1,ok,12599.917386
1,7.094,POST /api/pi_flash,1,ok,12600.369436
1,29.245,GET /api/agents,1,ok,12600.711209
1,7.63,POST /api/pi_flash,1,ok,12600.800621
1,17.248,POST /api/pi_flash,1,ok,12601.189912
1,9.601,POST /api/pi_flash,1,ok,12601.688767
1,8.66,GET /api/agents,1,ok,12601.76781
1,10.07,POST /api/pi_flash,1,ok,12602.169544
1,7.532,POST /api/pi_flash,1,ok,12602.56082
1,10.674,GET /api/agents,1,ok,12602.783821
1,13.024,POST /api/pi_flash,1,ok,12603.046016
1,14.074,POST /api/pi_flash,1,ok,12603.546284
1,8.735,GET /api/agents,1,ok,12603.802587
1,12.583,POST /api/pi_flash,1,ok,12604.004991
1,13.897,POST /api/pi_flash,1,ok,12604.471879
1,8.98,GET /api/agents,1,ok,12604.842
1,10.602,POST /api/pi_flash,1,ok,12604.93936
1,8.934,POST /api/pi_flash,1,ok,12605.401893
1,9.039,GET /api/agents,1,ok,12605.837886
1,16.57,POST /api/pi_flash,1,ok,12605.907084
1,7.928,POST /api/pi_flash,1,ok,12606.361628
1,8.997,POST /api/pi_flash,1,ok,12606.789921
1,28.4,GET /api/agents,1,ok,12606.856901
1,8.167,POST /api/pi_flash,1,ok,12607.26873
1,11.697,POST /api/pi_flash,1,ok,12607.719532
1,7.699,GET /api/agents,1,ok,12607.858797
1,7.602,POST /api/pi_flash,1,ok,12608.218079
1,8.86,POST /api/pi_flash,1,ok,12608.691746
1,8.335,GET /api/agents,1,ok,12608.885977
1,9.318,POST /api/pi_flash,1,ok,12609.168597
1,13.46,POST /api/pi_flash,1,ok,12609.603968
1,7.695,GET /api/agents,1,ok,12609.92829
1,7.826,POST /api/pi_flash,1,ok,12610.03813
1,21.702,POST /api/pi_flash,1,ok,12610.507417
1,10.155,POST /api/pi_flash,1,ok,12610.975632
1,7.728,GET /api/agents,1,ok,12611.046954
1,15.509,POST /api/pi_flash,1,ok,12611.453814
1,7.92,POST /api/pi_flash,1,ok,12611.920826
1,9.649,GET /api/agents,1,ok,12612.088736
1,11.254,POST /api/pi_flash,1,ok,12612.386264
1,19.795,POST /api/pi_flash,1,ok,12612.863932
1,549.149,GET /api/agents,1,ok,12613.097646
1,17.818,POST /api/pi_flash,1,ok,12613.818796
1,11.468,GET /api/agents,1,ok,12614.14162
1,10.427,POST /api/pi_flash,1,ok,12614.245314
1,11.805,POST /api/pi_flash,1,ok,12614.724284
1,8.155,POST /api/pi_flash,1,ok,12615.174464
1,8.839,GET /api/agents,1,ok,12615.213992
1,10.43,POST /api/pi_flash,1,ok,12615.598328
1,9.431,POST /api/pi_flash,1,ok,12616.00302
1,19.008,GET /api/agents,1,ok,12616.27567
1,18.97,POST /api/pi_flash,1,ok,12616.390341
1,17.786,POST /api/pi_flash,1,ok,12616.790853
1,9.073,POST /api/pi_flash,1,ok,12617.197929
1,11.604,GET /api/agents,1,ok,12617.289382
1,19.849,POST /api/pi_flash,1,ok,12617.715125
1,9.088,POST /api/pi_flash,1,ok,12618.137523
1,17.69,GET /api/agents,1,ok,12618.297643
1,11.803,POST /api/pi_flash,1,ok,12618.539999
1,14.973,POST /api/pi_flash,1,ok,12618.921289
1,9.058,GET /api/agents,1,ok,12619.352495
1,22.278,POST /api/pi_flash,1,ok,12619.421719
1,10.008,POST /api/pi_flash,1,ok,12619.898822
1,10.122,POST /api/pi_flash,1,ok,12620.332858
1,5.728,GET /api/agents,1,ok,12620.363788
1,7.748,POST /api/pi_flash,1,ok,12620.769334
1,10.329,POST /api/pi_flash,1,ok,12621.198999
1,9.304,GET /api/agents,1,ok,12621.439141
1,51.821,POST /api/pi_flash,1,ok,12621.698755
1,10.529,POST /api/pi_flash,1,ok,12622.24963
1,7.035,GET /api/agents,1,ok,12622.461323
1,14.619,POST /api/pi_flash,1,ok,12622.658419
1,12.833,POST /api/pi_flash,1,ok,12623.125336
1,10.382,GET /api/agents,1,ok,12623.498586
1,8.687,POST /api/pi_flash,1,ok,12623.569228
1,10.624,POST /api/pi_flash,1,ok,12623.991336
1,16.984,POST /api/pi_flash,1,ok,12624.472199
1,8.808,GET /api/agents,1,ok,12624.511124
1,10.862,POST /api/pi_flash,1,ok,12624.939818
1,8.584,POST /api/pi_flash,1,ok,12625.406048
1,8.457,GET /api/agents,1,ok,12625.552692
1,9.52,POST /api/pi_flash,1,ok,12625.839098
1,12.839,POST /api/pi_flash,1,ok,12626.333257
1,17.364,GET /api/agents,1,ok,12626.582657
1,15.262,POST /api/pi_flash,1,ok,12626.797749
1,9.24,POST /api/pi_flash,1,ok,12627.182646
1,9.181,GET /api/agents,1,ok,12627.595374
1,11.039,POST /api/pi_flash,1,ok,12627.664737
1,10.605,POST /api/pi_flash,1,ok,12628.110533
1,8.836,POST /api/pi_flash,1,ok,12628.52776
1,7.322,GET /api/agents,1,ok,12628.601501
1,9.199,POST /api/pi_flash,1,ok,12628.914266
1,10.588,POST /api/pi_flash,1,ok,12629.357457
1,8.957,GET /api/agents,1,ok,12629.548989
1,19.962,POST /api/pause,1,ok,12629.557961
