t_s,detected_state,leader_flash_event,brightness_used,signal_norm,camera_ms
6.919629,0,0,104.33,0.1063,96.87
7.016706,1,1,130.67,0.947,86.25
7.103201,1,0,129.0,0.8965,77.93
7.181336,1,0,131.33,0.9722,85.19
7.266726,0,0,102.67,0.0539,97.71
7.364636,0,0,102.0,0.0323,99.83
7.464686,0,0,105.33,0.1397,93.67
7.558565,1,1,131.33,0.9784,83.18
7.642057,1,0,131.33,0.9784,100.13
7.742407,1,0,112.33,0.3655,78.24
7.82086,0,0,100.0,0.0,100.31
7.921379,0,0,104.0,0.0968,97.05
8.018648,1,1,131.0,0.9677,86.42
8.105331,1,0,129.33,0.9178,78.33
8.183879,1,0,131.33,0.9889,86.07
8.270164,0,0,102.33,0.0434,97.58
8.367961,0,0,103.67,0.0831,99.7
8.467881,0,0,105.0,0.1267,92.38
8.560495,1,1,131.0,0.9781,81.55
8.642309,1,0,131.33,0.9889,79.76
8.722297,1,0,120.0,0.6179,90.51
8.813035,0,0,101.0,0.0,100.88
8.914142,0,0,106.0,0.163,98.64
9.013017,1,1,129.33,0.9237,88.04
9.10133,1,0,130.33,0.9563,80.72
9.182283,1,0,130.67,0.9717,88.9
9.271411,0,0,105.33,0.1418,100.27
9.371913,0,0,108.0,0.2224,100.69
9.472836,0,0,109.67,0.2776,91.54
9.564624,1,1,129.33,0.9272,81.9
9.646808,1,0,129.0,0.9225,79.77
9.72682,1,0,116.0,0.4901,92.65
9.819714,0,0,103.67,0.0633,100.12
9.920074,0,0,108.33,0.2211,98.1
10.018414,1,1,128.33,0.8984,86.78
10.105496,1,0,127.0,0.8534,78.23
10.18398,1,0,129.33,0.9323,87.23
10.271484,0,0,107.0,0.176,97.83
10.36957,0,0,108.33,0.2123,100.21
10.47003,0,0,110.33,0.2808,93.09
10.563379,1,1,129.33,0.9315,82.81
10.646486,1,0,130.33,0.9658,80.92
10.727687,1,0,116.33,0.4863,93.61
10.82156,0,0,105.0,0.0878,100.86
10.922673,0,0,108.67,0.2149,97.3
11.020239,1,1,129.0,0.9193,86.63
11.107173,1,0,128.67,0.9078,79.45
11.186886,1,0,130.0,0.9583,89.15
11.276301,0,0,105.67,0.0924,98.17
11.374738,0,0,106.0,0.1042,100.38
11.475383,0,0,107.67,0.1635,90.17
11.565823,1,1,128.0,0.8863,80.96
11.647095,1,0,127.33,0.8686,79.17
11.726529,0,0,112.33,0.3291,92.59
11.819394,0,0,101.0,0.0,100.22
11.919883,0,0,104.67,0.0573,74.93
11.995083,0,0,103.67,0.018,65.37
12.060739,1,1,127.0,0.8563,78.33
12.139389,1,0,126.33,0.8322,77.29
12.216956,1,0,123.67,0.741,90.0
12.307234,0,0,101.67,0.0,101.58
12.409098,0,0,104.0,0.0121,74.8
12.48418,0,0,103.33,0.0,68.56
12.553023,1,1,126.67,0.8485,80.43
12.633783,1,0,126.0,0.8342,79.28
12.713361,1,0,127.0,0.8757,90.57
12.804212,0,0,100.67,0.0,100.4
12.904899,0,0,103.33,0.0,75.89
12.981073,0,0,103.33,0.0,69.57
13.05093,1,1,126.67,0.8708,80.08
13.131346,1,0,126.67,0.8708,80.08
13.211748,1,0,118.33,0.571,97.2
13.309243,0,0,101.0,0.0,100.87
13.410402,0,0,104.0,0.0255,75.32
13.486013,0,0,103.33,0.0,68.58
13.554888,1,1,126.33,0.8778,79.34
13.634566,1,0,125.67,0.8592,78.99
13.713855,1,0,126.0,0.8719,90.77
13.804916,0,0,101.67,0.0,100.5
13.90572,0,0,104.33,0.0385,75.98
13.982002,0,0,103.67,0.0131,68.4
14.050704,1,1,126.33,0.8846,78.79
14.129844,1,0,126.33,0.8925,81.28
14.211434,1,0,122.0,0.7273,95.84
14.307605,0,0,102.0,0.0,101.06
14.408985,0,0,104.67,0.0667,74.85
14.484137,0,0,104.0,0.041,68.63
14.55307,1,1,126.67,0.9102,79.14
14.632568,1,0,125.67,0.8806,78.7
14.711609,1,0,126.67,0.9318,90.08
14.802002,0,0,102.0,0.0,100.12
14.902444,0,0,104.33,0.0883,75.33
14.978086,0,0,103.67,0.0633,68.96
15.047368,1,1,126.33,0.931,79.47
15.127207,1,0,125.67,0.9057,79.98
15.207531,1,0,126.0,0.9425,91.25
15.299101,0,0,101.33,0.0,100.23
15.399681,0,0,104.0,0.0809,76.15
15.47616,0,0,103.67,0.068,68.35
15.544826,1,1,126.0,0.9451,80.01
15.625215,1,0,125.0,0.9189,79.64
15.705182,1,0,126.67,0.9868,91.19
15.7967,0,0,101.67,0.0,100.15
15.89718,0,0,104.33,0.105,76.01
15.973517,0,0,103.67,0.079,69.15
16.042995,1,1,126.0,0.9719,79.42
16.122789,1,0,124.67,0.92,79.01
16.202127,1,0,126.33,0.9864,90.13
16.292587,0,0,101.67,0.0,100.24
16.393175,0,0,105.0,0.1332,98.68
16.492189,0,0,103.0,0.0532,67.33
16.559851,1,1,125.0,0.9332,59.7
16.619947,1,0,125.33,0.9464,80.55
16.700843,1,0,126.33,0.9864,90.36
16.791576,0,0,101.0,0.0,100.92
16.892837,0,0,105.0,0.1332,98.94
16.99212,0,0,102.67,0.04,67.03
17.059538,1,1,125.33,0.9464,59.53
17.119502,1,0,125.33,0.9464,80.12
17.19997,1,0,125.67,0.96,91.58
17.291902,0,0,101.67,0.0,100.51
17.392761,0,0,105.33,0.1464,98.62
17.491756,0,0,103.0,0.0532,67.32
17.559435,1,1,125.0,0.9448,60.18
17.620018,1,0,125.33,0.9594,79.82
17.700196,1,0,126.0,0.9866,103.87
17.804495,0,0,102.0,0.0134,89.41
17.89427,0,0,105.33,0.1484,97.34
17.991972,0,0,103.33,0.0673,67.68
18.060017,1,1,125.33,0.9594,59.46
18.119885,1,0,125.67,0.9732,80.02
18.200268,1,0,126.0,0.9866,91.43
18.292066,0,0,102.0,0.0134,100.37
18.392801,0,0,105.33,0.1369,98.82
18.491985,0,0,103.67,0.0699,67.59
18.559949,1,1,125.33,0.959,59.64
18.620001,1,0,125.67,0.9729,80.05
18.700438,1,0,126.33,1.0,91.04
18.791854,0,0,102.33,0.0136,100.88
18.893106,0,0,105.67,0.1508,99.18
18.992658,0,0,103.0,0.0411,66.86
19.059919,1,1,125.33,0.9589,59.81
19.120146,1,0,125.67,0.9729,79.67
19.200191,1,0,126.33,1.0,91.45
19.292023,0,0,102.33,0.0136,100.09
19.392489,0,0,105.67,0.1508,99.27
19.49214,0,0,103.33,0.0547,67.64
19.56017,1,1,125.33,0.9589,59.4
19.619999,1,0,126.0,0.9864,80.04
19.700427,1,0,126.67,1.0,90.92
19.791763,0,0,102.67,0.0275,100.55
19.892702,0,0,105.67,0.1508,98.55
19.99166,0,0,103.0,0.0411,67.93
20.059988,1,1,125.33,0.9707,58.94
20.119368,1,0,126.0,1.0,80.4
20.200159,1,0,126.67,1.0,90.61
20.291162,0,0,102.33,0.0136,100.49
20.392049,0,0,105.33,0.125,98.69
20.491137,0,0,103.33,0.043,67.97
20.559537,1,1,125.0,0.9447,59.23
20.619212,1,0,125.33,0.9583,79.88
20.699541,1,0,126.0,0.9863,91.56
20.791527,0,0,102.0,0.0,100.45
20.892375,0,0,105.33,0.1267,98.86
20.991666,0,0,102.67,0.0157,67.31
21.059387,1,1,125.0,0.9565,59.44
21.119278,1,0,125.67,0.9861,79.76
21.199478,1,0,126.0,1.0,91.35
21.291237,0,0,102.0,0.0,100.47
21.392124,0,0,105.33,0.1267,98.41
21.490944,0,0,103.0,0.0283,67.67
21.559036,1,1,125.33,0.9717,59.42
21.618919,1,0,125.67,0.9861,80.35
21.699708,1,0,126.0,1.0,90.63
21.790757,0,0,101.67,0.0,100.8
21.891971,0,0,105.0,0.1128,98.42
21.990807,0,0,102.33,0.0,67.66
22.058895,1,1,125.33,0.9717,59.69
22.119053,1,0,125.33,0.9717,79.53
22.199001,1,0,125.67,0.9861,91.27
22.290698,0,0,101.67,0.0,100.62
22.391771,0,0,105.0,0.1128,98.5
22.490697,0,0,102.33,0.0,67.23
22.558359,1,1,125.0,0.9578,59.5
22.618331,1,0,125.0,0.9578,80.08
22.69885,1,0,125.67,0.9861,91.54
22.790823,0,0,101.33,0.0,99.92
22.891177,0,0,105.0,0.1128,99.19
22.990798,0,0,102.67,0.0144,67.33
23.058568,1,1,124.67,0.9438,59.0
23.118051,1,0,125.0,0.9578,80.09
23.198585,1,0,125.67,0.9861,91.07
23.290104,0,0,101.33,0.0,100.31
23.390863,0,0,105.0,0.1128,98.67
23.489981,0,0,103.0,0.0283,67.63
23.558055,1,1,125.0,0.9578,59.59
23.618134,1,0,125.0,0.9578,79.66
23.698241,1,0,125.67,0.9861,90.69
23.789383,0,0,102.0,0.0,100.36
23.890181,0,0,105.33,0.1387,99.02
23.989647,0,0,103.33,0.0554,67.95
24.05804,1,1,125.0,0.9583,58.52
24.117056,1,0,125.33,0.9721,80.48
24.197944,1,0,125.67,0.9863,90.79
24.289187,0,0,102.0,0.0,100.52
24.390189,0,0,105.33,0.1387,98.02
24.488663,0,0,104.33,0.0971,67.99
24.557103,1,1,125.0,0.9583,59.41
24.617022,1,0,125.67,0.9863,79.88
24.697313,1,0,126.0,1.0,90.58
24.788358,0,0,101.67,0.0,100.61
24.889428,0,0,105.33,0.1407,98.38
24.988274,0,0,104.33,0.0984,67.87
25.056602,1,1,125.33,0.9856,59.15
25.116268,1,0,125.67,1.0,80.45
25.197146,1,0,125.67,1.0,90.71
25.288324,0,0,101.67,0.0,99.93
25.388722,0,0,105.33,0.1407,98.62
25.487844,0,0,104.0,0.0845,68.12
25.556424,1,1,124.67,0.9578,59.3
25.616248,1,0,125.33,0.9856,79.24
25.695921,1,0,125.67,1.0,90.71
25.787111,0,0,102.0,0.0,100.23
25.887839,0,0,105.0,0.1267,98.3
25.986612,0,0,104.0,0.0845,67.81
26.054889,1,1,125.0,0.9717,59.65
26.115068,1,0,124.67,0.9578,79.2
26.194746,1,0,125.33,0.9856,90.36
26.285588,0,0,101.67,0.0,99.53
26.385599,0,0,104.67,0.125,99.1
26.485181,0,0,103.67,0.0833,67.55
26.553207,1,1,124.67,0.9583,59.72
26.613456,1,0,125.67,1.0,81.1
26.695047,1,0,123.67,0.9167,96.44
26.791981,0,0,101.33,0.0,100.89
26.893356,0,0,104.67,0.125,98.13
26.99198,0,0,102.67,0.0417,66.76
27.059241,1,1,124.67,0.9583,59.98
27.119784,1,0,125.0,0.9721,79.12
27.199396,1,0,125.33,0.9858,90.64
27.29053,0,0,101.67,0.0,100.63
27.391677,0,0,105.0,0.1387,98.01
27.490185,0,0,102.33,0.0275,67.08
27.557766,1,1,125.0,0.9721,59.54
27.617852,1,0,124.67,0.9583,79.7
27.698076,1,0,125.0,0.9721,90.41
27.788983,0,0,101.33,0.0,100.92
27.890405,0,0,104.67,0.125,98.03
27.988941,0,0,103.33,0.0692,67.59
28.05704,1,1,124.67,0.9583,59.28
28.116871,1,0,124.33,0.9442,79.4
28.196785,1,0,125.33,0.9858,90.15
28.287471,0,0,101.33,0.0,100.31
28.388295,0,0,104.33,0.1108,98.37
28.48718,0,0,103.67,0.0833,67.85
28.555568,1,1,124.67,0.9583,59.24
28.615371,1,0,124.67,0.9583,79.4
28.695296,1,0,125.33,0.9858,89.78
28.785591,0,0,101.0,0.0,100.4
28.886513,0,0,104.33,0.1108,98.73
28.98577,0,0,103.33,0.0692,67.25
29.05354,1,1,125.0,0.9721,59.69
29.113806,1,0,125.67,1.0,80.93
29.195265,1,0,123.33,0.9025,95.75
29.291568,0,0,101.0,0.0,100.62
29.392719,0,0,105.0,0.1387,97.63
29.490879,0,0,102.33,0.0275,67.51
29.558926,1,1,124.33,0.9442,58.93
29.618431,1,0,125.0,0.9846,79.65
29.698617,1,0,125.33,1.0,90.6
29.789749,0,0,101.67,0.0,100.72
29.890998,0,0,105.33,0.1547,97.61
29.989147,0,0,104.0,0.0985,66.94
