t_s,event_type
1.05966,follower_flash
1.349956,follower_flash
2.005421,follower_flash
2.098751,leader_flash
2.586669,leader_flash
2.666138,follower_flash
3.040831,leader_flash
3.40956,follower_flash
3.50956,leader_flash
3.976871,follower_flash
4.070413,leader_flash
4.531987,leader_flash
4.61821,follower_flash
5.083189,leader_flash
5.164848,follower_flash
5.546587,leader_flash
5.716575,follower_flash
6.013334,leader_flash
6.272328,follower_flash
6.56464,leader_flash
6.818982,follower_flash
7.016706,leader_flash
7.364636,follower_flash
7.558565,leader_flash
7.921379,follower_flash
8.018648,leader_flash
8.467881,follower_flash
8.560495,leader_flash
8.914142,follower_flash
9.013017,leader_flash
9.472836,follower_flash
9.564624,leader_flash
10.018414,leader_flash
10.018414,follower_flash
10.47003,follower_flash
10.563379,leader_flash
11.020239,leader_flash
11.020239,follower_flash
11.475383,follower_flash
11.565823,leader_flash
11.995083,follower_flash
12.060739,leader_flash
12.48418,follower_flash
12.553023,leader_flash
13.05093,leader_flash
13.05093,follower_flash
13.554888,leader_flash
13.554888,follower_flash
14.050704,leader_flash
14.050704,follower_flash
14.55307,leader_flash
14.55307,follower_flash
15.047368,leader_flash
15.047368,follower_flash
15.544826,leader_flash
15.544826,follower_flash
16.042995,leader_flash
16.042995,follower_flash
16.559851,leader_flash
16.559851,follower_flash
16.99212,follower_flash
17.059538,leader_flash
17.491756,follower_flash
17.559435,leader_flash
17.991972,follower_flash
18.060017,leader_flash
18.491985,follower_flash
18.559949,leader_flash
18.992658,follower_flash
19.059919,leader_flash
19.49214,follower_flash
19.56017,leader_flash
19.99166,follower_flash
20.059988,leader_flash
20.491137,follower_flash
20.559537,leader_flash
20.991666,follower_flash
21.059387,leader_flash
21.490944,follower_flash
21.559036,leader_flash
21.990807,follower_flash
22.058895,leader_flash
22.490697,follower_flash
22.558359,leader_flash
22.990798,follower_flash
23.058568,leader_flash
23.558055,leader_flash
23.558055,follower_flash
24.05804,leader_flash
24.05804,follower_flash
24.557103,leader_flash
24.557103,follower_flash
25.056602,leader_flash
25.056602,follower_flash
25.556424,leader_flash
25.556424,follower_flash
26.054889,leader_flash
26.054889,follower_flash
26.553207,leader_flash
26.553207,follower_flash
26.99198,follower_flash
27.059241,leader_flash
27.490185,follower_flash
27.557766,leader_flash
27.988941,follower_flash
28.05704,leader_flash
28.48718,follower_flash
28.555568,leader_flash
29.05354,leader_flash
29.05354,follower_flash
29.490879,follower_flash
29.558926,leader_flash
29.989147,follower_flash
