t_s,agent_id,model,phase,frequency_hz,is_firing
0.0,0,kuramoto,1.33144,1.5,0
0.01,0,kuramoto,1.428198,1.5,0
0.02,0,kuramoto,1.524495,1.5,0
0.03,0,kuramoto,1.620325,1.5,0
0.04,0,kuramoto,1.715682,1.5,0
0.05,0,kuramoto,1.810566,1.5,0
0.06,0,kuramoto,1.904983,1.5,0
0.07,0,kuramoto,1.998943,1.5,0
0.08,0,kuramoto,2.092465,1.5,0
0.09,0,kuramoto,2.185574,1.5,0
0.1,0,kuramoto,2.278301,1.5,0
0.11,0,kuramoto,2.370689,1.5,0
0.12,0,kuramoto,2.462785,1.5,0
0.13,0,kuramoto,2.554647,1.5,0
0.14,0,kuramoto,2.646342,1.5,0
0.15,0,kuramoto,2.737943,1.5,0
0.16,0,kuramoto,2.829531,1.5,0
0.17,0,kuramoto,2.921194,1.5,0
0.18,0,kuramoto,3.013024,1.5,0
0.19,0,kuramoto,3.105119,1.5,0
0.2,0,kuramoto,3.197575,1.5,0
0.21,0,kuramoto,3.29049,1.5,0
0.22,0,kuramoto,3.383961,1.5,0
0.23,0,kuramoto,3.478078,1.5,0
0.24,0,kuramoto,3.572927,1.5,0
0.25,0,kuramoto,3.668584,1.5,0
0.26,0,kuramoto,3.765118,1.5,0
0.27,0,kuramoto,3.862586,1.5,0
0.28,0,kuramoto,3.961032,1.5,0
0.29,0,kuramoto,4.06049,1.5,0
0.3,0,kuramoto,4.160983,1.5,0
0.31,0,kuramoto,4.26252,1.5,0
0.32,0,kuramoto,4.365102,1.5,0
0.33,0,kuramoto,4.468719,1.5,0
0.34,0,kuramoto,4.573352,1.5,0
0.35,0,kuramoto,4.678974,1.5,0
0.36,0,kuramoto,4.785555,1.5,0
0.37,0,kuramoto,4.893057,1.5,0
0.38,0,kuramoto,5.00144,1.5,0
0.39,0,kuramoto,5.110661,1.5,0
0.4,0,kuramoto,5.220677,1.5,0
0.41,0,kuramoto,5.331442,1.5,0
0.42,0,kuramoto,5.442912,1.5,0
0.43,0,kuramoto,5.555043,1.5,0
0.44,0,kuramoto,5.667794,1.5,0
0.45,0,kuramoto,5.781122,1.5,0
0.46,0,kuramoto,5.894988,1.5,0
0.47,0,kuramoto,6.009357,1.5,0
0.48,0,kuramoto,6.124192,1.5,0
0.49,0,kuramoto,6.239461,1.5,0
0.5,0,kuramoto,0.071949,1.5,1
0.51,0,kuramoto,0.187996,1.5,0
0.52,0,kuramoto,0.304392,1.5,0
0.53,0,kuramoto,0.421112,1.5,0
0.54,0,kuramoto,0.538132,1.5,0
0.55,0,kuramoto,0.655434,1.5,0
0.56,0,kuramoto,0.772996,1.5,0
0.57,0,kuramoto,0.890802,1.5,0
0.58,0,kuramoto,1.008835,1.5,0
0.59,0,kuramoto,1.12708,1.5,0
0.6,0,kuramoto,1.245523,1.5,0
0.61,0,kuramoto,1.364152,1.5,0
0.62,0,kuramoto,1.482956,1.5,0
0.63,0,kuramoto,1.601923,1.5,0
0.64,0,kuramoto,1.721044,1.5,0
0.65,0,kuramoto,1.840309,1.5,0
0.66,0,kuramoto,1.959711,1.5,0
0.67,0,kuramoto,2.079242,1.5,0
0.68,0,kuramoto,2.198894,1.5,0
0.69,0,kuramoto,2.318662,1.5,0
0.7,0,kuramoto,2.438538,1.5,0
0.71,0,kuramoto,2.558518,1.5,0
0.72,0,kuramoto,2.678597,1.5,0
0.73,0,kuramoto,2.79877,1.5,0
0.74,0,kuramoto,2.919031,1.5,0
0.75,0,kuramoto,3.039378,1.5,0
0.76,0,kuramoto,3.159806,1.5,0
0.77,0,kuramoto,3.280312,1.5,0
0.78,0,kuramoto,3.400892,1.5,0
0.79,0,kuramoto,3.521543,1.5,0
0.8,0,kuramoto,3.642263,1.5,0
0.81,0,kuramoto,3.763049,1.5,0
0.82,0,kuramoto,3.883897,1.5,0
0.83,0,kuramoto,4.004807,1.5,0
0.84,0,kuramoto,4.125774,1.5,0
0.85,0,kuramoto,4.246798,1.5,0
0.86,0,kuramoto,4.367876,1.5,0
0.87,0,kuramoto,4.489007,1.5,0
0.88,0,kuramoto,4.610188,1.5,0
0.89,0,kuramoto,4.731417,1.5,0
0.9,0,kuramoto,4.852694,1.5,0
0.91,0,kuramoto,4.974017,1.5,0
0.92,0,kuramoto,5.095384,1.5,0
0.93,0,kuramoto,5.216793,1.5,0
0.94,0,kuramoto,5.338244,1.5,0
0.95,0,kuramoto,5.459735,1.5,0
0.96,0,kuramoto,5.581265,1.5,0
0.97,0,kuramoto,5.702833,1.5,0
0.98,0,kuramoto,5.824437,1.5,0
0.99,0,kuramoto,5.946078,1.5,0
1.0,0,kuramoto,6.067752,1.5,0
1.01,0,kuramoto,6.18946,1.5,0
1.02,0,kuramoto,0.028015,1.5,1
1.03,0,kuramoto,0.149788,1.5,0
1.04,0,kuramoto,0.271591,1.5,0
1.05,0,kuramoto,0.393424,1.5,0
1.06,0,kuramoto,0.515286,1.5,0
1.07,0,kuramoto,0.637177,1.5,0
1.08,0,kuramoto,0.759095,1.5,0
1.09,0,kuramoto,0.88104,1.5,0
1.1,0,kuramoto,1.00301,1.5,0
1.11,0,kuramoto,1.125007,1.5,0
1.12,0,kuramoto,1.247028,1.5,0
1.13,0,kuramoto,1.369073,1.5,0
1.14,0,kuramoto,1.491141,1.5,0
1.15,0,kuramoto,1.613233,1.5,0
1.16,0,kuramoto,1.735346,1.5,0
1.17,0,kuramoto,1.857481,1.5,0
1.18,0,kuramoto,1.979638,1.5,0
1.19,0,kuramoto,2.101814,1.5,0
1.2,0,kuramoto,2.224011,1.5,0
1.21,0,kuramoto,2.346227,1.5,0
1.22,0,kuramoto,2.468463,1.5,0
1.23,0,kuramoto,2.590716,1.5,0
1.24,0,kuramoto,2.712988,1.5,0
1.25,0,kuramoto,2.835278,1.5,0
1.26,0,kuramoto,2.957584,1.5,0
1.27,0,kuramoto,3.079907,1.5,0
1.28,0,kuramoto,3.202246,1.5,0
1.29,0,kuramoto,3.324602,1.5,0
1.3,0,kuramoto,3.446972,1.5,0
