t,follower_phase_rad,follower_frequency_hz,estimated_leader_phase_rad,phase_error_rad,coupling_term,follower_led_state,sync_state,loop_dt_ms,model_update_time_ms,cpu_percent,process_cpu_time_s,memory_rss_mb,cpu_temperature_c
6.091303,4.859512,1.5,0.0,1.423673,0.989197,0,1,64.329,0.01,0.0,5.897,187.0,48.0
6.151698,5.688514,1.5,0.79065,1.385321,0.982849,1,1,60.395,0.01,0.0,5.9607,187.0,47.4
6.212014,0.182293,1.5,1.580272,1.397979,0.985104,0,1,60.316,0.01,0.0,6.0241,187.0,46.9
6.272293,0.958724,1.5,2.369412,1.410689,0.98721,0,1,60.279,0.01,0.0,6.0871,187.0,48.0
6.339898,1.735124,1.5,3.254447,1.519322,0.998676,0,1,67.604,0.01,0.0,6.1508,187.0,46.9
6.415985,2.608584,1.5,4.250529,1.641946,0.99747,0,1,76.087,0.01,0.0,6.2156,187.0,46.3
6.493773,3.591318,1.5,5.268878,1.67756,0.994306,0,1,77.788,0.01,0.0,6.2804,187.0,47.4
6.560225,4.59516,1.5,6.138822,1.543663,0.999632,0,1,66.452,0.01,0.0,6.3438,187.0,47.4
6.620961,5.453949,1.5,0.0,0.829237,0.737416,0,1,60.737,0.01,0.0,6.4071,187.0,48.0
6.680962,6.183138,1.5,0.759401,0.859448,0.757482,1,1,60.0,0.01,0.0,6.4703,187.0,48.0
6.741242,0.624512,1.5,1.522346,0.897834,0.781978,0,1,60.28,0.01,0.0,6.5336,187.0,46.3
6.803976,1.357621,1.5,2.316359,0.958738,0.818467,0,1,62.735,0.01,0.0,6.5968,187.0,48.0
6.876671,2.128594,1.5,3.236434,1.107839,0.894736,0,1,72.695,0.01,0.0,6.6617,187.0,46.9
6.95446,3.041377,1.5,4.220978,1.179601,0.924454,0,1,77.789,0.009,0.0,6.7259,187.0,48.0
7.027484,4.02621,1.5,5.145222,1.119012,0.899669,0,1,73.024,0.01,0.0,6.7898,187.0,46.3
7.091723,4.944389,1.5,0.0,1.338796,0.973208,0,1,64.239,0.009,0.0,6.8544,187.0,46.9
7.151574,5.768641,1.5,0.783521,1.298065,0.963039,1,1,59.85,0.01,0.0,6.9179,187.0,46.9
7.211695,0.251264,1.5,1.570595,1.319331,0.968549,0,1,60.122,0.01,0.0,6.9818,187.0,46.9
7.272595,1.021705,1.5,2.367855,1.34615,0.974873,0,1,60.9,0.01,0.0,7.046,187.0,48.0
7.339957,1.803465,1.5,3.24972,1.446255,0.992255,0,1,67.362,0.009,0.0,7.1103,187.0,46.3
7.415835,2.672283,1.5,4.243066,1.570783,1.0,0,1,75.878,0.009,0.0,7.175,187.0,46.3
7.492151,3.652989,1.5,5.242144,1.589155,0.999831,0,1,76.316,0.01,0.0,7.2386,187.0,46.9
7.558828,4.63931,1.5,6.115037,1.475727,0.995484,0,1,66.677,0.01,0.0,7.3026,187.0,46.3
7.6205,5.500042,1.5,0.0,0.783143,0.70551,0,1,61.672,0.01,0.0,7.3665,187.0,46.3
7.680558,6.233568,1.5,0.786241,0.835858,0.741872,1,1,60.058,0.011,0.0,7.4308,187.0,46.9
7.740622,0.67236,1.5,1.572557,0.900196,0.783449,0,1,60.064,0.01,0.0,7.4935,187.0,47.4
7.802184,1.403147,1.5,2.378486,0.975339,0.827892,0,1,61.562,0.009,0.0,7.5564,187.0,48.0
7.87319,2.161737,1.5,3.308055,1.146317,0.911253,0,1,71.006,0.01,0.0,7.6201,187.0,48.0
7.94929,3.057423,1.5,4.304306,1.246884,0.947997,0,1,76.1,0.01,0.0,7.6838,187.0,48.0
8.022352,4.027147,1.5,5.260793,1.233646,0.943701,0,1,73.062,0.011,0.0,7.7478,187.0,46.9
8.086959,4.957066,1.5,6.106577,1.14951,0.912564,0,1,64.606,0.01,0.0,7.8127,187.0,46.9
8.146727,5.772317,1.5,0.0,0.510868,0.488935,1,1,59.768,0.01,0.0,7.8761,187.0,48.0
8.206991,0.154716,1.5,0.758268,0.603552,0.56757,0,1,60.264,0.01,0.0,7.9396,187.0,47.4
8.266748,0.842402,1.5,1.51016,0.667759,0.619228,0,1,59.757,0.01,0.0,8.0028,187.0,48.0
8.333452,1.535109,1.5,2.349472,0.814363,0.727289,0,1,66.705,0.009,0.0,8.0662,187.0,46.9
8.406317,2.333584,1.5,3.266295,0.932711,0.803238,0,1,72.865,0.01,0.0,8.1302,187.0,46.3
8.483359,3.225167,1.5,4.23567,1.010503,0.847099,0,1,77.041,0.01,0.0,8.1949,187.0,48.0
8.550676,4.179682,1.5,5.082685,0.903003,0.78519,0,1,67.317,0.01,0.0,8.2584,187.0,47.4
8.611695,4.999127,1.5,0.0,1.284058,0.959172,0,1,61.019,0.01,0.0,8.3224,187.0,47.4
8.672219,5.779071,1.5,0.761541,1.265655,0.953805,1,1,60.524,0.011,0.0,8.3862,187.0,46.3
8.732439,0.268356,1.5,1.519263,1.250906,0.94927,0,1,60.22,0.009,0.0,8.4515,187.0,46.3
8.793746,1.035998,1.5,2.290653,1.254655,0.950442,0,1,61.307,0.009,0.0,8.5148,187.0,46.9
8.863428,1.817738,1.5,3.167425,1.349686,0.975655,0,1,69.682,0.01,0.0,8.579,187.0,46.9
8.938288,2.712423,1.5,4.10936,1.396937,0.984925,0,1,74.861,0.01,0.0,8.6432,187.0,48.0
9.012525,3.676031,1.5,5.043439,1.367408,0.979388,0,1,74.236,0.01,0.0,8.7069,187.0,47.4
9.076902,4.630164,1.5,5.853461,1.223298,0.940227,0,1,64.377,0.01,0.0,8.771,187.0,48.5
9.136952,5.448753,1.5,0.0,0.834432,0.740915,0,1,60.05,0.01,0.0,8.8343,187.0,47.4
9.196994,6.170432,1.5,0.756213,0.868966,0.763662,1,1,60.042,0.011,0.0,8.8977,187.0,48.5
9.257388,0.613611,1.5,1.51686,0.903249,0.785342,0,1,60.394,0.01,0.0,8.9609,187.0,46.3
9.323273,1.348815,1.5,2.346664,0.997849,0.840307,0,1,65.885,0.01,0.0,9.0248,187.0,48.0
9.397342,2.163539,1.5,3.279554,1.116014,0.898357,0,1,74.07,0.01,0.0,9.0879,187.0,48.0
9.4722,3.094524,1.5,4.222362,1.127839,0.903488,0,1,74.857,0.01,0.0,9.1518,187.0,46.9
9.54115,4.036752,1.5,5.090778,1.054026,0.86942,0,1,68.951,0.01,0.0,9.2151,187.0,46.9
9.602192,4.896411,1.5,0.0,1.386774,0.983116,0,1,61.042,0.01,0.0,9.2798,187.0,46.9
9.663496,5.68176,1.5,0.772336,1.373761,0.980651,1,1,61.303,0.011,0.0,9.3435,187.0,46.9
9.722641,0.186753,1.5,1.517483,1.330731,0.971322,0,1,59.145,0.01,0.0,9.4083,187.0,47.4
9.78347,0.945254,1.5,2.283854,1.3386,0.973163,0,1,60.83,0.01,0.0,9.4718,187.0,47.4
9.85372,1.72575,1.5,3.168902,1.443152,0.991865,0,1,70.25,0.01,0.0,9.5356,187.0,46.9
9.928047,2.631709,1.5,4.105324,1.473614,0.995282,0,1,74.327,0.01,0.0,9.5993,187.0,46.3
10.001659,3.591145,1.5,5.032728,1.441583,0.991664,0,1,73.612,0.01,0.0,9.6628,187.0,46.9
10.066951,4.54041,1.5,5.855321,1.314911,0.96744,0,1,65.292,0.009,0.0,9.7281,187.0,46.9
10.127655,5.376858,1.5,0.0,0.906328,0.787245,0,1,60.704,0.01,0.0,9.7917,187.0,48.0
10.187496,6.116245,1.5,0.715681,0.882622,0.772407,1,1,59.841,0.011,0.0,9.8548,187.0,48.5
10.247493,0.55882,1.5,1.433229,0.87441,0.767165,0,1,59.997,0.009,0.0,9.9182,187.0,47.4
10.31,1.285371,1.5,2.180805,0.895434,0.78048,0,1,62.508,0.01,0.0,9.9813,187.0,46.9
10.380918,2.045242,1.5,3.028966,0.983724,0.832566,0,1,70.918,0.01,0.0,10.045,187.0,46.3
10.456978,2.920279,1.5,3.93863,1.018351,0.851244,0,1,76.06,0.01,0.0,10.1095,187.0,48.0
10.526224,3.86374,1.5,4.766791,0.903051,0.78522,0,1,69.246,0.01,0.0,10.1739,187.0,48.0
10.588664,4.706669,1.5,0.0,1.576516,0.999984,0,1,62.44,0.01,0.0,10.237,187.0,46.3
10.647613,5.513686,1.5,0.743744,1.513244,0.998344,0,1,58.95,0.01,0.0,10.3004,187.0,46.9
10.70803,6.275255,1.5,1.506003,1.513933,0.998384,1,1,60.417,0.011,0.0,10.3649,187.0,48.5
10.768768,0.772606,1.5,2.272308,1.499703,0.997474,0,1,60.738,0.01,0.0,10.4283,187.0,48.5
10.834467,1.557091,1.5,3.101204,1.544113,0.999644,0,1,65.699,0.009,0.0,10.493,187.0,48.5
10.90854,2.406152,1.5,4.035748,1.629595,0.998272,0,1,74.072,0.01,0.0,10.5551,187.0,46.9
10.98424,3.363075,1.5,4.990837,1.627763,0.998378,0,1,75.701,0.01,0.0,10.6189,187.0,46.9
11.052651,4.341063,1.5,5.853951,1.512888,0.998324,0,1,68.411,0.009,0.0,10.6835,187.0,48.0
11.114198,5.224858,1.5,0.0,1.058327,0.871536,0,1,61.547,0.01,0.0,10.7468,187.0,46.9
11.174006,5.992667,1.5,0.715283,1.005802,0.844591,1,1,59.807,0.011,0.0,10.8098,187.0,47.4
11.233962,0.449948,1.5,1.432349,0.982401,0.831832,0,1,59.956,0.01,0.0,10.8742,187.0,47.4
11.296084,1.189583,1.5,2.175308,0.985726,0.833673,0,1,62.121,0.01,0.0,10.9371,187.0,48.5
11.366255,1.956325,1.5,3.014535,1.05821,0.871479,0,1,70.171,0.01,0.0,11.0019,187.0,47.4
11.442552,2.831702,1.5,3.927036,1.095334,0.889081,0,1,76.297,0.01,0.0,11.0659,187.0,48.0
11.516366,3.78821,1.5,4.809832,1.021622,0.852956,0,1,73.814,0.01,0.0,11.1295,187.0,48.0
11.580975,4.704248,1.5,5.582549,0.878301,0.769655,0,1,64.61,0.01,0.0,11.1927,187.0,46.9
11.640799,5.487225,1.5,0.0,0.795961,0.714536,0,1,59.824,0.01,0.0,11.2567,187.0,46.9
11.701351,6.200664,1.5,0.72418,0.806701,0.722009,1,1,60.551,0.011,0.0,11.3208,187.0,48.5
11.762316,0.641176,1.5,1.453314,0.812139,0.72576,0,1,60.966,0.01,0.0,11.3842,187.0,46.9
11.829518,1.370625,1.5,2.25703,0.886406,0.774804,0,1,67.202,0.01,0.0,11.4474,187.0,48.0
11.903797,2.186223,1.5,3.145397,0.959174,0.818717,0,1,74.28,0.01,0.0,11.5109,187.0,48.0
11.981682,3.09914,1.5,4.076877,0.977737,0.829235,0,1,77.884,0.01,0.0,11.5744,187.0,46.9
12.049204,4.059229,1.5,4.884431,0.825202,0.734685,0,1,67.522,0.01,0.0,11.6392,187.0,46.3
12.110906,4.86924,1.5,0.0,1.413945,0.987724,0,1,61.702,0.01,0.0,11.7033,187.0,47.4
12.171722,5.664071,1.5,0.727342,1.346456,0.974941,1,1,60.816,0.01,0.0,11.7665,187.0,48.5
12.231413,0.161581,1.5,1.441237,1.279656,0.957917,0,1,59.691,0.01,0.0,11.8297,187.0,46.9
12.294943,0.924286,1.5,2.201043,1.276756,0.957081,0,1,63.53,0.009,0.0,11.8927,187.0,46.9
12.366016,1.735855,1.5,3.051057,1.315201,0.967513,0,1,71.073,0.01,0.0,11.9576,187.0,47.4
12.442367,2.646373,1.5,3.964198,1.317824,0.968173,0,1,76.351,0.01,0.0,12.0226,187.0,46.9
12.516092,3.624688,1.5,4.845935,1.221247,0.939527,0,1,73.725,0.01,0.0,12.0856,187.0,46.9
12.580865,4.561965,1.5,5.620607,1.058642,0.871691,0,1,64.773,0.009,0.0,12.1488,187.0,48.0
12.639954,5.370056,1.5,0.0,0.91313,0.791421,0,1,59.089,0.01,0.0,12.2119,187.0,46.9
12.700015,6.090633,1.5,0.718309,0.910862,0.790032,1,1,60.06,0.01,0.0,12.2758,187.0,48.5
12.7611,0.539577,1.5,1.448882,0.909305,0.789077,0,1,61.086,0.01,0.0,12.3395,187.0,47.4
12.828765,1.284002,1.5,2.258131,0.974129,0.827213,0,1,67.664,0.009,0.0,12.4041,187.0,48.0
12.903029,2.117627,1.5,3.146315,1.028688,0.856623,0,1,74.264,0.01,0.0,12.4672,187.0,48.0
12.979681,3.040208,1.5,4.063056,1.022847,0.853595,0,1,76.652,0.009,0.0,12.5307,187.0,48.0
13.049067,3.991641,1.5,4.892896,0.901256,0.784107,0,1,69.386,0.01,0.0,12.5947,187.0,48.0
13.110739,4.836009,1.5,0.0,1.447176,0.992369,0,1,61.672,0.01,0.0,12.6578,187.0,46.9
13.170838,5.631459,1.5,0.758228,1.409954,0.987093,1,1,60.099,0.011,0.0,12.7216,187.0,48.5
13.232049,0.122325,1.5,1.530484,1.408159,0.986804,0,1,61.211,0.01,0.0,12.7854,187.0,47.4
13.295728,0.910636,1.5,2.333884,1.423249,0.989135,0,1,63.679,0.01,0.0,12.8492,187.0,47.4
13.367006,1.731256,1.5,3.233141,1.501885,0.997627,0,1,71.277,0.01,0.0,12.9138,187.0,46.9
13.442702,2.651907,1.5,4.188147,1.53624,0.999403,0,1,75.696,0.01,0.0,12.9779,187.0,46.9
13.517155,3.630105,1.5,5.12747,1.497366,0.997305,0,1,74.453,0.009,0.0,13.0415,187.0,49.6
13.58181,4.591692,1.5,5.943177,1.351485,0.976048,0,1,64.655,0.01,0.0,13.1055,187.0,48.0
13.642514,5.421921,1.5,0.0,0.861264,0.758667,0,1,60.705,0.01,0.0,13.1697,187.0,46.9
13.702158,6.155242,1.5,0.713319,0.841262,0.745485,1,1,59.643,0.011,0.0,13.2339,187.0,48.0
13.762482,0.589801,1.5,1.434785,0.844984,0.74796,0,1,60.324,0.01,0.0,13.2967,187.0,48.5
13.828157,1.316266,1.5,2.220248,0.903982,0.785796,0,1,65.675,0.01,0.0,13.3603,187.0,46.9
13.90285,2.115868,1.5,3.113556,0.997688,0.84022,0,1,74.693,0.01,0.0,13.4235,187.0,48.0
13.97962,3.039483,1.5,4.031711,0.992228,0.837246,0,1,76.77,0.01,0.0,13.4875,187.0,46.9
14.049605,3.987991,1.5,4.868715,0.880724,0.7712,0,1,69.985,0.01,0.0,13.5525,187.0,47.4
14.111176,4.836486,1.5,0.0,1.4467,0.99231,0,1,61.57,0.009,0.0,13.616,187.0,48.0
14.171246,5.630613,1.5,0.757708,1.41028,0.987145,1,1,60.07,0.01,0.0,13.6788,187.0,48.5
14.23108,0.121119,1.5,1.512442,1.391323,0.983938,0,1,59.834,0.01,0.0,13.7419,187.0,46.9
14.295389,0.891103,1.5,2.323617,1.432514,0.990454,0,1,64.309,0.01,0.0,13.8053,187.0,48.0
14.366785,1.720134,1.5,3.22418,1.504046,0.997773,0,1,71.396,0.01,0.0,13.8695,187.0,48.5
14.442275,2.64235,1.5,4.176392,1.534042,0.999325,0,1,75.49,0.01,0.0,13.9345,187.0,47.4
14.517274,3.617867,1.5,5.122404,1.504537,0.997806,0,1,74.999,0.01,0.0,13.9983,187.0,46.3
14.582032,4.586633,1.5,5.939248,1.352615,0.976293,0,1,64.758,0.01,0.0,14.0624,187.0,48.5
14.642661,5.418249,1.5,0.0,0.864937,0.761054,0,1,60.629,0.01,0.0,14.126,187.0,48.0
14.702352,6.151158,1.5,0.7137,0.845727,0.748453,1,1,59.691,0.01,0.0,14.19,187.0,47.4
14.762428,0.586911,1.5,1.432007,0.845096,0.748035,0,1,60.076,0.01,0.0,14.2534,187.0,46.9
14.82884,1.310402,1.5,2.226069,0.915667,0.792969,0,1,66.412,0.01,0.0,14.3182,187.0,47.4
14.903533,2.120639,1.5,3.119143,0.998504,0.840662,0,1,74.693,0.01,0.0,14.3813,187.0,48.0
14.97991,3.044373,1.5,4.032354,0.987981,0.834916,0,1,76.377,0.01,0.0,14.4446,187.0,46.3
15.049491,3.9874,1.5,4.864306,0.876907,0.768764,0,1,69.581,0.01,0.0,14.5089,187.0,47.4
15.111683,4.830405,1.5,0.0,1.45278,0.993044,0,1,62.192,0.01,0.0,14.5729,187.0,47.4
15.172467,5.63271,1.5,0.76665,1.417125,0.988216,1,1,60.784,0.01,0.0,14.6371,187.0,48.0
15.232951,0.132631,1.5,1.52952,1.396889,0.984916,0,1,60.484,0.01,0.0,14.7015,187.0,48.0
15.2939,0.911179,1.5,2.298262,1.387084,0.983172,0,1,60.949,0.01,0.0,14.7646,187.0,49.0
15.364499,1.695346,1.5,3.188713,1.493367,0.997004,0,1,70.599,0.01,0.0,14.8288,187.0,46.9
15.440245,2.607083,1.5,4.14408,1.536998,0.999429,0,1,75.746,0.01,0.0,14.8928,187.0,46.9
15.514874,3.58593,1.5,5.085361,1.499431,0.997455,0,1,74.629,0.01,0.0,14.9563,187.0,46.3
15.581321,4.549829,1.5,5.923444,1.373615,0.980623,0,1,66.447,0.01,0.0,15.0196,187.0,49.0
15.639854,5.404136,1.5,0.0,0.879049,0.770133,0,1,58.533,0.01,0.0,15.0837,187.0,48.5
15.70031,6.113567,1.5,0.722068,0.891687,0.778132,1,1,60.456,0.011,0.0,15.1481,187.0,46.9
15.761415,0.564817,1.5,1.45189,0.887074,0.775227,0,1,61.105,0.01,0.0,15.2117,187.0,49.0
15.828646,1.306517,1.5,2.254874,0.948357,0.812459,0,1,67.231,0.01,0.0,15.2759,187.0,46.3
