t,frame_id,roi_intensity,normalized_signal,detected_flash_state,leader_flash_event,detected_flash_time,detection_confidence,roi_x,roi_y,roi_w,roi_h,camera_processing_time_ms
6.680962,100,174.67,1.0,1,0,,0.773,,,,,59.86
6.741242,101,173.0,0.9653,1,0,,0.7751,,,,,62.49
6.803976,102,157.67,0.5654,1,0,,0.7712,,,,,72.45
6.876671,103,136.67,0.0175,0,0,,0.7695,,,,,77.54
6.95446,104,138.33,0.0608,0,0,,0.7672,,,,,72.77
7.027484,105,138.67,0.0697,0,0,,0.7641,,,,,64.0
7.091723,106,173.33,0.9739,1,1,7.091723,0.7694,,,,,59.56
7.151574,107,175.33,1.0,1,0,,0.7708,,,,,59.73
7.211695,108,171.67,0.9249,1,0,,0.772,,,,,60.65
7.272595,109,172.67,0.9508,1,0,,0.7861,,,,,67.1
7.339957,110,135.67,0.0,0,0,,0.7852,,,,,75.63
7.415835,111,136.33,0.006,0,0,,0.7857,,,,,76.07
7.492151,112,136.67,0.0089,0,0,,0.7869,,,,,66.44
7.558828,113,139.0,0.0699,0,0,,0.7887,,,,,61.43
7.6205,114,173.33,0.9685,1,1,7.6205,0.7936,,,,,59.77
7.680558,115,173.67,0.9774,1,0,,0.7935,,,,,59.66
7.740622,116,171.33,0.9161,1,0,,0.7933,,,,,61.32
7.802184,117,164.67,0.7418,1,0,,0.7872,,,,,70.74
7.87319,118,135.33,0.0,0,0,,0.7868,,,,,75.83
7.94929,119,136.67,0.0089,0,0,,0.7864,,,,,72.81
8.022352,120,137.0,0.0175,0,0,,0.7857,,,,,64.36
8.086959,121,157.67,0.5586,0,0,,0.7885,,,,,59.53
8.146727,122,172.33,0.9423,1,1,8.146727,0.7898,,,,,59.81
8.206991,123,170.0,0.8813,1,0,,0.7899,,,,,59.51
8.266748,124,170.67,0.8989,1,0,,0.79,,,,,66.46
8.333452,125,135.33,0.0,0,0,,0.789,,,,,72.62
8.406317,126,134.0,0.0,0,0,,0.7883,,,,,76.79
8.483359,127,135.33,0.0,0,0,,0.7881,,,,,67.07
8.550676,128,137.67,0.0433,0,0,,0.7878,,,,,60.78
8.611695,129,171.67,0.9257,1,1,8.611695,0.7873,,,,,60.22
8.672219,130,171.33,0.9169,1,0,,0.7876,,,,,59.81
8.732439,131,170.33,0.8909,1,0,,0.7876,,,,,61.06
8.793746,132,171.0,0.9091,1,0,,0.7854,,,,,69.44
8.863428,133,135.0,0.0,0,0,,0.7972,,,,,74.61
8.938288,134,136.33,0.0086,0,0,,0.797,,,,,73.98
9.012525,135,136.33,0.0086,0,0,,0.797,,,,,64.14
9.076902,136,147.67,0.3031,0,0,,0.7918,,,,,59.81
9.136952,137,172.0,0.9351,1,1,9.136952,0.7923,,,,,59.75
9.196994,138,169.33,0.8657,1,0,,0.7902,,,,,59.94
9.257388,139,170.33,0.8917,1,0,,0.7898,,,,,65.64
9.323273,140,139.33,0.0865,0,0,,0.7917,,,,,73.82
9.397342,141,133.33,0.0,0,0,,0.7918,,,,,74.6
9.4722,142,135.0,0.0,0,0,,0.7923,,,,,68.69
9.54115,143,137.33,0.0428,0,0,,0.7919,,,,,60.8
9.602192,144,172.0,0.9356,1,1,9.602192,0.7923,,,,,61.01
9.663496,145,171.0,0.9217,1,0,,0.7913,,,,,58.72
9.722641,146,169.67,0.8947,1,0,,0.79,,,,,60.62
9.78347,147,169.67,0.8947,1,0,,0.7897,,,,,70.0
9.85372,148,134.67,0.0,0,0,,0.7937,,,,,74.08
9.928047,149,135.67,0.0045,0,0,,0.7935,,,,,73.35
10.001659,150,136.0,0.0131,0,0,,0.7938,,,,,65.05
10.066951,151,141.67,0.1616,0,0,,0.7898,,,,,60.46
10.127655,152,171.33,0.9387,1,1,10.127655,0.7891,,,,,59.55
10.187496,153,170.67,0.9255,1,0,,0.7864,,,,,59.55
10.247493,154,168.67,0.8729,1,0,,0.7865,,,,,62.3
10.31,155,149.67,0.3729,1,0,,0.7854,,,,,70.67
10.380918,156,133.67,0.0,0,0,,0.7867,,,,,75.81
10.456978,157,135.33,0.0,0,0,,0.7878,,,,,69.0
10.526224,158,137.33,0.0524,0,0,,0.7882,,,,,62.19
10.588664,159,161.33,0.6812,1,1,10.588664,0.7905,,,,,58.66
10.647613,160,172.0,0.965,1,0,,0.7886,,,,,60.17
10.70803,161,170.67,0.93,1,0,,0.7865,,,,,60.28
10.768768,162,171.33,0.9474,1,0,,0.7846,,,,,65.45
10.834467,163,136.0,0.0176,0,0,,0.7887,,,,,73.82
10.90854,164,135.33,0.0,0,0,,0.7888,,,,,75.45
10.98424,165,136.33,0.0263,0,0,,0.7899,,,,,68.16
11.052651,166,137.67,0.0616,0,0,,0.7872,,,,,61.3
11.114198,167,171.67,0.9605,1,1,11.114198,0.7865,,,,,59.51
11.174006,168,171.0,0.9511,1,0,,0.7848,,,,,59.5
11.233962,169,169.33,0.9065,1,0,,0.7837,,,,,61.92
11.296084,170,170.0,0.9327,1,0,,0.768,,,,,69.93
11.366255,171,134.67,0.0,0,0,,0.7691,,,,,76.05
11.442552,172,136.33,0.0269,0,0,,0.7696,,,,,73.56
11.516366,173,137.0,0.0449,0,0,,0.7689,,,,,64.36
11.580975,174,152.67,0.4665,0,0,,0.7805,,,,,59.58
11.640799,175,171.67,0.9866,1,1,11.640799,0.7788,,,,,60.23
11.701351,176,170.67,0.9637,1,0,,0.7803,,,,,60.49
11.762316,177,171.67,0.991,1,0,,0.7781,,,,,66.95
11.829518,178,138.0,0.0728,0,0,,0.7686,,,,,74.03
11.903797,179,135.67,0.0093,0,0,,0.7681,,,,,77.64
11.981682,180,136.33,0.0273,0,0,,0.7676,,,,,67.26
12.049204,181,138.0,0.0728,0,0,,0.7669,,,,,61.46
12.110906,182,171.67,0.9955,1,1,12.110906,0.7805,,,,,60.52
12.171722,183,171.0,0.9816,1,0,,0.7818,,,,,59.22
12.231413,184,169.67,0.945,1,0,,0.7823,,,,,63.32
12.294943,185,170.67,0.9725,1,0,,0.7827,,,,,70.82
12.366016,186,135.33,0.0,0,0,,0.7831,,,,,76.1
12.442367,187,136.67,0.0369,0,0,,0.7814,,,,,73.47
12.516092,188,137.67,0.0644,0,0,,0.7806,,,,,64.52
12.580865,189,152.0,0.4587,0,0,,0.7775,,,,,58.84
12.639954,190,172.33,1.0,1,1,12.639954,0.7781,,,,,59.77
12.700015,191,171.33,0.9906,1,0,,0.7788,,,,,60.58
12.7611,192,172.33,1.0,1,0,,0.7795,,,,,67.42
12.828765,193,138.67,0.0919,0,0,,0.7773,,,,,74.02
12.903029,194,135.33,0.0,0,0,,0.7767,,,,,76.4
12.979681,195,136.33,0.0275,0,0,,0.7765,,,,,69.12
13.049067,196,137.67,0.0644,0,0,,0.7756,,,,,61.43
13.110739,197,172.0,1.0,1,1,13.110739,0.7809,,,,,59.81
13.170838,198,171.33,0.9906,1,0,,0.7805,,,,,60.72
13.232049,199,169.67,0.945,1,0,,0.781,,,,,63.43
13.295728,200,171.0,0.9816,1,0,,0.7811,,,,,71.03
13.367006,201,135.33,0.0,0,0,,0.7844,,,,,75.43
13.442702,202,137.0,0.046,0,0,,0.783,,,,,74.18
13.517155,203,138.0,0.0735,0,0,,0.7821,,,,,64.41
13.58181,204,154.0,0.5138,0,0,,0.7792,,,,,60.46
13.642514,205,172.33,1.0,1,1,13.642514,0.7791,,,,,59.35
13.702158,206,172.0,1.0,1,0,,0.7791,,,,,59.83
13.762482,207,172.33,1.0,1,0,,0.7804,,,,,65.43
13.828157,208,139.0,0.1001,0,0,,0.7806,,,,,74.44
13.90285,209,135.33,0.0,0,0,,0.7802,,,,,76.52
13.97962,210,136.33,0.0273,0,0,,0.7796,,,,,69.74
14.049605,211,138.0,0.0728,0,0,,0.7791,,,,,61.33
14.111176,212,172.0,1.0,1,1,14.111176,0.7807,,,,,59.77
14.171246,213,171.33,0.9817,1,0,,0.781,,,,,59.33
14.23108,214,170.0,0.9455,1,0,,0.78,,,,,64.1
14.295389,215,171.0,0.9727,1,0,,0.7815,,,,,71.15
14.366785,216,135.67,0.0093,0,0,,0.7899,,,,,75.24
14.442275,217,137.0,0.0455,0,0,,0.7889,,,,,74.73
14.517274,218,138.0,0.0728,0,0,,0.7882,,,,,64.52
14.582032,219,154.33,0.5181,0,0,,0.7854,,,,,60.38
14.642661,220,172.0,1.0,1,1,14.642661,0.7949,,,,,59.4
14.702352,221,172.33,1.0,1,0,,0.7943,,,,,59.56
14.762428,222,172.67,1.0,1,0,,0.7942,,,,,66.16
14.82884,223,139.33,0.1091,0,0,,0.7929,,,,,74.44
14.903533,224,135.67,0.0047,0,0,,0.794,,,,,76.13
14.97991,225,136.67,0.0321,0,0,,0.7936,,,,,69.34
15.049491,226,138.0,0.0685,0,0,,0.7933,,,,,61.95
15.111683,227,172.0,1.0,1,1,15.111683,0.7926,,,,,60.49
15.172467,228,171.33,0.9816,1,0,,0.7923,,,,,59.97
15.232951,229,170.0,0.9452,1,0,,0.7919,,,,,60.7
15.2939,230,171.0,0.9726,1,0,,0.7921,,,,,70.35
15.364499,231,135.33,0.0,0,0,,0.799,,,,,75.5
15.440245,232,137.0,0.0411,0,0,,0.7988,,,,,74.38
15.514874,233,138.0,0.0641,0,0,,0.7989,,,,,66.2
15.581321,234,152.0,0.4495,0,0,,0.7958,,,,,58.29
15.639854,235,172.0,1.0,1,1,15.639854,0.8013,,,,,60.16
15.70031,236,172.0,1.0,1,0,,0.8018,,,,,60.55
15.761415,237,172.67,1.0,1,0,,0.8025,,,,,66.98
15.828646,238,139.33,0.1007,0,0,,0.8015,,,,,74.59
15.903483,239,135.67,0.0,0,0,,0.8033,,,,,76.16
15.979889,240,137.0,0.0366,0,0,,0.8033,,,,,70.31
16.050444,241,138.0,0.0641,0,0,,0.8028,,,,,61.84
16.112533,242,172.0,1.0,1,1,16.112533,0.8034,,,,,58.92
16.171744,243,171.33,0.9816,1,0,,0.8033,,,,,60.21
16.232489,244,170.0,0.9449,1,0,,0.803,,,,,61.05
16.293784,245,171.33,0.9816,1,0,,0.8031,,,,,70.35
16.364377,246,135.33,0.0,0,0,,0.8036,,,,,76.09
16.440715,247,137.33,0.0457,0,0,,0.8036,,,,,73.48
16.514444,248,138.0,0.0641,0,0,,0.8034,,,,,64.53
16.579221,249,151.0,0.422,0,0,,0.8011,,,,,60.14
16.639605,250,172.0,1.0,1,1,16.639605,0.8039,,,,,60.52
16.70042,251,171.67,0.9909,1,0,,0.8037,,,,,59.87
16.760837,252,172.33,1.0,1,0,,0.804,,,,,66.53
16.827619,253,139.33,0.1003,0,0,,0.8027,,,,,74.43
16.902296,254,135.67,0.0,0,0,,0.804,,,,,76.85
16.979398,255,136.67,0.0274,0,0,,0.8031,,,,,69.26
17.048904,256,138.0,0.0638,0,0,,0.8025,,,,,61.49
17.110639,257,172.0,0.9955,1,1,17.110639,0.8027,,,,,59.66
17.17059,258,171.33,0.9771,1,0,,0.8023,,,,,60.53
17.231671,259,170.0,0.9398,1,0,,0.7996,,,,,62.29
17.294205,260,171.0,0.9681,1,0,,0.8024,,,,,71.18
17.365624,261,135.67,0.0,0,0,,0.8032,,,,,75.22
17.441115,262,137.0,0.0364,0,0,,0.8024,,,,,73.75
17.515121,263,138.0,0.0638,0,0,,0.8023,,,,,64.11
17.579473,264,151.33,0.4291,0,0,,0.8001,,,,,59.7
17.639411,265,171.67,0.9864,1,1,17.639411,0.8033,,,,,60.33
17.700041,266,172.0,1.0,1,0,,0.7997,,,,,60.63
17.761255,267,173.0,1.0,1,0,,0.7993,,,,,65.64
17.82714,268,140.0,0.1192,0,0,,0.8016,,,,,74.14
17.90153,269,136.0,0.0091,0,0,,0.803,,,,,76.53
17.978311,270,136.67,0.0275,0,0,,0.8025,,,,,69.74
18.048294,271,138.33,0.0732,0,0,,0.8022,,,,,61.53
18.110066,272,172.0,1.0,1,1,18.110066,0.8028,,,,,60.5
18.170857,273,171.67,0.9909,1,0,,0.7997,,,,,59.2
18.230624,274,170.33,0.954,1,0,,0.8018,,,,,62.5
18.293331,275,171.33,0.9816,1,0,,0.8018,,,,,70.97
18.364548,276,135.67,0.0,0,0,,0.8024,,,,,75.76
18.44056,277,137.33,0.0457,0,0,,0.8023,,,,,73.24
18.514048,278,138.33,0.0732,0,0,,0.8022,,,,,64.52
18.578808,279,150.33,0.4035,0,0,,0.7997,,,,,59.64
18.638686,280,172.0,1.0,1,1,18.638686,0.8024,,,,,60.52
18.699502,281,171.67,0.9909,1,0,,0.8027,,,,,59.06
18.759132,282,172.67,1.0,1,0,,0.8029,,,,,66.53
18.82587,283,140.33,0.1283,0,0,,0.8016,,,,,74.56
18.900686,284,135.67,0.0,0,0,,0.8026,,,,,75.85
18.976789,285,136.33,0.0182,0,0,,0.8022,,,,,69.6
19.046638,286,137.67,0.0551,0,0,,0.8016,,,,,61.34
19.108222,287,171.33,0.9816,1,1,19.108222,0.8024,,,,,60.07
19.168585,288,171.67,0.9909,1,0,,0.8023,,,,,59.6
19.228757,289,170.0,0.9449,1,0,,0.8022,,,,,62.21
19.29122,290,171.0,0.9725,1,0,,0.8027,,,,,69.76
19.361246,291,135.33,0.0,0,0,,0.8031,,,,,76.18
19.437677,292,137.33,0.0457,0,0,,0.8023,,,,,73.29
19.511213,293,137.67,0.0551,0,0,,0.8015,,,,,64.86
19.576316,294,148.33,0.3485,0,0,,0.7988,,,,,60.31
19.636873,295,171.0,0.9725,1,1,19.636873,0.8023,,,,,59.82
19.696995,296,172.0,1.0,1,0,,0.802,,,,,59.76
19.757358,297,172.67,1.0,1,0,,0.8024,,,,,64.81
19.82241,298,141.67,0.1652,0,0,,0.8015,,,,,73.83
19.896487,299,135.33,0.0,0,0,,0.8024,,,,,76.57
19.973307,300,136.67,0.0275,0,0,,0.8024,,,,,69.34
20.042887,301,138.0,0.0641,0,0,,0.8025,,,,,62.02
20.105176,302,171.67,0.9909,1,1,20.105176,0.8026,,,,,59.77
20.165262,303,171.0,0.9725,1,0,,0.8028,,,,,58.94
20.224788,304,170.33,0.954,1,0,,0.8023,,,,,61.83
20.286822,305,171.67,0.9909,1,0,,0.8022,,,,,70.42
20.357484,306,136.0,0.0091,0,0,,0.803,,,,,75.09
20.432825,307,137.67,0.0507,0,0,,0.8025,,,,,74.0
20.507073,308,138.33,0.069,0,0,,0.8028,,,,,65.56
20.572875,309,146.0,0.2811,0,0,,0.8001,,,,,59.44
20.632574,310,171.67,0.9909,1,1,20.632574,0.8023,,,,,60.4
20.693292,311,172.67,1.0,1,0,,0.8019,,,,,59.84
20.753732,312,172.67,1.0,1,0,,0.8024,,,,,64.64
20.81862,313,144.67,0.2443,0,0,,0.8017,,,,,73.51
20.892377,314,135.67,0.0,0,0,,0.8031,,,,,76.39
20.969011,315,137.0,0.0322,0,0,,0.803,,,,,70.84
21.040097,316,138.33,0.069,0,0,,0.8025,,,,,62.17
21.102515,317,171.67,0.9909,1,1,21.102515,0.803,,,,,59.3
21.162111,318,170.67,0.9632,1,0,,0.8028,,,,,60.25
21.222952,319,170.67,0.9632,1,0,,0.8023,,,,,60.71
21.283916,320,171.67,0.9909,1,0,,0.8028,,,,,70.65
21.354808,321,136.0,0.0046,0,0,,0.8034,,,,,74.38
21.429433,322,137.67,0.0464,0,0,,0.803,,,,,74.63
21.504317,323,138.67,0.0742,0,0,,0.8026,,,,,65.17
21.569731,324,144.0,0.2222,0,0,,0.8001,,,,,60.48
21.630451,325,171.0,0.9722,1,1,21.630451,0.8033,,,,,59.88
21.690631,326,172.67,1.0,1,0,,0.8038,,,,,59.81
21.751051,327,171.67,0.9908,1,0,,0.8043,,,,,62.35
21.813651,328,149.67,0.3797,1,0,,0.8019,,,,,71.6
21.885497,329,136.0,0.0,0,0,,0.8037,,,,,76.19
21.961925,330,137.33,0.0369,0,0,,0.8037,,,,,68.42
22.030595,331,138.67,0.0742,0,0,,0.8034,,,,,60.61
22.091451,332,171.0,0.9722,1,1,22.091451,0.8044,,,,,59.73
22.151477,333,172.33,1.0,1,0,,0.803,,,,,59.38
22.211468,334,171.33,0.9814,1,0,,0.8022,,,,,59.49
22.271168,335,172.33,1.0,1,0,,0.8022,,,,,65.94
22.337351,336,137.0,0.0277,0,0,,0.8028,,,,,74.66
22.412258,337,136.67,0.0185,0,0,,0.8016,,,,,75.05
22.487557,338,138.0,0.0553,0,0,,0.801,,,,,66.69
22.554497,339,139.67,0.1015,0,0,,0.7978,,,,,62.49
22.617255,340,171.0,0.9678,1,1,22.617255,0.8003,,,,,58.61
22.676166,341,171.67,0.9863,1,0,,0.8009,,,,,59.82
22.736601,342,171.67,0.9863,1,0,,0.801,,,,,60.97
22.797825,343,172.0,1.0,1,0,,0.7821,,,,,70.83
22.86891,344,136.33,0.0092,0,0,,0.7838,,,,,75.38
22.944539,345,137.0,0.0233,0,0,,0.7829,,,,,72.99
23.017777,346,137.67,0.042,0,0,,0.7814,,,,,64.8
23.082821,347,153.0,0.4698,0,0,,0.777,,,,,59.64
23.142709,348,171.0,0.9721,1,1,23.142709,0.7783,,,,,59.79
23.203172,349,171.33,0.9813,1,0,,0.7781,,,,,59.87
23.263288,350,172.0,1.0,1,0,,0.7793,,,,,65.23
23.328771,351,139.33,0.0883,0,0,,0.7806,,,,,73.38
23.402396,352,136.0,0.0,0,0,,0.7795,,,,,76.04
23.478685,353,137.67,0.042,0,0,,0.7792,,,,,67.97
23.546928,354,139.33,0.0883,0,0,,0.7781,,,,,62.28
23.609455,355,171.67,0.9908,1,1,23.609455,0.7802,,,,,59.0
23.668749,356,172.0,1.0,1,0,,0.7807,,,,,59.59
23.728983,357,171.33,0.9813,1,0,,0.7806,,,,,61.85
23.791077,358,172.0,1.0,1,0,,0.7804,,,,,70.99
23.862316,359,136.33,0.0046,0,0,,0.7826,,,,,75.31
23.937875,360,137.33,0.028,0,0,,0.782,,,,,73.74
24.011869,361,137.33,0.028,0,0,,0.7816,,,,,65.45
24.077562,362,148.0,0.3272,0,0,,0.7777,,,,,59.91
24.137718,363,171.0,0.972,1,1,24.137718,0.7773,,,,,59.16
24.197196,364,171.0,0.972,1,0,,0.7779,,,,,60.38
24.258233,365,172.0,1.0,1,0,,0.7783,,,,,65.62
24.324103,366,141.67,0.1497,0,0,,0.7781,,,,,73.1
24.397444,367,136.33,0.0,0,0,,0.7786,,,,,76.24
24.47393,368,137.33,0.028,0,0,,0.7786,,,,,66.79
24.540971,369,139.0,0.0749,0,0,,0.7785,,,,,61.33
24.602542,370,171.0,0.972,1,1,24.602542,0.7808,,,,,59.71
24.662547,371,169.67,0.9347,1,0,,0.7816,,,,,59.74
24.722937,372,171.0,0.972,1,0,,0.7809,,,,,60.66
24.783848,373,171.33,0.9812,1,0,,0.781,,,,,69.9
24.853994,374,136.0,0.0,0,0,,0.7844,,,,,73.83
24.92808,375,137.0,0.0188,0,0,,0.7838,,,,,74.01
25.002339,376,138.0,0.0468,0,0,,0.7842,,,,,65.55
25.068142,377,142.67,0.1777,0,0,,0.7799,,,,,60.26
25.128651,378,171.67,0.9907,1,1,25.128651,0.7794,,,,,59.43
25.188376,379,172.0,1.0,1,0,,0.7791,,,,,59.46
25.248501,380,170.67,0.9627,1,0,,0.78,,,,,61.84
25.31059,381,152.67,0.4581,1,0,,0.7778,,,,,70.99
25.381826,382,136.33,0.0,0,0,,0.7777,,,,,74.8
25.456874,383,137.67,0.0376,0,0,,0.7779,,,,,68.77
25.525892,384,139.33,0.0841,0,0,,0.7781,,,,,60.94
25.587079,385,158.0,0.6075,0,0,,0.779,,,,,60.1
25.647419,386,171.0,0.972,1,1,25.647419,0.7782,,,,,59.77
25.707485,387,172.33,1.0,1,0,,0.7769,,,,,59.91
25.768073,388,172.33,1.0,1,0,,0.7768,,,,,64.75
25.833095,389,138.0,0.0468,0,0,,0.7828,,,,,73.29
25.906636,390,136.0,0.0,0,0,,0.782,,,,,74.74
25.981628,391,137.17,0.0235,0,0,,0.7815,,,,,68.14
26.050016,392,138.67,0.0656,0,0,,0.7786,,,,,61.08
26.111343,393,171.33,0.9812,1,1,26.111343,0.7793,,,,,59.75
26.17139,394,172.0,1.0,1,0,,0.7785,,,,,59.26
26.231327,395,171.0,0.972,1,0,,0.7778,,,,,61.57
26.293123,396,172.33,1.0,1,0,,0.77,,,,,70.6
26.363974,397,136.33,0.0,0,0,,0.7684,,,,,74.51
26.438734,398,138.33,0.0561,0,0,,0.7697,,,,,72.65
26.511636,399,138.67,0.0656,0,0,,0.7708,,,,,64.89
26.576774,400,147.33,0.3084,0,0,,0.7871,,,,,59.0
26.636018,401,171.0,0.972,1,1,26.636018,0.7863,,,,,59.98
26.69631,402,172.0,1.0,1,0,,0.7872,,,,,59.7
26.7567,403,172.0,1.0,1,0,,0.7859,,,,,65.14
26.822084,404,142.67,0.1777,0,0,,0.7671,,,,,72.9
26.895233,405,135.33,0.0,0,0,,0.767,,,,,74.57
26.970047,406,136.33,0.0,0,0,,0.7663,,,,,69.41
