t_s,agent_id,event_type,model
0.32,1,agent_flash,eapf
0.37,2,agent_flash,eapf
0.66,0,agent_flash,eapf
0.76,2,agent_flash,eapf
0.77,1,agent_flash,eapf
1.19,2,agent_flash,eapf
1.26,1,agent_flash,eapf
1.33,0,agent_flash,eapf
1.68,2,agent_flash,eapf
1.78,1,agent_flash,eapf
1.99,0,agent_flash,eapf
2.1,2,agent_flash,eapf
2.35,1,agent_flash,eapf
2.48,2,agent_flash,eapf
2.66,0,agent_flash,eapf
2.8,1,agent_flash,eapf
2.92,2,agent_flash,eapf
3.29,1,agent_flash,eapf
3.33,0,agent_flash,eapf
3.33,2,agent_flash,eapf
3.75,2,agent_flash,eapf
3.81,1,agent_flash,eapf
3.99,0,agent_flash,eapf
4.13,2,agent_flash,eapf
4.37,1,agent_flash,eapf
4.5,2,agent_flash,eapf
4.66,0,agent_flash,eapf
4.81,1,agent_flash,eapf
4.92,2,agent_flash,eapf
5.31,1,agent_flash,eapf
5.33,0,agent_flash,eapf
5.33,2,agent_flash,eapf
5.74,2,agent_flash,eapf
5.82,1,agent_flash,eapf
5.99,0,agent_flash,eapf
6.12,2,agent_flash,eapf
6.38,1,agent_flash,eapf
6.49,2,agent_flash,eapf
6.66,0,agent_flash,eapf
6.82,1,agent_flash,eapf
6.91,2,agent_flash,eapf
7.31,1,agent_flash,eapf
7.31,2,agent_flash,eapf
7.33,0,agent_flash,eapf
7.73,2,agent_flash,eapf
7.82,1,agent_flash,eapf
7.99,0,agent_flash,eapf
8.11,2,agent_flash,eapf
8.38,1,agent_flash,eapf
8.47,2,agent_flash,eapf
8.66,0,agent_flash,eapf
8.82,1,agent_flash,eapf
8.9,2,agent_flash,eapf
9.3,2,agent_flash,eapf
9.31,1,agent_flash,eapf
9.33,0,agent_flash,eapf
9.72,2,agent_flash,eapf
9.82,1,agent_flash,eapf
9.99,0,agent_flash,eapf
10.11,2,agent_flash,eapf
10.38,1,agent_flash,eapf
10.47,2,agent_flash,eapf
10.66,0,agent_flash,eapf
10.81,1,agent_flash,eapf
10.89,2,agent_flash,eapf
11.29,2,agent_flash,eapf
11.31,1,agent_flash,eapf
11.33,0,agent_flash,eapf
11.71,2,agent_flash,eapf
11.82,1,agent_flash,eapf
11.99,0,agent_flash,eapf
12.1,2,agent_flash,eapf
12.37,1,agent_flash,eapf
12.46,2,agent_flash,eapf
12.66,0,agent_flash,eapf
12.8,2,agent_flash,eapf
12.81,1,agent_flash,eapf
13.19,2,agent_flash,eapf
13.31,1,agent_flash,eapf
13.33,0,agent_flash,eapf
13.66,2,agent_flash,eapf
13.81,1,agent_flash,eapf
13.99,0,agent_flash,eapf
14.07,2,agent_flash,eapf
14.37,1,agent_flash,eapf
14.44,2,agent_flash,eapf
14.66,0,agent_flash,eapf
14.78,2,agent_flash,eapf
14.81,1,agent_flash,eapf
15.18,2,agent_flash,eapf
15.31,1,agent_flash,eapf
15.33,0,agent_flash,eapf
15.65,2,agent_flash,eapf
15.81,1,agent_flash,eapf
15.99,0,agent_flash,eapf
16.07,2,agent_flash,eapf
16.37,1,agent_flash,eapf
16.44,2,agent_flash,eapf
16.66,0,agent_flash,eapf
16.79,2,agent_flash,eapf
16.81,1,agent_flash,eapf
17.19,2,agent_flash,eapf
17.31,1,agent_flash,eapf
17.33,0,agent_flash,eapf
17.66,2,agent_flash,eapf
17.81,1,agent_flash,eapf
17.99,0,agent_flash,eapf
18.08,2,agent_flash,eapf
18.37,1,agent_flash,eapf
18.45,2,agent_flash,eapf
18.66,0,agent_flash,eapf
18.79,2,agent_flash,eapf
18.81,1,agent_flash,eapf
19.19,2,agent_flash,eapf
19.31,1,agent_flash,eapf
19.33,0,agent_flash,eapf
19.66,2,agent_flash,eapf
19.81,1,agent_flash,eapf
19.99,0,agent_flash,eapf
20.08,2,agent_flash,eapf
20.37,1,agent_flash,eapf
20.45,2,agent_flash,eapf
20.66,0,agent_flash,eapf
20.79,2,agent_flash,eapf
20.81,1,agent_flash,eapf
21.19,2,agent_flash,eapf
21.31,1,agent_flash,eapf
21.33,0,agent_flash,eapf
21.66,2,agent_flash,eapf
21.81,1,agent_flash,eapf
21.99,0,agent_flash,eapf
22.08,2,agent_flash,eapf
22.37,1,agent_flash,eapf
22.45,2,agent_flash,eapf
22.66,0,agent_flash,eapf
22.79,2,agent_flash,eapf
22.81,1,agent_flash,eapf
23.19,2,agent_flash,eapf
23.31,1,agent_flash,eapf
23.33,0,agent_flash,eapf
23.66,2,agent_flash,eapf
23.81,1,agent_flash,eapf
23.99,0,agent_flash,eapf
24.08,2,agent_flash,eapf
24.37,1,agent_flash,eapf
24.45,2,agent_flash,eapf
24.66,0,agent_flash,eapf
24.79,2,agent_flash,eapf
24.81,1,agent_flash,eapf
25.19,2,agent_flash,eapf
25.31,1,agent_flash,eapf
25.33,0,agent_flash,eapf
25.66,2,agent_flash,eapf
25.81,1,agent_flash,eapf
25.99,0,agent_flash,eapf
26.08,2,agent_flash,eapf
26.37,1,agent_flash,eapf
26.45,2,agent_flash,eapf
26.66,0,agent_flash,eapf
26.79,2,agent_flash,eapf
26.81,1,agent_flash,eapf
27.19,2,agent_flash,eapf
27.31,1,agent_flash,eapf
27.33,0,agent_flash,eapf
27.66,2,agent_flash,eapf
27.81,1,agent_flash,eapf
27.99,0,agent_flash,eapf
28.08,2,agent_flash,eapf
28.37,1,agent_flash,eapf
28.45,2,agent_flash,eapf
28.66,0,agent_flash,eapf
28.79,2,agent_flash,eapf
28.81,1,agent_flash,eapf
29.19,2,agent_flash,eapf
29.31,1,agent_flash,eapf
29.33,0,agent_flash,eapf
29.66,2,agent_flash,eapf
29.81,1,agent_flash,eapf
29.99,0,agent_flash,eapf
30.08,2,agent_flash,eapf
30.37,1,agent_flash,eapf
30.45,2,agent_flash,eapf
30.66,0,agent_flash,eapf
30.79,2,agent_flash,eapf
30.81,1,agent_flash,eapf
31.19,2,agent_flash,eapf
31.31,1,agent_flash,eapf
31.33,0,agent_flash,eapf
31.66,2,agent_flash,eapf
31.81,1,agent_flash,eapf
31.99,0,agent_flash,eapf
32.08,2,agent_flash,eapf
32.37,1,agent_flash,eapf
32.45,2,agent_flash,eapf
32.66,0,agent_flash,eapf
32.79,2,agent_flash,eapf
32.81,1,agent_flash,eapf
33.19,2,agent_flash,eapf
33.31,1,agent_flash,eapf
33.33,0,agent_flash,eapf
33.66,2,agent_flash,eapf
33.81,1,agent_flash,eapf
33.99,0,agent_flash,eapf
34.08,2,agent_flash,eapf
34.37,1,agent_flash,eapf
34.45,2,agent_flash,eapf
34.66,0,agent_flash,eapf
34.79,2,agent_flash,eapf
34.81,1,agent_flash,eapf
35.19,2,agent_flash,eapf
35.31,1,agent_flash,eapf
35.33,0,agent_flash,eapf
35.66,2,agent_flash,eapf
35.81,1,agent_flash,eapf
35.99,0,agent_flash,eapf
36.08,2,agent_flash,eapf
36.37,1,agent_flash,eapf
36.45,2,agent_flash,eapf
36.66,0,agent_flash,eapf
36.79,2,agent_flash,eapf
36.81,1,agent_flash,eapf
37.19,2,agent_flash,eapf
37.31,1,agent_flash,eapf
37.33,0,agent_flash,eapf
37.66,2,agent_flash,eapf
37.81,1,agent_flash,eapf
37.99,0,agent_flash,eapf
38.08,2,agent_flash,eapf
38.37,1,agent_flash,eapf
38.45,2,agent_flash,eapf
38.66,0,agent_flash,eapf
38.79,2,agent_flash,eapf
38.81,1,agent_flash,eapf
39.19,2,agent_flash,eapf
39.31,1,agent_flash,eapf
39.33,0,agent_flash,eapf
39.66,2,agent_flash,eapf
39.81,1,agent_flash,eapf
39.99,0,agent_flash,eapf
40.08,2,agent_flash,eapf
40.37,1,agent_flash,eapf
40.45,2,agent_flash,eapf
40.66,0,agent_flash,eapf
40.79,2,agent_flash,eapf
40.81,1,agent_flash,eapf
41.19,2,agent_flash,eapf
41.31,1,agent_flash,eapf
41.33,0,agent_flash,eapf
41.66,2,agent_flash,eapf
41.81,1,agent_flash,eapf
41.99,0,agent_flash,eapf
42.08,2,agent_flash,eapf
42.37,1,agent_flash,eapf
42.45,2,agent_flash,eapf
42.66,0,agent_flash,eapf
42.79,2,agent_flash,eapf
42.81,1,agent_flash,eapf
43.19,2,agent_flash,eapf
43.31,1,agent_flash,eapf
43.33,0,agent_flash,eapf
43.66,2,agent_flash,eapf
43.81,1,agent_flash,eapf
43.99,0,agent_flash,eapf
44.08,2,agent_flash,eapf
44.37,1,agent_flash,eapf
44.45,2,agent_flash,eapf
44.66,0,agent_flash,eapf
44.79,2,agent_flash,eapf
44.81,1,agent_flash,eapf
45.19,2,agent_flash,eapf
45.31,1,agent_flash,eapf
45.33,0,agent_flash,eapf
45.66,2,agent_flash,eapf
45.81,1,agent_flash,eapf
45.99,0,agent_flash,eapf
46.08,2,agent_flash,eapf
46.37,1,agent_flash,eapf
46.45,2,agent_flash,eapf
46.66,0,agent_flash,eapf
46.79,2,agent_flash,eapf
46.81,1,agent_flash,eapf
47.19,2,agent_flash,eapf
47.31,1,agent_flash,eapf
47.33,0,agent_flash,eapf
47.66,2,agent_flash,eapf
47.81,1,agent_flash,eapf
47.99,0,agent_flash,eapf
48.08,2,agent_flash,eapf
48.37,1,agent_flash,eapf
48.45,2,agent_flash,eapf
48.66,0,agent_flash,eapf
48.79,2,agent_flash,eapf
48.81,1,agent_flash,eapf
49.19,2,agent_flash,eapf
49.31,1,agent_flash,eapf
49.33,0,agent_flash,eapf
49.66,2,agent_flash,eapf
49.81,1,agent_flash,eapf
49.99,0,agent_flash,eapf
50.08,2,agent_flash,eapf
50.37,1,agent_flash,eapf
50.45,2,agent_flash,eapf
50.66,0,agent_flash,eapf
50.79,2,agent_flash,eapf
50.81,1,agent_flash,eapf
51.19,2,agent_flash,eapf
51.31,1,agent_flash,eapf
51.33,0,agent_flash,eapf
51.66,2,agent_flash,eapf
51.81,1,agent_flash,eapf
51.99,0,agent_flash,eapf
52.08,2,agent_flash,eapf
52.37,1,agent_flash,eapf
52.45,2,agent_flash,eapf
52.66,0,agent_flash,eapf
52.79,2,agent_flash,eapf
52.81,1,agent_flash,eapf
53.19,2,agent_flash,eapf
53.31,1,agent_flash,eapf
53.33,0,agent_flash,eapf
53.66,2,agent_flash,eapf
53.81,1,agent_flash,eapf
53.99,0,agent_flash,eapf
54.08,2,agent_flash,eapf
54.37,1,agent_flash,eapf
54.45,2,agent_flash,eapf
54.66,0,agent_flash,eapf
54.79,2,agent_flash,eapf
54.81,1,agent_flash,eapf
55.19,2,agent_flash,eapf
55.31,1,agent_flash,eapf
55.33,0,agent_flash,eapf
55.66,2,agent_flash,eapf
55.81,1,agent_flash,eapf
55.99,0,agent_flash,eapf
56.08,2,agent_flash,eapf
56.37,1,agent_flash,eapf
56.45,2,agent_flash,eapf
56.66,0,agent_flash,eapf
56.79,2,agent_flash,eapf
56.81,1,agent_flash,eapf
57.19,2,agent_flash,eapf
57.31,1,agent_flash,eapf
57.33,0,agent_flash,eapf
57.66,2,agent_flash,eapf
57.81,1,agent_flash,eapf
57.99,0,agent_flash,eapf
58.08,2,agent_flash,eapf
58.37,1,agent_flash,eapf
58.45,2,agent_flash,eapf
58.66,0,agent_flash,eapf
58.79,2,agent_flash,eapf
58.81,1,agent_flash,eapf
59.19,2,agent_flash,eapf
59.31,1,agent_flash,eapf
59.33,0,agent_flash,eapf
59.66,2,agent_flash,eapf
59.81,1,agent_flash,eapf
59.99,0,agent_flash,eapf
