agent_id,event_type,normalized_signal,raw_brightness,roi_id,t_s
V1,pi_detected_virtual_flash,1.0,100.0,1,0.900467
V0,pi_detected_virtual_flash,0.861,52.0,0,1.000446
V1,pi_detected_virtual_flash,0.9897,100.0,1,1.400215
V1,pi_detected_virtual_flash,1.0,101.0,1,1.899977
V0,pi_detected_virtual_flash,0.8158,51.0,0,1.999952
V1,pi_detected_virtual_flash,0.9897,100.0,1,2.399741
V1,pi_detected_virtual_flash,1.0,101.0,1,2.899457
V0,pi_detected_virtual_flash,0.7895,50.0,0,2.999422
V1,pi_detected_virtual_flash,0.9897,100.0,1,3.399211
V1,pi_detected_virtual_flash,1.0,101.0,1,3.89896
V0,pi_detected_virtual_flash,0.7632,49.0,0,3.998935
V1,pi_detected_virtual_flash,0.9897,100.0,1,4.398716
V1,pi_detected_virtual_flash,1.0,101.0,1,4.898445
V0,pi_detected_virtual_flash,0.7368,48.0,0,4.998432
V1,pi_detected_virtual_flash,0.9897,100.0,1,5.398209
V1,pi_detected_virtual_flash,1.0,101.0,1,5.897941
V0,pi_detected_virtual_flash,0.7368,48.0,0,5.997914
V1,pi_detected_virtual_flash,0.9897,100.0,1,6.397687
V1,pi_detected_virtual_flash,1.0,101.0,1,6.897436
V0,pi_detected_virtual_flash,0.6842,46.0,0,6.997408
V1,pi_detected_virtual_flash,1.0,101.0,1,7.397175
V1,pi_detected_virtual_flash,1.0,101.0,1,7.897102
V0,pi_detected_virtual_flash,0.6842,46.0,0,7.997062
V1,pi_detected_virtual_flash,0.9897,100.0,1,8.396846
V1,pi_detected_virtual_flash,1.0,101.0,1,8.896428
V0,pi_detected_virtual_flash,0.9737,57.0,0,9.029699
V1,pi_detected_virtual_flash,0.9897,100.0,1,9.396151
V1,pi_detected_virtual_flash,1.0,101.0,1,9.895927
V0,pi_detected_virtual_flash,0.9737,57.0,0,10.029178
V1,pi_detected_virtual_flash,1.0,101.0,1,10.395658
V1,pi_detected_virtual_flash,1.0,101.0,1,10.895407
V0,pi_detected_virtual_flash,0.9737,57.0,0,11.028684
V1,pi_detected_virtual_flash,0.9897,100.0,1,11.395142
V1,pi_detected_virtual_flash,1.0,101.0,1,11.894898
V0,pi_detected_virtual_flash,0.9737,57.0,0,12.028179
V1,pi_detected_virtual_flash,1.0,101.0,1,12.394644
V1,pi_detected_virtual_flash,1.0,101.0,1,12.89439
V0,pi_detected_virtual_flash,0.9737,57.0,0,13.027691
V1,pi_detected_virtual_flash,1.0,101.0,1,13.394144
V1,pi_detected_virtual_flash,1.0,101.0,1,13.893896
V0,pi_detected_virtual_flash,0.9868,57.5,0,14.027164
V1,pi_detected_virtual_flash,1.0,101.0,1,14.393633
V1,pi_detected_virtual_flash,1.0,101.0,1,14.893369
V0,pi_detected_virtual_flash,0.9737,57.0,0,15.026659
V1,pi_detected_virtual_flash,0.9897,100.0,1,15.393108
V1,pi_detected_virtual_flash,1.0,101.0,1,15.892858
V0,pi_detected_virtual_flash,1.0,58.0,0,16.026154
V1,pi_detected_virtual_flash,0.9897,100.0,1,16.392625
V1,pi_detected_virtual_flash,1.0,101.0,1,16.89236
V0,pi_detected_virtual_flash,1.0,58.0,0,17.025633
V1,pi_detected_virtual_flash,0.9897,100.0,1,17.392097
V1,pi_detected_virtual_flash,1.0,101.0,1,17.891847
V0,pi_detected_virtual_flash,1.0,58.0,0,18.025117
V1,pi_detected_virtual_flash,0.9897,100.0,1,18.391581
V1,pi_detected_virtual_flash,0.9897,100.0,1,18.891503
V0,pi_detected_virtual_flash,1.0,58.0,0,19.024788
V1,pi_detected_virtual_flash,0.9897,100.0,1,19.391267
V1,pi_detected_virtual_flash,1.0,101.0,1,19.891014
V0,pi_detected_virtual_flash,1.0,58.0,0,20.024267
V1,pi_detected_virtual_flash,0.9897,100.0,1,20.390757
V1,pi_detected_virtual_flash,1.0,101.0,1,20.89049
V0,pi_detected_virtual_flash,1.0,58.0,0,21.023771
V1,pi_detected_virtual_flash,0.9897,100.0,1,21.390246
V1,pi_detected_virtual_flash,1.0,101.0,1,21.890017
V0,pi_detected_virtual_flash,0.9737,57.0,0,22.023258
V1,pi_detected_virtual_flash,0.9897,100.0,1,22.389731
V1,pi_detected_virtual_flash,1.0,101.0,1,22.889491
V0,pi_detected_virtual_flash,0.9737,57.0,0,23.022753
V1,pi_detected_virtual_flash,1.0,101.0,1,23.389232
V1,pi_detected_virtual_flash,1.0,101.0,1,23.88897
V0,pi_detected_virtual_flash,0.9737,57.0,0,24.022247
V1,pi_detected_virtual_flash,0.9897,100.0,1,24.388715
V1,pi_detected_virtual_flash,1.0,101.0,1,24.888468
