coupling_term,follower_flash_event,freq_error_hz,frequency_error_hz,frequency_hz,loop_dt_ms,model,phase_error_rad,phase_rad,t_s,virtual_frequency_hz
-0.30088,0,0.0,0.1293317299606076,2.260568,0.001,kuramoto,-2.835978,2.835995,0.082305,2.1312362700393925
-0.300863,0,0.0,0.12934472996060764,2.260581,341.825,kuramoto,-2.835995,4.25636,0.42413,2.1312362700393925
0.897808,0,0.0,1.0832167299606072,3.214453,40.032,kuramoto,2.026825,5.064896,0.464162,2.1312362700393925
0.93851,0,0.0,1.1156067299606076,3.246843,56.131,kuramoto,1.218289,6.209991,0.520293,2.1312362700393925
0.073129,1,0.0,0.4269577299606073,2.558194,50.016,kuramoto,0.073194,0.730741,0.570309,2.1312362700393925
-0.667422,0,0.0,0.1623532700393926,1.968883,120.146,kuramoto,-0.730741,1.967827,0.690455,2.1312362700393925
-0.922213,0,0.0,0.36511027003939245,1.766126,38.25,kuramoto,-1.967827,2.392282,0.728705,2.1312362700393925
-0.681135,0,0.0,0.17326627003939254,1.95797,30.557,kuramoto,-2.392282,2.768197,0.759261,2.1312362700393925
-0.364779,0,0.0,0.07848172996060754,2.209718,29.648,kuramoto,-2.768197,3.179833,0.788909,2.1312362700393925
0.038231,0,0.0,0.3991877299606075,2.530424,30.312,kuramoto,3.103352,3.661766,0.819221,2.1312362700393925
0.145359,0,0.0,0.4844367299606076,2.615673,29.786,kuramoto,2.995717,4.151286,0.849007,2.1312362700393925
0.208624,0,0.0,0.5347817299606077,2.666018,33.839,kuramoto,2.931425,4.718119,0.882846,2.1312362700393925
0.293397,0,0.0,0.6022417299606073,2.733478,38.135,kuramoto,2.843814,5.373091,0.920981,2.1312362700393925
0.40955,0,0.0,0.6946727299606072,2.825909,42.239,kuramoto,2.719632,6.123073,0.96322,2.1312362700393925
0.563181,1,0.0,0.8169287299606074,2.948165,45.655,kuramoto,2.543362,0.685587,1.008874,2.1312362700393925
-0.167031,0,0.0,0.41737736290107197,2.367081,128.259,kuramoto,-2.973775,2.172867,1.137133,1.9497036370989282
0.606706,0,0.0,1.0330973629010716,2.982801,53.122,kuramoto,2.489683,3.168457,1.190255,1.9497036370989282
0.929702,0,0.0,1.2901293629010717,3.239833,36.12,kuramoto,1.94799,3.903732,1.226375,1.9497036370989282
0.950443,0,0.0,1.3066353629010719,3.256339,53.653,kuramoto,1.886934,5.001475,1.280028,1.9497036370989282
0.958505,0,0.0,1.313050362901072,3.262754,35.825,kuramoto,1.28171,5.735897,1.315852,1.9497036370989282
0.845302,1,0.0,1.2229663629010719,3.17267,36.346,kuramoto,1.00713,0.177259,1.352199,1.9497036370989282
0.99985,0,0.0,1.3459513629010718,3.295655,103.192,kuramoto,1.588129,2.24798,1.455391,1.9497036370989282
-0.047695,0,0.0,0.5123413629010716,2.462045,34.373,kuramoto,-0.047713,2.77972,1.489764,1.9497036370989282
-0.001984,0,0.0,0.5487173629010718,2.498421,45.644,kuramoto,-0.001984,3.496239,1.535408,1.9497036370989282
-0.125051,0,0.0,0.4507833629010718,2.400487,46.881,kuramoto,-0.12538,4.203336,1.58229,1.9497036370989282
-0.20327,0,0.0,0.3885393629010716,2.338243,49.621,kuramoto,-0.204696,4.932342,1.63191,1.9497036370989282
-0.298805,0,0.0,0.31251536290107174,2.262219,49.817,kuramoto,-0.30344,5.640434,1.681727,1.9497036370989282
-0.649551,0,0.0,0.033400362901071734,1.983104,24.071,kuramoto,-0.706993,5.940366,1.705798,1.9497036370989282
-0.665691,0,0.0,0.020556362901071656,1.97026,22.013,kuramoto,-0.728419,6.212882,1.727812,1.9497036370989282
0.070245,1,0.0,0.6061953629010719,2.555899,19.851,kuramoto,0.070303,0.248486,1.747662,1.9497036370989282
0.798775,0,0.0,1.1859413629010715,3.135645,86.72,kuramoto,0.925256,1.957021,1.834382,1.9497036370989282
-0.134745,0,0.0,0.44307036290107193,2.392774,47.885,kuramoto,-0.135156,2.676939,1.882267,1.9497036370989282
-0.255388,0,0.0,0.3470653629010716,2.296769,44.095,kuramoto,-0.258249,3.313279,1.926363,1.9497036370989282
-0.256621,0,0.0,0.34608336290107156,2.295787,46.92,kuramoto,-0.259525,3.9901,1.973283,1.9497036370989282
-0.248507,0,0.0,0.35254136290107185,2.302245,50.625,kuramoto,-0.251138,4.722415,2.023908,1.9497036370989282
-0.294906,0,0.0,0.3156173629010719,2.265321,50.543,kuramoto,-0.299358,5.441815,2.074451,1.9497036370989282
-0.347658,0,0.0,0.2736383629010719,2.223342,49.035,kuramoto,-0.355072,6.12682,2.123486,1.9497036370989282
-0.645754,1,0.0,0.6836783423349697,1.986125,24.977,kuramoto,-0.702011,0.155331,2.148464,2.6698033423349696
0.31511,0,0.0,0.08095265766503035,2.750756,98.581,kuramoto,0.320572,1.85915,2.247044,2.6698033423349696
-0.958713,0,0.0,0.9327233423349697,1.73708,42.308,kuramoto,-1.85915,2.320914,2.289352,2.6698033423349696
-0.952433,0,0.0,0.9277253423349696,1.742078,34.813,kuramoto,-1.880471,2.701973,2.324165,2.6698033423349696
-0.965326,0,0.0,0.9379853423349696,1.731818,33.721,kuramoto,-1.834904,3.068902,2.357886,2.6698033423349696
-0.979888,0,0.0,0.9495733423349697,1.72023,33.999,kuramoto,-1.771694,3.436379,2.391885,2.6698033423349696
-0.997167,0,0.0,0.9633233423349696,1.70648,38.974,kuramoto,-1.646085,3.854265,2.430859,2.6698033423349696
-0.998773,0,0.0,0.9646013423349695,1.705202,42.898,kuramoto,-1.521246,4.313875,2.473757,2.6698033423349696
-0.990935,0,0.0,0.9583643423349697,1.711439,43.063,kuramoto,-1.436044,4.77694,2.516819,2.6698033423349696
-0.997727,0,0.0,0.9637693423349696,1.706034,20.62,kuramoto,-1.638234,4.997972,2.537439,2.6698033423349696
-0.999625,0,0.0,0.9652793423349697,1.704524,20.636,kuramoto,-1.598192,5.218976,2.558075,2.6698033423349696
-0.999999,0,0.0,0.9655773423349696,1.704226,19.502,kuramoto,-1.572465,5.427802,2.577577,2.6698033423349696
-0.999654,0,0.0,0.9653023423349696,1.704501,18.717,kuramoto,-1.544486,5.628259,2.596294,2.6698033423349696
-0.971197,0,0.0,0.9426573423349696,1.727146,32.782,kuramoto,-1.330203,5.984005,2.629076,2.6698033423349696
-0.950777,1,0.0,0.9264073423349697,1.743396,34.005,kuramoto,-1.255734,0.07331,2.663081,2.6698033423349696
-0.281973,0,0.0,0.39419034233496975,2.275613,106.103,kuramoto,-0.28585,1.50312,2.769184,2.6698033423349696
-0.897345,0,0.0,0.8838873423349696,1.785916,47.578,kuramoto,-1.113716,2.037009,2.816762,2.6698033423349696
-0.869925,0,0.0,0.8620673423349696,1.807736,46.836,kuramoto,-1.055049,2.568992,2.863599,2.6698033423349696
-0.813499,0,0.0,0.8171653423349696,1.852638,50.341,kuramoto,-0.950144,3.154979,2.913939,2.6698033423349696
-0.781564,0,0.0,0.7917523423349697,1.878051,50.504,kuramoto,-0.897169,3.750939,2.964443,2.6698033423349696
-0.920535,0,0.0,0.9023413423349695,1.767462,25.584,kuramoto,-1.169447,4.035059,2.990028,2.6698033423349696
-0.911838,0,0.0,0.8954213423349697,1.774382,24.173,kuramoto,-1.147739,4.304558,3.014201,2.6698033423349696
0.917983,0,0.0,0.5607046576650303,3.230508,21.725,kuramoto,1.978627,4.745527,3.035926,2.6698033423349696
0.972356,0,0.0,0.6039726576650302,3.273776,22.212,kuramoto,1.806475,5.202412,3.058137,2.6698033423349696
0.969303,0,0.0,0.6015436576650304,3.271347,38.803,kuramoto,1.819212,5.999996,3.096941,2.6698033423349696
0.996781,1,0.0,0.6234096576650305,3.293213,38.744,kuramoto,1.490533,0.518502,3.135685,2.6698033423349696
0.869352,0,0.0,1.6024492419731247,3.191809,115.583,kuramoto,2.087702,2.523974,3.251268,1.5893597580268755
0.418253,0,0.0,1.2434752419731248,2.832835,28.861,kuramoto,0.431521,3.037676,3.280129,1.5893597580268755
0.420303,0,0.0,1.2451062419731245,2.834466,42.632,kuramoto,0.433779,3.796932,3.322761,1.5893597580268755
0.27887,0,0.0,1.1325582419731246,2.721918,50.245,kuramoto,0.282618,4.656238,3.373006,1.5893597580268755
0.03436,0,0.0,0.9379832419731247,2.527343,50.49,kuramoto,0.034367,5.458001,3.423496,1.5893597580268755
-0.454617,0,0.0,0.5488682419731243,2.138228,24.413,kuramoto,-0.471942,5.78598,3.447908,1.5893597580268755
-0.494889,0,0.0,0.5168202419731247,2.10618,23.318,kuramoto,-0.517707,6.094565,3.471227,1.5893597580268755
-0.542308,1,0.0,0.47908524197312463,2.068445,20.914,kuramoto,-0.573182,0.083183,3.492141,1.5893597580268755
-0.083087,0,0.0,0.8445212419731245,2.433881,94.998,kuramoto,-0.083183,1.535942,3.587139,1.5893597580268755
-0.896617,0,0.0,0.1971352419731245,1.786495,36.543,kuramoto,-1.112069,1.946136,3.623682,1.5893597580268755
-0.905222,0,0.0,0.19028724197312452,1.779647,33.654,kuramoto,-1.131902,2.322449,3.657336,1.5893597580268755
-0.883362,0,0.0,0.2076832419731245,1.797043,36.66,kuramoto,-1.082988,2.736382,3.693996,1.5893597580268755
-0.855123,0,0.0,0.23015424197312462,1.819514,40.618,kuramoto,-1.025789,3.200735,3.734613,1.5893597580268755
-0.825014,0,0.0,0.2541152419731245,1.843475,44.823,kuramoto,-0.970227,3.719918,3.779436,1.5893597580268755
-0.810826,0,0.0,0.26540524197312454,1.854765,46.886,kuramoto,-0.945563,4.266325,3.826323,1.5893597580268755
-0.787028,0,0.0,0.28434324197312444,1.873703,50.52,kuramoto,-0.905977,4.861087,3.876843,1.5893597580268755
-0.799042,0,0.0,0.2747822419731245,1.864142,49.576,kuramoto,-0.925701,5.441753,3.926418,1.5893597580268755
-0.937403,0,0.0,0.16467824197312453,1.754038,25.111,kuramoto,-1.215096,5.718502,3.951529,1.5893597580268755
-0.938994,0,0.0,0.16341324197312446,1.752773,23.463,kuramoto,-1.219692,5.9769,3.974992,1.5893597580268755
0.301519,1,0.0,1.1505812419731245,2.739941,21.436,kuramoto,0.306286,0.062748,3.996429,1.5893597580268755
0.950283,0,0.0,1.6668512419731245,3.256211,108.811,kuramoto,1.254144,2.108686,4.105239,1.5893597580268755
-0.406353,0,0.0,0.5872742419731245,2.176634,30.847,kuramoto,-0.41846,2.530562,4.136087,1.5893597580268755
-0.279498,0,0.0,0.6882232419731245,2.277583,46.029,kuramoto,-0.283271,3.189252,4.182115,1.5893597580268755
-0.359962,0,0.0,0.6241922419731245,2.213552,47.406,kuramoto,-0.368227,3.848581,4.229521,1.5893597580268755
-0.473865,0,0.0,0.337023310275232,2.12291,44.113,kuramoto,-0.493675,4.436987,4.273634,1.785886689724768
