brightness,camera_processing_time_ms,signal_norm,state,t_s,virtual_event
160.0,331.86,0.0,0,0.082305,0
166.0,39.997,0.0,0,0.42413,0
160.0,56.097,0.0,0,0.464162,0
139.0,49.982,0.0,0,0.520293,0
136.0,50.459,0.0,0,0.570309,0
145.0,38.215,0.0,0,0.690455,0
145.0,30.521,0.0,0,0.728705,0
164.0,29.614,0.0,0,0.759261,0
164.0,30.276,0.0,0,0.788909,0
165.0,29.749,0.9962,1,0.819221,1
167.0,33.803,1.0,1,0.849007,0
167.0,38.102,1.0,1,0.882846,0
164.0,42.204,0.8947,1,0.920981,0
140.0,45.617,0.0255,0,0.96322,0
137.0,53.616,0.0,0,1.008874,0
139.0,47.655,0.0351,0,1.137133,0
141.0,36.083,0.0993,0,1.190255,0
144.0,53.615,0.2007,0,1.226375,0
146.0,35.786,0.2681,0,1.280028,0
167.0,36.249,1.0,1,1.315852,1
167.0,32.804,1.0,1,1.352199,0
166.0,34.339,0.9643,1,1.455391,0
146.0,45.61,0.25,0,1.489764,0
138.0,46.848,0.0,0,1.535408,0
139.0,49.586,0.021,0,1.58229,0
140.0,49.782,0.0526,0,1.63191,0
141.0,24.037,0.0845,0,1.681727,0
139.0,21.981,0.0106,0,1.705798,0
151.0,19.818,0.4326,0,1.727812,0
166.0,20.757,0.9644,1,1.747662,1
168.0,47.851,1.0,1,1.834382,0
168.0,44.061,1.0,1,1.882267,0
146.0,46.886,0.25,0,1.926363,0
141.0,50.591,0.0714,0,1.973283,0
140.0,50.509,0.0357,0,2.023908,0
143.0,49.001,0.1429,0,2.074451,0
142.0,24.943,0.1071,0,2.123486,0
140.0,23.009,0.0357,0,2.148464,0
148.0,42.274,0.3214,0,2.247044,0
168.0,34.735,1.0,1,2.289352,1
168.0,33.686,1.0,1,2.324165,0
155.0,33.964,0.5714,1,2.357886,0
145.0,38.94,0.2143,0,2.391885,0
144.0,42.864,0.1786,0,2.430859,0
143.0,43.03,0.1429,0,2.473757,0
145.0,20.586,0.2143,0,2.516819,0
142.0,20.601,0.1071,0,2.537439,0
143.0,19.468,0.1429,0,2.558075,0
143.0,18.683,0.1429,0,2.577577,0
157.0,32.749,0.6429,0,2.596294,0
168.0,33.97,1.0,1,2.629076,0
169.0,31.892,1.0,1,2.663081,0
166.0,47.542,0.9375,1,2.769184,0
144.0,46.802,0.1742,0,2.816762,0
143.0,50.307,0.1399,0,2.863599,0
141.0,50.469,0.0702,0,2.913939,0
145.0,25.551,0.2113,0,2.964443,0
142.0,24.139,0.106,0,2.990028,0
147.0,21.692,0.2837,0,3.014201,0
166.0,22.134,0.9609,1,3.035926,1
170.0,38.77,1.0,1,3.058137,0
170.0,38.71,1.0,1,3.096941,0
171.0,42.912,1.0,1,3.135685,0
147.0,21.272,0.2683,0,3.251268,0
143.0,42.596,0.1259,0,3.280129,0
140.0,50.211,0.0175,0,3.322761,0
145.0,50.456,0.1901,0,3.373006,0
144.0,24.379,0.1519,0,3.423496,0
143.0,23.274,0.1135,0,3.447908,0
142.0,20.88,0.0747,0,3.471227,0
142.0,21.081,0.0714,0,3.492141,0
169.0,36.464,1.0,1,3.587139,1
169.0,33.62,1.0,1,3.623682,0
169.0,36.625,1.0,1,3.657336,0
171.0,40.584,1.0,1,3.693996,0
158.0,44.789,0.6316,1,3.734613,0
144.0,46.848,0.1408,0,3.779436,0
144.0,50.486,0.1413,0,3.826323,0
144.0,49.542,0.1418,0,3.876843,0
145.0,25.077,0.1779,0,3.926418,0
143.0,23.43,0.1071,0,3.951529,0
145.0,21.403,0.1786,0,3.974992,0
166.0,21.523,0.9286,1,3.996429,1
146.0,30.814,0.2143,0,4.105239,0
144.0,45.996,0.1429,0,4.136087,0
143.0,47.372,0.1071,0,4.182115,0
146.0,44.08,0.2143,0,4.229521,0
145.0,21.194,0.1786,0,4.273634,0
143.0,25.83,0.1071,0,4.308966,0
143.0,19.271,0.1071,0,4.334842,0
146.0,34.757,0.2143,0,4.354146,0
147.0,34.034,0.25,0,4.388935,0
168.0,32.993,1.0,1,4.423003,1
170.0,29.309,1.0,1,4.525755,0
171.0,40.53,1.0,1,4.555098,0
157.0,44.826,0.5965,1,4.595661,0
144.0,46.716,0.1408,0,4.640521,0
144.0,50.561,0.1413,0,4.687271,0
145.0,50.641,0.1773,0,4.737866,0
145.0,24.117,0.1779,0,4.788541,0
142.0,22.186,0.0714,0,4.812691,0
146.0,20.824,0.2143,0,4.834941,0
169.0,26.805,1.0,1,4.925566,1
170.0,41.093,1.0,1,4.95245,0
169.0,44.622,1.0,1,4.993578,0
149.0,47.985,0.3103,0,5.038233,0
142.0,50.073,0.069,0,5.086251,0
140.0,49.55,0.0,0,5.136357,0
143.0,50.607,0.1034,0,5.18594,0
143.0,24.339,0.1034,0,5.23659,0
141.0,23.772,0.0345,0,5.260962,0
165.0,20.503,0.8621,1,5.284768,1
169.0,48.865,1.0,1,5.31675,0
169.0,55.748,1.0,1,5.434858,0
143.0,48.207,0.1034,0,5.490639,0
142.0,50.45,0.0657,0,5.538879,0
140.0,49.245,0.0,0,5.589361,0
143.0,26.783,0.0972,0,5.638639,0
140.0,24.688,0.0,0,5.665457,0
141.0,22.147,0.0345,0,5.690179,0
153.0,23.363,0.4483,0,5.712359,0
168.0,44.527,0.9655,1,5.810799,1
169.0,43.964,1.0,1,5.855407,0
151.0,47.717,0.3793,1,5.899403,0
142.0,49.876,0.069,0,5.947153,0
140.0,50.602,0.0,0,5.997062,0
143.0,50.103,0.1003,0,6.047698,0
