K,agent_id,applied_kuramoto_correction,coupling_input,dt,effective_period_s,fire_count,flash_count_delta,flash_on,frequency_hz_after,frequency_hz_before,neighbour_period_est,neighbour_phase_est,phase_after,phase_before,phase_delta,phase_delta_unwrapped,pi_flash_events_consumed_this_step,time,warning,wrapped_phase_error
5.0,0,0.130937934,0.793563235,0.033,0.380011753,0,0,0,2.631497558,2.0,0.5,2.131240054,1.760225493,1.214597329,0.545628164,0.545628164,0,0.03347,frequency_step_gt_0.5hz;phase_jump_gt_0.5rad,0.916642725
5.0,0,0.116708388,0.707323567,0.033,0.390187531,0,0,0,2.56287021,2.631497558,0.5,2.545930285,2.291624112,1.760225493,0.531398619,0.531398619,0,0.067025,phase_jump_gt_0.5rad,0.785704791
5.0,0,0.10233284,0.620199033,0.033,0.401036485,0,0,0,2.493538709,2.56287021,0.5,2.960620515,2.808647183,2.291624112,0.517023071,0.517023071,0,0.100283,phase_jump_gt_0.5rad,0.668996403
5.0,0,0.088575317,0.5368201,0.033,0.411999423,0,0,0,2.427187862,2.493538709,0.5,3.375310745,3.31191273,2.808647183,0.503265547,0.503265547,0,0.133522,phase_jump_gt_0.5rad,0.566663562
5.0,0,0.075913632,0.460082616,0.033,0.422632456,0,0,0,2.366122113,2.427187862,0.5,3.790000975,3.802516592,3.31191273,0.490603862,0.490603862,0,0.166703,,0.478088246
5.0,0,0.064584361,0.391420372,0.033,0.432622799,0,0,0,2.311482435,2.366122113,0.5,4.204691206,4.281791183,3.802516592,0.479274592,0.479274592,0,0.199942,,0.402174614
5.0,0,0.054650364,0.331214325,0.033,0.441779633,0,0,0,2.263571986,2.311482435,0.5,4.619381436,4.751131777,4.281791183,0.469340594,0.469340594,0,0.233288,,0.337590253
5.0,0,0.046064675,0.279179846,0.033,0.450011737,0,0,0,2.222164263,2.263571986,0.5,5.034071666,5.211886682,4.751131777,0.460754905,0.460754905,0,0.266957,,0.282939889
5.0,0,0.038719931,0.234666248,0.033,0.45730143,0,0,0,2.186741467,2.222164263,0.5,5.448761896,5.665296843,5.211886682,0.453410161,0.453410161,0,0.300419,,0.236875214
5.0,0,0.032482073,0.196861049,0.033,0.463680585,0,0,0,2.156657045,2.186741467,0.5,5.863452127,6.112469147,5.665296843,0.447172303,0.447172303,0,0.333903,,0.198155283
5.0,0,0.0272112,0.164916361,0.033,0.469211234,1,1,1,2.13123627,2.156657045,0.5,6.278142357,0.271185269,6.112469147,0.44190143,0.44190143,0,0.367309,,0.16567321
5.0,0,0.022773301,0.138020009,0.033,0.4739712,1,0,0,2.109832833,2.13123627,0.5,0.40964728,0.708648801,0.271185269,0.437463532,0.437463532,0,0.400844,,0.138462011
5.0,0,0.019046086,0.115430821,0.033,0.478044165,1,0,0,2.091856929,2.109832833,0.5,0.82433751,1.142385117,0.708648801,0.433736316,0.433736316,0,0.434453,,0.115688709
5.0,0,0.015921222,0.096492257,0.033,0.481513239,1,0,0,2.076786098,2.091856929,0.5,1.239027741,1.57299657,1.142385117,0.430611453,0.430611453,0,0.467569,,0.096642624
5.0,0,0.013304572,0.080633767,0.033,0.484457087,1,0,0,2.064166313,2.076786098,0.5,1.653717971,2.000991371,1.57299657,0.427994802,0.427994802,0,0.500888,,0.080721401
5.0,0,0.011115353,0.067365773,0.033,0.486947855,1,0,0,2.053607979,2.064166313,0.5,2.068408201,2.426796954,2.000991371,0.425805583,0.425805583,0,0.534017,,0.06741683
5.0,0,0.009284837,0.056271737,0.033,0.489050256,1,0,0,2.044779626,2.053607979,0.5,2.483098431,2.850772021,2.426796954,0.423975067,0.423975067,0,0.567159,,0.056301477
