coupling_term,follower_flash_event,freq_error_hz,frequency_error_hz,frequency_hz,loop_dt_ms,model,phase_error_rad,phase_rad,t_s,virtual_frequency_hz
-0.978666,0,0.0,0.25549330795659264,2.110601,0.004,kuramoto,-1.777726,1.777773,0.181259,2.3660943079565926
-0.978657,0,0.0,0.24261619197106565,2.110605,1007.335,kuramoto,-1.777773,3.103906,1.188594,2.3532211919710657
-0.037678,0,0.0,0.1317868080289344,2.485008,24.013,kuramoto,-3.103906,3.478833,1.212606,2.3532211919710657
0.330884,0,0.0,0.27843380802893414,2.631655,30.487,kuramoto,2.804352,3.982936,1.243093,2.3532211919710657
0.745539,0,0.0,0.44341980802893444,2.796641,29.138,kuramoto,2.300249,4.494939,1.272231,2.3532211919710657
0.976451,0,0.0,0.5352958080289341,2.888517,67.589,kuramoto,1.788246,5.721614,1.33982,2.3532211919710657
0.532517,1,0.0,0.3586608080289344,2.711882,66.743,kuramoto,0.561572,0.575673,1.406562,2.3532211919710657
-0.544399,0,0.0,0.06983119197106591,2.28339,135.815,kuramoto,-0.575673,2.01037,1.542377,2.3532211919710657
-0.904933,0,0.0,0.21328319197106582,2.139938,31.086,kuramoto,-2.01037,2.42834,1.573463,2.3532211919710657
-0.654297,0,0.0,0.11355719197106584,2.239664,48.952,kuramoto,-2.42834,3.117207,1.622415,2.3532211919710657
-0.690163,0,0.0,0.12782819197106576,2.225393,58.675,kuramoto,-2.379879,3.937629,1.68109,2.3532211919710657
-0.551547,0,0.0,0.07267519197106553,2.280546,51.162,kuramoto,-2.557375,4.67074,1.732253,2.3532211919710657
-0.505226,0,0.0,0.05424419197106589,2.298977,53.996,kuramoto,-2.611948,5.450712,1.786249,2.3532211919710657
-0.480499,1,0.0,0.044406191971065656,2.308815,59.807,kuramoto,-2.640369,0.035123,1.846055,2.3532211919710657
-0.923986,0,0.0,0.22086319197106574,2.132358,122.927,kuramoto,-1.963218,1.374923,1.968983,2.3532211919710657
-0.626545,0,0.0,0.10251519197106562,2.250706,66.729,kuramoto,-2.46448,2.318573,2.035711,2.3532211919710657
-0.347947,0,0.0,0.008334808028934493,2.361556,49.491,kuramoto,-2.786212,3.052921,2.085202,2.3532211919710657
-0.252514,0,0.0,0.04630680802893439,2.399528,50.472,kuramoto,-2.886315,3.813864,2.135674,2.3532211919710657
-0.120123,0,0.0,0.09898280802893433,2.452204,49.822,kuramoto,-3.021178,4.581503,2.185495,2.3532211919710657
