K,agent_id,applied_kuramoto_correction,coupling_input,dt,effective_period_s,fire_count,flash_count_delta,flash_on,frequency_hz_after,frequency_hz_before,neighbour_period_est,neighbour_phase_est,phase_after,phase_before,phase_delta,phase_delta_unwrapped,pi_flash_events_consumed_this_step,time,warning,wrapped_phase_error
2.5,0,0.018630152,0.225820025,0.033,0.478503028,0,0,0,2.089850933,2.0,0.5,0.41469023,4.217387989,3.784067607,0.433320382,0.433320382,0,0.033116,,2.91380793
2.5,0,0.020124118,0.243928705,0.033,0.476858953,0,0,0,2.097056148,2.089850933,0.5,0.829380461,4.652202338,4.217387989,0.434814348,0.434814348,0,0.066539,,2.895177778
2.5,0,0.021730024,0.263394229,0.033,0.475104245,0,0,0,2.104801234,2.097056148,0.5,1.244070691,5.088622592,4.652202338,0.436420254,0.436420254,0,0.099788,,2.87505366
2.5,0,0.02345418,0.284293094,0.033,0.473234646,0,0,0,2.113116628,2.104801234,0.5,1.658760921,5.526767003,5.088622592,0.438144411,0.438144411,0,0.133089,,2.853323636
2.5,0,0.025302687,0.306699242,0.033,0.471246483,0,0,0,2.122031751,2.113116628,0.5,2.073451151,5.96675992,5.526767003,0.439992918,0.439992918,0,0.16655,,2.829869456
2.5,0,0.027281245,0.330681761,0.033,0.469136871,1,1,1,2.131574092,2.122031751,0.5,2.488141382,0.125546089,5.96675992,0.441971476,0.441971476,0,0.199809,,2.804566769
2.5,0,0.029394914,0.356301983,0.033,0.466903967,1,0,0,2.141768054,2.131574092,0.5,2.902831612,0.569631232,0.125546089,0.444085144,0.444085144,0,0.233311,,2.777285523
2.5,0,0.031647813,0.383609856,0.033,0.46454726,1,0,0,2.152633512,2.141768054,0.5,3.317521842,1.015969276,0.569631232,0.446338043,0.446338043,0,0.26676,,2.74789061
2.5,0,0.034042758,0.41263949,0.033,0.462067913,1,0,0,2.164184036,2.152633512,0.5,3.732212072,1.464702264,1.015969276,0.448732988,0.448732988,0,0.30036,,2.716242797
2.5,0,0.036580812,0.443403776,0.033,0.459469135,1,0,0,2.176424757,2.164184036,0.5,4.146902303,1.915973306,1.464702264,0.451271042,0.451271042,0,0.333763,,2.682200039
2.5,0,0.039260761,0.475888011,0.033,0.456756608,1,0,0,2.189349823,2.176424757,0.5,4.561592533,2.369924297,1.915973306,0.453950991,0.453950991,0,0.367017,,2.645619227
2.5,0,0.042078505,0.510042489,0.033,0.453938939,1,0,0,2.202939458,2.189349823,0.5,4.976282763,2.826693033,2.369924297,0.456768736,0.456768736,0,0.40047,,2.606358466
2.5,0,0.045026366,0.545774129,0.033,0.451028127,1,0,0,2.217156626,2.202939458,0.5,5.390972994,3.286409629,2.826693033,0.459716596,0.459716596,0,0.434077,,2.564279961
2.5,0,0.048092325,0.582937279,0.033,0.448040041,1,0,0,2.231943373,2.217156626,0.5,5.805663224,3.749192184,3.286409629,0.462782556,0.462782556,0,0.467586,,2.519253595
2.5,0,0.051259235,0.621324057,0.033,0.444994856,1,0,0,2.247216987,2.231943373,0.5,6.220353454,4.215141649,3.749192184,0.465949465,0.465949465,0,0.500808,,2.47116127
2.5,0,0.054504017,0.660654746,0.033,0.441917429,1,0,0,2.262866171,2.247216987,0.5,0.351858377,4.684335896,4.215141649,0.469194247,0.469194247,0,0.534298,,2.419902035
2.5,0,0.057796946,0.700569048,0.033,0.43883755,1,0,0,2.278747568,2.262866171,0.5,0.766548607,5.156823073,4.684335896,0.472487177,0.472487177,0,0.567825,,2.365398019
2.5,0,0.061101093,0.740619307,0.033,0.43579003,1,0,0,2.294683059,2.278747568,0.5,1.181238838,5.632614396,5.156823073,0.475791323,0.475791323,0,0.601418,,2.307601072
