t,frame_id,roi_intensity,normalized_signal,detected_flash_state,leader_flash_event,detected_flash_time,detection_confidence,roi_x,roi_y,roi_w,roi_h,camera_processing_time_ms
3.424677,56,136.33,0.0,0,0,,0.8557,,,,,66.98
3.491908,57,137.67,0.0283,0,0,,0.8582,,,,,62.85
3.55503,58,138.0,0.0376,0,0,,0.86,,,,,59.72
3.615114,59,170.33,0.9527,1,1,3.615114,0.8634,,,,,59.75
3.675152,60,172.33,1.0,1,0,,0.8664,,,,,60.78
3.736181,61,168.33,0.8961,1,0,,0.8695,,,,,59.07
3.795491,62,169.67,0.9339,1,0,,0.8725,,,,,60.18
3.855919,63,139.0,0.0624,0,0,,0.8732,,,,,66.91
3.923074,64,135.33,0.0,0,0,,0.8749,,,,,67.9
3.991213,65,136.0,0.0,0,0,,0.8756,,,,,61.29
4.052748,66,137.67,0.0283,0,0,,0.8772,,,,,61.02
4.11415,67,163.33,0.7546,1,1,4.11415,0.8813,,,,,58.67
4.173109,68,172.33,1.0,1,0,,0.8832,,,,,60.24
4.233586,69,170.0,0.9416,1,0,,0.8832,,,,,59.22
4.293055,70,171.0,0.9708,1,0,,0.8835,,,,,61.04
4.354349,71,141.0,0.1226,0,0,,0.8862,,,,,66.39
4.420986,72,136.0,0.0,0,0,,0.8889,,,,,67.56
4.488805,73,137.67,0.0283,0,0,,0.8918,,,,,62.44
4.551488,74,138.33,0.047,0,0,,0.8936,,,,,60.53
4.61238,75,158.33,0.6131,0,0,,0.8948,,,,,59.23
4.671855,76,172.67,1.0,1,1,4.671855,0.8962,,,,,59.9
4.732043,77,169.67,0.9306,1,0,,0.8976,,,,,60.14
4.792436,78,171.0,0.969,1,0,,0.8988,,,,,60.09
4.852774,79,142.33,0.1599,0,0,,0.9003,,,,,65.91
4.918958,80,136.33,0.0,0,0,,0.9022,,,,,68.24
4.987439,81,137.67,0.0283,0,0,,0.9034,,,,,62.48
5.050166,82,139.0,0.0659,0,0,,0.9035,,,,,59.88
5.110406,83,157.33,0.5848,0,0,,0.9022,,,,,59.37
5.170015,84,172.0,1.0,1,1,5.170015,0.9033,,,,,60.28
5.230591,85,171.0,0.9717,1,0,,0.9011,,,,,59.37
5.290201,86,171.33,0.981,1,0,,0.9009,,,,,60.67
5.351118,87,143.33,0.1885,0,0,,0.9004,,,,,66.57
5.417938,88,136.0,0.0,0,0,,0.9011,,,,,67.85
5.486031,89,137.33,0.028,0,0,,0.9012,,,,,62.21
5.548481,90,138.33,0.0561,0,0,,0.9012,,,,,60.51
5.609234,91,155.67,0.5422,0,0,,0.9004,,,,,59.65
5.669257,92,172.33,1.0,1,1,5.669257,0.9003,,,,,59.03
5.728565,93,170.67,0.9627,1,0,,0.9011,,,,,59.51
5.78833,94,171.33,0.9812,1,0,,0.902,,,,,60.91
5.849494,95,145.0,0.2431,0,0,,0.9028,,,,,65.69
5.915429,96,136.33,0.0,0,0,,0.9027,,,,,67.83
5.983508,97,137.33,0.028,0,0,,0.9016,,,,,62.28
6.046033,98,138.33,0.0561,0,0,,0.9009,,,,,60.11
6.106393,99,153.0,0.4673,0,0,,0.899,,,,,60.02
6.166814,100,172.33,1.0,1,1,6.166814,0.8992,,,,,60.02
6.227118,101,169.33,0.9167,1,0,,0.8989,,,,,59.27
6.286633,102,169.33,0.9167,1,0,,0.8999,,,,,60.66
6.347542,103,144.33,0.2222,0,0,,0.8981,,,,,64.86
6.412655,104,135.0,0.0,0,0,,0.8983,,,,,66.96
6.47986,105,136.0,0.0,0,0,,0.8972,,,,,63.08
6.54318,106,137.67,0.0372,0,0,,0.8961,,,,,60.12
6.603547,107,150.33,0.3889,0,0,,0.8942,,,,,59.63
6.663557,108,172.67,1.0,1,1,6.663557,0.895,,,,,60.18
6.724027,109,169.67,0.9261,1,0,,0.8944,,,,,59.21
6.783492,110,170.67,0.9539,1,0,,0.8938,,,,,61.6
6.84534,111,146.67,0.2872,0,0,,0.8936,,,,,65.61
6.911205,112,135.67,0.0,0,0,,0.8955,,,,,68.24
6.979694,113,136.0,0.0,0,0,,0.896,,,,,61.97
7.041904,114,137.0,0.0186,0,0,,0.8971,,,,,60.08
7.102222,115,148.0,0.3242,0,0,,0.8969,,,,,60.88
7.163496,116,171.67,0.9817,1,1,7.163496,0.8972,,,,,58.4
7.222181,117,169.0,0.9159,1,0,,0.8974,,,,,59.74
7.282165,118,170.33,0.9532,1,0,,0.8965,,,,,60.56
7.342991,119,149.0,0.3552,1,0,,0.8947,,,,,65.23
7.408475,120,136.33,0.0,0,0,,0.8962,,,,,67.57
7.476285,121,138.0,0.0468,0,0,,0.8973,,,,,61.31
7.537834,122,139.33,0.0841,0,0,,0.8981,,,,,59.35
7.597426,123,147.33,0.3084,0,0,,0.8962,,,,,60.97
7.658817,124,172.0,1.0,1,1,7.658817,0.896,,,,,59.01
7.718115,125,171.0,0.972,1,0,,0.8936,,,,,59.57
7.777926,126,171.33,0.9812,1,0,,0.8934,,,,,60.29
7.838463,127,153.33,0.4766,1,0,,0.8916,,,,,66.24
7.904953,128,136.0,0.0,0,0,,0.892,,,,,67.45
7.972646,129,137.0,0.0278,0,0,,0.8911,,,,,63.01
8.035916,130,138.0,0.0556,0,0,,0.89,,,,,60.34
8.096492,131,146.33,0.2869,0,0,,0.8885,,,,,58.93
8.155831,132,172.33,1.0,1,1,8.155831,0.8893,,,,,60.11
8.21619,133,170.67,0.9631,1,0,,0.8895,,,,,59.77
8.276197,134,171.33,0.9814,1,0,,0.8915,,,,,60.27
8.336713,135,155.0,0.5278,1,0,,0.8909,,,,,66.59
8.403551,136,136.33,0.0092,0,0,,0.891,,,,,67.48
8.471275,137,137.67,0.0464,0,0,,0.8904,,,,,64.0
8.535514,138,138.0,0.0556,0,0,,0.889,,,,,59.79
8.59554,139,143.67,0.2131,0,0,,0.8866,,,,,59.82
8.655776,140,172.0,1.0,1,1,8.655776,0.8938,,,,,59.59
8.715653,141,169.0,0.9167,1,0,,0.8945,,,,,61.0
8.776891,142,169.67,0.9353,1,0,,0.8949,,,,,58.89
8.836023,143,153.33,0.4814,1,0,,0.8921,,,,,65.74
8.902015,144,134.67,0.0,0,0,,0.8928,,,,,67.36
8.96962,145,136.0,0.0,0,0,,0.8918,,,,,63.95
9.033817,146,137.67,0.0464,0,0,,0.8927,,,,,59.75
9.093813,147,142.67,0.1853,0,0,,0.892,,,,,59.16
9.153395,148,171.67,0.9908,1,1,9.153395,0.8965,,,,,60.78
9.214425,149,170.33,0.9624,1,0,,0.8945,,,,,58.68
9.273355,150,170.33,0.9624,1,0,,0.8942,,,,,60.77
9.334371,151,160.67,0.6916,1,0,,0.8896,,,,,64.61
9.399234,152,135.67,0.0,0,0,,0.8922,,,,,67.47
9.46697,153,136.67,0.0188,0,0,,0.893,,,,,64.43
9.531641,154,137.33,0.0373,0,0,,0.8928,,,,,59.92
9.591804,155,141.0,0.1402,0,0,,0.8918,,,,,60.25
9.65249,156,172.0,1.0,1,1,9.65249,0.8938,,,,,59.45
9.712225,157,170.33,0.9624,1,0,,0.894,,,,,60.12
9.772585,158,169.0,0.9251,1,0,,0.8938,,,,,59.77
9.832604,159,170.33,0.9624,1,0,,0.8843,,,,,63.21
9.896057,160,137.0,0.028,0,0,,0.8868,,,,,67.23
9.963544,161,138.0,0.0561,0,0,,0.8873,,,,,65.03
10.028821,162,138.67,0.0749,0,0,,0.8878,,,,,59.2
10.088261,163,141.33,0.1494,0,0,,0.8872,,,,,60.06
10.148766,164,172.33,1.0,1,1,10.148766,0.8895,,,,,59.48
10.208533,165,171.67,1.0,1,0,,0.8878,,,,,60.42
10.269197,166,170.33,0.9624,1,0,,0.8868,,,,,59.76
10.329201,167,171.0,0.9812,1,0,,0.886,,,,,63.41
10.392857,168,136.67,0.0188,0,0,,0.8876,,,,,67.64
10.460744,169,137.67,0.0379,0,0,,0.8873,,,,,65.44
10.526435,170,138.0,0.0473,0,0,,0.8867,,,,,59.65
10.58633,171,140.0,0.1038,0,0,,0.8855,,,,,60.3
10.647094,172,172.33,1.0,1,1,10.647094,0.8881,,,,,59.71
10.707094,173,171.67,1.0,1,0,,0.888,,,,,59.9
10.767256,174,170.33,0.9621,1,0,,0.8891,,,,,59.45
10.826973,175,171.67,1.0,1,0,,0.8904,,,,,63.8
10.891043,176,136.67,0.0096,0,0,,0.8913,,,,,67.91
10.959193,177,138.0,0.0473,0,0,,0.8901,,,,,66.54
11.02598,178,138.0,0.0473,0,0,,0.8889,,,,,60.44
11.086664,179,139.33,0.0849,0,0,,0.8877,,,,,60.42
11.147541,180,172.33,1.0,1,1,11.147541,0.8898,,,,,59.45
11.207283,181,170.33,0.9621,1,0,,0.8902,,,,,59.74
11.267266,182,168.67,0.9151,1,0,,0.8911,,,,,59.97
11.327482,183,169.67,0.9434,1,0,,0.8917,,,,,63.88
11.391611,184,135.0,0.0,0,0,,0.8927,,,,,67.38
11.459238,185,136.67,0.0096,0,0,,0.8918,,,,,65.11
11.524593,186,137.33,0.0283,0,0,,0.8911,,,,,59.58
11.584419,187,138.67,0.0662,0,0,,0.8899,,,,,60.15
11.645023,188,172.33,1.0,1,1,11.645023,0.8913,,,,,59.58
11.704887,189,171.67,1.0,1,0,,0.8908,,,,,59.28
11.764419,190,169.67,0.9434,1,0,,0.8906,,,,,59.88
11.82455,191,170.67,0.9717,1,0,,0.89,,,,,63.67
11.888478,192,136.0,0.0,0,0,,0.8931,,,,,67.76
11.956486,193,137.67,0.0379,0,0,,0.8941,,,,,65.88
12.022608,194,137.33,0.0189,0,0,,0.8956,,,,,60.98
12.083827,195,138.67,0.0571,0,0,,0.8972,,,,,59.57
12.143862,196,171.67,1.0,1,1,12.143862,0.899,,,,,59.04
12.203197,197,171.33,0.9903,1,0,,0.899,,,,,60.5
12.263937,198,170.0,0.9523,1,0,,0.8974,,,,,59.53
12.323714,199,171.33,0.9903,1,0,,0.8962,,,,,63.95
12.38791,200,136.67,0.0,0,0,,0.899,,,,,66.62
12.454798,201,138.67,0.0571,0,0,,0.8991,,,,,66.25
12.521304,202,138.67,0.0571,0,0,,0.8993,,,,,61.17
12.582723,203,139.67,0.0857,0,0,,0.899,,,,,59.06
12.642265,204,172.0,1.0,1,1,12.642265,0.8998,,,,,59.93
12.702446,205,172.0,1.0,1,0,,0.8989,,,,,59.9
12.762594,206,170.0,0.9434,1,0,,0.899,,,,,59.69
12.822534,207,171.0,0.9717,1,0,,0.8992,,,,,63.94
12.886721,208,136.0,0.0,0,0,,0.9002,,,,,67.49
12.954462,209,137.67,0.0283,0,0,,0.8995,,,,,66.47
13.021171,210,137.33,0.0187,0,0,,0.8989,,,,,60.28
13.08169,211,138.67,0.0566,0,0,,0.8981,,,,,59.98
13.142148,212,171.67,0.9907,1,1,13.142148,0.8986,,,,,59.5
13.201941,213,171.67,1.0,1,0,,0.899,,,,,60.03
13.262218,214,170.0,0.9523,1,0,,0.9002,,,,,59.29
13.321756,215,171.33,0.9903,1,0,,0.9013,,,,,63.48
13.385483,216,136.33,0.0,0,0,,0.9031,,,,,68.43
13.454162,217,138.0,0.038,0,0,,0.9018,,,,,66.71
13.521122,218,137.33,0.0189,0,0,,0.9006,,,,,59.73
13.581091,219,138.33,0.0474,0,0,,0.9001,,,,,59.6
13.64118,220,171.67,1.0,1,1,13.64118,0.9003,,,,,59.84
13.701311,221,170.33,0.9617,1,0,,0.9013,,,,,59.86
13.761416,222,168.67,0.9143,1,0,,0.9012,,,,,59.8
13.821463,223,169.67,0.9429,1,0,,0.9019,,,,,63.41
13.885131,224,135.33,0.0,0,0,,0.9031,,,,,67.44
13.952819,225,137.33,0.0189,0,0,,0.903,,,,,66.1
14.019162,226,137.33,0.0189,0,0,,0.9033,,,,,60.35
14.079789,227,139.0,0.0666,0,0,,0.9033,,,,,60.75
14.141038,228,172.0,1.0,1,1,14.141038,0.9028,,,,,58.73
14.200055,229,171.33,0.9903,1,0,,0.9017,,,,,59.73
14.260028,230,170.33,0.9617,1,0,,0.9005,,,,,60.02
14.320287,231,170.67,0.9714,1,0,,0.9008,,,,,63.43
14.383966,232,136.0,0.0,0,0,,0.9,,,,,67.54
14.451755,233,137.33,0.0189,0,0,,0.9008,,,,,66.55
14.518559,234,137.67,0.0286,0,0,,0.9019,,,,,60.35
14.579148,235,138.33,0.0474,0,0,,0.9023,,,,,59.96
14.639611,236,172.0,1.0,1,1,14.639611,0.9031,,,,,58.93
14.698855,237,171.0,0.9809,1,0,,0.903,,,,,60.36
14.75945,238,170.0,0.9523,1,0,,0.9022,,,,,60.25
14.819944,239,171.33,0.9903,1,0,,0.9012,,,,,62.48
14.882669,240,137.0,0.0094,0,0,,0.9016,,,,,67.95
14.950884,241,138.67,0.0571,0,0,,0.902,,,,,66.61
15.017738,242,138.67,0.0571,0,0,,0.9024,,,,,59.76
15.077739,243,139.67,0.0857,0,0,,0.9026,,,,,60.97
15.139249,244,172.33,1.0,1,1,15.139249,0.9024,,,,,58.71
15.198249,245,171.33,0.9903,1,0,,0.902,,,,,59.69
15.258181,246,170.33,0.9617,1,0,,0.9016,,,,,60.09
15.318519,247,170.67,0.9714,1,0,,0.9021,,,,,63.19
15.381959,248,136.0,0.0,0,0,,0.9009,,,,,67.76
15.449963,249,137.33,0.0189,0,0,,0.8998,,,,,67.06
15.517271,250,137.33,0.0189,0,0,,0.8991,,,,,60.94
15.578448,251,139.0,0.0666,0,0,,0.8985,,,,,58.92
15.637895,252,172.0,1.0,1,1,15.637895,0.8989,,,,,60.26
15.698416,253,171.33,0.9903,1,0,,0.8987,,,,,59.13
15.757794,254,170.0,0.9523,1,0,,0.8997,,,,,60.48
15.818523,255,171.67,1.0,1,0,,0.9003,,,,,63.42
15.882197,256,136.67,0.0,0,0,,0.9024,,,,,67.17
15.949617,257,138.0,0.038,0,0,,0.9014,,,,,67.25
16.017115,258,137.33,0.0189,0,0,,0.9006,,,,,59.87
16.077227,259,138.33,0.0474,0,0,,0.8996,,,,,59.64
16.137394,260,172.0,1.0,1,1,16.137394,0.8995,,,,,60.39
16.19808,261,170.67,0.9714,1,0,,0.8997,,,,,59.17
16.257496,262,169.33,0.9331,1,0,,0.8991,,,,,59.49
16.317229,263,170.67,0.9714,1,0,,0.8994,,,,,63.63
16.381109,264,135.67,0.0,0,0,,0.8985,,,,,67.17
16.44852,265,137.67,0.0286,0,0,,0.8987,,,,,66.65
16.515417,266,138.0,0.038,0,0,,0.8997,,,,,60.74
16.576398,267,139.0,0.0666,0,0,,0.8999,,,,,59.64
16.636571,268,172.33,1.0,1,1,16.636571,0.9,,,,,60.11
16.696974,269,171.0,0.9809,1,0,,0.9,,,,,58.84
16.756068,270,170.33,0.9617,1,0,,0.8994,,,,,60.6
16.816919,271,171.33,0.9903,1,0,,0.8989,,,,,62.94
16.880113,272,136.0,0.0,0,0,,0.899,,,,,66.9
16.947256,273,137.33,0.0189,0,0,,0.8991,,,,,67.58
17.015081,274,137.0,0.0094,0,0,,0.8992,,,,,60.52
17.075838,275,138.0,0.038,0,0,,0.8994,,,,,59.7
17.136079,276,172.0,1.0,1,1,17.136079,0.9006,,,,,60.03
17.196396,277,170.67,0.9624,1,0,,0.9005,,,,,59.2
17.255841,278,169.67,0.9341,1,0,,0.9002,,,,,59.91
17.315996,279,171.33,0.981,1,0,,0.9004,,,,,63.67
17.379919,280,137.0,0.0093,0,0,,0.9014,,,,,67.11
17.447274,281,138.33,0.038,0,0,,0.9013,,,,,66.95
17.514476,282,138.33,0.038,0,0,,0.9016,,,,,59.98
17.574693,283,139.33,0.0666,0,0,,0.9015,,,,,60.42
17.635672,284,171.67,0.9906,1,1,17.635672,0.9015,,,,,58.64
17.694608,285,171.0,0.9807,1,0,,0.9014,,,,,60.77
17.75562,286,169.67,0.9423,1,0,,0.9013,,,,,58.97
17.814849,287,170.67,0.9712,1,0,,0.9019,,,,,63.64
17.87874,288,136.0,0.0,0,0,,0.901,,,,,67.38
17.94637,289,137.33,0.0095,0,0,,0.9003,,,,,66.58
18.013191,290,137.33,0.0095,0,0,,0.8999,,,,,60.44
18.073869,291,138.67,0.0482,0,0,,0.8993,,,,,60.12
18.134554,292,171.33,0.9902,1,1,18.134554,0.8995,,,,,59.76
18.194608,293,171.0,0.9807,1,0,,0.8994,,,,,59.62
18.254478,294,169.67,0.9423,1,0,,0.9001,,,,,59.9
18.314622,295,171.0,0.9807,1,0,,0.9009,,,,,63.75
18.378632,296,136.0,0.0,0,0,,0.9024,,,,,67.9
18.446798,297,137.0,0.0,0,0,,0.9013,,,,,66.27
18.513317,298,137.0,0.0,0,0,,0.9007,,,,,60.55
18.574112,299,138.0,0.0288,0,0,,0.9001,,,,,60.45
18.635146,300,171.0,0.9807,1,1,18.635146,0.9009,,,,,58.56
18.694004,301,170.0,0.9518,1,0,,0.9011,,,,,60.43
18.754686,302,168.67,0.9135,1,0,,0.9008,,,,,59.99
18.814942,303,170.33,0.9613,1,0,,0.9004,,,,,63.64
18.878853,304,135.67,0.0,0,0,,0.9,,,,,67.65
18.94675,305,137.33,0.0095,0,0,,0.9005,,,,,66.11
19.013105,306,137.67,0.0193,0,0,,0.9009,,,,,61.38
19.074725,307,139.0,0.0577,0,0,,0.9016,,,,,59.26
19.134562,308,171.67,1.0,1,1,19.134562,0.9009,,,,,59.42
19.194238,309,171.67,1.0,1,0,,0.8996,,,,,60.49
19.255013,310,169.67,0.9423,1,0,,0.8989,,,,,59.04
19.314302,311,171.0,0.9807,1,0,,0.8988,,,,,63.97
19.378517,312,136.33,0.0,0,0,,0.899,,,,,68.36
19.447125,313,137.0,0.0,0,0,,0.8994,,,,,66.6
19.513969,314,137.0,0.0,0,0,,0.8999,,,,,60.17
19.574377,315,138.33,0.0384,0,0,,0.9001,,,,,61.03
19.635985,316,171.33,0.9902,1,1,19.635985,0.9015,,,,,59.18
19.695455,317,170.33,0.9613,1,0,,0.902,,,,,58.9
19.754594,318,169.33,0.9325,1,0,,0.9017,,,,,60.28
19.815124,319,171.0,0.9807,1,0,,0.9017,,,,,63.76
19.87913,320,136.33,0.0,0,0,,0.9022,,,,,67.69
19.947068,321,138.0,0.038,0,0,,0.902,,,,,67.08
20.014398,322,137.67,0.0286,0,0,,0.9017,,,,,60.06
20.074703,323,139.33,0.076,0,0,,0.9014,,,,,60.28
20.135572,324,171.33,0.9903,1,1,20.135572,0.9013,,,,,59.43
20.195291,325,171.0,0.9905,1,0,,0.9009,,,,,59.34
20.254901,326,169.33,0.9423,1,0,,0.9006,,,,,60.37
20.315514,327,170.67,0.981,1,0,,0.9012,,,,,63.83
20.379587,328,135.67,0.0,0,0,,0.9001,,,,,68.08
20.447918,329,137.33,0.019,0,0,,0.9,,,,,66.42
20.514586,330,137.0,0.0095,0,0,,0.9,,,,,60.08
20.574945,331,138.33,0.0479,0,0,,0.8992,,,,,59.87
20.635413,332,171.67,1.0,1,1,20.635413,0.8988,,,,,59.0
20.694702,333,171.0,0.9905,1,0,,0.8987,,,,,59.85
20.754822,334,170.0,0.9616,1,0,,0.8985,,,,,60.2
20.815271,335,171.0,0.9905,1,0,,0.8989,,,,,64.03
20.879547,336,136.0,0.0,0,0,,0.9,,,,,67.63
20.947424,337,137.33,0.0286,0,0,,0.8991,,,,,66.81
21.014481,338,137.33,0.0286,0,0,,0.8993,,,,,60.82
21.075544,339,137.67,0.0383,0,0,,0.8992,,,,,59.57
21.135718,340,171.0,0.9906,1,1,21.135718,0.9004,,,,,60.61
21.196623,341,170.0,0.962,1,0,,0.9005,,,,,58.65
21.255511,342,169.0,0.9334,1,0,,0.9007,,,,,59.39
21.315143,343,170.0,0.962,1,0,,0.9008,,,,,64.3
21.379691,344,136.0,0.0,0,0,,0.9005,,,,,67.05
21.447004,345,137.33,0.0286,0,0,,0.9006,,,,,66.47
21.513721,346,137.33,0.0286,0,0,,0.9004,,,,,59.39
21.573351,347,138.67,0.0669,0,0,,0.9002,,,,,60.7
21.634664,348,172.0,1.0,1,1,21.634664,0.8992,,,,,59.27
21.694228,349,171.67,1.0,1,0,,0.8981,,,,,60.0
21.754475,350,169.67,0.9526,1,0,,0.8977,,,,,59.39
21.814107,351,171.0,0.9906,1,0,,0.8975,,,,,63.76
21.878119,352,136.0,0.0,0,0,,0.8976,,,,,67.99
21.946361,353,137.33,0.0286,0,0,,0.8981,,,,,67.24
22.013856,354,137.33,0.0286,0,0,,0.8989,,,,,60.81
22.07493,355,138.33,0.0571,0,0,,0.8995,,,,,59.15
22.134705,356,171.33,1.0,1,1,22.134705,0.9012,,,,,59.25
22.194217,357,171.0,0.9906,1,0,,0.9018,,,,,59.75
22.254212,358,169.67,0.9526,1,0,,0.9014,,,,,59.5
22.313961,359,171.0,0.9906,1,0,,0.9016,,,,,65.07
22.379278,360,136.67,0.0097,0,0,,0.9025,,,,,66.69
22.446221,361,137.67,0.0383,0,0,,0.9019,,,,,67.2
22.513665,362,137.67,0.0383,0,0,,0.9016,,,,,59.8
22.573707,363,139.0,0.0763,0,0,,0.9013,,,,,59.56
22.633898,364,171.33,1.0,1,1,22.633898,0.9013,,,,,60.42
22.694621,365,171.0,0.9906,1,0,,0.9001,,,,,58.86
22.753729,366,169.33,0.9429,1,0,,0.9014,,,,,60.58
22.81456,367,170.33,0.9714,1,0,,0.902,,,,,64.35
22.879151,368,135.67,0.0,0,0,,0.8998,,,,,67.43
22.946849,369,136.67,0.0097,0,0,,0.8988,,,,,66.04
23.013134,370,137.0,0.0191,0,0,,0.8996,,,,,61.17
23.074548,371,138.33,0.0571,0,0,,0.8972,,,,,58.57
23.133754,372,171.67,1.0,1,1,23.133754,0.8983,,,,,60.23
23.194244,373,171.33,1.0,1,0,,0.8983,,,,,59.24
23.253723,374,169.67,0.9526,1,0,,0.8987,,,,,60.11
23.314084,375,170.67,0.9811,1,0,,0.8993,,,,,63.32
23.377652,376,136.0,0.0,0,0,,0.9002,,,,,67.95
23.445852,377,137.0,0.0191,0,0,,0.9001,,,,,66.45
23.512545,378,137.0,0.0191,0,0,,0.9003,,,,,60.83
23.573622,379,138.0,0.0477,0,0,,0.9004,,,,,59.56
23.633823,380,171.0,0.9906,1,1,23.633823,0.9017,,,,,59.11
23.693228,381,170.33,0.9714,1,0,,0.9019,,,,,60.57
23.75405,382,168.67,0.924,1,0,,0.9012,,,,,59.67
23.813976,383,170.0,0.962,1,0,,0.9012,,,,,63.06
23.877282,384,135.67,0.0,0,0,,0.9007,,,,,67.54
23.945067,385,137.33,0.0286,0,0,,0.9012,,,,,66.75
24.012064,386,137.33,0.0286,0,0,,0.9012,,,,,60.78
24.073083,387,138.67,0.0669,0,0,,0.9011,,,,,59.47
24.133208,388,171.67,1.0,1,1,24.133208,0.9005,,,,,59.37
24.19287,389,171.67,1.0,1,0,,0.8997,,,,,60.09
24.253207,390,170.0,0.962,1,0,,0.8996,,,,,60.01
24.313467,391,171.0,0.9906,1,0,,0.8993,,,,,63.72
24.377439,392,136.33,0.0,0,0,,0.8998,,,,,67.2
24.444894,393,137.33,0.0286,0,0,,0.8997,,,,,66.97
24.512115,394,137.0,0.0191,0,0,,0.9002,,,,,61.23
24.573593,395,138.0,0.0477,0,0,,0.9001,,,,,60.22
24.63447,396,171.33,1.0,1,1,24.63447,0.9013,,,,,58.87
24.693634,397,171.0,0.9906,1,0,,0.9018,,,,,59.94
24.753816,398,169.67,0.9526,1,0,,0.9014,,,,,59.75
24.813811,399,171.33,1.0,1,0,,0.9015,,,,,64.21
24.878264,400,136.33,0.0,0,0,,0.9017,,,,,67.62
24.946133,401,138.0,0.0477,0,0,,0.9015,,,,,65.96
25.012343,402,138.0,0.0477,0,0,,0.9017,,,,,60.97
25.07356,403,139.33,0.0857,0,0,,0.9019,,,,,59.77
25.133992,404,171.33,1.0,1,1,25.133992,0.9016,,,,,59.07
25.193356,405,171.0,0.9906,1,0,,0.9013,,,,,60.18
25.253771,406,169.67,0.9526,1,0,,0.9011,,,,,59.47
