brightness,camera_processing_time_ms,signal_norm,state,t_s,virtual_event
198.0,315.142,0.0,0,0.093694,0
200.0,56.267,0.0,0,0.41975,0
131.0,67.466,0.0,0,0.476052,0
138.0,65.602,0.0,0,0.611468,0
155.0,36.213,0.0,0,0.677105,0
184.0,33.448,0.0,0,0.713355,0
184.0,33.75,0.0,0,0.746838,0
153.0,50.345,0.0,0,0.780622,0
175.0,50.347,0.0,0,0.831002,0
166.0,55.415,0.4713,0,0.881386,0
172.0,51.931,0.5667,0,0.936836,0
175.0,50.313,0.6217,0,0.988802,0
171.0,34.377,0.5535,0,1.039152,0
172.0,50.57,0.575,0,1.073565,0
156.0,49.097,0.2479,0,1.124171,0
173.0,37.117,0.6044,0,1.18585,0
146.0,50.3,0.0684,0,1.223001,0
175.0,27.351,0.704,1,1.346188,1
176.0,50.281,0.7453,1,1.373577,0
161.0,50.353,0.393,1,1.423893,0
177.0,49.421,0.8158,1,1.474282,0
173.0,50.396,0.7051,1,1.523737,0
170.0,49.788,0.6175,1,1.57417,0
187.0,49.75,1.0,1,1.623993,0
193.0,51.563,1.0,1,1.673778,0
194.0,56.633,1.0,1,1.725377,0
158.0,63.717,0.1806,0,1.782044,0
152.0,66.767,0.0418,0,1.845795,0
145.0,66.867,0.0,0,1.912598,0
160.0,61.97,0.2987,0,2.057997,0
170.0,52.092,0.5106,0,2.120003,0
162.0,58.225,0.3362,0,2.172131,0
168.0,38.38,0.4664,0,2.246536,0
174.0,50.415,0.6037,0,2.284952,0
171.0,36.035,0.5355,0,2.335402,0
170.0,33.077,0.5122,0,2.371473,0
152.0,49.509,0.0603,0,2.404586,0
170.0,27.781,0.513,0,2.526628,0
177.0,50.239,0.7005,1,2.554445,1
191.0,50.002,0.995,1,2.604762,0
192.0,53.341,1.0,1,2.6548,0
157.0,59.512,0.1253,0,2.708177,0
155.0,71.169,0.0754,0,2.767732,0
151.0,65.415,0.0,0,2.838943,0
158.0,64.344,0.1642,0,2.904399,0
167.0,39.515,0.3875,0,2.968783,0
191.0,42.254,0.9899,1,3.008335,1
191.0,38.465,0.9924,1,3.050666,0
192.0,52.027,1.0,1,3.089167,0
158.0,57.555,0.1521,0,3.14123,0
152.0,60.035,0.0,0,3.26956,0
158.0,55.755,0.1504,0,3.337611,0
162.0,45.768,0.2513,0,3.393401,0
167.0,41.545,0.3778,0,3.439206,0
157.0,39.153,0.1263,0,3.480786,0
188.0,49.014,0.9114,1,3.519973,1
181.0,50.054,0.736,1,3.569066,0
179.0,50.108,0.687,1,3.619158,0
192.0,50.067,1.0,1,3.669302,0
192.0,53.607,1.0,1,3.719403,0
193.0,47.767,1.0,1,3.848876,0
154.0,67.439,0.05,0,3.896679,0
144.0,67.06,0.0,0,3.964152,0
141.0,66.647,0.0,0,4.031247,0
151.0,66.535,0.0,0,4.09793,0
193.0,49.267,1.0,1,4.164503,1
190.0,47.778,0.9512,1,4.213849,0
190.0,43.97,0.9512,1,4.261663,0
193.0,60.603,1.0,1,4.30567,0
193.0,46.708,1.0,1,4.384417,0
194.0,66.256,1.0,1,4.431161,0
197.0,66.814,1.0,1,4.497452,0
145.0,66.989,0.0,0,4.564303,0
140.0,67.097,0.0,0,4.631327,0
138.0,66.591,0.0,0,4.69846,0
193.0,26.224,1.0,1,4.838635,1
191.0,48.913,0.9578,1,4.864938,0
192.0,53.439,0.9789,1,4.913891,0
193.0,59.967,1.0,1,4.967366,0
194.0,63.914,1.0,1,5.027368,0
153.0,67.412,0.1489,0,5.091316,0
145.0,66.338,0.0,0,5.158763,0
141.0,67.103,0.0,0,5.225136,0
153.0,66.712,0.1667,0,5.292274,0
194.0,49.613,1.0,1,5.359022,1
191.0,58.328,0.9583,1,5.440992,0
157.0,52.38,0.2453,0,5.572879,0
151.0,66.88,0.0769,0,5.625294,0
144.0,66.81,0.0,0,5.692209,0
152.0,49.672,0.1423,0,5.759076,0
159.0,47.948,0.2887,0,5.808781,0
162.0,44.366,0.3515,0,5.856764,0
192.0,49.491,0.9791,1,5.901163,1
188.0,49.954,0.8954,1,5.95074,0
193.0,31.894,1.0,1,6.06908,0
193.0,55.903,1.0,1,6.10101,0
180.0,62.05,0.7286,1,6.156948,0
154.0,66.298,0.1875,0,6.219035,0
149.0,66.871,0.0756,0,6.285368,0
146.0,66.337,0.0188,0,6.352275,0
153.0,50.324,0.1649,0,6.418646,0
160.0,29.08,0.3111,0,6.487026,0
186.0,68.407,0.8542,1,6.590473,1
184.0,49.986,0.8125,1,6.658964,0
190.0,49.551,0.9375,1,6.708985,0
165.0,57.611,0.4167,1,6.75857,0
158.0,61.73,0.2708,0,6.816217,0
153.0,65.445,0.1667,0,6.877982,0
161.0,45.926,0.3206,0,6.943462,0
168.0,42.502,0.4681,0,6.989433,0
172.0,38.456,0.5503,0,7.03197,0
161.0,49.311,0.3148,0,7.070461,0
182.0,50.388,0.7629,1,7.119808,1
176.0,50.144,0.6336,1,7.170277,0
156.0,30.564,0.2077,0,7.289378,0
166.0,55.575,0.4255,0,7.319977,0
159.0,61.192,0.2766,0,7.375586,0
168.0,55.566,0.4681,0,7.436814,0
171.0,22.504,0.5289,0,7.51,0
173.0,36.058,0.5717,0,7.532539,0
172.0,34.151,0.5474,0,7.568631,0
154.0,49.222,0.1595,0,7.602816,0
176.0,50.534,0.6336,0,7.652073,0
172.0,49.895,0.5474,0,7.702643,0
190.0,30.397,0.9358,1,7.822078,1
194.0,53.774,1.0,1,7.852557,0
155.0,59.615,0.1863,0,7.906368,0
155.0,71.083,0.1863,0,7.966017,0
151.0,67.029,0.1064,0,8.037141,0
160.0,63.866,0.2979,0,8.104221,0
193.0,37.493,1.0,1,8.168128,0
192.0,41.354,0.9786,1,8.205657,0
190.0,38.92,0.9353,1,8.247047,0
194.0,54.986,1.0,1,8.286034,0
195.0,60.915,1.0,1,8.341056,0
196.0,65.766,1.0,1,8.402006,0
144.0,62.749,0.0,0,8.538983,0
140.0,31.238,0.0,0,8.636851,0
149.0,50.984,0.0833,0,8.668125,0
155.0,49.262,0.2083,0,8.719144,0
164.0,47.211,0.3958,0,8.768441,0
193.0,51.409,1.0,1,8.815688,1
189.0,50.074,0.9167,1,8.867184,0
185.0,49.883,0.8333,1,8.917294,0
194.0,51.256,1.0,1,8.967211,0
196.0,47.195,1.0,1,9.090867,0
197.0,66.788,1.0,1,9.138098,0
153.0,67.285,0.1458,0,9.204922,0
144.0,66.607,0.0,0,9.272243,0
140.0,67.215,0.0,0,9.338895,0
154.0,66.287,0.1837,0,9.406144,0
195.0,49.36,1.0,1,9.472466,1
192.0,19.843,0.9592,1,9.594285,0
194.0,51.02,1.0,1,9.624064,0
155.0,65.731,0.1875,0,9.675118,0
150.0,67.079,0.0222,0,9.740884,0
