K,agent_id,applied_kuramoto_correction,coupling_input,dt,effective_period_s,fire_count,flash_count_delta,flash_on,frequency_hz_after,frequency_hz_before,neighbour_period_est,neighbour_phase_est,phase_after,phase_before,phase_delta,phase_delta_unwrapped,pi_flash_events_consumed_this_step,time,warning,wrapped_phase_error
4.0,0,0.048924866,0.370642922,0.033,0.447235469,0,0,0,2.235958613,2.0,0.5,5.102304212,2.804027805,2.340412709,0.463615096,0.463615096,0,0.033364,,2.761891503
4.0,0,0.054862039,0.415621506,0.033,0.441580477,0,0,0,2.264592868,2.235958613,0.5,5.516994442,3.273580074,2.804027805,0.469552269,0.469552269,0,0.066944,,2.712966637
4.0,0,0.061362873,0.464870248,0.033,0.435550391,0,0,0,2.295945591,2.264592868,0.5,5.931684672,3.749633177,3.273580074,0.476053103,0.476053103,0,0.100463,,2.658104598
4.0,0,0.06841436,0.518290609,0.033,0.429193014,0,0,0,2.32995405,2.295945591,0.5,0.063189596,4.232737768,3.749633177,0.483104591,0.483104591,0,0.133987,,2.596741725
4.0,0,0.075971384,0.575540789,0.033,0.422582711,0,0,0,2.366400646,2.32995405,0.5,0.477879826,4.723399382,4.232737768,0.490661614,0.490661614,0,0.167494,,2.528327365
4.0,0,0.083945173,0.635948284,0.033,0.415825097,0,0,0,2.404857252,2.366400646,0.5,0.892570056,5.222034786,4.723399382,0.498635404,0.498635404,0,0.201036,,2.452355981
4.0,0,0.092190911,0.698415992,0.033,0.409060622,0,0,0,2.44462543,2.404857252,0.5,1.307260286,5.728915927,5.222034786,0.506881141,0.506881141,0,0.234481,phase_jump_gt_0.5rad,2.368410807
4.0,0,0.100496483,0.761336996,0.033,0.40246596,0,0,0,2.484682185,2.44462543,0.5,1.721950517,6.244102641,5.728915927,0.515186714,0.515186714,0,0.26769,phase_jump_gt_0.5rad,2.276219896
4.0,0,0.108575751,0.822543566,0.033,0.396251854,1,1,1,2.523647498,2.484682185,0.5,2.136640747,0.484183315,6.244102641,0.523265981,0.523265981,0,0.301228,phase_jump_gt_0.5rad,2.175723413
4.0,0,0.116071029,0.879325979,0.033,0.390656084,1,0,0,2.559796305,2.523647498,0.5,2.551330977,1.014944575,0.484183315,0.53076126,0.53076126,0,0.334553,phase_jump_gt_0.5rad,2.067147662
4.0,0,0.122570003,0.928560628,0.033,0.385930509,1,0,0,2.591140056,2.559796305,0.5,2.966021207,1.552204808,1.014944575,0.537260233,0.537260233,0,0.367705,phase_jump_gt_0.5rad,1.951076633
4.0,0,0.127640843,0.966976081,0.033,0.382322027,1,0,0,2.615596092,2.591140056,0.5,3.380711438,2.094535881,1.552204808,0.542331073,0.542331073,0,0.401288,phase_jump_gt_0.5rad,1.82850663
4.0,0,0.130884981,0.991552887,0.033,0.380048636,1,0,0,2.631242173,2.615596092,0.5,3.795401668,2.640111092,2.094535881,0.545575211,0.545575211,0,0.434805,phase_jump_gt_0.5rad,1.700865787
4.0,0,0.131999956,0.999999667,0.033,0.379273527,1,0,0,2.636619561,2.631242173,0.5,4.210091898,3.186801278,2.640111092,0.546690186,0.546690186,0,0.468151,phase_jump_gt_0.5rad,1.569980806
4.0,0,0.130837474,0.991192982,0.033,0.380081733,1,0,0,2.631013051,2.636619561,0.5,4.624782129,3.732328982,3.186801278,0.545527704,0.545527704,0,0.501558,phase_jump_gt_0.5rad,1.43798085
