t_s,agent_id,event_type,model
0.2,2,agent_flash,kuramoto
0.45,1,agent_flash,kuramoto
0.51,0,agent_flash,kuramoto
0.6,2,agent_flash,kuramoto
1.01,2,agent_flash,kuramoto
1.07,1,agent_flash,kuramoto
1.17,0,agent_flash,kuramoto
1.55,2,agent_flash,kuramoto
1.72,1,agent_flash,kuramoto
1.84,0,agent_flash,kuramoto
2.11,2,agent_flash,kuramoto
2.38,1,agent_flash,kuramoto
2.51,0,agent_flash,kuramoto
2.52,2,agent_flash,kuramoto
2.95,2,agent_flash,kuramoto
3.05,1,agent_flash,kuramoto
3.17,0,agent_flash,kuramoto
3.51,2,agent_flash,kuramoto
3.71,1,agent_flash,kuramoto
3.84,0,agent_flash,kuramoto
4.03,2,agent_flash,kuramoto
4.38,1,agent_flash,kuramoto
4.41,2,agent_flash,kuramoto
4.51,0,agent_flash,kuramoto
4.9,2,agent_flash,kuramoto
5.05,1,agent_flash,kuramoto
5.17,0,agent_flash,kuramoto
5.47,2,agent_flash,kuramoto
5.71,1,agent_flash,kuramoto
5.84,0,agent_flash,kuramoto
5.92,2,agent_flash,kuramoto
6.32,2,agent_flash,kuramoto
6.38,1,agent_flash,kuramoto
6.51,0,agent_flash,kuramoto
6.87,2,agent_flash,kuramoto
7.05,1,agent_flash,kuramoto
7.17,0,agent_flash,kuramoto
7.41,2,agent_flash,kuramoto
7.71,1,agent_flash,kuramoto
7.8,2,agent_flash,kuramoto
7.84,0,agent_flash,kuramoto
8.26,2,agent_flash,kuramoto
8.38,1,agent_flash,kuramoto
8.51,0,agent_flash,kuramoto
8.83,2,agent_flash,kuramoto
9.05,1,agent_flash,kuramoto
9.17,0,agent_flash,kuramoto
9.32,2,agent_flash,kuramoto
9.7,2,agent_flash,kuramoto
9.71,1,agent_flash,kuramoto
9.84,0,agent_flash,kuramoto
10.22,2,agent_flash,kuramoto
10.38,1,agent_flash,kuramoto
10.51,0,agent_flash,kuramoto
10.78,2,agent_flash,kuramoto
11.05,1,agent_flash,kuramoto
11.17,0,agent_flash,kuramoto
11.21,2,agent_flash,kuramoto
11.63,2,agent_flash,kuramoto
11.71,1,agent_flash,kuramoto
11.84,0,agent_flash,kuramoto
12.18,2,agent_flash,kuramoto
12.38,1,agent_flash,kuramoto
12.51,0,agent_flash,kuramoto
12.71,2,agent_flash,kuramoto
13.05,1,agent_flash,kuramoto
13.09,2,agent_flash,kuramoto
13.17,0,agent_flash,kuramoto
13.58,2,agent_flash,kuramoto
13.71,1,agent_flash,kuramoto
13.84,0,agent_flash,kuramoto
14.14,2,agent_flash,kuramoto
14.38,1,agent_flash,kuramoto
14.51,0,agent_flash,kuramoto
14.61,2,agent_flash,kuramoto
15.0,2,agent_flash,kuramoto
15.05,1,agent_flash,kuramoto
15.17,0,agent_flash,kuramoto
15.54,2,agent_flash,kuramoto
15.71,1,agent_flash,kuramoto
15.84,0,agent_flash,kuramoto
16.09,2,agent_flash,kuramoto
16.38,1,agent_flash,kuramoto
16.49,2,agent_flash,kuramoto
16.51,0,agent_flash,kuramoto
16.94,2,agent_flash,kuramoto
17.05,1,agent_flash,kuramoto
17.17,0,agent_flash,kuramoto
17.5,2,agent_flash,kuramoto
17.71,1,agent_flash,kuramoto
17.84,0,agent_flash,kuramoto
18.01,2,agent_flash,kuramoto
18.38,1,agent_flash,kuramoto
18.38,2,agent_flash,kuramoto
18.51,0,agent_flash,kuramoto
18.89,2,agent_flash,kuramoto
19.05,1,agent_flash,kuramoto
19.17,0,agent_flash,kuramoto
19.46,2,agent_flash,kuramoto
19.71,1,agent_flash,kuramoto
19.84,0,agent_flash,kuramoto
19.89,2,agent_flash,kuramoto
20.3,2,agent_flash,kuramoto
20.38,1,agent_flash,kuramoto
20.51,0,agent_flash,kuramoto
20.86,2,agent_flash,kuramoto
21.05,1,agent_flash,kuramoto
21.17,0,agent_flash,kuramoto
21.39,2,agent_flash,kuramoto
21.71,1,agent_flash,kuramoto
21.77,2,agent_flash,kuramoto
21.84,0,agent_flash,kuramoto
22.25,2,agent_flash,kuramoto
22.38,1,agent_flash,kuramoto
22.51,0,agent_flash,kuramoto
22.82,2,agent_flash,kuramoto
23.05,1,agent_flash,kuramoto
23.17,0,agent_flash,kuramoto
23.29,2,agent_flash,kuramoto
23.68,2,agent_flash,kuramoto
23.71,1,agent_flash,kuramoto
23.84,0,agent_flash,kuramoto
24.21,2,agent_flash,kuramoto
24.38,1,agent_flash,kuramoto
24.51,0,agent_flash,kuramoto
24.77,2,agent_flash,kuramoto
25.05,1,agent_flash,kuramoto
25.17,0,agent_flash,kuramoto
25.17,2,agent_flash,kuramoto
25.61,2,agent_flash,kuramoto
25.71,1,agent_flash,kuramoto
25.84,0,agent_flash,kuramoto
26.18,2,agent_flash,kuramoto
26.38,1,agent_flash,kuramoto
26.51,0,agent_flash,kuramoto
26.69,2,agent_flash,kuramoto
27.05,1,agent_flash,kuramoto
27.06,2,agent_flash,kuramoto
27.17,0,agent_flash,kuramoto
27.57,2,agent_flash,kuramoto
27.71,1,agent_flash,kuramoto
27.84,0,agent_flash,kuramoto
28.13,2,agent_flash,kuramoto
28.38,1,agent_flash,kuramoto
28.51,0,agent_flash,kuramoto
28.58,2,agent_flash,kuramoto
28.98,2,agent_flash,kuramoto
29.05,1,agent_flash,kuramoto
29.17,0,agent_flash,kuramoto
29.53,2,agent_flash,kuramoto
29.71,1,agent_flash,kuramoto
29.84,0,agent_flash,kuramoto
30.07,2,agent_flash,kuramoto
30.38,1,agent_flash,kuramoto
