t_s,agent_id,event_type,model
0.2,2,agent_flash,eapf
0.21,1,agent_flash,eapf
0.55,0,agent_flash,eapf
0.61,2,agent_flash,eapf
0.66,1,agent_flash,eapf
1.06,2,agent_flash,eapf
1.15,1,agent_flash,eapf
1.22,0,agent_flash,eapf
1.57,2,agent_flash,eapf
1.67,1,agent_flash,eapf
1.88,0,agent_flash,eapf
2.0,2,agent_flash,eapf
2.24,1,agent_flash,eapf
2.38,2,agent_flash,eapf
2.55,0,agent_flash,eapf
2.69,1,agent_flash,eapf
2.82,2,agent_flash,eapf
3.18,1,agent_flash,eapf
3.22,0,agent_flash,eapf
3.23,2,agent_flash,eapf
3.66,2,agent_flash,eapf
3.69,1,agent_flash,eapf
3.88,0,agent_flash,eapf
4.03,2,agent_flash,eapf
4.26,1,agent_flash,eapf
4.4,2,agent_flash,eapf
4.55,0,agent_flash,eapf
4.7,1,agent_flash,eapf
4.81,2,agent_flash,eapf
5.2,1,agent_flash,eapf
5.22,0,agent_flash,eapf
5.22,2,agent_flash,eapf
5.64,2,agent_flash,eapf
5.71,1,agent_flash,eapf
5.88,0,agent_flash,eapf
6.02,2,agent_flash,eapf
6.27,1,agent_flash,eapf
6.38,2,agent_flash,eapf
6.55,0,agent_flash,eapf
6.71,1,agent_flash,eapf
6.8,2,agent_flash,eapf
7.2,1,agent_flash,eapf
7.21,2,agent_flash,eapf
7.22,0,agent_flash,eapf
7.62,2,agent_flash,eapf
7.71,1,agent_flash,eapf
7.88,0,agent_flash,eapf
8.0,2,agent_flash,eapf
8.27,1,agent_flash,eapf
8.37,2,agent_flash,eapf
8.55,0,agent_flash,eapf
8.71,1,agent_flash,eapf
8.79,2,agent_flash,eapf
9.19,2,agent_flash,eapf
9.2,1,agent_flash,eapf
9.22,0,agent_flash,eapf
9.61,2,agent_flash,eapf
9.71,1,agent_flash,eapf
9.88,0,agent_flash,eapf
10.0,2,agent_flash,eapf
10.27,1,agent_flash,eapf
10.36,2,agent_flash,eapf
10.55,0,agent_flash,eapf
10.7,1,agent_flash,eapf
10.78,2,agent_flash,eapf
11.18,2,agent_flash,eapf
11.2,1,agent_flash,eapf
11.22,0,agent_flash,eapf
11.6,2,agent_flash,eapf
11.71,1,agent_flash,eapf
11.88,0,agent_flash,eapf
11.99,2,agent_flash,eapf
12.26,1,agent_flash,eapf
12.35,2,agent_flash,eapf
12.55,0,agent_flash,eapf
12.69,2,agent_flash,eapf
12.7,1,agent_flash,eapf
13.08,2,agent_flash,eapf
13.2,1,agent_flash,eapf
13.22,0,agent_flash,eapf
13.55,2,agent_flash,eapf
13.7,1,agent_flash,eapf
13.88,0,agent_flash,eapf
13.96,2,agent_flash,eapf
14.26,1,agent_flash,eapf
