t_s,timestamp_s,frame_index,roi_id,agent_id,raw_brightness,brightness_used,normalized_signal,signal_norm,state,rising_edge,accepted_flash_event,event_type,threshold_on,threshold_off,norm_on_threshold,norm_off_threshold,adaptive_low,adaptive_high,adaptive_amplitude,estimated_frequency_hz,signal_frequency_hz,accepted_flash_event_count,brightness_mean,detection_mode,detector_episode_latch_enabled,detector_reject_reason,duplicate_suppressed_count,elapsed_time_s,full_frame_mean,last_rising_edge_time_s,latch_off_threshold,latch_on_threshold,local_contrast,local_contrast_ratio,periodicity_confidence,rising_edge_count,roi,roi_mean,roi_median_brightness,roi_top_percentile_brightness,signal_quality,source_agent_id,top_percentile_brightness,use_adaptive
0.267309,15801.556965548,1,0,V0,19.0,19.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,19.0,local_contrast,False,,0,0.38730184199994255,111.39,,0.35,0.65,19.0,0.2879,0.0,0,"{'x': 77, 'y': 275, 'width': 222, 'height': 205}",65.96,65.0,84.0,0.0,V0,84.0,True
0.267309,15801.556965548,1,1,V1,52.0,52.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,52.0,local_contrast,False,,0,0.38730184199994255,111.39,,0.35,0.65,52.0,0.4727,0.0,0,"{'x': 436, 'y': 252, 'width': 204, 'height': 228}",112.18,109.0,161.0,0.0,V1,161.0,True
0.400956,15801.570627508,2,0,V0,57.0,57.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,57.0,local_contrast,False,,0,0.400963801999751,104.8,,0.35,0.65,57.0,0.6064,0.0,0,"{'x': 77, 'y': 275, 'width': 222, 'height': 205}",105.93,93.0,150.0,0.0,V0,150.0,True
0.400956,15801.570627508,2,1,V1,9.0,9.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,9.0,local_contrast,False,,0,0.400963801999751,104.8,,0.35,0.65,9.0,0.2,0.0,0,"{'x': 436, 'y': 252, 'width': 204, 'height': 228}",44.29,44.0,53.0,0.0,V1,53.0,True
0.434053,15801.603724744,3,0,V0,57.0,57.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,57.0,local_contrast,False,,0,0.4340610380004364,105.73,,0.35,0.65,57.0,0.6,0.0,0,"{'x': 77, 'y': 275, 'width': 222, 'height': 205}",106.89,94.0,151.0,0.0,V0,151.0,True
0.434053,15801.603724744,3,1,V1,9.0,9.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,9.0,local_contrast,False,,0,0.4340610380004364,105.73,,0.35,0.65,9.0,0.1957,0.0,0,"{'x': 436, 'y': 252, 'width': 204, 'height': 228}",45.48,45.0,54.0,0.0,V1,54.0,True
0.467358,15801.637029294,4,0,V0,57.0,57.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,57.0,local_contrast,False,,0,0.4673655879996659,105.71,,0.35,0.65,57.0,0.6,0.0,0,"{'x': 77, 'y': 275, 'width': 222, 'height': 205}",106.92,94.0,151.0,0.0,V0,151.0,True
0.467358,15801.637029294,4,1,V1,9.0,9.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,9.0,local_contrast,False,,0,0.4673655879996659,105.71,,0.35,0.65,9.0,0.1957,0.0,0,"{'x': 436, 'y': 252, 'width': 204, 'height': 228}",45.39,45.0,54.0,0.0,V1,54.0,True
0.500664,15801.670335511,5,0,V0,57.0,57.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,57.0,local_contrast,False,,0,0.5006718050008203,105.66,,0.35,0.65,57.0,0.6,0.0,0,"{'x': 77, 'y': 275, 'width': 222, 'height': 205}",106.89,94.0,151.0,0.0,V0,151.0,True
0.500664,15801.670335511,5,1,V1,8.0,8.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,8.0,local_contrast,False,,0,0.5006718050008203,105.66,,0.35,0.65,8.0,0.1739,0.0,0,"{'x': 436, 'y': 252, 'width': 204, 'height': 228}",45.3,45.0,53.0,0.0,V1,53.0,True
