agent_id,event_type,normalized_signal,raw_brightness,roi_id,t_s
V1,pi_detected_virtual_flash,0.9538,71.0,1,13.694262
V0,pi_detected_virtual_flash,1.0,47.0,0,13.827533
V1,pi_detected_virtual_flash,0.9692,72.0,1,14.194005
V1,pi_detected_virtual_flash,0.9538,71.0,1,14.693761
V0,pi_detected_virtual_flash,1.0,48.0,0,14.827063
V1,pi_detected_virtual_flash,0.9692,72.0,1,15.193341
V1,pi_detected_virtual_flash,0.9538,71.0,1,15.693094
V0,pi_detected_virtual_flash,0.9583,47.0,0,15.82635
V1,pi_detected_virtual_flash,0.9538,71.0,1,16.192833
V1,pi_detected_virtual_flash,0.9385,70.0,1,16.692579
V0,pi_detected_virtual_flash,0.9583,47.0,0,16.825851
V1,pi_detected_virtual_flash,0.9538,71.0,1,17.192339
V1,pi_detected_virtual_flash,0.9385,70.0,1,17.692092
V0,pi_detected_virtual_flash,0.9583,47.0,0,17.825344
V1,pi_detected_virtual_flash,0.9538,71.0,1,18.191815
V1,pi_detected_virtual_flash,0.9231,69.0,1,18.691562
V0,pi_detected_virtual_flash,0.9583,47.0,0,18.824837
V1,pi_detected_virtual_flash,0.9385,70.0,1,19.191325
V1,pi_detected_virtual_flash,0.9091,69.0,1,19.691067
V0,pi_detected_virtual_flash,1.0,48.0,0,19.824325
V1,pi_detected_virtual_flash,0.9091,69.0,1,20.190987
V1,pi_detected_virtual_flash,0.9091,69.0,1,20.690534
V0,pi_detected_virtual_flash,0.9583,47.0,0,20.823827
V1,pi_detected_virtual_flash,0.9091,69.0,1,21.190308
V1,pi_detected_virtual_flash,0.8939,68.0,1,21.690028
V0,pi_detected_virtual_flash,0.9583,47.0,0,21.823296
V1,pi_detected_virtual_flash,0.9091,69.0,1,22.189769
V1,pi_detected_virtual_flash,0.8788,67.0,1,22.689524
V0,pi_detected_virtual_flash,1.0,48.0,0,22.822789
V1,pi_detected_virtual_flash,0.8769,67.0,1,23.189272
V1,pi_detected_virtual_flash,0.8788,67.0,1,23.689024
V0,pi_detected_virtual_flash,1.0,48.0,0,23.822283
V1,pi_detected_virtual_flash,0.8788,67.0,1,24.188758
V1,pi_detected_virtual_flash,0.8788,67.0,1,24.688503
V0,pi_detected_virtual_flash,0.9583,47.0,0,24.82178
V1,pi_detected_virtual_flash,0.8788,67.0,1,25.188262
V1,pi_detected_virtual_flash,0.8485,65.0,1,25.688165
V0,pi_detected_virtual_flash,0.9583,47.0,0,25.821422
V1,pi_detected_virtual_flash,0.8636,66.0,1,26.187906
V1,pi_detected_virtual_flash,0.8333,64.0,1,26.687486
V0,pi_detected_virtual_flash,1.0,48.0,0,26.820767
V1,pi_detected_virtual_flash,0.8485,65.0,1,27.187226
V1,pi_detected_virtual_flash,0.8333,64.0,1,27.686984
V0,pi_detected_virtual_flash,0.9583,47.0,0,27.820258
V1,pi_detected_virtual_flash,0.8485,65.0,1,28.186729
V1,pi_detected_virtual_flash,0.8182,63.0,1,28.686487
V0,pi_detected_virtual_flash,0.9167,46.0,0,28.819774
V1,pi_detected_virtual_flash,0.8333,64.0,1,29.18625
V1,pi_detected_virtual_flash,0.8182,63.0,1,29.685974
V0,pi_detected_virtual_flash,0.9167,46.0,0,29.819249
