t_s,timestamp_s,frame_index,roi_id,agent_id,raw_brightness,brightness_used,normalized_signal,signal_norm,state,rising_edge,accepted_flash_event,event_type,threshold_on,threshold_off,norm_on_threshold,norm_off_threshold,adaptive_low,adaptive_high,adaptive_amplitude,estimated_frequency_hz,signal_frequency_hz,accepted_flash_event_count,brightness_mean,detection_mode,detector_episode_latch_enabled,detector_reject_reason,duplicate_suppressed_count,elapsed_time_s,full_frame_mean,last_rising_edge_time_s,latch_off_threshold,latch_on_threshold,local_contrast,local_contrast_ratio,periodicity_confidence,rising_edge_count,roi,roi_mean,roi_median_brightness,roi_top_percentile_brightness,signal_quality,source_agent_id,top_percentile_brightness,use_adaptive
0.267573,691.978292272,1,0,V0,7.0,7.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,7.0,local_contrast,False,,0,0.3886061590000054,188.63,,0.35,0.65,7.0,0.0347,0.0,0,"{'x': 0, 'y': 126, 'width': 216, 'height': 218}",198.68,201.0,208.0,0.0,V0,208.0,True
0.267573,691.978292272,1,1,V1,5.0,5.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,5.0,local_contrast,False,,0,0.3886061590000054,188.63,,0.35,0.65,5.0,0.0276,0.0,0,"{'x': 347, 'y': 129, 'width': 261, 'height': 248}",180.13,180.0,185.0,0.0,V1,185.0,True
0.434469,692.024162162,2,0,V0,8.0,8.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,8.0,local_contrast,False,,0,0.4344760490000681,186.2,,0.35,0.65,8.0,0.0406,0.0,0,"{'x': 0, 'y': 126, 'width': 216, 'height': 218}",194.44,196.0,204.0,0.0,V0,204.0,True
0.434469,692.024162162,2,1,V1,17.0,17.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,17.0,local_contrast,False,,0,0.4344760490000681,186.2,,0.35,0.65,17.0,0.0929,0.0,0,"{'x': 347, 'y': 129, 'width': 261, 'height': 248}",184.76,182.0,199.0,0.0,V1,199.0,True
0.467868,692.057560758,3,0,V0,8.0,8.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,8.0,local_contrast,False,,0,0.4678746450000517,186.35,,0.35,0.65,8.0,0.0406,0.0,0,"{'x': 0, 'y': 126, 'width': 216, 'height': 218}",194.43,196.0,204.0,0.0,V0,204.0,True
0.467868,692.057560758,3,1,V1,18.0,18.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,18.0,local_contrast,False,,0,0.4678746450000517,186.35,,0.35,0.65,18.0,0.0984,0.0,0,"{'x': 347, 'y': 129, 'width': 261, 'height': 248}",185.5,182.0,200.0,0.0,V1,200.0,True
0.501226,692.090919635,4,0,V0,8.0,8.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,8.0,local_contrast,False,,0,0.5012335220000068,186.39,,0.35,0.65,8.0,0.0406,0.0,0,"{'x': 0, 'y': 126, 'width': 216, 'height': 218}",194.42,196.0,204.0,0.0,V0,204.0,True
0.501226,692.090919635,4,1,V1,18.0,18.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,18.0,local_contrast,False,,0,0.5012335220000068,186.39,,0.35,0.65,18.0,0.0978,0.0,0,"{'x': 347, 'y': 129, 'width': 261, 'height': 248}",185.65,183.0,201.0,0.0,V1,201.0,True
0.53459,692.124283992,5,0,V0,7.0,7.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,7.0,local_contrast,False,,0,0.534597878999989,186.36,,0.35,0.65,7.0,0.0355,0.0,0,"{'x': 0, 'y': 126, 'width': 216, 'height': 218}",194.04,196.0,203.0,0.0,V0,203.0,True
0.53459,692.124283992,5,1,V1,18.0,18.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,18.0,local_contrast,False,,0,0.534597878999989,186.36,,0.35,0.65,18.0,0.0978,0.0,0,"{'x': 347, 'y': 129, 'width': 261, 'height': 248}",185.74,183.0,201.0,0.0,V1,201.0,True
0.567937,692.157630758,6,0,V0,13.0,13.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,13.0,local_contrast,False,,0,0.5679446450000114,185.25,,0.35,0.65,13.0,0.0699,0.0,0,"{'x': 0, 'y': 126, 'width': 216, 'height': 218}",186.62,185.0,198.0,0.0,V0,198.0,True
0.567937,692.157630758,6,1,V1,18.0,18.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,18.0,local_contrast,False,,0,0.5679446450000114,185.25,,0.35,0.65,18.0,0.0978,0.0,0,"{'x': 347, 'y': 129, 'width': 261, 'height': 248}",185.82,183.0,201.0,0.0,V1,201.0,True
0.601298,692.190991912,7,0,V0,13.0,13.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,13.0,local_contrast,False,,0,0.6013057989999879,185.24,,0.35,0.65,13.0,0.0699,0.0,0,"{'x': 0, 'y': 126, 'width': 216, 'height': 218}",186.55,185.0,198.0,0.0,V0,198.0,True
0.601298,692.190991912,7,1,V1,18.0,18.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,18.0,local_contrast,False,,0,0.6013057989999879,185.24,,0.35,0.65,18.0,0.0978,0.0,0,"{'x': 347, 'y': 129, 'width': 261, 'height': 248}",185.86,183.0,201.0,0.0,V1,201.0,True
0.634648,692.224341511,8,0,V0,13.0,13.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,13.0,local_contrast,False,,0,0.6346553980000635,185.25,,0.35,0.65,13.0,0.0699,0.0,0,"{'x': 0, 'y': 126, 'width': 216, 'height': 218}",186.51,185.0,198.0,0.0,V0,198.0,True
0.634648,692.224341511,8,1,V1,18.0,18.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,18.0,local_contrast,False,,0,0.6346553980000635,185.25,,0.35,0.65,18.0,0.0978,0.0,0,"{'x': 347, 'y': 129, 'width': 261, 'height': 248}",185.9,183.0,201.0,0.0,V1,201.0,True
0.668017,692.257711332,9,0,V0,13.0,13.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,13.0,local_contrast,False,,0,0.6680252190000147,184.6,,0.35,0.65,13.0,0.0699,0.0,0,"{'x': 0, 'y': 126, 'width': 216, 'height': 218}",186.49,185.0,198.0,0.0,V0,198.0,True
0.668017,692.257711332,9,1,V1,12.0,12.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,12.0,local_contrast,False,,0,0.6680252190000147,184.6,,0.35,0.65,12.0,0.0659,0.0,0,"{'x': 347, 'y': 129, 'width': 261, 'height': 248}",182.84,181.0,193.0,0.0,V1,193.0,True
0.701358,692.291051598,10,0,V0,13.0,13.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,7.0,13.0,6.0,0.0,0.0,0,13.0,local_contrast,False,,0,0.7013654849999966,183.17,,0.35,0.65,13.0,0.0699,0.0,0,"{'x': 0, 'y': 126, 'width': 216, 'height': 218}",186.52,185.0,198.0,0.0,V0,198.0,True
0.701358,692.291051598,10,1,V1,6.0,6.0,0.0083,0.0083,OFF,False,False,,180.0,120.0,0.65,0.35,5.9,18.0,12.1,0.0,0.0,0,6.0,local_contrast,False,,0,0.7013654849999966,183.17,,0.35,0.65,6.0,0.0341,0.0,0,"{'x': 347, 'y': 129, 'width': 261, 'height': 248}",175.88,175.0,181.0,0.9308,V1,181.0,True
0.734773,692.324466713,11,0,V0,13.0,13.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,7.0,13.0,6.0,0.0,0.0,0,13.0,local_contrast,False,,0,0.7347806000000219,183.15,,0.35,0.65,13.0,0.0699,0.0,0,"{'x': 0, 'y': 126, 'width': 216, 'height': 218}",186.49,185.0,198.0,0.0,V0,198.0,True
0.734773,692.324466713,11,1,V1,5.0,5.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,5.0,18.0,13.0,0.0,0.0,0,5.0,local_contrast,False,,0,0.7347806000000219,183.15,,0.35,0.65,5.0,0.0282,0.0,0,"{'x': 347, 'y': 129, 'width': 261, 'height': 248}",175.84,176.0,181.0,1.0,V1,181.0,True
0.768311,692.358004659,12,0,V0,13.0,13.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,7.1,13.0,5.9,0.0,0.0,0,13.0,local_contrast,False,,0,0.7683185460000459,185.04,,0.35,0.65,13.0,0.0691,0.0,0,"{'x': 0, 'y': 126, 'width': 216, 'height': 218}",188.39,187.0,200.0,0.0,V0,200.0,True
0.768311,692.358004659,12,1,V1,5.0,5.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,5.0,18.0,13.0,0.0,0.0,0,5.0,local_contrast,False,,0,0.7683185460000459,185.04,,0.35,0.65,5.0,0.0281,0.0,0,"{'x': 347, 'y': 129, 'width': 261, 'height': 248}",177.76,177.0,182.0,1.0,V1,182.0,True
0.801648,692.391342647,13,0,V0,13.0,13.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,7.2,13.0,5.8,0.0,0.0,0,13.0,local_contrast,False,,0,0.801656534000017,186.14,,0.35,0.65,13.0,0.0688,0.0,0,"{'x': 0, 'y': 126, 'width': 216, 'height': 218}",189.5,188.0,201.0,0.0,V0,201.0,True
0.801648,692.391342647,13,1,V1,4.0,4.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,5.0,18.0,13.0,0.0,0.0,0,4.0,local_contrast,False,,0,0.801656534000017,186.14,,0.35,0.65,4.0,0.0222,0.0,0,"{'x': 347, 'y': 129, 'width': 261, 'height': 248}",178.87,179.0,183.0,0.9286,V1,183.0,True
0.835009,692.424703302,14,0,V0,13.0,13.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,7.3,13.0,5.7,0.0,0.0,0,13.0,local_contrast,False,,0,0.8350171890000411,186.03,,0.35,0.65,13.0,0.0688,0.0,0,"{'x': 0, 'y': 126, 'width': 216, 'height': 218}",189.4,188.0,201.0,0.0,V0,201.0,True
0.835009,692.424703302,14,1,V1,5.0,5.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,5.0,18.0,13.0,0.0,0.0,0,5.0,local_contrast,False,,0,0.8350171890000411,186.03,,0.35,0.65,5.0,0.0279,0.0,0,"{'x': 347, 'y': 129, 'width': 261, 'height': 248}",178.75,178.0,183.0,0.9286,V1,183.0,True
0.868125,692.457817684,15,0,V0,13.0,13.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,7.4,13.0,5.6,0.0,0.0,0,13.0,local_contrast,False,,0,0.868131571000049,185.95,,0.35,0.65,13.0,0.0688,0.0,0,"{'x': 0, 'y': 126, 'width': 216, 'height': 218}",189.32,188.0,201.0,0.0,V0,201.0,True
0.868125,692.457817684,15,1,V1,5.0,5.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,5.0,18.0,13.0,0.0,0.0,0,5.0,local_contrast,False,,0,0.868131571000049,185.95,,0.35,0.65,5.0,0.0279,0.0,0,"{'x': 347, 'y': 129, 'width': 261, 'height': 248}",178.65,178.0,183.0,0.9286,V1,183.0,True
0.901483,692.491176876,16,0,V0,13.0,13.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,7.5,13.0,5.5,0.0,0.0,0,13.0,local_contrast,False,,0,0.9014907630000835,185.89,,0.35,0.65,13.0,0.0688,0.0,0,"{'x': 0, 'y': 126, 'width': 216, 'height': 218}",189.28,188.0,201.0,0.0,V0,201.0,True
0.901483,692.491176876,16,1,V1,5.0,5.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,5.0,18.0,13.0,0.0,0.0,0,5.0,local_contrast,False,,0,0.9014907630000835,185.89,,0.35,0.65,5.0,0.0279,0.0,0,"{'x': 347, 'y': 129, 'width': 261, 'height': 248}",178.58,178.0,183.0,0.9286,V1,183.0,True
0.934847,692.524539956,17,0,V0,13.0,13.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,7.6,13.0,5.4,0.0,0.0,0,13.0,local_contrast,False,,0,0.9348538430000417,187.66,,0.35,0.65,13.0,0.0688,0.0,0,"{'x': 0, 'y': 126, 'width': 216, 'height': 218}",189.16,188.0,201.0,0.0,V0,201.0,True
0.934847,692.524539956,17,1,V1,16.0,16.0,0.8462,0.8462,ON,True,True,leader_rising_edge,180.0,120.0,0.65,0.35,5.0,18.0,13.0,0.0,0.0,1,16.0,local_contrast,False,,0,0.9348538430000417,187.66,692.524539956,0.35,0.65,16.0,0.086,0.0,1,"{'x': 347, 'y': 129, 'width': 261, 'height': 248}",187.43,185.0,201.0,0.9286,V1,201.0,True
0.968188,692.557881573,18,0,V0,13.0,13.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,7.7,13.0,5.3,0.0,0.0,0,13.0,local_contrast,False,,0,0.9681954600000608,187.78,,0.35,0.65,13.0,0.0688,0.0,0,"{'x': 0, 'y': 126, 'width': 216, 'height': 218}",189.14,188.0,201.0,0.0,V0,201.0,True
0.968188,692.557881573,18,1,V1,18.0,18.0,1.0,1.0,ON,False,False,,180.0,120.0,0.65,0.35,5.0,18.0,13.0,0.0,0.0,1,18.0,local_contrast,False,,0,0.9681954600000608,187.78,692.524539956,0.35,0.65,18.0,0.0968,0.0,1,"{'x': 347, 'y': 129, 'width': 261, 'height': 248}",188.07,185.0,203.0,0.9286,V1,203.0,True
1.001554,692.591247709,19,0,V0,13.0,13.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,7.8,13.0,5.2,0.0,0.0,0,13.0,local_contrast,False,,0,1.0015615959999877,187.78,,0.35,0.65,13.0,0.0688,0.0,0,"{'x': 0, 'y': 126, 'width': 216, 'height': 218}",189.11,188.0,201.0,0.0,V0,201.0,True
1.001554,692.591247709,19,1,V1,19.0,19.0,1.0,1.0,ON,False,False,,180.0,120.0,0.65,0.35,5.0,18.0,13.0,0.0,0.0,1,19.0,local_contrast,False,,0,1.0015615959999877,187.78,692.524539956,0.35,0.65,19.0,0.1022,0.0,1,"{'x': 347, 'y': 129, 'width': 261, 'height': 248}",188.2,185.0,204.0,0.8667,V1,204.0,True
1.034903,692.624596456,20,0,V0,12.0,12.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,7.9,13.0,5.1,0.0,0.0,0,12.0,local_contrast,False,,0,1.0349103429999786,186.9,,0.35,0.65,12.0,0.0635,0.0,0,"{'x': 0, 'y': 126, 'width': 216, 'height': 218}",188.61,188.0,200.0,0.0,V0,200.0,True
1.034903,692.624596456,20,1,V1,19.0,19.0,1.0,1.0,ON,False,False,,180.0,120.0,0.65,0.35,5.0,18.1,13.1,1.998,1.998,1,19.0,local_contrast,False,,0,1.0349103429999786,186.9,692.524539956,0.35,0.65,19.0,0.1027,0.2243,1,"{'x': 347, 'y': 129, 'width': 261, 'height': 248}",187.34,184.0,203.0,0.8733,V1,203.0,True
1.06825,692.657943518,21,0,V0,8.0,8.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,8.0,13.0,5.0,0.0,0.0,0,8.0,local_contrast,False,,0,1.068257405000054,186.53,,0.35,0.65,8.0,0.0406,0.0,0,"{'x': 0, 'y': 126, 'width': 216, 'height': 218}",194.61,196.0,204.0,0.0,V0,204.0,True
1.06825,692.657943518,21,1,V1,18.0,18.0,1.0,1.0,ON,False,False,,180.0,120.0,0.65,0.35,5.0,18.0,13.0,1.998,1.998,1,18.0,local_contrast,False,,0,1.068257405000054,186.53,692.524539956,0.35,0.65,18.0,0.0978,0.2418,1,"{'x': 347, 'y': 129, 'width': 261, 'height': 248}",185.92,183.0,201.0,0.8667,V1,201.0,True
1.10161,692.691303505,22,0,V0,8.0,8.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,8.0,13.0,5.0,0.0,0.0,0,8.0,local_contrast,False,,0,1.10161739199998,185.88,,0.35,0.65,8.0,0.0406,0.0,0,"{'x': 0, 'y': 126, 'width': 216, 'height': 218}",194.0,196.0,204.0,0.0,V0,204.0,True
1.10161,692.691303505,22,1,V1,18.0,18.0,1.0,1.0,ON,False,False,,180.0,120.0,0.65,0.35,5.0,18.0,13.0,1.998,1.998,1,18.0,local_contrast,False,,0,1.10161739199998,185.88,692.524539956,0.35,0.65,18.0,0.0984,0.2545,1,"{'x': 347, 'y': 129, 'width': 261, 'height': 248}",185.33,182.0,200.0,0.8667,V1,200.0,True
1.135033,692.724726658,23,0,V0,8.0,8.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,8.0,13.0,5.0,0.0,0.0,0,8.0,local_contrast,False,,0,1.135040545000038,185.93,,0.35,0.65,8.0,0.0406,0.0,0,"{'x': 0, 'y': 126, 'width': 216, 'height': 218}",194.04,196.0,204.0,0.0,V0,204.0,True
1.135033,692.724726658,23,1,V1,18.0,18.0,1.0,1.0,ON,False,False,,180.0,120.0,0.65,0.35,5.0,18.0,13.0,1.998,1.998,1,18.0,local_contrast,False,,0,1.135040545000038,185.93,692.524539956,0.35,0.65,18.0,0.0984,0.2434,1,"{'x': 347, 'y': 129, 'width': 261, 'height': 248}",185.42,182.0,200.0,0.8667,V1,200.0,True
1.168337,692.758030091,24,0,V0,8.0,8.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,8.0,13.0,5.0,0.0,0.0,0,8.0,local_contrast,False,,0,1.1683439780000526,185.36,,0.35,0.65,8.0,0.0406,0.0,0,"{'x': 0, 'y': 126, 'width': 216, 'height': 218}",194.12,196.0,204.0,0.0,V0,204.0,True
1.168337,692.758030091,24,1,V1,12.0,12.0,0.5385,0.5385,ON,False,False,,180.0,120.0,0.65,0.35,5.0,18.0,13.0,1.998,1.998,1,12.0,local_contrast,False,,0,1.1683439780000526,185.36,692.524539956,0.35,0.65,12.0,0.0659,0.2522,1,"{'x': 347, 'y': 129, 'width': 261, 'height': 248}",182.46,181.0,193.0,0.8667,V1,193.0,True
1.201673,692.791365691,25,0,V0,8.0,8.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,8.0,13.0,5.0,0.0,0.0,0,8.0,local_contrast,False,,0,1.2016795780000393,184.01,,0.35,0.65,8.0,0.0406,0.0,0,"{'x': 0, 'y': 126, 'width': 216, 'height': 218}",194.23,196.0,204.0,0.0,V0,204.0,True
1.201673,692.791365691,25,1,V1,5.0,5.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,5.0,18.0,13.0,1.998,1.998,1,5.0,local_contrast,False,,0,1.2016795780000393,184.01,692.524539956,0.35,0.65,5.0,0.0284,0.3246,1,"{'x': 347, 'y': 129, 'width': 261, 'height': 248}",175.59,175.0,180.0,0.8667,V1,180.0,True
