coupling_term,follower_flash_event,freq_error_hz,frequency_error_hz,frequency_hz,loop_dt_ms,model,phase_error_rad,phase_rad,t_s,virtual_frequency_hz
0.523993,0,0.0,0.08166273617069542,1.450188,0.001,kuramoto,2.59006,3.693139,0.098848,1.5318507361706954
0.524005,0,0.0,0.08165673617069547,1.450194,339.502,kuramoto,2.590047,4.604322,0.43835,1.5318507361706954
0.994166,0,0.0,0.1428292638293045,1.67468,50.958,kuramoto,1.678863,5.140516,0.489308,1.5318507361706954
0.909745,0,0.0,0.10252026382930457,1.634371,66.815,kuramoto,1.142669,5.826641,0.556122,1.5318507361706954
0.440849,1,0.0,0.12136073617069543,1.41049,66.787,kuramoto,0.456545,0.135347,0.622909,1.5318507361706954
-0.134934,0,0.0,0.39627673617069537,1.135574,136.089,kuramoto,-0.135347,0.848849,0.758998,1.5318507361706954
-0.75052,0,0.0,0.6901977361706955,0.841653,30.004,kuramoto,-0.848849,1.007517,0.789002,1.5318507361706954
-0.845509,0,0.0,0.7355517361706955,0.796299,50.175,kuramoto,-1.007517,1.258557,0.839177,1.5318507361706954
-0.951648,0,0.0,0.7862287361706954,0.745622,49.23,kuramoto,-1.258557,1.489191,0.888406,1.5318507361706954
-0.996672,0,0.0,0.8077267361706955,0.724124,50.108,kuramoto,-1.489191,1.717173,0.938514,1.5318507361706954
-0.989306,0,0.0,0.8042097361706955,0.727641,49.946,kuramoto,-1.717173,1.945522,0.98846,1.5318507361706954
-0.966847,0,0.0,0.7934867361706954,0.738364,50.368,kuramoto,-1.312581,2.179192,1.038828,1.5318507361706954
-0.793159,0,0.0,0.7105567361706955,0.821294,50.156,kuramoto,-0.915979,2.438012,1.088984,1.5318507361706954
-0.427214,0,0.0,0.592514500612432,0.99602,58.361,kuramoto,-0.441409,2.803247,1.147345,1.588534500612432
0.370896,0,0.0,0.21144450061243214,1.37709,94.428,kuramoto,0.379973,3.620287,1.241773,1.588534500612432
0.009632,0,0.0,0.3839355006124321,1.204599,35.547,kuramoto,0.009633,3.889333,1.27732,1.588534500612432
0.542331,0,0.0,0.12959050061243205,1.458944,66.258,kuramoto,0.573209,4.496708,1.343578,1.588534500612432
0.976831,0,0.0,0.07786749938756787,1.666402,47.658,kuramoto,1.786477,4.995706,1.391236,1.588534500612432
0.922758,0,0.0,0.05204949938756798,1.640584,43.522,kuramoto,1.966416,5.44434,1.434759,1.588534500612432
0.871512,0,0.0,0.027581499387568043,1.616116,36.253,kuramoto,2.083315,5.812464,1.471012,1.588534500612432
0.597842,0,0.0,0.10308650061243196,1.485448,50.36,kuramoto,2.500787,6.282489,1.521371,1.588534500612432
0.282351,1,0.0,0.25372150061243204,1.334813,52.859,kuramoto,2.855349,0.442626,1.574231,1.588534500612432
-0.994592,0,0.0,0.863417500612432,0.725117,140.792,kuramoto,-1.674845,0.898231,1.715023,1.588534500612432
-0.97775,0,0.0,0.8553755006124321,0.733159,49.424,kuramoto,-1.359452,1.125906,1.764447,1.588534500612432
-0.517151,0,0.0,0.6354565006124321,0.953078,66.899,kuramoto,-0.543519,1.526523,1.831346,1.588534500612432
0.107193,0,0.0,0.33735350061243197,1.251181,67.407,kuramoto,0.107399,2.05644,1.898753,1.588534500612432
0.579266,0,0.0,0.11195550061243198,1.476579,66.69,kuramoto,0.617828,2.675166,1.965443,1.588534500612432
-0.449698,0,0.0,0.6032495006124321,0.985285,66.356,kuramoto,-2.675166,3.085957,2.031799,1.588534500612432
-0.6074,0,0.0,0.678546500612432,0.909988,49.579,kuramoto,-2.48881,3.36943,2.081378,1.588534500612432
-0.81296,0,0.0,0.7766945006124321,0.81184,48.148,kuramoto,-2.192375,3.615028,2.129526,1.588534500612432
-0.945952,0,0.0,0.8383279168758796,0.748341,44.577,kuramoto,-1.901074,3.824627,2.174103,1.5866689168758796
-0.925205,0,0.0,0.8284219168758796,0.758247,77.14,kuramoto,-1.181575,4.192136,2.251242,1.5866689168758796
-0.823352,0,0.0,0.7797909168758796,0.806878,48.304,kuramoto,-0.967292,4.437025,2.299546,1.5866689168758796
-0.393297,0,0.0,0.5744549168758797,1.012214,67.082,kuramoto,-0.404215,4.863665,2.366629,1.5866689168758796
-0.02844,0,0.0,0.4002479168758797,1.186421,66.621,kuramoto,-0.028444,5.360293,2.43325,1.5866689168758796
0.270994,0,0.0,0.25727891687587956,1.32939,66.379,kuramoto,0.274425,5.914746,2.499629,1.5866689168758796
0.504574,1,0.0,0.14575291687587955,1.440916,67.161,kuramoto,0.528888,0.239608,2.56679,1.5866689168758796
-0.237322,0,0.0,0.4999819168758797,1.086687,136.367,kuramoto,-0.239608,0.922394,2.703158,1.5866689168758796
