t_s,timestamp_s,frame_index,roi_id,agent_id,raw_brightness,brightness_used,normalized_signal,signal_norm,state,rising_edge,accepted_flash_event,event_type,threshold_on,threshold_off,norm_on_threshold,norm_off_threshold,adaptive_low,adaptive_high,adaptive_amplitude,estimated_frequency_hz,signal_frequency_hz,accepted_flash_event_count,brightness_mean,detection_mode,detector_episode_latch_enabled,detector_reject_reason,duplicate_suppressed_count,elapsed_time_s,full_frame_mean,last_rising_edge_time_s,latch_off_threshold,latch_on_threshold,local_contrast,local_contrast_ratio,periodicity_confidence,rising_edge_count,roi,roi_mean,roi_median_brightness,roi_top_percentile_brightness,signal_quality,source_agent_id,top_percentile_brightness,use_adaptive
0.26726,15450.764573543,1,0,V0,57.0,57.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,57.0,local_contrast,False,,0,0.3873921029990015,105.28,,0.35,0.65,57.0,0.6064,0.0,0,"{'x': 77, 'y': 276, 'width': 222, 'height': 204}",106.13,93.0,150.0,0.0,V0,150.0,True
0.26726,15450.764573543,1,1,V1,8.0,8.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,8.0,local_contrast,False,,0,0.3873921029990015,105.28,,0.35,0.65,8.0,0.1739,0.0,0,"{'x': 438, 'y': 254, 'width': 202, 'height': 226}",44.76,45.0,53.0,0.0,V1,53.0,True
0.433932,15450.811121079,2,0,V0,57.0,57.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,57.0,local_contrast,False,,0,0.4339396389987087,106.33,,0.35,0.65,57.0,0.6,0.0,0,"{'x': 77, 'y': 276, 'width': 222, 'height': 204}",107.56,94.0,151.0,0.0,V0,151.0,True
0.433932,15450.811121079,2,1,V1,8.0,8.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,8.0,local_contrast,False,,0,0.4339396389987087,106.33,,0.35,0.65,8.0,0.1702,0.0,0,"{'x': 438, 'y': 254, 'width': 202, 'height': 226}",45.76,46.0,54.0,0.0,V1,54.0,True
0.467329,15450.844517264,3,0,V0,57.0,57.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,57.0,local_contrast,False,,0,0.46733582399974694,106.24,,0.35,0.65,57.0,0.6,0.0,0,"{'x': 77, 'y': 276, 'width': 222, 'height': 204}",107.47,94.0,151.0,0.0,V0,151.0,True
0.467329,15450.844517264,3,1,V1,9.0,9.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,9.0,local_contrast,False,,0,0.46733582399974694,106.24,,0.35,0.65,9.0,0.1957,0.0,0,"{'x': 438, 'y': 254, 'width': 202, 'height': 226}",45.61,45.0,54.0,0.0,V1,54.0,True
0.500618,15450.877806412,4,0,V0,57.0,57.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,57.0,local_contrast,False,,0,0.5006249719990592,114.2,,0.35,0.65,57.0,0.6,0.0,0,"{'x': 77, 'y': 276, 'width': 222, 'height': 204}",107.22,94.0,151.0,0.0,V0,151.0,True
0.500618,15450.877806412,4,1,V1,46.0,46.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,46.0,local_contrast,False,,0,0.5006249719990592,114.2,,0.35,0.65,46.0,0.4742,0.0,0,"{'x': 438, 'y': 254, 'width': 202, 'height': 226}",99.97,96.0,142.0,0.0,V1,142.0,True
0.533932,15450.911120022,5,0,V0,57.0,57.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,57.0,local_contrast,False,,0,0.533938581998882,115.82,,0.35,0.65,57.0,0.6,0.0,0,"{'x': 77, 'y': 276, 'width': 222, 'height': 204}",107.19,94.0,151.0,0.0,V0,151.0,True
0.533932,15450.911120022,5,1,V1,48.0,48.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,48.0,local_contrast,False,,0,0.533938581998882,115.82,,0.35,0.65,48.0,0.4324,0.0,0,"{'x': 438, 'y': 254, 'width': 202, 'height': 226}",110.41,110.0,158.0,0.0,V1,158.0,True
