agent_id,event_type,normalized_signal,raw_brightness,roi_id,t_s
V1,pi_detected_virtual_flash,1.0,48.0,1,0.700542
V1,pi_detected_virtual_flash,0.95,46.0,1,1.000383
V0,pi_detected_virtual_flash,0.9744,56.0,0,1.133682
V1,pi_detected_virtual_flash,0.95,46.0,1,1.500126
V1,pi_detected_virtual_flash,0.95,46.0,1,1.999892
V0,pi_detected_virtual_flash,0.9737,56.0,0,2.133427
V1,pi_detected_virtual_flash,0.9572,46.0,1,2.499617
V1,pi_detected_virtual_flash,0.925,45.0,1,2.999371
V0,pi_detected_virtual_flash,0.9474,55.0,0,3.132675
V1,pi_detected_virtual_flash,0.925,45.0,1,3.499106
V1,pi_detected_virtual_flash,0.9,44.0,1,3.99887
V0,pi_detected_virtual_flash,0.9737,56.0,0,4.132114
V1,pi_detected_virtual_flash,0.925,45.0,1,4.498595
V1,pi_detected_virtual_flash,0.925,45.0,1,4.998357
V0,pi_detected_virtual_flash,0.9474,55.0,0,5.131687
V1,pi_detected_virtual_flash,0.925,45.0,1,5.498088
V1,pi_detected_virtual_flash,0.9,44.0,1,5.997843
V0,pi_detected_virtual_flash,0.973,55.0,0,6.131093
V1,pi_detected_virtual_flash,0.9,44.0,1,6.497588
V1,pi_detected_virtual_flash,0.875,43.0,1,6.997336
V0,pi_detected_virtual_flash,0.9211,54.0,0,7.130649
V1,pi_detected_virtual_flash,0.9,44.0,1,7.497079
V1,pi_detected_virtual_flash,0.9,44.0,1,7.99683
V0,pi_detected_virtual_flash,0.9211,54.0,0,8.130829
V1,pi_detected_virtual_flash,0.875,43.0,1,8.496579
V1,pi_detected_virtual_flash,0.875,43.0,1,8.996339
V0,pi_detected_virtual_flash,0.8947,53.0,0,9.129643
V1,pi_detected_virtual_flash,0.875,43.0,1,9.49607
V1,pi_detected_virtual_flash,0.85,42.0,1,9.995826
V0,pi_detected_virtual_flash,0.9189,53.0,0,10.129054
V1,pi_detected_virtual_flash,0.85,42.0,1,10.495549
V1,pi_detected_virtual_flash,0.825,41.0,1,10.995312
V0,pi_detected_virtual_flash,0.8919,52.0,0,11.128636
V1,pi_detected_virtual_flash,0.85,42.0,1,11.495056
V1,pi_detected_virtual_flash,0.8,40.0,1,11.994807
V0,pi_detected_virtual_flash,0.8919,52.0,0,12.128058
V1,pi_detected_virtual_flash,0.825,41.0,1,12.494704
V1,pi_detected_virtual_flash,0.8,40.0,1,12.994283
V0,pi_detected_virtual_flash,0.8649,51.0,0,13.127603
V1,pi_detected_virtual_flash,0.775,39.0,1,13.494023
V1,pi_detected_virtual_flash,0.75,38.0,1,13.993769
V0,pi_detected_virtual_flash,0.8649,51.0,0,14.12704
V1,pi_detected_virtual_flash,0.775,39.0,1,14.493519
V1,pi_detected_virtual_flash,0.725,37.0,1,14.993272
V0,pi_detected_virtual_flash,1.0,56.0,0,15.19308
V1,pi_detected_virtual_flash,0.75,38.0,1,15.49301
V1,pi_detected_virtual_flash,0.7,36.0,1,15.992778
V0,pi_detected_virtual_flash,0.8128,49.0,0,16.126028
V1,pi_detected_virtual_flash,0.725,37.0,1,16.492499
V1,pi_detected_virtual_flash,0.65,34.0,1,16.992261
V0,pi_detected_virtual_flash,0.7895,48.0,0,17.125545
V1,pi_detected_virtual_flash,0.65,34.0,1,17.492006
V1,pi_detected_virtual_flash,0.9756,48.0,1,18.025063
V0,pi_detected_virtual_flash,0.7632,47.0,0,18.124996
V1,pi_detected_virtual_flash,0.9756,48.0,1,18.524804
V1,pi_detected_virtual_flash,0.9756,48.0,1,19.02455
V0,pi_detected_virtual_flash,0.7594,47.0,0,19.12455
V1,pi_detected_virtual_flash,0.9756,48.0,1,19.524345
V1,pi_detected_virtual_flash,0.9756,48.0,1,20.024046
V0,pi_detected_virtual_flash,0.7027,45.0,0,20.123987
V1,pi_detected_virtual_flash,0.9756,48.0,1,20.523791
V1,pi_detected_virtual_flash,0.9512,47.0,1,21.023554
V0,pi_detected_virtual_flash,0.7027,45.0,0,21.12356
V1,pi_detected_virtual_flash,0.9756,48.0,1,21.523335
V1,pi_detected_virtual_flash,0.9756,48.0,1,22.023037
V0,pi_detected_virtual_flash,1.0,56.0,0,22.156301
V1,pi_detected_virtual_flash,0.9756,48.0,1,22.52277
V1,pi_detected_virtual_flash,0.9512,47.0,1,23.022674
V0,pi_detected_virtual_flash,1.0,56.0,0,23.15597
V1,pi_detected_virtual_flash,0.9762,48.0,1,23.522336
V1,pi_detected_virtual_flash,0.9643,47.5,1,24.02201
V0,pi_detected_virtual_flash,1.0,56.0,0,24.155282
V1,pi_detected_virtual_flash,0.9762,48.0,1,24.521765
V1,pi_detected_virtual_flash,0.9762,48.0,1,25.021506
V0,pi_detected_virtual_flash,1.0,56.0,0,25.154767
V1,pi_detected_virtual_flash,0.9756,48.0,1,25.521296
V1,pi_detected_virtual_flash,0.9512,47.0,1,26.020997
V0,pi_detected_virtual_flash,1.0,56.0,0,26.154258
V1,pi_detected_virtual_flash,0.9756,48.0,1,26.520745
V1,pi_detected_virtual_flash,0.9512,47.0,1,27.020486
V0,pi_detected_virtual_flash,1.0,56.0,0,27.153756
V1,pi_detected_virtual_flash,1.0,49.0,1,27.520276
V1,pi_detected_virtual_flash,0.9756,48.0,1,28.019992
V0,pi_detected_virtual_flash,0.9737,56.0,0,28.15325
V1,pi_detected_virtual_flash,0.9756,48.0,1,28.51991
V1,pi_detected_virtual_flash,0.9512,47.0,1,29.019477
V0,pi_detected_virtual_flash,0.9737,56.0,0,29.152733
V1,pi_detected_virtual_flash,0.9756,48.0,1,29.51927
V1,pi_detected_virtual_flash,0.9756,48.0,1,30.018963
