t_s,agent_id,model,phase,frequency_hz,is_firing
0.0,0,kuramoto,0.85199,1.5,0
0.01,0,kuramoto,0.933143,1.5,0
0.02,0,kuramoto,1.014839,1.5,0
0.03,0,kuramoto,1.09715,1.5,0
0.04,0,kuramoto,1.180145,1.5,0
0.05,0,kuramoto,1.263895,1.5,0
0.06,0,kuramoto,1.348465,1.5,0
0.07,0,kuramoto,1.433918,1.5,0
0.08,0,kuramoto,1.520309,1.5,0
0.09,0,kuramoto,1.60769,1.5,0
0.1,0,kuramoto,1.696104,1.5,0
0.11,0,kuramoto,1.785587,1.5,0
0.12,0,kuramoto,1.876167,1.5,0
0.13,0,kuramoto,1.967865,1.5,0
0.14,0,kuramoto,2.060692,1.5,0
0.15,0,kuramoto,2.154653,1.5,0
0.16,0,kuramoto,2.249748,1.5,0
0.17,0,kuramoto,2.345966,1.5,0
0.18,0,kuramoto,2.443294,1.5,0
0.19,0,kuramoto,2.541713,1.5,0
0.2,0,kuramoto,2.641199,1.5,0
0.21,0,kuramoto,2.741724,1.5,0
0.22,0,kuramoto,2.843258,1.5,0
0.23,0,kuramoto,2.945769,1.5,0
0.24,0,kuramoto,3.049223,1.5,0
0.25,0,kuramoto,3.153584,1.5,0
0.26,0,kuramoto,3.258817,1.5,0
0.27,0,kuramoto,3.364884,1.5,0
0.28,0,kuramoto,3.47175,1.5,0
0.29,0,kuramoto,3.579379,1.5,0
0.3,0,kuramoto,3.687736,1.5,0
0.31,0,kuramoto,3.796786,1.5,0
0.32,0,kuramoto,3.906495,1.5,0
0.33,0,kuramoto,4.016833,1.5,0
0.34,0,kuramoto,4.127767,1.5,0
0.35,0,kuramoto,4.239268,1.5,0
0.36,0,kuramoto,4.351307,1.5,0
0.37,0,kuramoto,4.463856,1.5,0
0.38,0,kuramoto,4.57689,1.5,0
0.39,0,kuramoto,4.690383,1.5,0
0.4,0,kuramoto,4.804313,1.5,0
0.41,0,kuramoto,4.918655,1.5,0
0.42,0,kuramoto,5.033391,1.5,0
0.43,0,kuramoto,5.148498,1.5,0
0.44,0,kuramoto,5.263959,1.5,0
0.45,0,kuramoto,5.379754,1.5,0
0.46,0,kuramoto,5.495868,1.5,0
0.47,0,kuramoto,5.612284,1.5,0
0.48,0,kuramoto,5.728986,1.5,0
0.49,0,kuramoto,5.84596,1.5,0
0.5,0,kuramoto,5.963194,1.5,0
0.51,0,kuramoto,6.080672,1.5,0
0.52,0,kuramoto,6.198385,1.5,0
0.53,0,kuramoto,0.033135,1.5,1
0.54,0,kuramoto,0.151281,1.5,0
0.55,0,kuramoto,0.269628,1.5,0
0.56,0,kuramoto,0.388167,1.5,0
0.57,0,kuramoto,0.506888,1.5,0
0.58,0,kuramoto,0.625783,1.5,0
0.59,0,kuramoto,0.744843,1.5,0
0.6,0,kuramoto,0.864062,1.5,0
0.61,0,kuramoto,0.98343,1.5,0
0.62,0,kuramoto,1.102942,1.5,0
0.63,0,kuramoto,1.222591,1.5,0
0.64,0,kuramoto,1.34237,1.5,0
0.65,0,kuramoto,1.462275,1.5,0
0.66,0,kuramoto,1.582298,1.5,0
0.67,0,kuramoto,1.702435,1.5,0
0.68,0,kuramoto,1.822681,1.5,0
0.69,0,kuramoto,1.943032,1.5,0
0.7,0,kuramoto,2.063481,1.5,0
0.71,0,kuramoto,2.184026,1.5,0
0.72,0,kuramoto,2.304662,1.5,0
0.73,0,kuramoto,2.425385,1.5,0
0.74,0,kuramoto,2.546192,1.5,0
0.75,0,kuramoto,2.667079,1.5,0
0.76,0,kuramoto,2.788042,1.5,0
0.77,0,kuramoto,2.909078,1.5,0
0.78,0,kuramoto,3.030185,1.5,0
0.79,0,kuramoto,3.15136,1.5,0
0.8,0,kuramoto,3.272599,1.5,0
0.81,0,kuramoto,3.3939,1.5,0
0.82,0,kuramoto,3.515261,1.5,0
0.83,0,kuramoto,3.636679,1.5,0
0.84,0,kuramoto,3.758152,1.5,0
0.85,0,kuramoto,3.879678,1.5,0
0.86,0,kuramoto,4.001254,1.5,0
0.87,0,kuramoto,4.122879,1.5,0
0.88,0,kuramoto,4.244551,1.5,0
0.89,0,kuramoto,4.366267,1.5,0
0.9,0,kuramoto,4.488027,1.5,0
0.91,0,kuramoto,4.609828,1.5,0
0.92,0,kuramoto,4.731669,1.5,0
0.93,0,kuramoto,4.853549,1.5,0
0.94,0,kuramoto,4.975465,1.5,0
0.95,0,kuramoto,5.097417,1.5,0
0.96,0,kuramoto,5.219403,1.5,0
0.97,0,kuramoto,5.341422,1.5,0
0.98,0,kuramoto,5.463473,1.5,0
0.99,0,kuramoto,5.585555,1.5,0
1.0,0,kuramoto,5.707665,1.5,0
1.01,0,kuramoto,5.829804,1.5,0
1.02,0,kuramoto,5.951971,1.5,0
1.03,0,kuramoto,6.074163,1.5,0
1.04,0,kuramoto,6.196381,1.5,0
1.05,0,kuramoto,0.035438,1.5,1
1.06,0,kuramoto,0.157704,1.5,0
1.07,0,kuramoto,0.279993,1.5,0
1.08,0,kuramoto,0.402303,1.5,0
1.09,0,kuramoto,0.524635,1.5,0
1.1,0,kuramoto,0.646987,1.5,0
1.11,0,kuramoto,0.769358,1.5,0
1.12,0,kuramoto,0.891749,1.5,0
1.13,0,kuramoto,1.014158,1.5,0
1.14,0,kuramoto,1.136584,1.5,0
1.15,0,kuramoto,1.259028,1.5,0
1.16,0,kuramoto,1.381488,1.5,0
1.17,0,kuramoto,1.503964,1.5,0
1.18,0,kuramoto,1.626455,1.5,0
1.19,0,kuramoto,1.748961,1.5,0
1.2,0,kuramoto,1.871481,1.5,0
1.21,0,kuramoto,1.994015,1.5,0
1.22,0,kuramoto,2.116562,1.5,0
1.23,0,kuramoto,2.239123,1.5,0
1.24,0,kuramoto,2.361695,1.5,0
1.25,0,kuramoto,2.48428,1.5,0
1.26,0,kuramoto,2.606876,1.5,0
1.27,0,kuramoto,2.729484,1.5,0
1.28,0,kuramoto,2.852102,1.5,0
1.29,0,kuramoto,2.974731,1.5,0
1.3,0,kuramoto,3.097371,1.5,0
1.31,0,kuramoto,3.22002,1.5,0
1.32,0,kuramoto,3.342678,1.5,0
1.33,0,kuramoto,3.465346,1.5,0
1.34,0,kuramoto,3.588022,1.5,0
1.35,0,kuramoto,3.710707,1.5,0
1.36,0,kuramoto,3.833401,1.5,0
1.37,0,kuramoto,3.956102,1.5,0
1.38,0,kuramoto,4.078811,1.5,0
1.39,0,kuramoto,4.201528,1.5,0
1.4,0,kuramoto,4.324252,1.5,0
1.41,0,kuramoto,4.446983,1.5,0
1.42,0,kuramoto,4.569721,1.5,0
1.43,0,kuramoto,4.692466,1.5,0
1.44,0,kuramoto,4.815217,1.5,0
1.45,0,kuramoto,4.937974,1.5,0
1.46,0,kuramoto,5.060737,1.5,0
1.47,0,kuramoto,5.183506,1.5,0
1.48,0,kuramoto,5.30628,1.5,0
1.49,0,kuramoto,5.42906,1.5,0
1.5,0,kuramoto,5.551846,1.5,0
1.51,0,kuramoto,5.674636,1.5,0
1.52,0,kuramoto,5.797431,1.5,0
1.53,0,kuramoto,5.920231,1.5,0
1.54,0,kuramoto,6.043036,1.5,0
1.55,0,kuramoto,6.165845,1.5,0
1.56,0,kuramoto,0.005473,1.5,1
1.57,0,kuramoto,0.128291,1.5,0
1.58,0,kuramoto,0.251113,1.5,0
1.59,0,kuramoto,0.373939,1.5,0
1.6,0,kuramoto,0.496768,1.5,0
1.61,0,kuramoto,0.619602,1.5,0
1.62,0,kuramoto,0.742439,1.5,0
1.63,0,kuramoto,0.865279,1.5,0
1.64,0,kuramoto,0.988123,1.5,0
1.65,0,kuramoto,1.11097,1.5,0
1.66,0,kuramoto,1.233821,1.5,0
1.67,0,kuramoto,1.356674,1.5,0
1.68,0,kuramoto,1.479531,1.5,0
1.69,0,kuramoto,1.60239,1.5,0
1.7,0,kuramoto,1.725252,1.5,0
1.71,0,kuramoto,1.848117,1.5,0
1.72,0,kuramoto,1.970984,1.5,0
1.73,0,kuramoto,2.093854,1.5,0
1.74,0,kuramoto,2.216727,1.5,0
1.75,0,kuramoto,2.339602,1.5,0
1.76,0,kuramoto,2.462479,1.5,0
1.77,0,kuramoto,2.585359,1.5,0
1.78,0,kuramoto,2.708241,1.5,0
1.79,0,kuramoto,2.831125,1.5,0
1.8,0,kuramoto,2.954011,1.5,0
1.81,0,kuramoto,3.076899,1.5,0
1.82,0,kuramoto,3.199789,1.5,0
1.83,0,kuramoto,3.32268,1.5,0
1.84,0,kuramoto,3.445574,1.5,0
1.85,0,kuramoto,3.56847,1.5,0
1.86,0,kuramoto,3.691367,1.5,0
1.87,0,kuramoto,3.814266,1.5,0
1.88,0,kuramoto,3.937166,1.5,0
1.89,0,kuramoto,4.060068,1.5,0
1.9,0,kuramoto,4.182972,1.5,0
1.91,0,kuramoto,4.305877,1.5,0
1.92,0,kuramoto,4.428784,1.5,0
1.93,0,kuramoto,4.551692,1.5,0
1.94,0,kuramoto,4.674601,1.5,0
1.95,0,kuramoto,4.797512,1.5,0
1.96,0,kuramoto,4.920424,1.5,0
1.97,0,kuramoto,5.043337,1.5,0
1.98,0,kuramoto,5.166251,1.5,0
1.99,0,kuramoto,5.289167,1.5,0
2.0,0,kuramoto,5.412083,1.5,0
2.01,0,kuramoto,5.535001,1.5,0
2.02,0,kuramoto,5.65792,1.5,0
2.03,0,kuramoto,5.78084,1.5,0
2.04,0,kuramoto,5.903761,1.5,0
2.05,0,kuramoto,6.026683,1.5,0
2.06,0,kuramoto,6.149606,1.5,0
2.07,0,kuramoto,6.27253,1.5,0
2.08,0,kuramoto,0.112269,1.5,1
2.09,0,kuramoto,0.235195,1.5,0
2.1,0,kuramoto,0.358121,1.5,0
2.11,0,kuramoto,0.481048,1.5,0
2.12,0,kuramoto,0.603976,1.5,0
2.13,0,kuramoto,0.726905,1.5,0
2.14,0,kuramoto,0.849835,1.5,0
2.15,0,kuramoto,0.972765,1.5,0
2.16,0,kuramoto,1.095696,1.5,0
2.17,0,kuramoto,1.218628,1.5,0
2.18,0,kuramoto,1.34156,1.5,0
2.19,0,kuramoto,1.464493,1.5,0
2.2,0,kuramoto,1.587427,1.5,0
2.21,0,kuramoto,1.710361,1.5,0
2.22,0,kuramoto,1.833296,1.5,0
2.23,0,kuramoto,1.956232,1.5,0
2.24,0,kuramoto,2.079168,1.5,0
2.25,0,kuramoto,2.202104,1.5,0
2.26,0,kuramoto,2.325042,1.5,0
2.27,0,kuramoto,2.447979,1.5,0
2.28,0,kuramoto,2.570917,1.5,0
2.29,0,kuramoto,2.693856,1.5,0
2.3,0,kuramoto,2.816795,1.5,0
2.31,0,kuramoto,2.939735,1.5,0
2.32,0,kuramoto,3.062675,1.5,0
2.33,0,kuramoto,3.185615,1.5,0
2.34,0,kuramoto,3.308556,1.5,0
2.35,0,kuramoto,3.431498,1.5,0
2.36,0,kuramoto,3.554439,1.5,0
2.37,0,kuramoto,3.677381,1.5,0
2.38,0,kuramoto,3.800324,1.5,0
2.39,0,kuramoto,3.923267,1.5,0
2.4,0,kuramoto,4.04621,1.5,0
2.41,0,kuramoto,4.169154,1.5,0
2.42,0,kuramoto,4.292097,1.5,0
2.43,0,kuramoto,4.415042,1.5,0
2.44,0,kuramoto,4.537986,1.5,0
2.45,0,kuramoto,4.660931,1.5,0
2.46,0,kuramoto,4.783876,1.5,0
2.47,0,kuramoto,4.906822,1.5,0
2.48,0,kuramoto,5.029767,1.5,0
2.49,0,kuramoto,5.152713,1.5,0
2.5,0,kuramoto,5.27566,1.5,0
2.51,0,kuramoto,5.398606,1.5,0
2.52,0,kuramoto,5.521553,1.5,0
2.53,0,kuramoto,5.6445,1.5,0
2.54,0,kuramoto,5.767447,1.5,0
2.55,0,kuramoto,5.890395,1.5,0
2.56,0,kuramoto,6.013342,1.5,0
2.57,0,kuramoto,6.13629,1.5,0
2.58,0,kuramoto,6.259239,1.5,0
2.59,0,kuramoto,0.099002,1.5,1
2.6,0,kuramoto,0.22195,1.5,0
2.61,0,kuramoto,0.344899,1.5,0
2.62,0,kuramoto,0.467848,1.5,0
2.63,0,kuramoto,0.590797,1.5,0
2.64,0,kuramoto,0.713746,1.5,0
2.65,0,kuramoto,0.836696,1.5,0
2.66,0,kuramoto,0.959646,1.5,0
2.67,0,kuramoto,1.082595,1.5,0
2.68,0,kuramoto,1.205545,1.5,0
2.69,0,kuramoto,1.328496,1.5,0
2.7,0,kuramoto,1.451446,1.5,0
2.71,0,kuramoto,1.574396,1.5,0
2.72,0,kuramoto,1.697347,1.5,0
2.73,0,kuramoto,1.820298,1.5,0
2.74,0,kuramoto,1.943249,1.5,0
2.75,0,kuramoto,2.0662,1.5,0
2.76,0,kuramoto,2.189151,1.5,0
2.77,0,kuramoto,2.312102,1.5,0
2.78,0,kuramoto,2.435053,1.5,0
2.79,0,kuramoto,2.558005,1.5,0
2.8,0,kuramoto,2.680956,1.5,0
2.81,0,kuramoto,2.803908,1.5,0
2.82,0,kuramoto,2.92686,1.5,0
2.83,0,kuramoto,3.049812,1.5,0
2.84,0,kuramoto,3.172764,1.5,0
2.85,0,kuramoto,3.295716,1.5,0
2.86,0,kuramoto,3.418668,1.5,0
2.87,0,kuramoto,3.541621,1.5,0
2.88,0,kuramoto,3.664573,1.5,0
2.89,0,kuramoto,3.787526,1.5,0
2.9,0,kuramoto,3.910478,1.5,0
2.91,0,kuramoto,4.033431,1.5,0
2.92,0,kuramoto,4.156384,1.5,0
2.93,0,kuramoto,4.279337,1.5,0
2.94,0,kuramoto,4.40229,1.5,0
2.95,0,kuramoto,4.525243,1.5,0
2.96,0,kuramoto,4.648196,1.5,0
2.97,0,kuramoto,4.771149,1.5,0
2.98,0,kuramoto,4.894102,1.5,0
2.99,0,kuramoto,5.017055,1.5,0
3.0,0,kuramoto,5.140009,1.5,0
3.01,0,kuramoto,5.262962,1.5,0
3.02,0,kuramoto,5.385916,1.5,0
3.03,0,kuramoto,5.508869,1.5,0
3.04,0,kuramoto,5.631823,1.5,0
3.05,0,kuramoto,5.754776,1.5,0
3.06,0,kuramoto,5.87773,1.5,0
3.07,0,kuramoto,6.000684,1.5,0
3.08,0,kuramoto,6.123638,1.5,0
3.09,0,kuramoto,6.246591,1.5,0
3.1,0,kuramoto,0.08636,1.5,1
3.11,0,kuramoto,0.209314,1.5,0
3.12,0,kuramoto,0.332268,1.5,0
3.13,0,kuramoto,0.455222,1.5,0
3.14,0,kuramoto,0.578176,1.5,0
3.15,0,kuramoto,0.70113,1.5,0
3.16,0,kuramoto,0.824085,1.5,0
3.17,0,kuramoto,0.947039,1.5,0
3.18,0,kuramoto,1.069993,1.5,0
3.19,0,kuramoto,1.192947,1.5,0
3.2,0,kuramoto,1.315902,1.5,0
3.21,0,kuramoto,1.438856,1.5,0
3.22,0,kuramoto,1.56181,1.5,0
3.23,0,kuramoto,1.684765,1.5,0
3.24,0,kuramoto,1.807719,1.5,0
3.25,0,kuramoto,1.930674,1.5,0
3.26,0,kuramoto,2.053628,1.5,0
3.27,0,kuramoto,2.176583,1.5,0
3.28,0,kuramoto,2.299538,1.5,0
3.29,0,kuramoto,2.422492,1.5,0
3.3,0,kuramoto,2.545447,1.5,0
3.31,0,kuramoto,2.668402,1.5,0
3.32,0,kuramoto,2.791356,1.5,0
3.33,0,kuramoto,2.914311,1.5,0
3.34,0,kuramoto,3.037266,1.5,0
3.35,0,kuramoto,3.160221,1.5,0
3.36,0,kuramoto,3.283175,1.5,0
3.37,0,kuramoto,3.40613,1.5,0
3.38,0,kuramoto,3.529085,1.5,0
3.39,0,kuramoto,3.65204,1.5,0
3.4,0,kuramoto,3.774995,1.5,0
3.41,0,kuramoto,3.89795,1.5,0
3.42,0,kuramoto,4.020905,1.5,0
3.43,0,kuramoto,4.14386,1.5,0
3.44,0,kuramoto,4.266815,1.5,0
3.45,0,kuramoto,4.38977,1.5,0
3.46,0,kuramoto,4.512725,1.5,0
3.47,0,kuramoto,4.63568,1.5,0
3.48,0,kuramoto,4.758635,1.5,0
3.49,0,kuramoto,4.88159,1.5,0
3.5,0,kuramoto,5.004545,1.5,0
3.51,0,kuramoto,5.1275,1.5,0
3.52,0,kuramoto,5.250455,1.5,0
3.53,0,kuramoto,5.37341,1.5,0
3.54,0,kuramoto,5.496366,1.5,0
3.55,0,kuramoto,5.619321,1.5,0
3.56,0,kuramoto,5.742276,1.5,0
3.57,0,kuramoto,5.865231,1.5,0
3.58,0,kuramoto,5.988186,1.5,0
3.59,0,kuramoto,6.111142,1.5,0
3.6,0,kuramoto,6.234097,1.5,0
3.61,0,kuramoto,0.073867,1.5,1
3.62,0,kuramoto,0.196822,1.5,0
3.63,0,kuramoto,0.319777,1.5,0
3.64,0,kuramoto,0.442733,1.5,0
3.65,0,kuramoto,0.565688,1.5,0
3.66,0,kuramoto,0.688643,1.5,0
3.67,0,kuramoto,0.811598,1.5,0
3.68,0,kuramoto,0.934554,1.5,0
3.69,0,kuramoto,1.057509,1.5,0
3.7,0,kuramoto,1.180464,1.5,0
3.71,0,kuramoto,1.30342,1.5,0
3.72,0,kuramoto,1.426375,1.5,0
3.73,0,kuramoto,1.54933,1.5,0
3.74,0,kuramoto,1.672286,1.5,0
3.75,0,kuramoto,1.795241,1.5,0
3.76,0,kuramoto,1.918197,1.5,0
3.77,0,kuramoto,2.041152,1.5,0
3.78,0,kuramoto,2.164107,1.5,0
3.79,0,kuramoto,2.287063,1.5,0
3.8,0,kuramoto,2.410018,1.5,0
3.81,0,kuramoto,2.532974,1.5,0
3.82,0,kuramoto,2.655929,1.5,0
3.83,0,kuramoto,2.778885,1.5,0
3.84,0,kuramoto,2.90184,1.5,0
3.85,0,kuramoto,3.024795,1.5,0
3.86,0,kuramoto,3.147751,1.5,0
3.87,0,kuramoto,3.270706,1.5,0
3.88,0,kuramoto,3.393662,1.5,0
3.89,0,kuramoto,3.516617,1.5,0
3.9,0,kuramoto,3.639573,1.5,0
3.91,0,kuramoto,3.762528,1.5,0
3.92,0,kuramoto,3.885484,1.5,0
3.93,0,kuramoto,4.008439,1.5,0
3.94,0,kuramoto,4.131395,1.5,0
3.95,0,kuramoto,4.25435,1.5,0
3.96,0,kuramoto,4.377306,1.5,0
3.97,0,kuramoto,4.500261,1.5,0
3.98,0,kuramoto,4.623217,1.5,0
3.99,0,kuramoto,4.746172,1.5,0
4.0,0,kuramoto,4.869128,1.5,0
4.01,0,kuramoto,4.992083,1.5,0
4.02,0,kuramoto,5.115039,1.5,0
4.03,0,kuramoto,5.237994,1.5,0
4.04,0,kuramoto,5.36095,1.5,0
4.05,0,kuramoto,5.483906,1.5,0
4.06,0,kuramoto,5.606861,1.5,0
4.07,0,kuramoto,5.729817,1.5,0
4.08,0,kuramoto,5.852772,1.5,0
4.09,0,kuramoto,5.975728,1.5,0
4.1,0,kuramoto,6.098683,1.5,0
4.11,0,kuramoto,6.221639,1.5,0
4.12,0,kuramoto,0.061409,1.5,1
4.13,0,kuramoto,0.184365,1.5,0
4.14,0,kuramoto,0.30732,1.5,0
4.15,0,kuramoto,0.430276,1.5,0
4.16,0,kuramoto,0.553231,1.5,0
4.17,0,kuramoto,0.676187,1.5,0
4.18,0,kuramoto,0.799143,1.5,0
4.19,0,kuramoto,0.922098,1.5,0
4.2,0,kuramoto,1.045054,1.5,0
4.21,0,kuramoto,1.168009,1.5,0
4.22,0,kuramoto,1.290965,1.5,0
4.23,0,kuramoto,1.413921,1.5,0
4.24,0,kuramoto,1.536876,1.5,0
4.25,0,kuramoto,1.659832,1.5,0
4.26,0,kuramoto,1.782787,1.5,0
4.27,0,kuramoto,1.905743,1.5,0
4.28,0,kuramoto,2.028699,1.5,0
4.29,0,kuramoto,2.151654,1.5,0
4.3,0,kuramoto,2.27461,1.5,0
4.31,0,kuramoto,2.397565,1.5,0
4.32,0,kuramoto,2.520521,1.5,0
4.33,0,kuramoto,2.643477,1.5,0
4.34,0,kuramoto,2.766432,1.5,0
4.35,0,kuramoto,2.889388,1.5,0
4.36,0,kuramoto,3.012343,1.5,0
4.37,0,kuramoto,3.135299,1.5,0
4.38,0,kuramoto,3.258255,1.5,0
4.39,0,kuramoto,3.38121,1.5,0
4.4,0,kuramoto,3.504166,1.5,0
4.41,0,kuramoto,3.627121,1.5,0
4.42,0,kuramoto,3.750077,1.5,0
4.43,0,kuramoto,3.873033,1.5,0
4.44,0,kuramoto,3.995988,1.5,0
4.45,0,kuramoto,4.118944,1.5,0
4.46,0,kuramoto,4.2419,1.5,0
4.47,0,kuramoto,4.364855,1.5,0
4.48,0,kuramoto,4.487811,1.5,0
4.49,0,kuramoto,4.610767,1.5,0
4.5,0,kuramoto,4.733722,1.5,0
4.51,0,kuramoto,4.856678,1.5,0
4.52,0,kuramoto,4.979633,1.5,0
4.53,0,kuramoto,5.102589,1.5,0
4.54,0,kuramoto,5.225545,1.5,0
4.55,0,kuramoto,5.3485,1.5,0
4.56,0,kuramoto,5.471456,1.5,0
4.57,0,kuramoto,5.594412,1.5,0
4.58,0,kuramoto,5.717367,1.5,0
4.59,0,kuramoto,5.840323,1.5,0
4.6,0,kuramoto,5.963279,1.5,0
4.61,0,kuramoto,6.086234,1.5,0
4.62,0,kuramoto,6.20919,1.5,0
4.63,0,kuramoto,0.04896,1.5,1
4.64,0,kuramoto,0.171916,1.5,0
4.65,0,kuramoto,0.294871,1.5,0
4.66,0,kuramoto,0.417827,1.5,0
4.67,0,kuramoto,0.540783,1.5,0
4.68,0,kuramoto,0.663738,1.5,0
4.69,0,kuramoto,0.786694,1.5,0
4.7,0,kuramoto,0.90965,1.5,0
4.71,0,kuramoto,1.032605,1.5,0
4.72,0,kuramoto,1.155561,1.5,0
4.73,0,kuramoto,1.278517,1.5,0
4.74,0,kuramoto,1.401472,1.5,0
4.75,0,kuramoto,1.524428,1.5,0
4.76,0,kuramoto,1.647384,1.5,0
4.77,0,kuramoto,1.770339,1.5,0
4.78,0,kuramoto,1.893295,1.5,0
4.79,0,kuramoto,2.016251,1.5,0
4.8,0,kuramoto,2.139206,1.5,0
4.81,0,kuramoto,2.262162,1.5,0
4.82,0,kuramoto,2.385118,1.5,0
4.83,0,kuramoto,2.508073,1.5,0
4.84,0,kuramoto,2.631029,1.5,0
4.85,0,kuramoto,2.753984,1.5,0
4.86,0,kuramoto,2.87694,1.5,0
4.87,0,kuramoto,2.999896,1.5,0
4.88,0,kuramoto,3.122851,1.5,0
4.89,0,kuramoto,3.245807,1.5,0
4.9,0,kuramoto,3.368763,1.5,0
4.91,0,kuramoto,3.491718,1.5,0
4.92,0,kuramoto,3.614674,1.5,0
4.93,0,kuramoto,3.73763,1.5,0
4.94,0,kuramoto,3.860585,1.5,0
4.95,0,kuramoto,3.983541,1.5,0
4.96,0,kuramoto,4.106497,1.5,0
4.97,0,kuramoto,4.229452,1.5,0
4.98,0,kuramoto,4.352408,1.5,0
4.99,0,kuramoto,4.475364,1.5,0
5.0,0,kuramoto,4.598319,1.5,0
5.01,0,kuramoto,4.721275,1.5,0
5.02,0,kuramoto,4.844231,1.5,0
5.03,0,kuramoto,4.967186,1.5,0
5.04,0,kuramoto,5.090142,1.5,0
5.05,0,kuramoto,5.213098,1.5,0
5.06,0,kuramoto,5.336053,1.5,0
5.07,0,kuramoto,5.459009,1.5,0
5.08,0,kuramoto,5.581965,1.5,0
5.09,0,kuramoto,5.70492,1.5,0
5.1,0,kuramoto,5.827876,1.5,0
5.11,0,kuramoto,5.950832,1.5,0
5.12,0,kuramoto,6.073787,1.5,0
5.13,0,kuramoto,6.196743,1.5,0
5.14,0,kuramoto,0.036513,1.5,1
5.15,0,kuramoto,0.159469,1.5,0
5.16,0,kuramoto,0.282425,1.5,0
5.17,0,kuramoto,0.40538,1.5,0
5.18,0,kuramoto,0.528336,1.5,0
5.19,0,kuramoto,0.651292,1.5,0
5.2,0,kuramoto,0.774247,1.5,0
5.21,0,kuramoto,0.897203,1.5,0
5.22,0,kuramoto,1.020159,1.5,0
5.23,0,kuramoto,1.143114,1.5,0
5.24,0,kuramoto,1.26607,1.5,0
5.25,0,kuramoto,1.389026,1.5,0
5.26,0,kuramoto,1.511981,1.5,0
