t_s,phase_rad,frequency_hz,phase_error_rad,follower_flash,loop_dt_ms
9.395163,1.532151,1.949235,1.922528,0,70.516
9.473816,2.532299,1.949595,1.896649,0,78.653
9.559152,3.614612,1.949968,1.871217,0,85.337
9.621026,4.409629,1.95035,1.842385,0,61.874
9.67822,5.147318,1.950737,1.812825,0,57.194
9.744537,5.99412,1.950995,1.130363,0,66.317
9.806511,0.502174,1.951147,1.091154,1,61.974
9.872679,1.342803,1.951214,1.053955,0,66.168
9.948258,2.297023,1.951213,1.01801,0,75.579
10.031844,3.347807,1.951158,0.983195,0,83.586
10.115299,4.395549,1.951059,0.950013,0,83.455
10.190761,5.347851,1.950925,1.881222,0,75.462
10.25804,6.201732,1.950765,1.848331,0,67.279
10.321811,0.730789,1.950584,1.813852,1,63.771
10.390764,1.607461,1.950387,1.777599,0,68.953
10.470608,2.618138,1.950178,1.739562,0,79.843
10.555469,3.69056,1.94996,1.700589,0,84.862
10.618464,4.495089,1.949736,1.663084,0,62.995
10.677206,5.247389,1.949508,1.625859,0,58.742
10.745522,6.114452,1.949228,1.025382,0,68.317
10.809543,0.643491,1.948909,0.98549,1,64.021
10.877031,1.496198,1.948559,0.947318,0,67.487
10.957451,2.505479,1.948185,0.909238,0,80.421
11.042565,3.570566,1.947795,0.872294,0,85.113
11.125792,4.61107,1.947392,0.837272,0,83.228
11.200714,5.552238,1.947504,1.723164,0,74.922
11.268483,0.124841,1.948026,1.744853,1,67.769
11.333484,0.948715,1.948876,1.762352,0,65.001
11.406217,1.869096,1.949983,1.782958,0,72.733
11.490374,2.93123,1.951292,1.809178,0,84.157
11.576587,4.020402,1.952758,1.83477,0,86.213
11.637224,4.797492,1.954343,1.841873,0,60.637
11.7271,5.93373,1.955942,1.532471,0,89.875
11.791472,0.473876,1.957546,1.532717,1,64.373
11.857472,1.317556,1.959148,1.533519,0,66.0
11.932353,2.271002,1.960742,1.538321,0,74.881
12.016172,3.335159,1.962322,1.546895,0,83.819
12.100782,4.409811,1.963886,1.555157,0,84.61
12.160405,5.176894,1.965431,1.551167,0,59.623
12.246924,6.274728,1.966451,1.077062,0,86.519
12.309554,0.793003,1.967048,1.026103,1,62.631
12.376619,1.647872,1.967304,0.975142,0,67.064
12.452612,2.611713,1.967287,0.922575,0,75.994
12.537584,3.685092,1.96705,0.868389,0,84.971
12.621381,4.74249,1.966639,0.816161,0,83.797
12.696916,5.699552,1.966649,1.580851,0,75.535
12.764815,0.280718,1.966995,1.593246,1,67.899
12.829288,1.104211,1.967609,1.602046,0,64.473
12.899393,1.998699,1.968435,1.612215,0,70.105
12.981008,3.036846,1.969427,1.626895,0,81.614
13.067418,4.13567,1.970548,1.642581,0,86.41
13.127501,4.909803,1.971767,1.643487,0,60.083
13.21693,6.04729,1.972549,1.346192,0,89.428
13.281217,0.589713,1.972978,1.296767,1,64.287
13.345526,1.41499,1.973123,1.247888,0,64.309
13.417244,2.331349,1.97304,1.19741,0,71.718
13.499298,3.374933,1.972774,1.144568,0,82.053
13.585452,4.468308,1.972365,1.091459,0,86.155
13.647377,5.260283,1.971841,1.046937,0,61.925
13.738335,0.127636,1.971228,0.995205,1,90.957
13.802795,0.948724,1.970546,0.952198,0,64.46
13.872354,1.83176,1.969812,0.908873,0,69.559
13.953166,2.852844,1.969039,0.863492,0,80.812
14.039794,3.944577,1.968238,0.817741,0,86.628
14.123894,5.00371,1.967418,0.774047,0,84.1
14.199877,5.963297,1.966585,1.258449,0,75.984
14.268119,0.544453,1.965747,1.219619,1,68.241
14.333916,1.378741,1.964906,1.180982,0,65.797
14.405482,2.284151,1.964068,1.140686,0,71.567
14.488542,3.331042,1.963234,1.097591,0,83.06
14.574826,4.417097,1.962408,1.054105,0,86.283
14.637405,5.210156,1.961591,1.017039,0,62.579
14.695508,5.947726,1.960969,1.07594,0,58.102
14.763867,0.528205,1.960506,1.058172,1,68.359
14.828092,1.340628,1.960172,1.040427,0,64.225
14.898881,2.23359,1.959942,1.023323,0,70.789
14.981308,3.269572,1.959796,1.007187,0,82.427
15.068034,4.3582,1.959719,0.991585,0,86.726
15.128984,5.129156,1.959697,0.974649,0,60.95
15.219417,6.263686,1.959717,1.159425,0,90.434
15.284058,0.797815,1.959771,1.142267,1,64.641
15.349244,1.622087,1.959852,1.124751,0,65.186
15.424524,2.570807,1.959954,1.107571,0,75.28
15.509976,3.644849,1.960072,1.090823,0,85.451
15.597408,4.743306,1.960204,1.074103,0,87.433
15.659286,5.528938,1.960345,1.543375,0,61.878
15.749429,0.380972,1.960493,1.524869,1,90.143
15.815051,1.215257,1.960646,1.503542,0,65.622
15.885183,2.105898,1.960803,1.481363,0,70.132
15.966908,3.139939,1.960962,1.45899,0,81.725
16.054899,4.251585,1.961122,1.43636,0,87.992
16.119749,5.078303,1.961283,1.412158,0,64.849
16.180246,5.850765,1.961436,1.207193,0,60.498
16.250634,0.461329,1.961581,1.182872,1,70.388
16.316224,1.295391,1.961721,1.158969,0,65.59
16.386529,2.187033,1.961856,1.135797,0,70.305
16.469339,3.232315,1.961985,1.113588,0,82.81
16.557225,4.339708,1.96211,1.092043,0,87.886
16.622278,5.165164,1.962231,1.07021,0,65.053
16.683531,5.943665,1.962488,1.133393,0,61.253
16.753539,0.546877,1.962852,1.127545,1,70.008
16.820241,1.392522,1.963301,1.12087,0,66.702
16.891686,2.296723,1.963815,1.115313,0,71.445
16.974508,3.341399,1.96438,1.112407,0,82.821
17.062469,4.449698,1.964983,1.110552,0,87.961
17.127435,5.274314,1.965614,1.103096,0,64.966
17.186316,6.023606,1.966208,1.017128,0,58.882
17.255302,0.614364,1.966771,1.004459,1,68.986
17.319661,1.430996,1.967305,0.991331,0,64.359
17.390356,2.325822,1.967815,0.979179,0,70.695
17.473316,3.372197,1.968304,0.968697,0,82.96
17.561132,4.478601,1.968773,0.958879,0,87.817
17.635664,5.420641,1.969225,0.947496,0,74.531
17.725025,0.262596,1.969521,0.853242,1,89.361
17.789638,1.081061,1.96969,0.826925,0,64.613
17.856612,1.928239,1.969757,0.800872,0,66.974
17.934564,2.910744,1.969742,0.774186,0,77.952
18.021625,4.005422,1.969662,0.747095,0,87.061
18.108869,5.101763,1.96953,0.720589,0,87.244
18.169566,5.870939,1.969498,1.188441,0,60.697
18.258088,0.702351,1.969546,1.180637,1,88.521
18.323478,1.531567,1.969658,1.169022,0,65.39
18.394918,2.436332,1.96982,1.157214,0,71.44
18.479361,3.502555,1.970023,1.146187,0,84.443
18.568317,4.625068,1.970257,1.135102,0,88.956
18.631711,5.431466,1.970514,1.120726,0,63.394
18.691269,6.189535,1.970649,0.845038,0,59.558
18.760716,0.786047,1.970685,0.816515,1,69.447
18.825898,1.612147,1.970642,0.789328,0,65.182
18.897159,2.512744,1.970535,0.762275,0,71.261
18.981675,3.576695,1.970378,0.734533,0,84.516
19.071305,4.703193,1.970182,0.707016,0,89.63
19.134154,5.497416,1.969954,0.683238,0,62.849
19.193891,6.252961,1.969845,0.792518,0,59.737
19.262096,0.830002,1.969829,0.784124,1,68.206
19.327518,1.65566,1.969889,0.775512,0,65.422
19.400498,2.574769,1.970009,0.767842,0,72.98
19.486233,3.651701,1.970177,0.76167,0,85.735
19.577353,4.795261,1.970382,0.756128,0,91.12
19.642229,5.613908,1.970617,0.747691,0,64.876
19.703284,0.101757,1.970826,0.671317,1,61.056
19.77369,0.988278,1.971013,0.658521,0,70.406
19.843839,1.871345,1.971183,0.646011,0,70.149
19.923978,2.877892,1.971338,0.634077,0,80.139
20.013262,3.997472,1.97148,0.622658,0,89.284
20.105177,5.149441,1.971611,0.611541,0,91.915
20.169211,5.955808,1.971734,0.599883,0,64.034
20.227014,0.400492,1.971704,0.315737,1,57.803
20.297116,1.279517,1.971552,0.289876,0,70.102
20.367636,2.162611,1.971302,0.26519,0,70.52
20.447541,3.160877,1.970977,0.239803,0,79.904
20.537383,4.281197,1.970591,0.213568,0,89.842
20.626861,5.395995,1.970158,0.188482,0,89.478
20.688658,6.170068,1.969837,0.889557,0,61.797
20.779394,1.020721,1.969605,0.88412,1,90.736
20.850282,1.91015,1.969447,0.876268,0,70.889
20.935801,2.981591,1.969347,0.86777,0,85.519
21.027508,4.130344,1.969295,0.858555,0,91.707
21.11637,5.244461,1.969281,0.848449,0,88.862
21.178361,6.027334,1.969298,1.04144,0,61.991
21.26841,0.875147,1.969339,1.029541,1,90.049
21.334677,1.712604,1.9694,1.015634,0,66.267
21.41038,2.667367,1.969476,1.001403,0,75.704
21.497533,3.764194,1.969564,0.987116,0,87.153
21.589297,4.918349,1.969661,0.972626,0,91.764
21.653736,5.734513,1.969765,0.956727,0,64.439
21.714886,0.2253,1.969874,0.551166,1,61.15
21.785142,1.11073,1.969987,0.536832,0,70.256
21.856615,2.0102,1.970102,0.523779,0,71.473
21.938328,3.035559,1.970219,0.512149,0,81.712
22.028984,4.170925,1.970337,0.501706,0,90.656
22.118333,5.289522,1.970455,0.491918,0,89.349
22.179714,6.063454,1.970674,1.005755,0,61.381
22.269685,0.909521,1.970974,1.009366,1,89.971
22.336973,1.759023,1.971338,1.007174,0,67.288
22.412665,2.713566,1.971751,1.005453,0,75.693
22.501229,3.828381,1.972201,1.005188,0,88.564
22.593174,4.985845,1.97268,1.004678,0,91.945
22.658814,5.817923,1.973179,0.998582,0,65.641
22.719848,0.308071,1.97358,0.465381,1,61.034
22.790813,1.203179,1.9739,0.448694,0,70.965
22.860159,2.077054,1.974155,0.433402,0,69.346
22.941267,3.09585,1.974356,0.419239,0,81.108
23.032854,4.243829,1.974513,0.406004,0,91.588
23.1238,5.38314,1.974635,0.393606,0,90.945
23.187475,6.185768,1.975191,0.945858,0,63.676
23.279398,1.057462,1.976091,0.999069,1,91.922
23.351857,1.972539,1.977263,1.036459,0,72.46
23.434737,3.018847,1.978648,1.079312,0,82.88
23.52614,4.173008,1.980199,1.126124,0,91.403
23.617716,5.331329,1.981875,1.170988,0,91.576
23.680289,6.129556,1.98343,0.972974,0,62.572
23.771939,1.007714,1.984884,0.983966,1,91.651
23.84218,1.903004,1.986249,0.987173,0,70.241
23.920413,2.898742,1.987538,0.99214,0,78.233
24.009661,4.0328,1.988762,0.999688,0,89.249
24.104013,5.231445,1.989929,1.007931,0,94.352
24.169217,6.066438,1.991045,1.006993,0,65.204
24.228676,0.543682,1.991745,0.198797,1,59.459
24.301183,1.464984,1.99211,0.159998,0,72.507
24.372586,2.370345,1.992206,0.124051,0,71.403
24.455603,3.419152,1.992086,0.086757,0,83.017
24.547979,4.583298,1.991793,0.048616,0,92.376
24.638833,5.726698,1.991364,0.012848,0,90.854
24.702764,0.250879,1.991329,0.587457,1,63.931
24.794911,1.412271,1.99161,0.624662,0,92.147
24.866623,2.319029,1.992142,0.650828,0,71.712
24.950287,3.376479,1.992873,0.681576,0,83.664
25.042886,4.547007,1.99376,0.715331,0,92.599
25.135552,5.719673,1.994768,0.747786,0,92.666
25.198636,0.238912,1.995687,0.574658,1,63.084
25.291736,1.418035,1.996531,0.578811,0,93.1
25.36225,2.314298,1.997312,0.578767,0,70.514
25.444231,3.354788,1.998039,0.580248,0,81.981
25.536843,4.529114,1.99872,0.583032,0,92.612
25.63012,5.712197,1.999361,0.585524,0,93.277
25.694918,0.254695,1.999969,0.580567,1,64.798
25.787459,1.42924,2.000546,0.582227,0,92.541
25.85979,2.350081,2.001097,0.580718,0,72.331
25.943219,3.410705,2.001626,0.580488,0,83.429
26.036692,4.597915,2.002133,0.581332,0,93.473
26.13034,5.787623,2.002622,0.581903,0,93.648
26.194728,0.325941,2.003066,0.5009,1,64.388
26.288408,1.516001,2.003473,0.497089,0,93.68
26.361301,2.44439,2.003847,0.491701,0,72.893
26.444753,3.505683,2.004194,0.487177,0,83.452
26.53883,4.700775,2.004519,0.483459,0,94.077
26.632582,5.8918,2.004824,0.479709,0,93.752
26.696906,0.428654,2.005079,0.392607,1,64.324
26.755058,1.170617,2.005295,0.383854,0,58.152
26.825497,2.067094,2.005478,0.375637,0,70.438
26.903924,3.064001,2.005634,0.367824,0,78.428
26.994241,4.210519,2.005767,0.360425,0,90.317
27.089932,5.424581,2.005882,0.353309,0,95.691
27.158267,0.010509,2.005982,0.346047,1,68.335
27.220809,0.805044,2.006069,-0.009776,0,62.542
27.295328,1.749258,2.006147,-0.0152,0,74.519
27.36661,2.651646,2.006215,-0.019382,0,71.282
27.451005,3.718499,2.006276,-0.022394,0,84.395
27.544722,4.902186,2.006331,-0.024482,0,93.717
27.639314,6.096381,2.006382,-0.025893,0,94.593
27.703243,0.621259,2.006428,0.187393,1,63.929
27.761358,1.356351,2.00647,0.185765,0,58.114
27.833032,2.262653,2.00651,0.183925,0,71.674
27.912398,3.266142,2.006547,0.181888,0,79.367
28.003663,4.419787,2.006582,0.179742,0,91.264
28.100383,5.642344,2.006615,0.17748,0,96.72
28.168358,0.219399,2.006646,0.174871,1,67.976
28.230853,1.009008,2.006628,-0.223567,0,62.494
28.304284,1.935241,2.006572,-0.230128,0,73.431
28.383639,2.935116,2.006485,-0.235801,0,79.355
28.475439,4.091,2.006373,-0.241221,0,91.8
28.571792,5.303516,2.006243,-0.246029,0,96.353
28.642321,6.189873,2.006097,-0.248408,0,70.53
28.705867,0.705849,2.005941,0.089293,1,63.546
28.780284,1.64267,2.005776,0.086471,0,74.417
28.853985,2.57095,2.005605,0.083062,0,73.701
28.93991,3.653615,2.00543,0.078444,0,85.925
29.034999,4.851979,2.005252,0.072955,0,95.089
29.131639,6.070002,2.005073,0.067165,0,96.64
29.196979,0.611192,2.004964,0.216647,1,65.34
29.254454,1.337064,2.004911,0.218529,0,57.474
29.325848,2.238793,2.004902,0.22055,0,71.395
29.403708,3.22237,2.00493,0.222409,0,77.859
29.49483,4.373379,2.004987,0.224551,0,91.122
29.592258,5.604151,2.005066,0.226653,0,97.428
29.660633,0.186001,2.005163,0.226883,1,68.376
29.723822,0.984207,2.005102,-0.199798,0,63.189
29.797708,1.915863,2.004914,-0.218003,0,73.886
29.873114,2.865473,2.004626,-0.235158,0,75.406
29.9586,3.940957,2.004259,-0.253241,0,85.486
