t_s,detected_state,leader_flash_event,brightness_used,signal_norm,camera_ms
1.6e-05,0,0,107.67,0.0,964.04
0.96415,0,0,92.67,0.0,84.18
1.048426,0,0,88.67,0.0,68.77
1.117269,0,0,90.67,0.0,61.56
1.178904,0,0,93.0,0.0,58.92
1.237891,0,0,103.33,0.0,59.31
1.297274,0,0,106.67,0.0,62.57
1.359911,0,0,110.33,0.0,72.11
1.432087,0,0,94.0,0.0,80.23
1.512392,0,0,94.0,0.2021,81.87
1.594335,0,0,93.0,0.1371,73.4
1.667805,0,0,94.0,0.1874,67.23
1.735103,1,1,105.33,0.8695,59.96
1.795199,1,0,108.33,1.0,65.16
1.860486,1,0,110.67,1.0,76.84
1.937447,0,0,95.0,0.1886,82.25
2.019815,0,0,96.67,0.2781,79.77
2.099705,0,0,93.33,0.0747,72.04
2.171866,0,0,95.67,0.2066,66.08
2.238062,1,1,105.67,0.8219,60.46
2.298682,1,0,109.33,1.0,66.86
2.365646,1,0,111.33,1.0,77.22
2.442967,0,0,94.67,0.1112,92.15
2.535235,0,0,96.0,0.1872,78.51
2.613854,0,0,93.33,0.0308,66.27
2.680226,0,0,103.0,0.5981,66.16
2.746514,1,1,105.0,0.7195,61.12
2.807789,1,0,108.67,0.9426,65.65
2.873638,1,0,110.0,0.9961,77.26
2.951061,0,0,93.33,0.0213,82.09
3.033314,0,0,94.67,0.0982,80.7
3.114182,0,0,93.0,0.0,72.6
3.186945,1,1,107.33,0.8496,65.62
3.252773,1,0,106.33,0.7935,61.36
3.314298,1,0,109.67,0.9883,66.29
3.38076,1,0,111.33,1.0,77.72
3.458647,0,0,94.0,0.0584,82.47
3.541283,0,0,95.33,0.1363,80.15
3.621605,0,0,93.33,0.0193,72.98
3.694763,1,1,107.67,0.8613,65.72
3.760696,1,0,106.0,0.7647,62.16
3.82304,1,0,109.33,0.9625,67.34
3.890585,1,0,104.67,0.6891,78.49
3.969255,0,0,93.33,0.0195,82.3
4.051722,0,0,93.67,0.0397,62.01
4.113919,0,0,91.67,0.0,57.06
4.171151,0,0,94.67,0.0994,66.73
4.238048,1,1,106.0,0.7752,60.17
4.29847,1,0,109.67,0.9961,65.99
4.364641,1,0,111.33,1.0,77.19
4.442016,0,0,94.33,0.0782,82.49
4.524687,0,0,96.67,0.2163,81.12
4.605989,0,0,94.33,0.0785,73.58
4.679761,0,0,103.33,0.6112,66.96
4.746894,1,1,106.33,0.7903,61.07
4.808184,1,0,110.67,1.0,65.26
4.873624,1,0,112.67,1.0,77.62
4.951437,0,0,95.33,0.1337,82.83
5.034479,0,0,96.67,0.2105,80.85
5.115515,0,0,94.0,0.0575,73.18
5.188885,1,1,108.33,0.8829,65.95
5.25507,1,0,107.0,0.8078,62.14
5.317403,1,0,110.0,0.9828,67.45
5.385044,1,0,110.67,1.0,78.64
5.463884,0,0,94.0,0.0516,82.5
5.546603,0,0,95.67,0.1458,80.15
5.626947,0,0,94.0,0.0482,73.26
5.700406,1,1,108.0,0.8572,65.72
5.766367,1,0,106.67,0.7813,63.17
5.829736,1,0,112.33,1.0,70.92
5.90085,0,0,97.67,0.2517,81.68
5.982724,0,0,96.0,0.154,82.7
6.06566,0,0,95.67,0.1349,57.44
6.123299,0,0,94.67,0.0773,86.21
6.209699,1,1,105.67,0.7116,60.48
6.270414,1,0,106.67,0.7693,60.85
6.331466,1,0,110.67,1.0,68.1
6.399775,1,0,100.33,0.4037,78.93
6.478907,0,0,96.0,0.154,82.43
6.561531,0,0,97.0,0.2116,59.32
6.621045,0,0,95.67,0.1194,88.45
6.709702,1,1,107.67,0.8239,62.68
6.772625,1,0,107.33,0.8039,60.92
6.83375,1,0,111.0,1.0,69.14
