t_s,detected_state,leader_flash_event,brightness_used,signal_norm,camera_ms
23.158854,0,0,95.0,0.0225,87.91
23.247246,1,1,106.0,0.7729,62.28
23.310033,1,0,108.67,0.955,62.96
23.373457,1,0,111.67,1.0,72.74
23.446664,0,0,95.33,0.045,81.48
23.528604,0,0,95.33,0.045,83.48
23.612545,0,0,95.33,0.045,59.31
23.672324,0,0,92.0,0.0,87.65
23.760438,1,1,106.33,0.7954,62.16
23.823149,1,0,107.33,0.8636,64.0
23.887631,1,0,111.0,1.0,72.14
23.960241,0,0,92.67,0.0,80.96
24.04168,0,0,95.0,0.0225,83.46
24.12561,0,0,95.0,0.0225,58.19
24.184264,0,0,94.0,0.0,86.61
24.271361,1,1,106.17,0.7849,62.86
24.334748,1,0,108.67,0.9551,65.33
24.400552,1,0,110.33,1.0,77.06
24.47809,0,0,95.0,0.0248,82.32
24.560887,0,0,97.0,0.1609,80.0
24.641364,0,0,93.67,0.0,71.88
24.713723,0,0,96.0,0.1113,65.92
24.780128,1,1,105.0,0.7113,58.4
24.839052,1,0,108.33,0.9333,64.33
24.903867,1,0,110.67,1.0,72.07
24.976427,0,0,95.33,0.0665,81.48
25.058397,0,0,97.0,0.1605,80.54
25.139442,0,0,94.0,0.0,72.43
25.212357,0,0,96.33,0.133,66.72
25.279597,1,1,105.33,0.7317,59.46
25.33966,1,0,108.67,0.9538,67.35
25.407525,1,0,109.67,1.0,77.83
25.485848,0,0,94.33,0.0,83.4
25.569742,0,0,96.67,0.1525,80.34
25.650575,0,0,94.0,0.0,73.07
25.724142,1,1,107.67,0.8696,66.14
25.790823,1,0,106.0,0.7608,61.17
25.852493,1,0,109.33,0.9778,66.97
25.919961,1,0,110.0,1.0,76.96
25.997416,0,0,94.0,0.0,82.85
26.080756,0,0,96.0,0.1108,80.49
26.161745,0,0,94.0,0.0,72.88
26.235148,1,1,107.33,0.8507,66.1
26.301804,1,0,106.0,0.7658,61.81
26.364129,1,0,109.0,0.9572,68.34
26.432973,1,0,101.67,0.4992,78.73
26.51221,0,0,93.67,0.0,82.41
26.595149,0,0,94.67,0.0436,60.54
26.65619,0,0,94.67,0.0436,89.02
26.745717,1,1,105.0,0.716,63.1
26.809373,1,0,107.33,0.8676,61.94
26.871828,1,0,110.67,1.0,71.78
26.944125,0,0,95.67,0.1085,81.32
27.025959,0,0,95.0,0.0649,82.57
27.109037,0,0,95.33,0.0864,59.5
27.169049,0,0,92.33,0.0,87.21
27.256776,1,1,106.67,0.8228,63.42
27.320758,1,0,107.33,0.8657,61.74
27.383019,1,0,111.67,1.0,71.95
27.455509,0,0,94.0,0.0,81.49
27.537518,0,0,95.33,0.0845,82.85
27.62088,0,0,95.0,0.0635,58.76
27.680152,0,0,93.33,0.0,86.78
27.767478,1,1,106.33,0.7836,63.19
27.831259,1,0,107.33,0.8471,63.89
27.895683,1,0,111.33,1.0,72.34
27.968549,0,0,95.33,0.0828,81.15
28.050229,0,0,95.0,0.0622,83.25
28.134005,0,0,92.67,0.0,58.28
28.192815,0,0,96.33,0.1485,85.68
28.279021,1,1,105.67,0.7275,60.92
28.340528,1,0,109.0,0.9339,66.89
28.407952,1,0,110.33,1.0,77.54
28.48602,0,0,94.33,0.0245,82.48
28.56904,0,0,96.33,0.1485,80.67
28.650244,0,0,94.33,0.0245,72.88
28.723668,1,1,107.33,0.8297,66.48
28.790728,1,0,105.67,0.7264,60.97
28.852245,1,0,109.0,0.9336,66.55
28.919361,1,0,110.0,1.0,77.29
28.997187,0,0,94.67,0.0419,82.63
29.080352,0,0,96.33,0.1456,80.8
29.161694,0,0,93.67,0.0,72.76
29.234997,1,1,107.0,0.8125,65.53
29.301122,1,0,105.67,0.7294,62.32
29.363993,1,0,109.0,0.9375,68.36
29.4329,1,0,103.0,0.5719,78.08
29.511557,0,0,94.33,0.021,82.46
29.594561,0,0,95.33,0.0845,60.62
29.655724,0,0,93.33,0.0,89.21
29.745486,1,1,105.67,0.7416,63.91
29.810002,1,0,107.67,0.8687,62.56
29.873133,1,0,111.0,1.0,71.8
29.945493,0,0,95.67,0.1061,81.25
